species1,gene1,species2,gene2,cluster_id
C. albicans,orf19.6536,S. cerevisiae,gene-YPL242C,Cluster5837
C. albicans,orf19.7353,S. cerevisiae,gene-YGL216W,Cluster5838
C. albicans,orf19.5711,S. cerevisiae,gene-YLR380W,Cluster5839
C. albicans,orf19.3213,S. cerevisiae,gene-YDR475C,Cluster584
C. albicans,orf19.3213,S. cerevisiae,gene-YOR019W,Cluster584
C. albicans,orf19.1649,S. cerevisiae,gene-YMR235C,Cluster5840
S. cerevisiae,gene-YEL011W,C. albicans,orf19.5622,Cluster5841
S. cerevisiae,gene-YGR237C,C. albicans,orf19.3984,Cluster585
S. cerevisiae,gene-YFL017C,C. albicans,orf19.837,Cluster5850
S. cerevisiae,gene-YHR002W,C. albicans,orf19.2117,Cluster5862
C. albicans,orf19.4018,S. cerevisiae,gene-YJR113C,Cluster5863
S. cerevisiae,gene-YBL047C,C. albicans,orf19.1166,Cluster5864
C. albicans,orf19.5342,S. cerevisiae,gene-YHR202W,Cluster5865
S. cerevisiae,gene-YBR203W,C. albicans,orf19.4883,Cluster5866
S. cerevisiae,gene-YBR009C,C. albicans,orf19.1854,Cluster587
S. cerevisiae,gene-YNL030W,C. albicans,orf19.1854,Cluster587
S. cerevisiae,gene-YDR389W,C. albicans,orf19.7115,Cluster5882
C. albicans,orf19.5817,S. cerevisiae,gene-YKR068C,Cluster5883
C. albicans,orf19.7489,S. cerevisiae,gene-YDL240W,Cluster5884
S. cerevisiae,gene-YKL087C,C. albicans,orf19.4578,Cluster5885
C. albicans,orf19.5576,S. cerevisiae,gene-YDR531W,Cluster5886
C. albicans,orf19.7251,S. cerevisiae,gene-YNL283C,Cluster5887
C. albicans,orf19.7251,S. cerevisiae,gene-YHL028W,Cluster5887
S. cerevisiae,gene-YHR007C,C. albicans,orf19.922,Cluster5891
C. albicans,orf19.7382,S. cerevisiae,gene-YGR201C,Cluster59
C. albicans,orf19.7382,S. cerevisiae,gene-YPL048W,Cluster59
C. albicans,orf19.3013,S. cerevisiae,gene-YHR107C,Cluster5900
C. albicans,orf19.248,S. cerevisiae,gene-YPL195W,Cluster5903
C. albicans,orf19.6719,S. cerevisiae,gene-YJR140C,Cluster5905
S. cerevisiae,gene-YMR106C,C. albicans,orf19.2383,Cluster5906
C. albicans,orf19.3573,S. cerevisiae,gene-YNL329C,Cluster5907
C. albicans,orf19.6323,S. cerevisiae,gene-YEL066W,Cluster5913
C. albicans,orf19.6323,S. cerevisiae,gene-YPR193C,Cluster5913
C. albicans,orf19.1156,S. cerevisiae,gene-YCL027W,Cluster5919
S. cerevisiae,gene-YOR187W,C. albicans,orf19.6047,Cluster5920
S. cerevisiae,gene-YNL141W,C. albicans,orf19.2251,Cluster5925
S. cerevisiae,gene-YGR175C,C. albicans,orf19.406,Cluster5926
S. cerevisiae,gene-YER168C,C. albicans,orf19.4705,Cluster5927
C. albicans,orf19.7011,S. cerevisiae,gene-YPL012W,Cluster5928
S. cerevisiae,gene-YBL013W,C. albicans,orf19.4418,Cluster5929
C. albicans,orf19.3558,S. cerevisiae,gene-YDL018C,Cluster5930
C. albicans,orf19.7615,S. cerevisiae,gene-YDR472W,Cluster5931
C. albicans,orf19.4230,S. cerevisiae,gene-YFR050C,Cluster5932
C. albicans,orf19.2363,S. cerevisiae,gene-YOR286W,Cluster5933
S. cerevisiae,gene-YHR111W,C. albicans,orf19.2324,Cluster5934
S. cerevisiae,gene-YNR069C,C. albicans,orf19.4629,Cluster5935
S. cerevisiae,gene-YMR275C,C. albicans,orf19.6055,Cluster5936
S. cerevisiae,gene-YEL006W,C. albicans,orf19.1393,Cluster5937
S. cerevisiae,gene-YIL006W,C. albicans,orf19.1393,Cluster5937
C. albicans,orf19.6532,S. cerevisiae,gene-YIL134W,Cluster5938
C. albicans,orf19.448,S. cerevisiae,gene-YOR042W,Cluster5939
C. albicans,orf19.7036,S. cerevisiae,gene-YOR043W,Cluster5940
S. cerevisiae,gene-YBL045C,C. albicans,orf19.4016,Cluster5945
C. albicans,orf19.227,S. cerevisiae,gene-YMR256C,Cluster5947
C. albicans,orf19.394,S. cerevisiae,gene-YLR231C,Cluster5948
S. cerevisiae,gene-YPL157W,C. albicans,orf19.1900,Cluster5949
S. cerevisiae,gene-YKR002W,C. albicans,orf19.3197,Cluster5958
S. cerevisiae,gene-YML019W,C. albicans,orf19.7426,Cluster5959
C. albicans,orf19.1682,S. cerevisiae,gene-YLL056C,Cluster5960
S. cerevisiae,gene-YML049C,C. albicans,orf19.5391,Cluster5984
S. cerevisiae,gene-YKL172W,C. albicans,orf19.4492,Cluster5986
S. cerevisiae,gene-YBR187W,C. albicans,orf19.4496,Cluster5987
C. albicans,orf19.4813,S. cerevisiae,gene-YMR217W,Cluster5988
C. albicans,orf19.4809,S. cerevisiae,gene-YMR208W,Cluster5989
C. albicans,orf19.481,S. cerevisiae,gene-YOR260W,Cluster5991
C. albicans,orf19.5147,S. cerevisiae,gene-YLL007C,Cluster5992
C. albicans,orf19.5534,S. cerevisiae,gene-YKR088C,Cluster5993
C. albicans,orf19.1847,S. cerevisiae,gene-YDR380W,Cluster5994
C. albicans,orf19.2795,S. cerevisiae,gene-YDL051W,Cluster60
S. cerevisiae,gene-YDL125C,C. albicans,orf19.2341,Cluster6003
C. albicans,orf19.3071,S. cerevisiae,gene-YMR036C,Cluster6004
C. albicans,orf19.2609,S. cerevisiae,gene-YPL228W,Cluster6005
S. cerevisiae,gene-YMR110C,C. albicans,orf19.6066,Cluster6006
S. cerevisiae,gene-YMR110C,C. albicans,orf19.6518,Cluster6006
C. albicans,orf19.4760,S. cerevisiae,gene-YIL110W,Cluster6009
S. cerevisiae,gene-YMR149W,C. albicans,orf19.3060,Cluster601
C. albicans,orf19.131,S. cerevisiae,gene-YPR057W,Cluster6010
C. albicans,orf19.479.2,S. cerevisiae,gene-YLR268W,Cluster602
C. albicans,orf19.4024,S. cerevisiae,gene-YBR256C,Cluster6035
C. albicans,orf19.5705,S. cerevisiae,gene-YLR382C,Cluster6036
C. albicans,orf19.1478,S. cerevisiae,gene-YGL022W,Cluster6037
C. albicans,orf19.2320,S. cerevisiae,gene-YOR119C,Cluster6038
S. cerevisiae,gene-YDR231C,C. albicans,orf19.6461,Cluster6039
C. albicans,orf19.3846,S. cerevisiae,gene-YDR234W,Cluster6040
S. cerevisiae,gene-YER055C,C. albicans,orf19.4026,Cluster6041
C. albicans,orf19.4025,S. cerevisiae,gene-YER012W,Cluster6042
C. albicans,orf19.4497,S. cerevisiae,gene-YBR193C,Cluster6043
C. albicans,orf19.4954,S. cerevisiae,gene-YHR026W,Cluster6044
C. albicans,orf19.2737,S. cerevisiae,gene-YDR109C,Cluster606
C. albicans,orf19.3942,S. cerevisiae,gene-YJR102C,Cluster6076
C. albicans,orf19.2873,S. cerevisiae,gene-YNL088W,Cluster6077
C. albicans,orf19.6259,S. cerevisiae,gene-YCR035C,Cluster6078
S. cerevisiae,gene-YNL094W,C. albicans,orf19.1698,Cluster6079
C. albicans,orf19.4210,S. cerevisiae,gene-YGR110W,Cluster608
S. cerevisiae,gene-YBR176W,C. albicans,orf19.6057,Cluster6080
S. cerevisiae,gene-YLR084C,C. albicans,orf19.3765,Cluster6081
C. albicans,orf19.1848.1,S. cerevisiae,gene-YNL024C-A,Cluster6082
S. cerevisiae,gene-YLR381W,C. albicans,orf19.5701,Cluster6083
S. cerevisiae,gene-YKL086W,C. albicans,orf19.3537,Cluster6084
C. albicans,orf19.2722,S. cerevisiae,gene-YBR053C,Cluster6085
C. albicans,orf19.7256,S. cerevisiae,gene-YER146W,Cluster6087
S. cerevisiae,gene-YKL094W,C. albicans,orf19.4864,Cluster609
S. cerevisiae,gene-YDR378C,C. albicans,orf19.7509.2,Cluster6091
S. cerevisiae,gene-YNR032C-A,C. albicans,orf19.3774.1,Cluster6097
C. albicans,orf19.1871,S. cerevisiae,gene-YDR334W,Cluster6099
C. albicans,orf19.3089,S. cerevisiae,gene-YLR168C,Cluster61
C. albicans,orf19.3089,S. cerevisiae,gene-YDR185C,Cluster61
C. albicans,orf19.1686,S. cerevisiae,gene-YNL249C,Cluster610
C. albicans,orf19.4816,S. cerevisiae,gene-YMR209C,Cluster6107
C. albicans,orf19.7234,S. cerevisiae,gene-YFR037C,Cluster6108
S. cerevisiae,gene-YJL176C,C. albicans,orf19.4488,Cluster6109
S. cerevisiae,gene-YGR185C,C. albicans,orf19.2694,Cluster611
S. cerevisiae,gene-YHR144C,C. albicans,orf19.7243,Cluster6110
S. cerevisiae,gene-YHR028C,C. albicans,orf19.4322,Cluster6112
C. albicans,orf19.5851,S. cerevisiae,gene-YOR219C,Cluster6113
S. cerevisiae,gene-YNL092W,C. albicans,orf19.592,Cluster6114
S. cerevisiae,gene-YDL157C,C. albicans,orf19.4358,Cluster6115
C. albicans,orf19.2698,S. cerevisiae,gene-YLL014W,Cluster6116
C. albicans,orf19.804,S. cerevisiae,gene-YPR011C,Cluster6117
S. cerevisiae,gene-YKL215C,C. albicans,orf19.5804,Cluster6118
C. albicans,orf19.5657,S. cerevisiae,gene-YPL016W,Cluster612
C. albicans,orf19.7412,S. cerevisiae,gene-YMR100W,Cluster6120
C. albicans,orf19.6625,S. cerevisiae,gene-YNL246W,Cluster6121
S. cerevisiae,gene-YML009C,C. albicans,orf19.7409.1,Cluster6122
C. albicans,orf19.7411,S. cerevisiae,gene-YKL120W,Cluster6123
C. albicans,orf19.1281,S. cerevisiae,gene-YNL245C,Cluster6124
C. albicans,orf19.3589,S. cerevisiae,gene-YHL022C,Cluster6125
C. albicans,orf19.7410,S. cerevisiae,gene-YDR430C,Cluster6126
C. albicans,orf19.4149.1,S. cerevisiae,gene-YBR048W,Cluster6131
C. albicans,orf19.4149.1,S. cerevisiae,gene-YDR025W,Cluster6131
C. albicans,orf19.5437,S. cerevisiae,gene-YIL053W,Cluster6138
C. albicans,orf19.3392,S. cerevisiae,gene-YHR043C,Cluster6139
C. albicans,orf19.3392,S. cerevisiae,gene-YHR044C,Cluster6139
C. albicans,orf19.52,S. cerevisiae,gene-YMR177W,Cluster6140
C. albicans,orf19.52,S. cerevisiae,gene-YPL224C,Cluster6140
S. cerevisiae,gene-YDR256C,C. albicans,orf19.6229,Cluster6142
S. cerevisiae,gene-YLR181C,C. albicans,orf19.5275,Cluster6144
S. cerevisiae,gene-YMR124W,C. albicans,orf19.6871,Cluster6166
C. albicans,orf19.7441,S. cerevisiae,gene-YGL247W,Cluster6167
C. albicans,orf19.474,S. cerevisiae,gene-YHR036W,Cluster6168
C. albicans,orf19.3990,S. cerevisiae,gene-YJL011C,Cluster6169
C. albicans,orf19.2970,S. cerevisiae,gene-YBR115C,Cluster6170
S. cerevisiae,gene-YGL189C,C. albicans,orf19.1470,Cluster6171
S. cerevisiae,gene-YER131W,C. albicans,orf19.1470,Cluster6171
S. cerevisiae,gene-YMR284W,C. albicans,orf19.1135,Cluster6172
C. albicans,orf19.4622,S. cerevisiae,gene-YKL054C,Cluster6173
S. cerevisiae,gene-YBL072C,C. albicans,orf19.6873,Cluster6175
C. albicans,orf19.4282,S. cerevisiae,gene-YDR223W,Cluster6176
C. albicans,orf19.4167,S. cerevisiae,gene-YPL108W,Cluster6179
C. albicans,orf19.5501,S. cerevisiae,gene-YNL107W,Cluster6184
C. albicans,orf19.4222,S. cerevisiae,gene-YLR452C,Cluster6189
C. albicans,orf19.5886,S. cerevisiae,gene-YEL027W,Cluster6190
S. cerevisiae,gene-YDR038C,C. albicans,orf19.6070,Cluster6191
S. cerevisiae,gene-YDR039C,C. albicans,orf19.6070,Cluster6191
S. cerevisiae,gene-YDR040C,C. albicans,orf19.5170,Cluster6192
S. cerevisiae,gene-YOL108C,C. albicans,orf19.837.1,Cluster6193
C. albicans,orf19.4284,S. cerevisiae,gene-YLR226W,Cluster6194
C. albicans,orf19.6208,S. cerevisiae,gene-YJL102W,Cluster6195
S. cerevisiae,gene-YDR296W,C. albicans,orf19.439,Cluster6197
S. cerevisiae,gene-YEL038W,C. albicans,orf19.1495,Cluster6198
C. albicans,orf19.4903,S. cerevisiae,gene-YMR281W,Cluster62
C. albicans,orf19.3615,S. cerevisiae,gene-YGL082W,Cluster6200
C. albicans,orf19.4208,S. cerevisiae,gene-YML032C,Cluster6201
C. albicans,orf19.6605,S. cerevisiae,gene-YOR292C,Cluster6202
S. cerevisiae,gene-YKL008C,C. albicans,orf19.3249,Cluster6203
S. cerevisiae,gene-YDL104C,C. albicans,orf19.4160,Cluster6204
S. cerevisiae,gene-YNR012W,C. albicans,orf19.5864,Cluster6206
S. cerevisiae,gene-YNL299W,C. albicans,orf19.429,Cluster6207
C. albicans,orf19.3232,S. cerevisiae,gene-YIL166C,Cluster621
S. cerevisiae,gene-YAR018C,C. albicans,orf19.5325,Cluster6217
C. albicans,orf19.3581,S. cerevisiae,gene-YBR195C,Cluster6218
S. cerevisiae,gene-YMR131C,C. albicans,orf19.6355,Cluster6219
C. albicans,orf19.5859,S. cerevisiae,gene-YJR152W,Cluster622
S. cerevisiae,gene-YMR042W,C. albicans,orf19.7025,Cluster6220
S. cerevisiae,gene-YMR043W,C. albicans,orf19.7025,Cluster6220
C. albicans,orf19.4815,S. cerevisiae,gene-YOR272W,Cluster6221
S. cerevisiae,gene-YLR409C,C. albicans,orf19.1566,Cluster6223
S. cerevisiae,gene-YLR429W,C. albicans,orf19.6534.2,Cluster6225
S. cerevisiae,gene-YNL236W,C. albicans,orf19.1343,Cluster6226
S. cerevisiae,gene-YPL150W,C. albicans,orf19.4518,Cluster6229
C. albicans,orf19.4347,S. cerevisiae,gene-YKL116C,Cluster6230
S. cerevisiae,gene-YPR069C,C. albicans,orf19.2250,Cluster6231
S. cerevisiae,gene-YPR007C,C. albicans,orf19.776,Cluster6232
S. cerevisiae,gene-YPR201W,C. albicans,orf19.3122,Cluster6233
S. cerevisiae,gene-YLR333C,C. albicans,orf19.6663,Cluster6234
C. albicans,orf19.1466,S. cerevisiae,gene-YLR059C,Cluster6235
S. cerevisiae,gene-YDR377W,C. albicans,orf19.7509.1,Cluster6236
S. cerevisiae,gene-YMR156C,C. albicans,orf19.1547,Cluster6237
C. albicans,orf19.6538,S. cerevisiae,gene-YPL234C,Cluster6238
C. albicans,orf19.6668,S. cerevisiae,gene-YML101C,Cluster6239
C. albicans,orf19.6668,S. cerevisiae,gene-YMR264W,Cluster6239
C. albicans,orf19.3572.3,S. cerevisiae,gene-YDL075W,Cluster6240
C. albicans,orf19.514,S. cerevisiae,gene-YBL026W,Cluster625
S. cerevisiae,gene-YJR022W,C. albicans,orf19.4305.1,Cluster626
S. cerevisiae,gene-YLR145W,C. albicans,orf19.4962,Cluster6261
C. albicans,orf19.7386,S. cerevisiae,gene-YBR185C,Cluster6278
C. albicans,orf19.2238,S. cerevisiae,gene-YAL024C,Cluster6279
C. albicans,orf19.758,S. cerevisiae,gene-YPR079W,Cluster6281
C. albicans,orf19.4616,S. cerevisiae,gene-YBR088C,Cluster6282
C. albicans,orf19.220,S. cerevisiae,gene-YJL159W,Cluster6283
C. albicans,orf19.2783,S. cerevisiae,gene-YJL158C,Cluster6284
S. cerevisiae,gene-YLR043C,C. albicans,orf19.7611,Cluster6285
S. cerevisiae,gene-YPR019W,C. albicans,orf19.3761,Cluster6286
C. albicans,orf19.1976,S. cerevisiae,gene-YCR083W,Cluster6287
C. albicans,orf19.3920,S. cerevisiae,gene-YOR288C,Cluster6290
S. cerevisiae,gene-YDR098C,C. albicans,orf19.2727,Cluster6291
S. cerevisiae,gene-YER174C,C. albicans,orf19.2727,Cluster6291
C. albicans,orf19.1957,S. cerevisiae,gene-YAL039C,Cluster6292
S. cerevisiae,gene-YLR266C,C. albicans,orf19.1685,Cluster6293
S. cerevisiae,gene-YKL222C,C. albicans,orf19.1685,Cluster6293
C. albicans,orf19.7397.1,S. cerevisiae,gene-YER126C,Cluster6295
C. albicans,orf19.7424,S. cerevisiae,gene-YER126C,Cluster6295
C. albicans,orf19.4904,S. cerevisiae,gene-YLR085C,Cluster63
S. cerevisiae,gene-YCR045C,C. albicans,orf19.7463,Cluster6306
S. cerevisiae,gene-YML028W,C. albicans,orf19.7417,Cluster6317
S. cerevisiae,gene-YDR453C,C. albicans,orf19.7417,Cluster6317
C. albicans,orf19.5753,S. cerevisiae,gene-YDR536W,Cluster6318
S. cerevisiae,gene-YLL045C,C. albicans,orf19.6002,Cluster6319
S. cerevisiae,gene-YHL033C,C. albicans,orf19.6002,Cluster6319
S. cerevisiae,gene-YDL199C,C. albicans,orf19.4356,Cluster6320
C. albicans,orf19.5432,S. cerevisiae,gene-YOL102C,Cluster6321
C. albicans,orf19.5525,S. cerevisiae,gene-YMR315W,Cluster6322
S. cerevisiae,gene-YLR419W,C. albicans,orf19.6818,Cluster6323
C. albicans,orf19.1569,S. cerevisiae,gene-YGR090W,Cluster6324
S. cerevisiae,gene-YIL065C,C. albicans,orf19.7111,Cluster6325
C. albicans,orf19.3237,S. cerevisiae,gene-YKL010C,Cluster6326
C. albicans,orf19.5905,S. cerevisiae,gene-YBL028C,Cluster6327
C. albicans,orf19.1880,S. cerevisiae,gene-YOR176W,Cluster6328
C. albicans,orf19.7588,S. cerevisiae,gene-YOR305W,Cluster6329
C. albicans,orf19.7279,S. cerevisiae,gene-YJL126W,Cluster6330
S. cerevisiae,gene-YLR348C,C. albicans,orf19.5628,Cluster6332
S. cerevisiae,gene-YDL138W,C. albicans,orf19.5962,Cluster6333
S. cerevisiae,gene-YLL003W,C. albicans,orf19.5163,Cluster6349
S. cerevisiae,gene-YPL252C,C. albicans,orf19.336,Cluster6350
C. albicans,orf19.2740,S. cerevisiae,gene-YLR135W,Cluster6351
S. cerevisiae,gene-YOR296W,C. albicans,orf19.6012,Cluster6356
C. albicans,orf19.4341,S. cerevisiae,gene-YLR459W,Cluster6369
C. albicans,orf19.3663.1,S. cerevisiae,gene-YBL029C-A,Cluster6387
S. cerevisiae,gene-YLR384C,C. albicans,orf19.2631,Cluster6388
S. cerevisiae,gene-YBR208C,C. albicans,orf19.780,Cluster6389
S. cerevisiae,gene-YDL107W,C. albicans,orf19.4001,Cluster6390
S. cerevisiae,gene-YDR129C,C. albicans,orf19.5544,Cluster6391
S. cerevisiae,gene-YLR312W-A,C. albicans,orf19.3755,Cluster6392
S. cerevisiae,gene-YLR068W,C. albicans,orf19.4143,Cluster6393
S. cerevisiae,gene-YDL111C,C. albicans,orf19.5039,Cluster6394
C. albicans,orf19.4704,S. cerevisiae,gene-YDR127W,Cluster6395
C. albicans,orf19.6362,S. cerevisiae,gene-YLL021W,Cluster6396
C. albicans,orf19.6559,S. cerevisiae,gene-YNL108C,Cluster6397
C. albicans,orf19.6559,S. cerevisiae,gene-YOR110W,Cluster6397
S. cerevisiae,gene-YLR141W,C. albicans,orf19.6921,Cluster6398
S. cerevisiae,gene-YJR105W,C. albicans,orf19.5591,Cluster6399
S. cerevisiae,gene-YJL002C,C. albicans,orf19.6988,Cluster64
C. albicans,orf19.839,S. cerevisiae,gene-YLR143W,Cluster6400
S. cerevisiae,gene-YMR089C,C. albicans,orf19.2057,Cluster6401
S. cerevisiae,gene-YDR486C,C. albicans,orf19.3401,Cluster6402
S. cerevisiae,gene-YHL008C,C. albicans,orf19.3406,Cluster6403
C. albicans,orf19.2101,S. cerevisiae,gene-YGL020C,Cluster6404
S. cerevisiae,gene-YDL238C,C. albicans,orf19.7029,Cluster6405
S. cerevisiae,gene-YOL063C,C. albicans,orf19.5552,Cluster6406
C. albicans,orf19.4362,S. cerevisiae,gene-YGR028W,Cluster6407
S. cerevisiae,gene-YER017C,C. albicans,orf19.1669,Cluster6408
C. albicans,orf19.5551,S. cerevisiae,gene-YKL089W,Cluster6409
C. albicans,orf19.2832,S. cerevisiae,gene-YNL152W,Cluster6410
C. albicans,orf19.5553,S. cerevisiae,gene-YKL069W,Cluster6411
C. albicans,orf19.5550,S. cerevisiae,gene-YKL009W,Cluster6412
C. albicans,orf19.3184,S. cerevisiae,gene-YBL102W,Cluster642
S. cerevisiae,gene-YDL230W,C. albicans,orf19.6365,Cluster6421
S. cerevisiae,gene-YKR027W,C. albicans,orf19.5155,Cluster6422
C. albicans,orf19.7610,S. cerevisiae,gene-YOR208W,Cluster6423
S. cerevisiae,gene-YER075C,C. albicans,orf19.5045,Cluster6424
S. cerevisiae,gene-YKL146W,C. albicans,orf19.1142,Cluster6425
C. albicans,orf19.6984,S. cerevisiae,gene-YNL101W,Cluster6426
C. albicans,orf19.1112,S. cerevisiae,gene-YOR299W,Cluster6427
C. albicans,orf19.4186,S. cerevisiae,gene-YGR202C,Cluster6429
S. cerevisiae,gene-YDR459C,C. albicans,orf19.4134,Cluster643
S. cerevisiae,gene-YER090W,C. albicans,orf19.2546,Cluster6431
C. albicans,orf19.2201,S. cerevisiae,gene-YBR120C,Cluster6432
C. albicans,orf19.7366,S. cerevisiae,gene-YIL096C,Cluster6433
C. albicans,orf19.1860,S. cerevisiae,gene-YGR244C,Cluster6434
C. albicans,orf19.3539,S. cerevisiae,gene-YBR141C,Cluster6435
S. cerevisiae,gene-YER142C,C. albicans,orf19.3639,Cluster6436
C. albicans,orf19.1631,S. cerevisiae,gene-YML008C,Cluster6437
S. cerevisiae,gene-YGR098C,C. albicans,orf19.3356,Cluster6438
C. albicans,orf19.4528,S. cerevisiae,gene-YLR065C,Cluster6439
C. albicans,orf19.4348,S. cerevisiae,gene-YLR071C,Cluster6440
C. albicans,orf19.759,S. cerevisiae,gene-YNL287W,Cluster6442
S. cerevisiae,gene-YGR085C,C. albicans,orf19.2232,Cluster645
S. cerevisiae,gene-YGR221C,C. albicans,orf19.1426,Cluster6453
S. cerevisiae,gene-YHR149C,C. albicans,orf19.1426,Cluster6453
C. albicans,orf19.3912,S. cerevisiae,gene-YJL110C,Cluster6457
C. albicans,orf19.2842,S. cerevisiae,gene-YKR034W,Cluster6458
C. albicans,orf19.2842,S. cerevisiae,gene-YER040W,Cluster6458
C. albicans,orf19.4152,S. cerevisiae,gene-YLR249W,Cluster6459
C. albicans,orf19.4152,S. cerevisiae,gene-YNL014W,Cluster6459
S. cerevisiae,gene-YLR152C,C. albicans,orf19.1563,Cluster646
S. cerevisiae,gene-YMR179W,C. albicans,orf19.4301,Cluster6460
C. albicans,orf19.4379,S. cerevisiae,gene-YMR302C,Cluster647
S. cerevisiae,gene-YMR302C,C. albicans,orf19.4380.1,Cluster647
C. albicans,orf19.5808,S. cerevisiae,gene-YBR271W,Cluster6476
C. albicans,orf19.4764,S. cerevisiae,gene-YGL094C,Cluster6477
C. albicans,orf19.5050,S. cerevisiae,gene-YGL236C,Cluster6478
S. cerevisiae,gene-YHR063C,C. albicans,orf19.4006,Cluster648
C. albicans,orf19.5054,S. cerevisiae,gene-YFR047C,Cluster6480
S. cerevisiae,gene-YGL050W,C. albicans,orf19.2408,Cluster6481
S. cerevisiae,gene-YHR200W,C. albicans,orf19.4102,Cluster6482
C. albicans,orf19.505,S. cerevisiae,gene-YNL138W,Cluster6483
S. cerevisiae,gene-YKL119C,C. albicans,orf19.5237,Cluster6484
S. cerevisiae,gene-YKL211C,C. albicans,orf19.5243,Cluster6485
C. albicans,orf19.3498,S. cerevisiae,gene-YKL098W,Cluster649
S. cerevisiae,gene-YDL133W,C. albicans,orf19.1675,Cluster6496
C. albicans,orf19.1690,S. cerevisiae,gene-YBR162C,Cluster6497
S. cerevisiae,gene-YDR007W,C. albicans,orf19.6096,Cluster6498
C. albicans,orf19.1485,S. cerevisiae,gene-YKL138C,Cluster6499
C. albicans,orf19.6554,S. cerevisiae,gene-YOR220W,Cluster65
C. albicans,orf19.6976,S. cerevisiae,gene-YJL163C,Cluster650
C. albicans,orf19.3347,S. cerevisiae,gene-YDR404C,Cluster6500
C. albicans,orf19.841,S. cerevisiae,gene-YKL179C,Cluster6501
S. cerevisiae,gene-YMR026C,C. albicans,orf19.2009,Cluster6502
C. albicans,orf19.2984,S. cerevisiae,gene-YKL194C,Cluster6503
S. cerevisiae,gene-YNR043W,C. albicans,orf19.6105,Cluster6504
S. cerevisiae,gene-YPR144C,C. albicans,orf19.1902,Cluster6505
C. albicans,orf19.6297,S. cerevisiae,gene-YFL001W,Cluster6508
S. cerevisiae,gene-YNL123W,C. albicans,orf19.3288,Cluster6509
S. cerevisiae,gene-YAL062W,C. albicans,orf19.4716,Cluster651
C. albicans,orf19.4716,S. cerevisiae,gene-YOR375C,Cluster651
C. albicans,orf19.3922,S. cerevisiae,gene-YER037W,Cluster6510
S. cerevisiae,gene-YKR097W,C. albicans,orf19.7514,Cluster6511
S. cerevisiae,gene-YGR257C,C. albicans,orf19.417,Cluster6512
S. cerevisiae,gene-YBR154C,C. albicans,orf19.6340,Cluster6513
C. albicans,orf19.5875,S. cerevisiae,gene-YOR106W,Cluster6514
S. cerevisiae,gene-YHR204W,C. albicans,orf19.834,Cluster6515
S. cerevisiae,gene-YGL187C,C. albicans,orf19.1471,Cluster6516
S. cerevisiae,gene-YGL179C,C. albicans,orf19.5376,Cluster6517
C. albicans,orf19.6189,S. cerevisiae,gene-YHR198C,Cluster6518
C. albicans,orf19.6189,S. cerevisiae,gene-YHR199C,Cluster6518
C. albicans,orf19.6558,S. cerevisiae,gene-YPR181C,Cluster6519
S. cerevisiae,gene-YHR008C,C. albicans,orf19.3340,Cluster652
C. albicans,orf19.1244,S. cerevisiae,gene-YGR100W,Cluster6521
S. cerevisiae,gene-YLR149C,C. albicans,orf19.5125,Cluster6522
S. cerevisiae,gene-YLR147C,C. albicans,orf19.4146,Cluster6523
S. cerevisiae,gene-YER112W,C. albicans,orf19.6458.1,Cluster6524
C. albicans,orf19.1212,S. cerevisiae,gene-YBL091C-A,Cluster6525
C. albicans,orf19.1212,S. cerevisiae,gene-YER120W,Cluster6525
S. cerevisiae,gene-YFL017W-A,C. albicans,orf19.836.1,Cluster6526
S. cerevisiae,gene-YNL147W,C. albicans,orf19.2639.1,Cluster6527
S. cerevisiae,gene-YLR438C-A,C. albicans,orf19.6135.1,Cluster6528
S. cerevisiae,gene-YLR275W,C. albicans,orf19.5486.1,Cluster6529
S. cerevisiae,gene-YDR032C,C. albicans,orf19.2241,Cluster653
C. albicans,orf19.3756,S. cerevisiae,gene-YGL171W,Cluster6530
S. cerevisiae,gene-YJL177W,C. albicans,orf19.4490,Cluster6531
C. albicans,orf19.7177,S. cerevisiae,gene-YPL125W,Cluster6532
S. cerevisiae,gene-YOR209C,C. albicans,orf19.7176,Cluster6533
C. albicans,orf19.2040,S. cerevisiae,gene-YPR048W,Cluster6535
C. albicans,orf19.2211,S. cerevisiae,gene-YGL138C,Cluster6537
S. cerevisiae,gene-YNR023W,C. albicans,orf19.2265,Cluster6539
C. albicans,orf19.3062,S. cerevisiae,gene-YKL033W,Cluster654
C. albicans,orf19.3782,S. cerevisiae,gene-YBR220C,Cluster6541
S. cerevisiae,gene-YNL023C,C. albicans,orf19.3722,Cluster6544
C. albicans,orf19.2406,S. cerevisiae,gene-YGR163W,Cluster6545
S. cerevisiae,gene-YDR330W,C. albicans,orf19.4430,Cluster6548
C. albicans,orf19.3833,S. cerevisiae,gene-YAL001C,Cluster6549
S. cerevisiae,gene-YPL213W,C. albicans,orf19.1260,Cluster655
C. albicans,orf19.3088,S. cerevisiae,gene-YDR184C,Cluster6550
S. cerevisiae,gene-YBL014C,C. albicans,orf19.4420,Cluster6551
C. albicans,orf19.7224,S. cerevisiae,gene-YKR017C,Cluster6552
S. cerevisiae,gene-YML004C,C. albicans,orf19.6058,Cluster6553
S. cerevisiae,gene-YDR291W,C. albicans,orf19.7213,Cluster6554
S. cerevisiae,gene-YOR242C,C. albicans,orf19.1746,Cluster6555
S. cerevisiae,gene-YGR274C,C. albicans,orf19.6193,Cluster6556
