species1,gene1,species2,gene2,cluster_id
S. cerevisiae,gene-YGR093W,K. lactis,gene:KLLA0_D14927g,Cluster5102
S. cerevisiae,gene-YPR162C,K. lactis,gene:KLLA0_C16984g,Cluster5103
S. cerevisiae,gene-YKR105C,K. lactis,gene:KLLA0_D19941g,Cluster5107
S. cerevisiae,gene-YDR393W,K. lactis,gene:KLLA0_C06512g,Cluster5110
S. cerevisiae,gene-YHL047C,K. lactis,gene:KLLA0_C00220g,Cluster5111
S. cerevisiae,gene-YOR150W,K. lactis,gene:KLLA0_D02508g,Cluster5115
K. lactis,gene:KLLA0_F03102g,S. cerevisiae,gene-YGR284C,Cluster5117
S. cerevisiae,gene-YGL231C,K. lactis,gene:KLLA0_A01067g,Cluster5118
K. lactis,gene:KLLA0_E01893g,S. cerevisiae,gene-YOL146W,Cluster5119
S. cerevisiae,gene-YDR063W,K. lactis,gene:KLLA0_F18062g,Cluster512
S. cerevisiae,gene-YIL091C,K. lactis,gene:KLLA0_E08229g,Cluster5120
S. cerevisiae,gene-YER033C,K. lactis,gene:KLLA0_B00715g,Cluster5121
S. cerevisiae,gene-YDR381C-A,K. lactis,gene:KLLA0_E02773g,Cluster5129
K. lactis,gene:KLLA0_F02750g,S. cerevisiae,gene-YOL089C,Cluster513
S. cerevisiae,gene-YPL178W,K. lactis,gene:KLLA0_B10472g,Cluster5131
K. lactis,gene:KLLA0_A09691g,S. cerevisiae,gene-YGR266W,Cluster5137
K. lactis,gene:KLLA0_C06204g,S. cerevisiae,gene-YOL003C,Cluster5139
K. lactis,gene:KLLA0_F19690g,S. cerevisiae,gene-YDR126W,Cluster5140
K. lactis,gene:KLLA0_E02069g,S. cerevisiae,gene-YNL326C,Cluster5142
S. cerevisiae,gene-YLR133W,K. lactis,gene:KLLA0_D16500g,Cluster5143
S. cerevisiae,gene-YHR071W,K. lactis,gene:KLLA0_E12783g,Cluster5144
K. lactis,gene:KLLA0_D11396g,S. cerevisiae,gene-YFR051C,Cluster5145
K. lactis,gene:KLLA0_F01254g,S. cerevisiae,gene-YBR275C,Cluster5146
S. cerevisiae,gene-YHL027W,K. lactis,gene:KLLA0_E00793g,Cluster5147
S. cerevisiae,gene-YMR031C,K. lactis,gene:KLLA0_C12573g,Cluster5148
S. cerevisiae,gene-YPR186C,K. lactis,gene:KLLA0_B03454g,Cluster5149
S. cerevisiae,gene-YJL056C,K. lactis,gene:KLLA0_F01463g,Cluster5150
K. lactis,gene:KLLA0_B01760g,S. cerevisiae,gene-YML031W,Cluster5151
S. cerevisiae,gene-YPR029C,K. lactis,gene:KLLA0_E06579g,Cluster5152
K. lactis,gene:KLLA0_E13465g,S. cerevisiae,gene-YPR022C,Cluster5153
K. lactis,gene:KLLA0_F02013g,S. cerevisiae,gene-YJL069C,Cluster5154
K. lactis,gene:KLLA0_C00913g,S. cerevisiae,gene-YDR527W,Cluster5155
K. lactis,gene:KLLA0_B00913g,S. cerevisiae,gene-YML011C,Cluster5163
K. lactis,gene:KLLA0_D09108g,S. cerevisiae,gene-YPR084W,Cluster5171
K. lactis,gene:KLLA0_D04928g,S. cerevisiae,gene-YCL017C,Cluster5173
S. cerevisiae,gene-YOR141C,K. lactis,gene:KLLA0_E03213g,Cluster5174
S. cerevisiae,gene-YDR294C,K. lactis,gene:KLLA0_C10505g,Cluster5176
K. lactis,gene:KLLA0_F00990g,S. cerevisiae,gene-YPL118W,Cluster5178
K. lactis,gene:KLLA0_F08745g,S. cerevisiae,gene-YMR244W,Cluster5179
K. lactis,gene:KLLA0_C04774g,S. cerevisiae,gene-YOR181W,Cluster5181
K. lactis,gene:KLLA0_A05500g,S. cerevisiae,gene-YGR243W,Cluster5182
K. lactis,gene:KLLA0_A05500g,S. cerevisiae,gene-YHR162W,Cluster5182
K. lactis,gene:KLLA0_E06381g,S. cerevisiae,gene-YPR033C,Cluster5183
S. cerevisiae,gene-YLR337C,K. lactis,gene:KLLA0_B06039g,Cluster5185
S. cerevisiae,gene-YLR207W,K. lactis,gene:KLLA0_C16665g,Cluster5186
K. lactis,gene:KLLA0_F27643g,S. cerevisiae,gene-YER051W,Cluster5187
S. cerevisiae,gene-YJR052W,K. lactis,gene:KLLA0_A07997g,Cluster5188
S. cerevisiae,gene-YJL133C-A,K. lactis,gene:KLLA0_A05566g,Cluster5192
K. lactis,gene:KLLA0_C04554g,S. cerevisiae,gene-YGR077C,Cluster5193
S. cerevisiae,gene-YIL040W,K. lactis,gene:KLLA0_E04445g,Cluster5198
K. lactis,gene:KLLA0_F24442g,S. cerevisiae,gene-YNL133C,Cluster5199
S. cerevisiae,gene-YNL311C,K. lactis,gene:KLLA0_E07327g,Cluster520
S. cerevisiae,gene-YLR072W,K. lactis,gene:KLLA0_D05555g,Cluster5200
K. lactis,gene:KLLA0_E13729g,S. cerevisiae,gene-YKL143W,Cluster5201
K. lactis,gene:KLLA0_E04555g,S. cerevisiae,gene-YER050C,Cluster5207
S. cerevisiae,gene-YMR155W,K. lactis,gene:KLLA0_E01321g,Cluster5208
S. cerevisiae,gene-YLR193C,K. lactis,gene:KLLA0_E19581g,Cluster5209
S. cerevisiae,gene-YNL309W,K. lactis,gene:KLLA0_E07283g,Cluster521
K. lactis,gene:KLLA0_E01167g,S. cerevisiae,gene-YDL054C,Cluster5211
S. cerevisiae,gene-YCL037C,K. lactis,gene:KLLA0_C01210g,Cluster5212
S. cerevisiae,gene-YIL066C,K. lactis,gene:KLLA0_F01188g,Cluster5217
S. cerevisiae,gene-YER070W,K. lactis,gene:KLLA0_C07887g,Cluster5218
K. lactis,gene:KLLA0_E06161g,S. cerevisiae,gene-YPR037C,Cluster5219
S. cerevisiae,gene-YOR341W,K. lactis,gene:KLLA0_F23243g,Cluster5220
K. lactis,gene:KLLA0_F07931g,S. cerevisiae,gene-YOL031C,Cluster5221
S. cerevisiae,gene-YNL118C,K. lactis,gene:KLLA0_F23980g,Cluster5222
S. cerevisiae,gene-YGR207C,K. lactis,gene:KLLA0_E16391g,Cluster5223
S. cerevisiae,gene-YHR079C,K. lactis,gene:KLLA0_D13266g,Cluster5225
K. lactis,gene:KLLA0_E16325g,S. cerevisiae,gene-YLR045C,Cluster5226
K. lactis,gene:KLLA0_B03069g,S. cerevisiae,gene-YLR401C,Cluster5227
K. lactis,gene:KLLA0_D10934g,S. cerevisiae,gene-YJR107W,Cluster5228
S. cerevisiae,gene-YJR043C,K. lactis,gene:KLLA0_E22419g,Cluster523
S. cerevisiae,gene-YMR038C,K. lactis,gene:KLLA0_F26917g,Cluster5230
K. lactis,gene:KLLA0_D16412g,S. cerevisiae,gene-YJL153C,Cluster5231
S. cerevisiae,gene-YOL120C,K. lactis,gene:KLLA0_A07227g,Cluster5232
K. lactis,gene:KLLA0_A07227g,S. cerevisiae,gene-YNL301C,Cluster5232
S. cerevisiae,gene-YJL108C,K. lactis,gene:KLLA0_F02816g,Cluster5233
K. lactis,gene:KLLA0_C12419g,S. cerevisiae,gene-YDR493W,Cluster5234
K. lactis,gene:KLLA0_B04356g,S. cerevisiae,gene-YJR131W,Cluster5235
K. lactis,gene:KLLA0_B07755g,S. cerevisiae,gene-YDR487C,Cluster5236
S. cerevisiae,gene-YGL114W,K. lactis,gene:KLLA0_F10747g,Cluster5237
K. lactis,gene:KLLA0_A01089g,S. cerevisiae,gene-YFR043C,Cluster5238
S. cerevisiae,gene-YHL020C,K. lactis,gene:KLLA0_F25388g,Cluster5239
K. lactis,gene:KLLA0_C10780g,S. cerevisiae,gene-YHR041C,Cluster5240
S. cerevisiae,gene-YNL232W,K. lactis,gene:KLLA0_D19701g,Cluster5242
K. lactis,gene:KLLA0_F22495g,S. cerevisiae,gene-YGR165W,Cluster5243
S. cerevisiae,gene-YOR245C,K. lactis,gene:KLLA0_F11165g,Cluster5244
S. cerevisiae,gene-YBR231C,K. lactis,gene:KLLA0_F10725g,Cluster5245
S. cerevisiae,gene-YMR041C,K. lactis,gene:KLLA0_F26851g,Cluster5246
S. cerevisiae,gene-YEL053C,K. lactis,gene:KLLA0_A01925g,Cluster5247
S. cerevisiae,gene-YCR020W-B,K. lactis,gene:KLLA0_A11209g,Cluster5248
K. lactis,gene:KLLA0_D19250g,S. cerevisiae,gene-YNL215W,Cluster525
S. cerevisiae,gene-YJL007C,K. lactis,gene:KLLA0_D09350g,Cluster5254
S. cerevisiae,gene-YPL158C,K. lactis,gene:KLLA0_D06017g,Cluster5255
S. cerevisiae,gene-YKL201C,K. lactis,gene:KLLA0_B13794g,Cluster5259
S. cerevisiae,gene-YJR061W,K. lactis,gene:KLLA0_B13794g,Cluster5259
S. cerevisiae,gene-YDL233W,K. lactis,gene:KLLA0_D19228g,Cluster526
S. cerevisiae,gene-YER154W,K. lactis,gene:KLLA0_E00925g,Cluster5261
K. lactis,gene:KLLA0_D10593g,S. cerevisiae,gene-YLR451W,Cluster5262
K. lactis,gene:KLLA0_F03487g,S. cerevisiae,gene-YNL056W,Cluster5263
S. cerevisiae,gene-YNL099C,K. lactis,gene:KLLA0_C13343g,Cluster5264
K. lactis,gene:KLLA0_E08581g,S. cerevisiae,gene-YNL032W,Cluster5265
S. cerevisiae,gene-YDR067C,K. lactis,gene:KLLA0_E10319g,Cluster5266
K. lactis,gene:KLLA0_F14619g,S. cerevisiae,gene-YGR167W,Cluster5267
K. lactis,gene:KLLA0_F05775g,S. cerevisiae,gene-YDL124W,Cluster5268
S. cerevisiae,gene-YHR061C,K. lactis,gene:KLLA0_C14762g,Cluster5273
S. cerevisiae,gene-YDR309C,K. lactis,gene:KLLA0_C14762g,Cluster5273
K. lactis,gene:KLLA0_D11440g,S. cerevisiae,gene-YGL250W,Cluster5279
S. cerevisiae,gene-YPR128C,K. lactis,gene:KLLA0_B11319g,Cluster528
S. cerevisiae,gene-YPL071C,K. lactis,gene:KLLA0_E23343g,Cluster5282
K. lactis,gene:KLLA0_A03575g,S. cerevisiae,gene-YAL044W-A,Cluster5284
S. cerevisiae,gene-YNCH0016C,K. lactis,gene:KLLA0_C09416g,Cluster5285
K. lactis,gene:KLLA0_F23089g,S. cerevisiae,gene-YFR016C,Cluster5288
S. cerevisiae,gene-YGR052W,K. lactis,gene:KLLA0_A02717g,Cluster5289
S. cerevisiae,gene-YLR285W,K. lactis,gene:KLLA0_C04708g,Cluster529
K. lactis,gene:KLLA0_C08888g,S. cerevisiae,gene-YMR306W,Cluster5290
K. lactis,gene:KLLA0_B05841g,S. cerevisiae,gene-YLR342W,Cluster5293
K. lactis,gene:KLLA0_B05841g,S. cerevisiae,gene-YGR032W,Cluster5293
K. lactis,gene:KLLA0_D07282g,S. cerevisiae,gene-YOR229W,Cluster53
S. cerevisiae,gene-YNL191W,K. lactis,gene:KLLA0_D08668g,Cluster530
K. lactis,gene:KLLA0_F20405g,S. cerevisiae,gene-YLR263W,Cluster5302
K. lactis,gene:KLLA0_B07645g,S. cerevisiae,gene-YJL192C,Cluster5303
S. cerevisiae,gene-YLR080W,K. lactis,gene:KLLA0_D05863g,Cluster531
S. cerevisiae,gene-YFL048C,K. lactis,gene:KLLA0_D05863g,Cluster531
S. cerevisiae,gene-YGR271W,K. lactis,gene:KLLA0_A09889g,Cluster5311
S. cerevisiae,gene-YDL170W,K. lactis,gene:KLLA0_E19603g,Cluster5315
K. lactis,gene:KLLA0_E02663g,S. cerevisiae,gene-YMR019W,Cluster5317
K. lactis,gene:KLLA0_F03256g,S. cerevisiae,gene-YJR096W,Cluster5322
K. lactis,gene:KLLA0_F01903g,S. cerevisiae,gene-YOL154W,Cluster5323
K. lactis,gene:KLLA0_F01903g,S. cerevisiae,gene-YJL172W,Cluster5323
K. lactis,gene:KLLA0_F27863g,S. cerevisiae,gene-YHR134W,Cluster5329
S. cerevisiae,gene-YLR117C,K. lactis,gene:KLLA0_F17996g,Cluster533
S. cerevisiae,gene-YNL091W,K. lactis,gene:KLLA0_C13794g,Cluster5330
K. lactis,gene:KLLA0_D16093g,S. cerevisiae,gene-YFR033C,Cluster5331
S. cerevisiae,gene-YNR038W,K. lactis,gene:KLLA0_F06941g,Cluster5333
K. lactis,gene:KLLA0_E06139g,S. cerevisiae,gene-YPR040W,Cluster5337
K. lactis,gene:KLLA0_F18238g,S. cerevisiae,gene-YHL023C,Cluster5338
S. cerevisiae,gene-YMR002W,K. lactis,gene:KLLA0_C06094g,Cluster5339
S. cerevisiae,gene-YBR180W,K. lactis,gene:KLLA0_E24113g,Cluster534
K. lactis,gene:KLLA0_E15863g,S. cerevisiae,gene-YGR225W,Cluster5340
K. lactis,gene:KLLA0_C13013g,S. cerevisiae,gene-YOR355W,Cluster5341
S. cerevisiae,gene-YGL130W,K. lactis,gene:KLLA0_B02200g,Cluster5343
K. lactis,gene:KLLA0_F20119g,S. cerevisiae,gene-YLR272C,Cluster5344
K. lactis,gene:KLLA0_E05303g,S. cerevisiae,gene-YLR383W,Cluster5345
S. cerevisiae,gene-YOR144C,K. lactis,gene:KLLA0_E03301g,Cluster5347
K. lactis,gene:KLLA0_F11770g,S. cerevisiae,gene-YDR047W,Cluster5349
S. cerevisiae,gene-YHR078W,K. lactis,gene:KLLA0_D13200g,Cluster535
S. cerevisiae,gene-YHR060W,K. lactis,gene:KLLA0_C14784g,Cluster5356
S. cerevisiae,gene-YEL055C,K. lactis,gene:KLLA0_D00792g,Cluster5366
K. lactis,gene:KLLA0_F25542g,S. cerevisiae,gene-YHL015W,Cluster5368
K. lactis,gene:KLLA0_D19008g,S. cerevisiae,gene-YNL207W,Cluster5369
K. lactis,gene:KLLA0_C10461g,S. cerevisiae,gene-YHR035W,Cluster537
K. lactis,gene:KLLA0_C07359g,S. cerevisiae,gene-YOR274W,Cluster5370
S. cerevisiae,gene-YOR006C,K. lactis,gene:KLLA0_D01111g,Cluster5371
S. cerevisiae,gene-YJL071W,K. lactis,gene:KLLA0_D06523g,Cluster5372
S. cerevisiae,gene-YFR002W,K. lactis,gene:KLLA0_E14191g,Cluster5373
S. cerevisiae,gene-YIR002C,K. lactis,gene:KLLA0_D13552g,Cluster5374
K. lactis,gene:KLLA0_F22385g,S. cerevisiae,gene-YGL173C,Cluster5375
S. cerevisiae,gene-YLR239C,K. lactis,gene:KLLA0_D18777g,Cluster5377
K. lactis,gene:KLLA0_C00462g,S. cerevisiae,gene-YCL063W,Cluster5378
S. cerevisiae,gene-YNR010W,K. lactis,gene:KLLA0_F06314g,Cluster5379
K. lactis,gene:KLLA0_D16456g,S. cerevisiae,gene-YLR131C,Cluster5384
K. lactis,gene:KLLA0_F18524g,S. cerevisiae,gene-YBR066C,Cluster5386
K. lactis,gene:KLLA0_F18524g,S. cerevisiae,gene-YDR043C,Cluster5386
K. lactis,gene:KLLA0_E22133g,S. cerevisiae,gene-YEL037C,Cluster5389
S. cerevisiae,gene-YNL162W-A,K. lactis,gene:KLLA0_D07876g,Cluster5390
S. cerevisiae,gene-YDL171C,K. lactis,gene:KLLA0_E19625g,Cluster5392
K. lactis,gene:KLLA0_D06677g,S. cerevisiae,gene-YPL126W,Cluster5393
K. lactis,gene:KLLA0_E24179g,S. cerevisiae,gene-YBR179C,Cluster5394
S. cerevisiae,gene-YER058W,K. lactis,gene:KLLA0_C08327g,Cluster5395
S. cerevisiae,gene-YGR072W,K. lactis,gene:KLLA0_D03718g,Cluster5398
S. cerevisiae,gene-YMR070W,K. lactis,gene:KLLA0_E18547g,Cluster5399
K. lactis,gene:KLLA0_F18040g,S. cerevisiae,gene-YDR064W,Cluster5401
K. lactis,gene:KLLA0_F13046g,S. cerevisiae,gene-YDR216W,Cluster5402
S. cerevisiae,gene-YDR316W,K. lactis,gene:KLLA0_E12717g,Cluster5403
S. cerevisiae,gene-YCR081W,K. lactis,gene:KLLA0_F06919g,Cluster541
K. lactis,gene:KLLA0_E08713g,S. cerevisiae,gene-YNL027W,Cluster5415
K. lactis,gene:KLLA0_E15709g,S. cerevisiae,gene-YGR232W,Cluster5416
K. lactis,gene:KLLA0_D10197g,S. cerevisiae,gene-YML099C,Cluster5417
S. cerevisiae,gene-YBL060W,K. lactis,gene:KLLA0_E20219g,Cluster5418
K. lactis,gene:KLLA0_C09108g,S. cerevisiae,gene-YCR051W,Cluster5421
K. lactis,gene:KLLA0_D18755g,S. cerevisiae,gene-YDR198C,Cluster5422
S. cerevisiae,gene-YMR204C,K. lactis,gene:KLLA0_F06270g,Cluster5423
K. lactis,gene:KLLA0_B09856g,S. cerevisiae,gene-YBR158W,Cluster5424
K. lactis,gene:KLLA0_F05918g,S. cerevisiae,gene-YIL078W,Cluster5425
S. cerevisiae,gene-YER028C,K. lactis,gene:KLLA0_E11023g,Cluster5426
K. lactis,gene:KLLA0_E05127g,S. cerevisiae,gene-YDL061C,Cluster5427
K. lactis,gene:KLLA0_E05127g,S. cerevisiae,gene-YLR388W,Cluster5427
K. lactis,gene:KLLA0_F01210g,S. cerevisiae,gene-YBR263W,Cluster5429
S. cerevisiae,gene-YKL004W,K. lactis,gene:KLLA0_B13387g,Cluster543
S. cerevisiae,gene-YPL219W,K. lactis,gene:KLLA0_B02024g,Cluster5433
S. cerevisiae,gene-YGL134W,K. lactis,gene:KLLA0_B02024g,Cluster5433
K. lactis,gene:KLLA0_C06314g,S. cerevisiae,gene-YMR287C,Cluster5435
K. lactis,gene:KLLA0_F27225g,S. cerevisiae,gene-YPL014W,Cluster5438
K. lactis,gene:KLLA0_D14399g,S. cerevisiae,gene-YOL029C,Cluster5439
K. lactis,gene:KLLA0_A10373g,S. cerevisiae,gene-YGL254W,Cluster5440
K. lactis,gene:KLLA0_F09933g,S. cerevisiae,gene-YGL205W,Cluster5447
K. lactis,gene:KLLA0_E18569g,S. cerevisiae,gene-YMR069W,Cluster5449
S. cerevisiae,gene-YNL263C,K. lactis,gene:KLLA0_C02563g,Cluster5451
S. cerevisiae,gene-YFL031W,K. lactis,gene:KLLA0_F08976g,Cluster5452
K. lactis,gene:KLLA0_D12078g,S. cerevisiae,gene-YDR248C,Cluster5455
K. lactis,gene:KLLA0_E07217g,S. cerevisiae,gene-YNL314W,Cluster5456
K. lactis,gene:KLLA0_D05775g,S. cerevisiae,gene-YLR078C,Cluster5457
K. lactis,gene:KLLA0_C03696g,S. cerevisiae,gene-YDR484W,Cluster5458
S. cerevisiae,gene-YJL143W,K. lactis,gene:KLLA0_A05841g,Cluster5459
S. cerevisiae,gene-YER183C,K. lactis,gene:KLLA0_A10285g,Cluster5460
K. lactis,gene:KLLA0_E02311g,S. cerevisiae,gene-YOR123C,Cluster5461
S. cerevisiae,gene-YOR241W,K. lactis,gene:KLLA0_F11297g,Cluster5463
K. lactis,gene:KLLA0_B10197g,S. cerevisiae,gene-YDR320C,Cluster5464
K. lactis,gene:KLLA0_B11902g,S. cerevisiae,gene-YKL161C,Cluster5465
K. lactis,gene:KLLA0_B11902g,S. cerevisiae,gene-YHR030C,Cluster5465
K. lactis,gene:KLLA0_F27335g,S. cerevisiae,gene-YPL009C,Cluster5466
S. cerevisiae,gene-YGR034W,K. lactis,gene:KLLA0_B05742g,Cluster5467
K. lactis,gene:KLLA0_B05742g,S. cerevisiae,gene-YLR344W,Cluster5467
K. lactis,gene:KLLA0_C11099g,S. cerevisiae,gene-YDR280W,Cluster5468
K. lactis,gene:KLLA0_C07843g,S. cerevisiae,gene-YIL068C,Cluster5470
K. lactis,gene:KLLA0_D11968g,S. cerevisiae,gene-YDR249C,Cluster5473
S. cerevisiae,gene-YAR042W,K. lactis,gene:KLLA0_C04147g,Cluster5475
S. cerevisiae,gene-YJR137C,K. lactis,gene:KLLA0_B03938g,Cluster5476
S. cerevisiae,gene-YER046W,K. lactis,gene:KLLA0_E04291g,Cluster5477
S. cerevisiae,gene-YGR140W,K. lactis,gene:KLLA0_E03807g,Cluster5487
S. cerevisiae,gene-YIL133C,K. lactis,gene:KLLA0_F04675g,Cluster5488
K. lactis,gene:KLLA0_F04675g,S. cerevisiae,gene-YNL069C,Cluster5488
K. lactis,gene:KLLA0_A07557g,S. cerevisiae,gene-YKR089C,Cluster5489
K. lactis,gene:KLLA0_A07557g,S. cerevisiae,gene-YOR081C,Cluster5489
S. cerevisiae,gene-YMR313C,K. lactis,gene:KLLA0_A10175g,Cluster5490
S. cerevisiae,gene-YIL038C,K. lactis,gene:KLLA0_E04335g,Cluster5491
S. cerevisiae,gene-YPR072W,K. lactis,gene:KLLA0_B09196g,Cluster5492
K. lactis,gene:KLLA0_D12408g,S. cerevisiae,gene-YDL165W,Cluster5493
S. cerevisiae,gene-YBR168W,K. lactis,gene:KLLA0_E24641g,Cluster5495
K. lactis,gene:KLLA0_D01287g,S. cerevisiae,gene-YOL001W,Cluster5496
S. cerevisiae,gene-YER059W,K. lactis,gene:KLLA0_C08305g,Cluster5497
S. cerevisiae,gene-YIL050W,K. lactis,gene:KLLA0_C08305g,Cluster5497
K. lactis,gene:KLLA0_A06171g,S. cerevisiae,gene-YJL184W,Cluster5498
S. cerevisiae,gene-YDR045C,K. lactis,gene:KLLA0_F18568g,Cluster5499
K. lactis,gene:KLLA0_E18151g,S. cerevisiae,gene-YKL014C,Cluster5500
K. lactis,gene:KLLA0_E03433g,S. cerevisiae,gene-YHR011W,Cluster5501
K. lactis,gene:KLLA0_B10956g,S. cerevisiae,gene-YPR141C,Cluster5502
S. cerevisiae,gene-YPL107W,K. lactis,gene:KLLA0_E24619g,Cluster5503
S. cerevisiae,gene-YPL266W,K. lactis,gene:KLLA0_D00594g,Cluster5504
K. lactis,gene:KLLA0_F03399g,S. cerevisiae,gene-YNL061W,Cluster5505
K. lactis,gene:KLLA0_F15532g,S. cerevisiae,gene-YLR022C,Cluster5506
K. lactis,gene:KLLA0_A03531g,S. cerevisiae,gene-YOR361C,Cluster5507
S. cerevisiae,gene-YDR150W,K. lactis,gene:KLLA0_D16566g,Cluster5509
K. lactis,gene:KLLA0_A10835g,S. cerevisiae,gene-YOL021C,Cluster5510
S. cerevisiae,gene-YNL182C,K. lactis,gene:KLLA0_D08371g,Cluster5511
K. lactis,gene:KLLA0_C01177g,S. cerevisiae,gene-YCL039W,Cluster5512
S. cerevisiae,gene-YIL046W,K. lactis,gene:KLLA0_F27511g,Cluster5513
K. lactis,gene:KLLA0_F04884g,S. cerevisiae,gene-YDL145C,Cluster5514
K. lactis,gene:KLLA0_E06425g,S. cerevisiae,gene-YBL106C,Cluster5515
K. lactis,gene:KLLA0_E18063g,S. cerevisiae,gene-YKL018W,Cluster5516
S. cerevisiae,gene-YMR093W,K. lactis,gene:KLLA0_F13772g,Cluster5517
K. lactis,gene:KLLA0_D09086g,S. cerevisiae,gene-YPR085C,Cluster5518
K. lactis,gene:KLLA0_C06842g,S. cerevisiae,gene-YOR287C,Cluster5519
S. cerevisiae,gene-YJR090C,K. lactis,gene:KLLA0_E06051g,Cluster552
K. lactis,gene:KLLA0_F14949g,S. cerevisiae,gene-YJR006W,Cluster5520
K. lactis,gene:KLLA0_F13860g,S. cerevisiae,gene-YJL104W,Cluster5521
S. cerevisiae,gene-YDR421W,K. lactis,gene:KLLA0_A01804g,Cluster5522
S. cerevisiae,gene-YBL066C,K. lactis,gene:KLLA0_E20307g,Cluster5523
K. lactis,gene:KLLA0_D02090g,S. cerevisiae,gene-YPR018W,Cluster5524
K. lactis,gene:KLLA0_E22485g,S. cerevisiae,gene-YJR041C,Cluster5525
S. cerevisiae,gene-YHR190W,K. lactis,gene:KLLA0_D08866g,Cluster5526
K. lactis,gene:KLLA0_F08228g,S. cerevisiae,gene-YPR103W,Cluster5527
S. cerevisiae,gene-YJR089W,K. lactis,gene:KLLA0_E06073g,Cluster553
K. lactis,gene:KLLA0_B07095g,S. cerevisiae,gene-YDR013W,Cluster5539
S. cerevisiae,gene-YPR075C,K. lactis,gene:KLLA0_B09130g,Cluster5542
S. cerevisiae,gene-YNL240C,K. lactis,gene:KLLA0_D19833g,Cluster5543
K. lactis,gene:KLLA0_C16533g,S. cerevisiae,gene-YDL156W,Cluster5544
S. cerevisiae,gene-YGL095C,K. lactis,gene:KLLA0_E18833g,Cluster5545
S. cerevisiae,gene-YGR042W,K. lactis,gene:KLLA0_A02563g,Cluster5546
S. cerevisiae,gene-YEL031W,K. lactis,gene:KLLA0_E22265g,Cluster5547
K. lactis,gene:KLLA0_F24310g,S. cerevisiae,gene-YNL129W,Cluster5549
S. cerevisiae,gene-YBR095C,K. lactis,gene:KLLA0_B11990g,Cluster5562
S. cerevisiae,gene-YLR003C,K. lactis,gene:KLLA0_E09549g,Cluster5564
S. cerevisiae,gene-YBL063W,K. lactis,gene:KLLA0_B00759g,Cluster5565
S. cerevisiae,gene-YOR030W,K. lactis,gene:KLLA0_E16831g,Cluster5566
K. lactis,gene:KLLA0_F05753g,S. cerevisiae,gene-YEL071W,Cluster5567
K. lactis,gene:KLLA0_F05753g,S. cerevisiae,gene-YDL178W,Cluster5567
K. lactis,gene:KLLA0_C13299g,S. cerevisiae,gene-YNL100W,Cluster557
K. lactis,gene:KLLA0_B08734g,S. cerevisiae,gene-YOL053W,Cluster5576
S. cerevisiae,gene-YLL054C,K. lactis,gene:KLLA0_C14212g,Cluster5578
S. cerevisiae,gene-YCR106W,K. lactis,gene:KLLA0_C14212g,Cluster5578
K. lactis,gene:KLLA0_E21473g,S. cerevisiae,gene-YDR358W,Cluster5580
K. lactis,gene:KLLA0_F27467g,S. cerevisiae,gene-YIL047C,Cluster5581
K. lactis,gene:KLLA0_F12232g,S. cerevisiae,gene-YNL012W,Cluster5582
S. cerevisiae,gene-YBR136W,K. lactis,gene:KLLA0_C15785g,Cluster5583
S. cerevisiae,gene-YNL055C,K. lactis,gene:KLLA0_F03553g,Cluster5584
K. lactis,gene:KLLA0_D08184g,S. cerevisiae,gene-YNL173C,Cluster5585
K. lactis,gene:KLLA0_A02057g,S. cerevisiae,gene-YDR414C,Cluster5588
S. cerevisiae,gene-YMR008C,K. lactis,gene:KLLA0_C05940g,Cluster5589
S. cerevisiae,gene-YIL129C,K. lactis,gene:KLLA0_F04587g,Cluster5591
S. cerevisiae,gene-YOR165W,K. lactis,gene:KLLA0_F20317g,Cluster5592
S. cerevisiae,gene-YCR093W,K. lactis,gene:KLLA0_C18612g,Cluster5593
S. cerevisiae,gene-YBL076C,K. lactis,gene:KLLA0_E20549g,Cluster5594
S. cerevisiae,gene-YDR169C,K. lactis,gene:KLLA0_D17270g,Cluster5595
K. lactis,gene:KLLA0_B13167g,S. cerevisiae,gene-YGR057C,Cluster5596
S. cerevisiae,gene-YMR286W,K. lactis,gene:KLLA0_C06270g,Cluster5597
K. lactis,gene:KLLA0_C16423g,S. cerevisiae,gene-YDL154W,Cluster5598
S. cerevisiae,gene-YBR098W,K. lactis,gene:KLLA0_E11397g,Cluster5600
S. cerevisiae,gene-YGL059W,K. lactis,gene:KLLA0_C05654g,Cluster5602
S. cerevisiae,gene-YIR017C,K. lactis,gene:KLLA0_B11880g,Cluster5605
K. lactis,gene:KLLA0_E04533g,S. cerevisiae,gene-YIL042C,Cluster5606
K. lactis,gene:KLLA0_B12958g,S. cerevisiae,gene-YMR234W,Cluster5607
K. lactis,gene:KLLA0_B01001g,S. cerevisiae,gene-YML013W,Cluster5608
S. cerevisiae,gene-YPR083W,K. lactis,gene:KLLA0_D09174g,Cluster5609
S. cerevisiae,gene-YKL024C,K. lactis,gene:KLLA0_E08053g,Cluster5611
K. lactis,gene:KLLA0_F16423g,S. cerevisiae,gene-YOR059C,Cluster5612
K. lactis,gene:KLLA0_E15115g,S. cerevisiae,gene-YJL123C,Cluster5613
K. lactis,gene:KLLA0_D05137g,S. cerevisiae,gene-YLR060W,Cluster5614
K. lactis,gene:KLLA0_F10615g,S. cerevisiae,gene-YBR234C,Cluster5615
K. lactis,gene:KLLA0_D04664g,S. cerevisiae,gene-YFR021W,Cluster5616
