species1,gene1,species2,gene2,cluster_id
K. lactis,gene:KLLA0_D05313g,C. glabrata,CAGL0K12672g,Cluster4882
K. lactis,gene:KLLA0_D05313g,C. albicans,orf19.3052,Cluster4882
S. cerevisiae,gene-YFL038C,C. glabrata,CAGL0K12672g,Cluster4882
S. cerevisiae,gene-YFL038C,C. albicans,orf19.3052,Cluster4882
C. glabrata,CAGL0K12672g,C. albicans,orf19.3052,Cluster4882
C. albicans,orf19.5994,K. lactis,gene:KLLA0_A11330g,Cluster4883
C. albicans,orf19.5994,S. cerevisiae,gene-YCR027C,Cluster4883
K. lactis,gene:KLLA0_A11330g,S. cerevisiae,gene-YCR027C,Cluster4883
C. albicans,orf19.2571,K. lactis,gene:KLLA0_E12079g,Cluster4884
C. albicans,orf19.2571,C. glabrata,CAGL0F02123g,Cluster4884
C. albicans,orf19.2571,S. cerevisiae,gene-YFL005W,Cluster4884
K. lactis,gene:KLLA0_E12079g,C. glabrata,CAGL0F02123g,Cluster4884
K. lactis,gene:KLLA0_E12079g,S. cerevisiae,gene-YFL005W,Cluster4884
C. glabrata,CAGL0F02123g,S. cerevisiae,gene-YFL005W,Cluster4884
C. albicans,orf19.3030,K. lactis,gene:KLLA0_E24333g,Cluster4885
C. albicans,orf19.3030,S. cerevisiae,gene-YPL100W,Cluster4885
C. albicans,orf19.3030,C. glabrata,CAGL0H05841g,Cluster4885
K. lactis,gene:KLLA0_E24333g,S. cerevisiae,gene-YPL100W,Cluster4885
K. lactis,gene:KLLA0_E24333g,C. glabrata,CAGL0H05841g,Cluster4885
S. cerevisiae,gene-YPL100W,C. glabrata,CAGL0H05841g,Cluster4885
K. lactis,gene:KLLA0_D01958g,S. cerevisiae,gene-YML104C,Cluster4888
K. lactis,gene:KLLA0_D01958g,C. glabrata,CAGL0J06556g,Cluster4888
K. lactis,gene:KLLA0_D01958g,C. albicans,orf19.2565,Cluster4888
S. cerevisiae,gene-YML104C,C. glabrata,CAGL0J06556g,Cluster4888
S. cerevisiae,gene-YML104C,C. albicans,orf19.2565,Cluster4888
C. glabrata,CAGL0J06556g,C. albicans,orf19.2565,Cluster4888
C. albicans,orf19.3130,S. cerevisiae,gene-YLR243W,Cluster4889
C. albicans,orf19.3130,C. glabrata,CAGL0G08294g,Cluster4889
C. albicans,orf19.3130,K. lactis,gene:KLLA0_D18557g,Cluster4889
S. cerevisiae,gene-YLR243W,C. glabrata,CAGL0G08294g,Cluster4889
S. cerevisiae,gene-YLR243W,K. lactis,gene:KLLA0_D18557g,Cluster4889
C. glabrata,CAGL0G08294g,K. lactis,gene:KLLA0_D18557g,Cluster4889
C. albicans,orf19.5130,C. glabrata,CAGL0B00704g,Cluster489
C. albicans,orf19.5130,S. cerevisiae,gene-YCL043C,Cluster489
C. albicans,orf19.5130,K. lactis,gene:KLLA0_C01111g,Cluster489
C. glabrata,CAGL0B00704g,S. cerevisiae,gene-YCL043C,Cluster489
C. glabrata,CAGL0B00704g,K. lactis,gene:KLLA0_C01111g,Cluster489
S. cerevisiae,gene-YCL043C,K. lactis,gene:KLLA0_C01111g,Cluster489
C. albicans,orf19.5644,C. glabrata,CAGL0L11286g,Cluster4890
C. albicans,orf19.5644,S. cerevisiae,gene-YML066C,Cluster4890
C. albicans,orf19.5644,K. lactis,gene:KLLA0_B04972g,Cluster4890
C. glabrata,CAGL0L11286g,S. cerevisiae,gene-YML066C,Cluster4890
C. glabrata,CAGL0L11286g,K. lactis,gene:KLLA0_B04972g,Cluster4890
S. cerevisiae,gene-YML066C,K. lactis,gene:KLLA0_B04972g,Cluster4890
C. albicans,orf19.5641,K. lactis,gene:KLLA0_B05247g,Cluster4891
C. albicans,orf19.5641,C. glabrata,CAGL0M00880g,Cluster4891
C. albicans,orf19.5641,S. cerevisiae,gene-YLR438W,Cluster4891
K. lactis,gene:KLLA0_B05247g,C. glabrata,CAGL0M00880g,Cluster4891
K. lactis,gene:KLLA0_B05247g,S. cerevisiae,gene-YLR438W,Cluster4891
C. glabrata,CAGL0M00880g,S. cerevisiae,gene-YLR438W,Cluster4891
K. lactis,gene:KLLA0_E21935g,C. glabrata,CAGL0L06908g,Cluster4892
K. lactis,gene:KLLA0_E21935g,S. cerevisiae,gene-YDL084W,Cluster4892
K. lactis,gene:KLLA0_E21935g,C. albicans,orf19.5647,Cluster4892
C. glabrata,CAGL0L06908g,S. cerevisiae,gene-YDL084W,Cluster4892
C. glabrata,CAGL0L06908g,C. albicans,orf19.5647,Cluster4892
S. cerevisiae,gene-YDL084W,C. albicans,orf19.5647,Cluster4892
C. glabrata,CAGL0L06996g,S. cerevisiae,gene-YPL034W,Cluster4893
C. glabrata,CAGL0L06996g,K. lactis,gene:KLLA0_F07359g,Cluster4893
C. glabrata,CAGL0L06996g,C. albicans,orf19.5646,Cluster4893
S. cerevisiae,gene-YPL034W,K. lactis,gene:KLLA0_F07359g,Cluster4893
S. cerevisiae,gene-YPL034W,C. albicans,orf19.5646,Cluster4893
K. lactis,gene:KLLA0_F07359g,C. albicans,orf19.5646,Cluster4893
C. albicans,orf19.5964.2,K. lactis,gene:KLLA0_F05247g,Cluster4894
C. albicans,orf19.5964.2,S. cerevisiae,gene-YDL136W,Cluster4894
C. albicans,orf19.5964.2,C. glabrata,CAGL0J09086g,Cluster4894
C. albicans,orf19.5964.2,S. cerevisiae,gene-YDL191W,Cluster4894
K. lactis,gene:KLLA0_F05247g,S. cerevisiae,gene-YDL136W,Cluster4894
K. lactis,gene:KLLA0_F05247g,C. glabrata,CAGL0J09086g,Cluster4894
K. lactis,gene:KLLA0_F05247g,S. cerevisiae,gene-YDL191W,Cluster4894
S. cerevisiae,gene-YDL136W,C. glabrata,CAGL0J09086g,Cluster4894
C. glabrata,CAGL0J09086g,S. cerevisiae,gene-YDL191W,Cluster4894
K. lactis,gene:KLLA0_B03652g,S. cerevisiae,gene-YJR145C,Cluster4895
K. lactis,gene:KLLA0_B03652g,S. cerevisiae,gene-YHR203C,Cluster4895
K. lactis,gene:KLLA0_B03652g,C. albicans,orf19.3354,Cluster4895
K. lactis,gene:KLLA0_B03652g,C. albicans,orf19.5341,Cluster4895
S. cerevisiae,gene-YJR145C,C. albicans,orf19.3354,Cluster4895
S. cerevisiae,gene-YJR145C,C. albicans,orf19.5341,Cluster4895
S. cerevisiae,gene-YHR203C,C. albicans,orf19.3354,Cluster4895
S. cerevisiae,gene-YHR203C,C. albicans,orf19.5341,Cluster4895
S. cerevisiae,gene-YGR205W,C. glabrata,CAGL0K00891g,Cluster4896
S. cerevisiae,gene-YGR205W,K. lactis,gene:KLLA0_E16501g,Cluster4896
S. cerevisiae,gene-YGR205W,C. albicans,orf19.7345,Cluster4896
C. glabrata,CAGL0K00891g,K. lactis,gene:KLLA0_E16501g,Cluster4896
C. glabrata,CAGL0K00891g,C. albicans,orf19.7345,Cluster4896
K. lactis,gene:KLLA0_E16501g,C. albicans,orf19.7345,Cluster4896
C. albicans,orf19.7392,S. cerevisiae,gene-YPL119C,Cluster4897
C. albicans,orf19.7392,C. glabrata,CAGL0J06908g,Cluster4897
C. albicans,orf19.7392,C. glabrata,CAGL0L02915g,Cluster4897
C. albicans,orf19.7392,S. cerevisiae,gene-YOR204W,Cluster4897
C. albicans,orf19.7392,K. lactis,gene:KLLA0_F01034g,Cluster4897
S. cerevisiae,gene-YPL119C,C. glabrata,CAGL0J06908g,Cluster4897
S. cerevisiae,gene-YPL119C,C. glabrata,CAGL0L02915g,Cluster4897
S. cerevisiae,gene-YPL119C,K. lactis,gene:KLLA0_F01034g,Cluster4897
C. glabrata,CAGL0J06908g,S. cerevisiae,gene-YOR204W,Cluster4897
C. glabrata,CAGL0J06908g,K. lactis,gene:KLLA0_F01034g,Cluster4897
C. glabrata,CAGL0L02915g,S. cerevisiae,gene-YOR204W,Cluster4897
C. glabrata,CAGL0L02915g,K. lactis,gene:KLLA0_F01034g,Cluster4897
S. cerevisiae,gene-YOR204W,K. lactis,gene:KLLA0_F01034g,Cluster4897
K. lactis,gene:KLLA0_A08063g,C. glabrata,CAGL0D06050g,Cluster4898
K. lactis,gene:KLLA0_A08063g,S. cerevisiae,gene-YJR054W,Cluster4898
K. lactis,gene:KLLA0_A08063g,C. albicans,orf19.6563,Cluster4898
C. glabrata,CAGL0D06050g,S. cerevisiae,gene-YJR054W,Cluster4898
C. glabrata,CAGL0D06050g,C. albicans,orf19.6563,Cluster4898
S. cerevisiae,gene-YJR054W,C. albicans,orf19.6563,Cluster4898
C. albicans,orf19.3154,S. cerevisiae,gene-YJR080C,Cluster4899
C. albicans,orf19.3154,C. glabrata,CAGL0M09317g,Cluster4899
C. albicans,orf19.3154,K. lactis,gene:KLLA0_E06359g,Cluster4899
S. cerevisiae,gene-YJR080C,C. glabrata,CAGL0M09317g,Cluster4899
S. cerevisiae,gene-YJR080C,K. lactis,gene:KLLA0_E06359g,Cluster4899
C. glabrata,CAGL0M09317g,K. lactis,gene:KLLA0_E06359g,Cluster4899
K. lactis,gene:KLLA0_F21406g,S. cerevisiae,gene-YJL112W,Cluster49
K. lactis,gene:KLLA0_F21406g,C. glabrata,CAGL0G04345g,Cluster49
S. cerevisiae,gene-YJL112W,C. glabrata,CAGL0G04345g,Cluster49
S. cerevisiae,gene-YNCG0046W,K. lactis,gene:KLLA0_D14762g,Cluster4900
S. cerevisiae,gene-YNCG0046W,C. glabrata,CAGL0G02981r,Cluster4900
K. lactis,gene:KLLA0_D14762g,S. cerevisiae,gene-YNCH0015W,Cluster4900
K. lactis,gene:KLLA0_D14762g,C. glabrata,CAGL0G02981r,Cluster4900
S. cerevisiae,gene-YNCH0015W,C. glabrata,CAGL0G02981r,Cluster4900
C. glabrata,CAGL0L08338g,S. cerevisiae,gene-YIL138C,Cluster4901
C. glabrata,CAGL0L08338g,K. lactis,gene:KLLA0_E17931g,Cluster4901
C. glabrata,CAGL0L08338g,C. albicans,orf19.6414.3,Cluster4901
C. glabrata,CAGL0L08338g,S. cerevisiae,gene-YNL079C,Cluster4901
S. cerevisiae,gene-YIL138C,K. lactis,gene:KLLA0_E17931g,Cluster4901
S. cerevisiae,gene-YIL138C,C. albicans,orf19.6414.3,Cluster4901
S. cerevisiae,gene-YIL138C,C. glabrata,CAGL0J05434g,Cluster4901
K. lactis,gene:KLLA0_E17931g,C. albicans,orf19.6414.3,Cluster4901
K. lactis,gene:KLLA0_E17931g,C. glabrata,CAGL0J05434g,Cluster4901
K. lactis,gene:KLLA0_E17931g,S. cerevisiae,gene-YNL079C,Cluster4901
C. albicans,orf19.6414.3,C. glabrata,CAGL0J05434g,Cluster4901
C. albicans,orf19.6414.3,S. cerevisiae,gene-YNL079C,Cluster4901
C. glabrata,CAGL0J05434g,S. cerevisiae,gene-YNL079C,Cluster4901
S. cerevisiae,gene-YJR044C,C. glabrata,CAGL0I01518g,Cluster4902
S. cerevisiae,gene-YJR044C,K. lactis,gene:KLLA0_E22331g,Cluster4902
S. cerevisiae,gene-YJR044C,C. albicans,orf19.7184,Cluster4902
C. glabrata,CAGL0I01518g,K. lactis,gene:KLLA0_E22331g,Cluster4902
C. glabrata,CAGL0I01518g,C. albicans,orf19.7184,Cluster4902
K. lactis,gene:KLLA0_E22331g,C. albicans,orf19.7184,Cluster4902
K. lactis,gene:KLLA0_F14927g,S. cerevisiae,gene-YGR170W,Cluster4903
K. lactis,gene:KLLA0_F14927g,C. glabrata,CAGL0I08745g,Cluster4903
K. lactis,gene:KLLA0_F14927g,C. albicans,orf19.3954,Cluster4903
S. cerevisiae,gene-YGR170W,C. glabrata,CAGL0I08745g,Cluster4903
S. cerevisiae,gene-YGR170W,C. albicans,orf19.3954,Cluster4903
C. glabrata,CAGL0I08745g,C. albicans,orf19.3954,Cluster4903
C. albicans,orf19.2116,S. cerevisiae,gene-YGR147C,Cluster4904
C. albicans,orf19.2116,C. glabrata,CAGL0E03003g,Cluster4904
C. albicans,orf19.2116,K. lactis,gene:KLLA0_E10913g,Cluster4904
S. cerevisiae,gene-YGR147C,C. glabrata,CAGL0E03003g,Cluster4904
S. cerevisiae,gene-YGR147C,K. lactis,gene:KLLA0_E10913g,Cluster4904
C. glabrata,CAGL0E03003g,K. lactis,gene:KLLA0_E10913g,Cluster4904
S. cerevisiae,gene-YGR066C,C. albicans,orf19.7445,Cluster4905
C. albicans,orf19.3575,S. cerevisiae,gene-YOR347C,Cluster4906
C. albicans,orf19.3575,C. glabrata,CAGL0E05610g,Cluster4906
S. cerevisiae,gene-YOR347C,C. glabrata,CAGL0E05610g,Cluster4906
C. albicans,orf19.7269,S. cerevisiae,gene-YDR071C,Cluster4907
C. albicans,orf19.7269,C. glabrata,CAGL0G05291g,Cluster4907
C. albicans,orf19.7269,K. lactis,gene:KLLA0_E10231g,Cluster4907
C. albicans,orf19.1465,S. cerevisiae,gene-YDR071C,Cluster4907
C. albicans,orf19.1465,C. glabrata,CAGL0G05291g,Cluster4907
C. albicans,orf19.1465,K. lactis,gene:KLLA0_E10231g,Cluster4907
S. cerevisiae,gene-YDR071C,C. glabrata,CAGL0G05291g,Cluster4907
S. cerevisiae,gene-YDR071C,K. lactis,gene:KLLA0_E10231g,Cluster4907
C. glabrata,CAGL0G05291g,K. lactis,gene:KLLA0_E10231g,Cluster4907
K. lactis,gene:KLLA0_E17953g,S. cerevisiae,gene-YKL020C,Cluster4908
K. lactis,gene:KLLA0_E17953g,C. albicans,orf19.1751,Cluster4908
S. cerevisiae,gene-YKL020C,C. albicans,orf19.1751,Cluster4908
K. lactis,gene:KLLA0_F08206g,C. glabrata,CAGL0G01782g,Cluster4911
K. lactis,gene:KLLA0_F08206g,S. cerevisiae,gene-YPR104C,Cluster4911
K. lactis,gene:KLLA0_F08206g,C. albicans,orf19.2236,Cluster4911
C. glabrata,CAGL0G01782g,S. cerevisiae,gene-YPR104C,Cluster4911
C. glabrata,CAGL0G01782g,C. albicans,orf19.2236,Cluster4911
S. cerevisiae,gene-YPR104C,C. albicans,orf19.2236,Cluster4911
C. albicans,orf19.5389,S. cerevisiae,gene-YIL131C,Cluster4912
C. albicans,orf19.575,C. glabrata,CAGL0M00121g,Cluster4914
K. lactis,gene:KLLA0_F07117g,S. cerevisiae,gene-YDL092W,Cluster492
K. lactis,gene:KLLA0_F07117g,C. glabrata,CAGL0L07150g,Cluster492
S. cerevisiae,gene-YDL092W,C. glabrata,CAGL0L07150g,Cluster492
S. cerevisiae,gene-YHL026C,C. glabrata,CAGL0E03740g,Cluster4927
K. lactis,gene:KLLA0_A07293g,C. glabrata,CAGL0E02057g,Cluster4936
K. lactis,gene:KLLA0_A07293g,S. cerevisiae,gene-YOL117W,Cluster4936
C. glabrata,CAGL0E02057g,S. cerevisiae,gene-YOL117W,Cluster4936
C. glabrata,CAGL0D01672g,S. cerevisiae,gene-YPR055W,Cluster494
C. glabrata,CAGL0D01672g,K. lactis,gene:KLLA0_E11419g,Cluster494
C. glabrata,CAGL0D01672g,C. albicans,orf19.3647,Cluster494
S. cerevisiae,gene-YPR055W,K. lactis,gene:KLLA0_E11419g,Cluster494
S. cerevisiae,gene-YPR055W,C. albicans,orf19.3647,Cluster494
K. lactis,gene:KLLA0_E11419g,C. albicans,orf19.3647,Cluster494
S. cerevisiae,gene-YDR072C,C. glabrata,CAGL0G05313g,Cluster4947
S. cerevisiae,gene-YDR072C,K. lactis,gene:KLLA0_E10187g,Cluster4947
S. cerevisiae,gene-YDR072C,C. albicans,orf19.4769,Cluster4947
C. glabrata,CAGL0G05313g,K. lactis,gene:KLLA0_E10187g,Cluster4947
C. glabrata,CAGL0G05313g,C. albicans,orf19.4769,Cluster4947
K. lactis,gene:KLLA0_E10187g,C. albicans,orf19.4769,Cluster4947
C. albicans,orf19.4754,K. lactis,gene:KLLA0_D19855g,Cluster495
C. albicans,orf19.4754,S. cerevisiae,gene-YNL241C,Cluster495
C. albicans,orf19.4754,C. glabrata,CAGL0J07612g,Cluster495
K. lactis,gene:KLLA0_D19855g,S. cerevisiae,gene-YNL241C,Cluster495
K. lactis,gene:KLLA0_D19855g,C. glabrata,CAGL0J07612g,Cluster495
S. cerevisiae,gene-YNL241C,C. glabrata,CAGL0J07612g,Cluster495
S. cerevisiae,gene-YDR449C,C. glabrata,CAGL0K06215g,Cluster4951
S. cerevisiae,gene-YDR449C,K. lactis,gene:KLLA0_B01518g,Cluster4951
S. cerevisiae,gene-YDR449C,C. albicans,orf19.2330,Cluster4951
C. glabrata,CAGL0K06215g,K. lactis,gene:KLLA0_B01518g,Cluster4951
C. glabrata,CAGL0K06215g,C. albicans,orf19.2330,Cluster4951
K. lactis,gene:KLLA0_B01518g,C. albicans,orf19.2330,Cluster4951
K. lactis,gene:KLLA0_F00704g,S. cerevisiae,gene-YPL111W,Cluster496
K. lactis,gene:KLLA0_F00704g,C. glabrata,CAGL0J07062g,Cluster496
K. lactis,gene:KLLA0_F00704g,C. albicans,orf19.3934,Cluster496
S. cerevisiae,gene-YPL111W,C. glabrata,CAGL0J07062g,Cluster496
S. cerevisiae,gene-YPL111W,C. albicans,orf19.3934,Cluster496
C. glabrata,CAGL0J07062g,C. albicans,orf19.3934,Cluster496
C. glabrata,CAGL0K06919g,S. cerevisiae,gene-YBR227C,Cluster4963
C. glabrata,CAGL0K06919g,K. lactis,gene:KLLA0_F09691g,Cluster4963
S. cerevisiae,gene-YBR227C,K. lactis,gene:KLLA0_F09691g,Cluster4963
C. glabrata,CAGL0B00528g,S. cerevisiae,gene-YCL051W,Cluster4964
C. glabrata,CAGL0B00528g,K. lactis,gene:KLLA0_C00803g,Cluster4964
S. cerevisiae,gene-YCL051W,K. lactis,gene:KLLA0_C00803g,Cluster4964
C. glabrata,CAGL0H05709g,S. cerevisiae,gene-YPL093W,Cluster4965
C. glabrata,CAGL0H05709g,K. lactis,gene:KLLA0_E24135g,Cluster4965
C. glabrata,CAGL0H05709g,C. albicans,orf19.7384,Cluster4965
S. cerevisiae,gene-YPL093W,K. lactis,gene:KLLA0_E24135g,Cluster4965
S. cerevisiae,gene-YPL093W,C. albicans,orf19.7384,Cluster4965
K. lactis,gene:KLLA0_E24135g,C. albicans,orf19.7384,Cluster4965
S. cerevisiae,gene-YMR230W,C. glabrata,CAGL0M04873g,Cluster4967
S. cerevisiae,gene-YKL127W,C. glabrata,CAGL0K07480g,Cluster4968
S. cerevisiae,gene-YDR341C,C. glabrata,CAGL0A02189g,Cluster4969
S. cerevisiae,gene-YHR165C,C. glabrata,CAGL0I02266g,Cluster497
S. cerevisiae,gene-YHR165C,K. lactis,gene:KLLA0_A05280g,Cluster497
S. cerevisiae,gene-YHR165C,C. albicans,orf19.6442,Cluster497
C. glabrata,CAGL0I02266g,K. lactis,gene:KLLA0_A05280g,Cluster497
C. glabrata,CAGL0I02266g,C. albicans,orf19.6442,Cluster497
K. lactis,gene:KLLA0_A05280g,C. albicans,orf19.6442,Cluster497
S. cerevisiae,gene-YIL111W,C. glabrata,CAGL0C01325g,Cluster4970
K. lactis,gene:KLLA0_B06820g,C. glabrata,CAGL0I04620g,Cluster4971
K. lactis,gene:KLLA0_B06820g,S. cerevisiae,gene-YBR042C,Cluster4971
C. glabrata,CAGL0I04620g,S. cerevisiae,gene-YBR042C,Cluster4971
S. cerevisiae,gene-YPR008W,C. glabrata,CAGL0L09339g,Cluster4972
S. cerevisiae,gene-YPR008W,K. lactis,gene:KLLA0_A03047g,Cluster4972
C. glabrata,CAGL0L09339g,K. lactis,gene:KLLA0_A03047g,Cluster4972
C. albicans,orf19.4631,C. glabrata,CAGL0K04477g,Cluster4973
C. albicans,orf19.4631,S. cerevisiae,gene-YGR060W,Cluster4973
C. albicans,orf19.4631,K. lactis,gene:KLLA0_B08085g,Cluster4973
C. glabrata,CAGL0K04477g,S. cerevisiae,gene-YGR060W,Cluster4973
C. glabrata,CAGL0K04477g,K. lactis,gene:KLLA0_B08085g,Cluster4973
C. glabrata,CAGL0K04477g,C. albicans,orf19.3732,Cluster4973
S. cerevisiae,gene-YGR060W,K. lactis,gene:KLLA0_B08085g,Cluster4973
S. cerevisiae,gene-YGR060W,C. albicans,orf19.3732,Cluster4973
K. lactis,gene:KLLA0_B08085g,C. albicans,orf19.3732,Cluster4973
C. glabrata,CAGL0K07293g,S. cerevisiae,gene-YIL009W,Cluster4974
S. cerevisiae,gene-YER064C,C. glabrata,CAGL0J03014g,Cluster4975
S. cerevisiae,gene-YER064C,C. albicans,orf19.7468,Cluster4975
S. cerevisiae,gene-YER064C,K. lactis,gene:KLLA0_C08151g,Cluster4975
S. cerevisiae,gene-YER064C,C. glabrata,CAGL0M12496g,Cluster4975
C. glabrata,CAGL0J03014g,C. albicans,orf19.7468,Cluster4975
C. glabrata,CAGL0J03014g,K. lactis,gene:KLLA0_C08151g,Cluster4975
C. glabrata,CAGL0J03014g,S. cerevisiae,gene-YIL056W,Cluster4975
C. albicans,orf19.7468,K. lactis,gene:KLLA0_C08151g,Cluster4975
C. albicans,orf19.7468,C. glabrata,CAGL0M12496g,Cluster4975
C. albicans,orf19.7468,S. cerevisiae,gene-YIL056W,Cluster4975
K. lactis,gene:KLLA0_C08151g,C. glabrata,CAGL0M12496g,Cluster4975
K. lactis,gene:KLLA0_C08151g,S. cerevisiae,gene-YIL056W,Cluster4975
C. glabrata,CAGL0M12496g,S. cerevisiae,gene-YIL056W,Cluster4975
K. lactis,gene:KLLA0_B12936g,S. cerevisiae,gene-YOR317W,Cluster4976
K. lactis,gene:KLLA0_B12936g,C. glabrata,CAGL0I09878g,Cluster4976
S. cerevisiae,gene-YOR317W,C. glabrata,CAGL0I09878g,Cluster4976
C. albicans,orf19.2969,K. lactis,gene:KLLA0_B09240g,Cluster4977
C. albicans,orf19.2969,S. cerevisiae,gene-YBR114W,Cluster4977
C. albicans,orf19.2969,C. glabrata,CAGL0K07766g,Cluster4977
K. lactis,gene:KLLA0_B09240g,S. cerevisiae,gene-YBR114W,Cluster4977
K. lactis,gene:KLLA0_B09240g,C. glabrata,CAGL0K07766g,Cluster4977
S. cerevisiae,gene-YBR114W,C. glabrata,CAGL0K07766g,Cluster4977
C. albicans,orf19.7263,S. cerevisiae,gene-YFR006W,Cluster4978
C. albicans,orf19.7263,C. glabrata,CAGL0L09185g,Cluster4978
C. albicans,orf19.7263,C. glabrata,CAGL0F02233g,Cluster4978
C. albicans,orf19.7263,K. lactis,gene:KLLA0_E14103g,Cluster4978
S. cerevisiae,gene-YFR006W,C. glabrata,CAGL0L09185g,Cluster4978
S. cerevisiae,gene-YFR006W,C. glabrata,CAGL0F02233g,Cluster4978
S. cerevisiae,gene-YFR006W,K. lactis,gene:KLLA0_E14103g,Cluster4978
C. glabrata,CAGL0L09185g,K. lactis,gene:KLLA0_E14103g,Cluster4978
C. glabrata,CAGL0F02233g,K. lactis,gene:KLLA0_E14103g,Cluster4978
C. albicans,orf19.1576,C. glabrata,CAGL0K02563g,Cluster4979
C. albicans,orf19.1576,S. cerevisiae,gene-YHL010C,Cluster4979
C. albicans,orf19.1576,K. lactis,gene:KLLA0_F25740g,Cluster4979
C. glabrata,CAGL0K02563g,S. cerevisiae,gene-YHL010C,Cluster4979
C. glabrata,CAGL0K02563g,K. lactis,gene:KLLA0_F25740g,Cluster4979
S. cerevisiae,gene-YHL010C,K. lactis,gene:KLLA0_F25740g,Cluster4979
C. albicans,orf19.6847,S. cerevisiae,gene-YPL030W,Cluster498
C. albicans,orf19.6847,C. glabrata,CAGL0L12408g,Cluster498
C. albicans,orf19.6847,K. lactis,gene:KLLA0_D12012g,Cluster498
S. cerevisiae,gene-YPL030W,C. glabrata,CAGL0L12408g,Cluster498
S. cerevisiae,gene-YPL030W,K. lactis,gene:KLLA0_D12012g,Cluster498
C. glabrata,CAGL0L12408g,K. lactis,gene:KLLA0_D12012g,Cluster498
C. albicans,orf19.2192,K. lactis,gene:KLLA0_D08481g,Cluster4980
C. albicans,orf19.2192,S. cerevisiae,gene-YDL215C,Cluster4980
C. albicans,orf19.2192,C. glabrata,CAGL0G05698g,Cluster4980
K. lactis,gene:KLLA0_D08481g,S. cerevisiae,gene-YDL215C,Cluster4980
K. lactis,gene:KLLA0_D08481g,C. glabrata,CAGL0G05698g,Cluster4980
S. cerevisiae,gene-YDL215C,C. glabrata,CAGL0G05698g,Cluster4980
C. albicans,orf19.2498,K. lactis,gene:KLLA0_E04071g,Cluster4983
C. albicans,orf19.2498,S. cerevisiae,gene-YDR143C,Cluster4983
C. albicans,orf19.2498,C. glabrata,CAGL0E01441g,Cluster4983
K. lactis,gene:KLLA0_E04071g,S. cerevisiae,gene-YDR143C,Cluster4983
K. lactis,gene:KLLA0_E04071g,C. glabrata,CAGL0E01441g,Cluster4983
S. cerevisiae,gene-YDR143C,C. glabrata,CAGL0E01441g,Cluster4983
C. glabrata,CAGL0D06072r,S. cerevisiae,gene-YNCJ0025W,Cluster4988
K. lactis,gene:KLLA0_F23507g,S. cerevisiae,gene-YOR351C,Cluster499
K. lactis,gene:KLLA0_F23507g,C. glabrata,CAGL0D02244g,Cluster499
K. lactis,gene:KLLA0_F23507g,C. albicans,orf19.1874,Cluster499
S. cerevisiae,gene-YOR351C,C. glabrata,CAGL0D02244g,Cluster499
S. cerevisiae,gene-YOR351C,C. albicans,orf19.1874,Cluster499
C. glabrata,CAGL0D02244g,C. albicans,orf19.1874,Cluster499
S. cerevisiae,gene-YMR232W,C. glabrata,CAGL0M04917g,Cluster4991
S. cerevisiae,gene-YMR232W,K. lactis,gene:KLLA0_B13068g,Cluster4991
C. glabrata,CAGL0M04917g,K. lactis,gene:KLLA0_B13068g,Cluster4991
C. albicans,orf19.1646,K. lactis,gene:KLLA0_D14949g,Cluster4992
C. albicans,orf19.1646,C. glabrata,CAGL0B04169g,Cluster4992
C. albicans,orf19.1646,S. cerevisiae,gene-YPR112C,Cluster4992
K. lactis,gene:KLLA0_D14949g,C. glabrata,CAGL0B04169g,Cluster4992
K. lactis,gene:KLLA0_D14949g,S. cerevisiae,gene-YPR112C,Cluster4992
C. glabrata,CAGL0B04169g,S. cerevisiae,gene-YPR112C,Cluster4992
C. albicans,orf19.3373,K. lactis,gene:KLLA0_F18216g,Cluster4993
C. albicans,orf19.3373,S. cerevisiae,gene-YHL024W,Cluster4993
C. albicans,orf19.3373,C. glabrata,CAGL0E03630g,Cluster4993
K. lactis,gene:KLLA0_F18216g,S. cerevisiae,gene-YHL024W,Cluster4993
K. lactis,gene:KLLA0_F18216g,C. glabrata,CAGL0E03630g,Cluster4993
S. cerevisiae,gene-YHL024W,C. glabrata,CAGL0E03630g,Cluster4993
K. lactis,gene:KLLA0_B09108g,C. albicans,orf19.5727,Cluster4994
S. cerevisiae,gene-YDR255C,C. glabrata,CAGL0B02695g,Cluster4995
S. cerevisiae,gene-YDR255C,K. lactis,gene:KLLA0_D11704g,Cluster4995
S. cerevisiae,gene-YDR255C,C. albicans,orf19.6850,Cluster4995
C. glabrata,CAGL0B02695g,K. lactis,gene:KLLA0_D11704g,Cluster4995
C. glabrata,CAGL0B02695g,C. albicans,orf19.6850,Cluster4995
K. lactis,gene:KLLA0_D11704g,C. albicans,orf19.6850,Cluster4995
C. albicans,orf19.3268,K. lactis,gene:KLLA0_C12716g,Cluster4996
C. albicans,orf19.3268,S. cerevisiae,gene-YKL056C,Cluster4996
C. albicans,orf19.3268,C. glabrata,CAGL0L12870g,Cluster4996
K. lactis,gene:KLLA0_C12716g,S. cerevisiae,gene-YKL056C,Cluster4996
K. lactis,gene:KLLA0_C12716g,C. glabrata,CAGL0L12870g,Cluster4996
S. cerevisiae,gene-YKL056C,C. glabrata,CAGL0L12870g,Cluster4996
C. albicans,orf19.6077,C. glabrata,CAGL0L04378g,Cluster4997
C. albicans,orf19.6077,S. cerevisiae,gene-YOR161C,Cluster4997
