species1,gene1,species2,gene2,cluster_id
C. glabrata,CAGL0C00473g,K. lactis,gene:KLLA0_C15785g,Cluster5583
C. glabrata,CAGL0J09900g,K. lactis,gene:KLLA0_F03553g,Cluster5584
K. lactis,gene:KLLA0_D08184g,C. glabrata,CAGL0J11132g,Cluster5585
K. lactis,gene:KLLA0_A02057g,C. glabrata,CAGL0F02871g,Cluster5588
C. glabrata,CAGL0J11770g,K. lactis,gene:KLLA0_C05940g,Cluster5589
C. glabrata,CAGL0G08822g,K. lactis,gene:KLLA0_F04587g,Cluster5591
C. glabrata,CAGL0L04466g,K. lactis,gene:KLLA0_F20317g,Cluster5592
C. glabrata,CAGL0E00451g,K. lactis,gene:KLLA0_C18612g,Cluster5593
C. glabrata,CAGL0G03311g,K. lactis,gene:KLLA0_E20549g,Cluster5594
C. glabrata,CAGL0E00891g,K. lactis,gene:KLLA0_D17270g,Cluster5595
K. lactis,gene:KLLA0_B13167g,C. glabrata,CAGL0K04411g,Cluster5596
C. glabrata,CAGL0I02706g,K. lactis,gene:KLLA0_C06270g,Cluster5597
K. lactis,gene:KLLA0_C16423g,C. glabrata,CAGL0I03586g,Cluster5598
C. glabrata,CAGL0K12122g,K. lactis,gene:KLLA0_E11397g,Cluster5600
C. glabrata,CAGL0F07007g,K. lactis,gene:KLLA0_C05654g,Cluster5602
C. glabrata,CAGL0K08668g,K. lactis,gene:KLLA0_B11880g,Cluster5605
K. lactis,gene:KLLA0_E04533g,C. glabrata,CAGL0L00869g,Cluster5606
K. lactis,gene:KLLA0_B12958g,C. glabrata,CAGL0J04246g,Cluster5607
K. lactis,gene:KLLA0_B01001g,C. glabrata,CAGL0H04785g,Cluster5608
C. glabrata,CAGL0K07876g,K. lactis,gene:KLLA0_D09174g,Cluster5609
C. glabrata,CAGL0L09867g,K. lactis,gene:KLLA0_E08053g,Cluster5611
K. lactis,gene:KLLA0_F16423g,C. glabrata,CAGL0L10318g,Cluster5612
K. lactis,gene:KLLA0_E15115g,C. glabrata,CAGL0L05522g,Cluster5613
K. lactis,gene:KLLA0_D05137g,C. glabrata,CAGL0F01705g,Cluster5614
K. lactis,gene:KLLA0_F10615g,C. glabrata,CAGL0K07095g,Cluster5615
K. lactis,gene:KLLA0_D04664g,C. glabrata,CAGL0K10692g,Cluster5616
K. lactis,gene:KLLA0_E15885g,C. glabrata,CAGL0B02101g,Cluster5617
C. glabrata,CAGL0I03498g,K. lactis,gene:KLLA0_C16577g,Cluster5618
C. glabrata,CAGL0L12452g,K. lactis,gene:KLLA0_D11946g,Cluster5619
C. glabrata,CAGL0H03663g,K. lactis,gene:KLLA0_B03355g,Cluster5624
C. glabrata,CAGL0D00770g,K. lactis,gene:KLLA0_B03355g,Cluster5624
C. glabrata,CAGL0M02002g,K. lactis,gene:KLLA0_C09944g,Cluster5626
K. lactis,gene:KLLA0_D07216g,C. glabrata,CAGL0M02607g,Cluster5628
K. lactis,gene:KLLA0_D07216g,C. glabrata,CAGL0J04026g,Cluster5628
K. lactis,gene:KLLA0_A10241g,C. glabrata,CAGL0F09119g,Cluster5629
K. lactis,gene:KLLA0_B05555g,C. glabrata,CAGL0M00990g,Cluster563
K. lactis,gene:KLLA0_C11011g,C. glabrata,CAGL0J00385g,Cluster5630
K. lactis,gene:KLLA0_E11815g,C. glabrata,CAGL0J00803g,Cluster5631
C. glabrata,CAGL0I05148g,K. lactis,gene:KLLA0_D03344g,Cluster5632
K. lactis,gene:KLLA0_E02135g,C. glabrata,CAGL0B03949g,Cluster5643
K. lactis,gene:KLLA0_D07986g,C. glabrata,CAGL0J06160g,Cluster5646
C. glabrata,CAGL0M00814g,K. lactis,gene:KLLA0_B05060g,Cluster5647
K. lactis,gene:KLLA0_F20702g,C. glabrata,CAGL0F05379g,Cluster5659
C. glabrata,CAGL0I02530g,K. lactis,gene:KLLA0_A09229g,Cluster5660
K. lactis,gene:KLLA0_F25498g,C. glabrata,CAGL0L01881g,Cluster5664
K. lactis,gene:KLLA0_E06557g,C. glabrata,CAGL0M09449g,Cluster5666
C. glabrata,CAGL0I08965g,K. lactis,gene:KLLA0_A08360g,Cluster5668
K. lactis,gene:KLLA0_B08635g,C. glabrata,CAGL0H02453g,Cluster5686
K. lactis,gene:KLLA0_F25080g,C. glabrata,CAGL0F05863g,Cluster5696
K. lactis,gene:KLLA0_F25080g,C. glabrata,CAGL0A03784g,Cluster5696
C. glabrata,CAGL0K10626g,K. lactis,gene:KLLA0_F23133g,Cluster5697
C. glabrata,CAGL0G05874g,K. lactis,gene:KLLA0_D08008g,Cluster5698
C. glabrata,CAGL0F00275g,K. lactis,gene:KLLA0_B14344g,Cluster5699
K. lactis,gene:KLLA0_B08129g,C. glabrata,CAGL0K04455g,Cluster5700
K. lactis,gene:KLLA0_F23078g,C. glabrata,CAGL0F04697g,Cluster5701
K. lactis,gene:KLLA0_F12848g,C. glabrata,CAGL0G06754g,Cluster5702
C. glabrata,CAGL0F02607g,K. lactis,gene:KLLA0_C06743g,Cluster5704
K. lactis,gene:KLLA0_A00396g,C. glabrata,CAGL0H06721g,Cluster5711
K. lactis,gene:KLLA0_A08822g,C. glabrata,CAGL0A00605g,Cluster5723
K. lactis,gene:KLLA0_F13750g,C. glabrata,CAGL0J01287g,Cluster5724
C. glabrata,CAGL0M01144g,K. lactis,gene:KLLA0_F21648g,Cluster5726
C. glabrata,CAGL0G09845g,K. lactis,gene:KLLA0_E04819g,Cluster5727
K. lactis,gene:KLLA0_E07965g,C. glabrata,CAGL0F06853g,Cluster5728
K. lactis,gene:KLLA0_D15873g,C. glabrata,CAGL0L09647g,Cluster5729
K. lactis,gene:KLLA0_D12760g,C. glabrata,CAGL0H00781g,Cluster5730
K. lactis,gene:KLLA0_D16148g,C. glabrata,CAGL0J02398g,Cluster5732
K. lactis,gene:KLLA0_E06997g,C. glabrata,CAGL0G03575g,Cluster5733
C. glabrata,CAGL0L05786g,K. lactis,gene:KLLA0_A04609g,Cluster5738
C. glabrata,CAGL0J01595g,K. lactis,gene:KLLA0_A04609g,Cluster5738
K. lactis,gene:KLLA0_F02596g,C. glabrata,CAGL0E05302g,Cluster5744
K. lactis,gene:KLLA0_E06821g,C. glabrata,CAGL0M09515g,Cluster5746
C. glabrata,CAGL0M02959g,K. lactis,gene:KLLA0_D01595g,Cluster5748
K. lactis,gene:KLLA0_A02695g,C. glabrata,CAGL0B02860g,Cluster575
K. lactis,gene:KLLA0_D07007g,C. glabrata,CAGL0M02673g,Cluster5750
C. glabrata,CAGL0L07942g,K. lactis,gene:KLLA0_A11220g,Cluster5752
C. glabrata,CAGL0J10472g,K. lactis,gene:KLLA0_B01353g,Cluster5754
C. glabrata,CAGL0F07645g,K. lactis,gene:KLLA0_F13508g,Cluster5755
C. glabrata,CAGL0F02013g,K. lactis,gene:KLLA0_C05346g,Cluster5756
K. lactis,gene:KLLA0_F04653g,C. glabrata,CAGL0G08888g,Cluster5758
C. glabrata,CAGL0K11396g,K. lactis,gene:KLLA0_F13420g,Cluster576
K. lactis,gene:KLLA0_F17886g,C. glabrata,CAGL0I05280g,Cluster5761
K. lactis,gene:KLLA0_F12694g,C. glabrata,CAGL0B05005r,Cluster5766
C. glabrata,CAGL0G05511g,K. lactis,gene:KLLA0_F20834g,Cluster577
K. lactis,gene:KLLA0_F16511g,C. glabrata,CAGL0G02079g,Cluster5780
C. glabrata,CAGL0K04059g,K. lactis,gene:KLLA0_B05786g,Cluster5781
C. glabrata,CAGL0K00473g,K. lactis,gene:KLLA0_B14036g,Cluster5782
C. glabrata,CAGL0M00748g,K. lactis,gene:KLLA0_B04994g,Cluster5783
K. lactis,gene:KLLA0_C08866g,C. glabrata,CAGL0K09218g,Cluster5784
K. lactis,gene:KLLA0_A01848g,C. glabrata,CAGL0F02959g,Cluster5785
K. lactis,gene:KLLA0_C03960g,C. glabrata,CAGL0C05159g,Cluster5786
C. glabrata,CAGL0J07832g,K. lactis,gene:KLLA0_C02871g,Cluster5787
K. lactis,gene:KLLA0_F00462g,C. glabrata,CAGL0D00242g,Cluster5788
K. lactis,gene:KLLA0_A08041g,C. glabrata,CAGL0D06028g,Cluster5789
K. lactis,gene:KLLA0_D05291g,C. glabrata,CAGL0F01639g,Cluster579
K. lactis,gene:KLLA0_D17116g,C. glabrata,CAGL0E00979g,Cluster5790
K. lactis,gene:KLLA0_A09141g,C. glabrata,CAGL0I02464g,Cluster5791
K. lactis,gene:KLLA0_F02365g,C. glabrata,CAGL0M11902g,Cluster5792
K. lactis,gene:KLLA0_F02365g,C. glabrata,CAGL0E05456g,Cluster5792
C. glabrata,CAGL0L05456g,K. lactis,gene:KLLA0_E14983g,Cluster5793
K. lactis,gene:KLLA0_D00726g,C. glabrata,CAGL0A01155g,Cluster5795
C. glabrata,CAGL0H03201g,K. lactis,gene:KLLA0_E19163g,Cluster5796
C. glabrata,CAGL0E02315g,K. lactis,gene:KLLA0_C05918g,Cluster5802
K. lactis,gene:KLLA0_C09394g,C. glabrata,CAGL0H02783g,Cluster5806
C. glabrata,CAGL0L03938g,K. lactis,gene:KLLA0_F23870g,Cluster5807
C. glabrata,CAGL0J06402g,K. lactis,gene:KLLA0_F05489g,Cluster581
C. glabrata,CAGL0J09240g,K. lactis,gene:KLLA0_F05489g,Cluster581
C. glabrata,CAGL0I05698g,K. lactis,gene:KLLA0_A05544g,Cluster582
K. lactis,gene:KLLA0_A05544g,C. glabrata,CAGL0F08041g,Cluster582
C. glabrata,CAGL0B03311g,K. lactis,gene:KLLA0_F01969g,Cluster5820
C. glabrata,CAGL0H06171g,K. lactis,gene:KLLA0_F15906g,Cluster5822
K. lactis,gene:KLLA0_F06600g,C. glabrata,CAGL0J05346g,Cluster5823
K. lactis,gene:KLLA0_D01859g,C. glabrata,CAGL0M02937g,Cluster5824
C. glabrata,CAGL0E00407g,K. lactis,gene:KLLA0_C18777g,Cluster5825
C. glabrata,CAGL0L13178g,K. lactis,gene:KLLA0_D05753g,Cluster5828
K. lactis,gene:KLLA0_F24860g,C. glabrata,CAGL0M05137g,Cluster5829
C. glabrata,CAGL0L10758g,K. lactis,gene:KLLA0_F06248g,Cluster583
K. lactis,gene:KLLA0_F25850g,C. glabrata,CAGL0K03091g,Cluster5830
K. lactis,gene:KLLA0_F05676g,C. glabrata,CAGL0J09350g,Cluster5831
C. glabrata,CAGL0M13717g,K. lactis,gene:KLLA0_A10109g,Cluster5832
K. lactis,gene:KLLA0_F07381g,C. glabrata,CAGL0L06974g,Cluster5833
C. glabrata,CAGL0J05104g,K. lactis,gene:KLLA0_F01551g,Cluster5834
C. glabrata,CAGL0L00517g,K. lactis,gene:KLLA0_D08888g,Cluster5835
K. lactis,gene:KLLA0_C11957g,C. glabrata,CAGL0M11104g,Cluster5836
C. glabrata,CAGL0H00891g,K. lactis,gene:KLLA0_D12914g,Cluster5837
C. glabrata,CAGL0I07029g,K. lactis,gene:KLLA0_A01606g,Cluster5838
C. glabrata,CAGL0H05005g,K. lactis,gene:KLLA0_E05369g,Cluster5839
K. lactis,gene:KLLA0_E05369g,C. glabrata,CAGL0D00946g,Cluster5839
C. glabrata,CAGL0M08954g,K. lactis,gene:KLLA0_F02684g,Cluster584
K. lactis,gene:KLLA0_F02684g,C. glabrata,CAGL0H08261g,Cluster584
K. lactis,gene:KLLA0_F25036g,C. glabrata,CAGL0M04961g,Cluster5840
K. lactis,gene:KLLA0_A11176g,C. glabrata,CAGL0M03377g,Cluster5841
K. lactis,gene:KLLA0_E15555g,C. glabrata,CAGL0F07975g,Cluster585
C. glabrata,CAGL0D02156g,K. lactis,gene:KLLA0_D07700g,Cluster5850
C. glabrata,CAGL0C04136g,K. lactis,gene:KLLA0_E08647g,Cluster586
K. lactis,gene:KLLA0_E18701g,C. glabrata,CAGL0K02915g,Cluster5862
K. lactis,gene:KLLA0_E05743g,C. glabrata,CAGL0C04807g,Cluster5863
K. lactis,gene:KLLA0_E05787g,C. glabrata,CAGL0F04609g,Cluster5864
C. glabrata,CAGL0M05445g,K. lactis,gene:KLLA0_E23079g,Cluster5866
C. glabrata,CAGL0H09834g,K. lactis,gene:KLLA0_E17601g,Cluster587
C. glabrata,CAGL0M06677g,K. lactis,gene:KLLA0_E17601g,Cluster587
K. lactis,gene:KLLA0_C13882g,C. glabrata,CAGL0J05588g,Cluster588
K. lactis,gene:KLLA0_E03081g,C. glabrata,CAGL0M01628g,Cluster5882
K. lactis,gene:KLLA0_F16126g,C. glabrata,CAGL0K08140g,Cluster5883
K. lactis,gene:KLLA0_D19877g,C. glabrata,CAGL0C05599g,Cluster5884
K. lactis,gene:KLLA0_F25894g,C. glabrata,CAGL0L05280g,Cluster5885
K. lactis,gene:KLLA0_C00869g,C. glabrata,CAGL0H01551g,Cluster5886
K. lactis,gene:KLLA0_C12177g,C. glabrata,CAGL0D02794g,Cluster5887
C. glabrata,CAGL0D02794g,K. lactis,gene:KLLA0_E00771g,Cluster5887
C. glabrata,CAGL0E04334g,K. lactis,gene:KLLA0_E03653g,Cluster5891
K. lactis,gene:KLLA0_D11594g,C. glabrata,CAGL0L12760g,Cluster59
C. glabrata,CAGL0I01188g,K. lactis,gene:KLLA0_E21583g,Cluster5900
C. glabrata,CAGL0A02552g,K. lactis,gene:KLLA0_E21583g,Cluster5900
C. glabrata,CAGL0G09174g,K. lactis,gene:KLLA0_E19405g,Cluster5903
K. lactis,gene:KLLA0_B03850g,C. glabrata,CAGL0M00286g,Cluster5905
K. lactis,gene:KLLA0_B12672g,C. glabrata,CAGL0K03443g,Cluster5906
K. lactis,gene:KLLA0_E02003g,C. glabrata,CAGL0D02574g,Cluster5907
C. glabrata,CAGL0J04136g,K. lactis,gene:KLLA0_D07051g,Cluster5910
C. glabrata,CAGL0B00968g,K. lactis,gene:KLLA0_C01540g,Cluster5919
K. lactis,gene:KLLA0_C05214g,C. glabrata,CAGL0G09581g,Cluster5920
K. lactis,gene:KLLA0_A04587g,C. glabrata,CAGL0G09581g,Cluster5920
C. glabrata,CAGL0J05984g,K. lactis,gene:KLLA0_E23167g,Cluster5925
K. lactis,gene:KLLA0_F15224g,C. glabrata,CAGL0D05940g,Cluster5926
K. lactis,gene:KLLA0_C17688g,C. glabrata,CAGL0L11858g,Cluster5927
C. glabrata,CAGL0L08756g,K. lactis,gene:KLLA0_F27269g,Cluster5928
K. lactis,gene:KLLA0_E10583g,C. glabrata,CAGL0E02871g,Cluster5929
C. glabrata,CAGL0K01793g,K. lactis,gene:KLLA0_C04323g,Cluster5930
C. glabrata,CAGL0K06589g,K. lactis,gene:KLLA0_E03345g,Cluster5931
C. glabrata,CAGL0A04719g,K. lactis,gene:KLLA0_D11506g,Cluster5932
C. glabrata,CAGL0M04697g,K. lactis,gene:KLLA0_C06864g,Cluster5933
K. lactis,gene:KLLA0_E21363g,C. glabrata,CAGL0I01254g,Cluster5934
C. glabrata,CAGL0J06732g,K. lactis,gene:KLLA0_D01793g,Cluster5936
K. lactis,gene:KLLA0_D14036g,C. glabrata,CAGL0J02002g,Cluster5937
K. lactis,gene:KLLA0_F04697g,C. glabrata,CAGL0G08910g,Cluster5938
K. lactis,gene:KLLA0_F15972g,C. glabrata,CAGL0L09933g,Cluster5940
K. lactis,gene:KLLA0_E05699g,C. glabrata,CAGL0F04565g,Cluster5945
K. lactis,gene:KLLA0_B08712g,C. glabrata,CAGL0H02491g,Cluster5947
K. lactis,gene:KLLA0_D05995g,C. glabrata,CAGL0M02145g,Cluster5949
K. lactis,gene:KLLA0_D09977g,C. glabrata,CAGL0F07755g,Cluster5953
K. lactis,gene:KLLA0_B13255g,C. glabrata,CAGL0L02277g,Cluster5958
C. glabrata,CAGL0G07040g,K. lactis,gene:KLLA0_B01199g,Cluster5959
K. lactis,gene:KLLA0_A03509g,C. glabrata,CAGL0M12254g,Cluster596
C. glabrata,CAGL0L01507g,K. lactis,gene:KLLA0_A08129g,Cluster5984
C. glabrata,CAGL0L00341g,K. lactis,gene:KLLA0_A06710g,Cluster5986
K. lactis,gene:KLLA0_E23761g,C. glabrata,CAGL0M06457g,Cluster5987
K. lactis,gene:KLLA0_C07172g,C. glabrata,CAGL0F03927g,Cluster5988
K. lactis,gene:KLLA0_C07469g,C. glabrata,CAGL0F03861g,Cluster5989
C. glabrata,CAGL0K08888g,K. lactis,gene:KLLA0_C09570g,Cluster5991
K. lactis,gene:KLLA0_F15774g,C. glabrata,CAGL0D05676g,Cluster5992
C. glabrata,CAGL0G02343g,K. lactis,gene:KLLA0_A07667g,Cluster5993
K. lactis,gene:KLLA0_E02707g,C. glabrata,CAGL0A03102g,Cluster5994
C. glabrata,CAGL0H07975g,K. lactis,gene:KLLA0_E01277g,Cluster60
K. lactis,gene:KLLA0_F27005g,C. glabrata,CAGL0F05973g,Cluster6004
K. lactis,gene:KLLA0_C16049g,C. glabrata,CAGL0E06050g,Cluster6005
C. glabrata,CAGL0K03509g,K. lactis,gene:KLLA0_B12540g,Cluster6006
K. lactis,gene:KLLA0_F03663g,C. glabrata,CAGL0C01331g,Cluster6009
K. lactis,gene:KLLA0_F07315g,C. glabrata,CAGL0I00704g,Cluster601
C. glabrata,CAGL0D01628g,K. lactis,gene:KLLA0_B08525g,Cluster6010
C. glabrata,CAGL0C03179g,K. lactis,gene:KLLA0_F20251g,Cluster602
C. glabrata,CAGL0F03333g,K. lactis,gene:KLLA0_D01947g,Cluster6027
C. glabrata,CAGL0K06897g,K. lactis,gene:KLLA0_F09669g,Cluster6028
C. glabrata,CAGL0M14190r,K. lactis,gene:KLLA0_D17600g,Cluster603
K. lactis,gene:KLLA0_D15895g,C. glabrata,CAGL0D05302g,Cluster6035
C. glabrata,CAGL0H05049g,K. lactis,gene:KLLA0_E05325g,Cluster6036
K. lactis,gene:KLLA0_C11627g,C. glabrata,CAGL0A00209g,Cluster6037
K. lactis,gene:KLLA0_E21121g,C. glabrata,CAGL0L11594g,Cluster6038
C. glabrata,CAGL0K11341g,K. lactis,gene:KLLA0_C15015g,Cluster6039
C. glabrata,CAGL0K10978g,K. lactis,gene:KLLA0_C15125g,Cluster6040
C. glabrata,CAGL0L00759g,K. lactis,gene:KLLA0_F27489g,Cluster6041
C. glabrata,CAGL0H09548g,K. lactis,gene:KLLA0_B11660g,Cluster6042
K. lactis,gene:KLLA0_E23607g,C. glabrata,CAGL0M05247g,Cluster6043
C. glabrata,CAGL0J00627g,K. lactis,gene:KLLA0_E11529g,Cluster6044
C. glabrata,CAGL0M13167g,K. lactis,gene:KLLA0_F26983g,Cluster6045
K. lactis,gene:KLLA0_E15335g,C. glabrata,CAGL0L05654g,Cluster6050
K. lactis,gene:KLLA0_F19041g,C. glabrata,CAGL0B01727g,Cluster606
C. glabrata,CAGL0C04719g,K. lactis,gene:KLLA0_E05501g,Cluster6076
K. lactis,gene:KLLA0_C13838g,C. glabrata,CAGL0J05610g,Cluster6077
C. glabrata,CAGL0L08206g,K. lactis,gene:KLLA0_C03520g,Cluster6078
K. lactis,gene:KLLA0_C13651g,C. glabrata,CAGL0K09878g,Cluster6079
C. glabrata,CAGL0L04686g,K. lactis,gene:KLLA0_B12914g,Cluster608
C. glabrata,CAGL0M06215g,K. lactis,gene:KLLA0_E24399g,Cluster6080
C. glabrata,CAGL0L12144g,K. lactis,gene:KLLA0_F18975g,Cluster6081
C. glabrata,CAGL0H05027g,K. lactis,gene:KLLA0_E05347g,Cluster6083
C. glabrata,CAGL0L05258g,K. lactis,gene:KLLA0_F25938g,Cluster6084
C. glabrata,CAGL0H10054g,K. lactis,gene:KLLA0_F04301g,Cluster6085
K. lactis,gene:KLLA0_E09923g,C. glabrata,CAGL0H08712g,Cluster6086
C. glabrata,CAGL0I06721g,K. lactis,gene:KLLA0_E10209g,Cluster6087
C. glabrata,CAGL0B01859g,K. lactis,gene:KLLA0_F19316g,Cluster6088
C. glabrata,CAGL0F07535g,K. lactis,gene:KLLA0_B06391g,Cluster609
K. lactis,gene:KLLA0_C08470g,C. glabrata,CAGL0M10912g,Cluster6097
C. glabrata,CAGL0G08382g,K. lactis,gene:KLLA0_D18689g,Cluster6098
C. glabrata,CAGL0M01188g,K. lactis,gene:KLLA0_F21758g,Cluster6099
C. glabrata,CAGL0G08195g,K. lactis,gene:KLLA0_D18348g,Cluster61
C. glabrata,CAGL0F03839g,K. lactis,gene:KLLA0_C07403g,Cluster6107
K. lactis,gene:KLLA0_E04137g,C. glabrata,CAGL0I05258g,Cluster6108
K. lactis,gene:KLLA0_E04137g,C. glabrata,CAGL0J02640g,Cluster6108
C. glabrata,CAGL0M11374g,K. lactis,gene:KLLA0_A06424g,Cluster6109
K. lactis,gene:KLLA0_F15389g,C. glabrata,CAGL0H09372g,Cluster611
C. glabrata,CAGL0G05852g,K. lactis,gene:KLLA0_D08074g,Cluster6110
K. lactis,gene:KLLA0_E11485g,C. glabrata,CAGL0J00583g,Cluster6112
C. glabrata,CAGL0L02651g,K. lactis,gene:KLLA0_D06919g,Cluster6113
C. glabrata,CAGL0K09856g,K. lactis,gene:KLLA0_C13750g,Cluster6114
K. lactis,gene:KLLA0_C16555g,C. glabrata,CAGL0I03520g,Cluster6115
C. glabrata,CAGL0D05522g,K. lactis,gene:KLLA0_F15455g,Cluster6116
K. lactis,gene:KLLA0_C18975g,C. glabrata,CAGL0K00231g,Cluster6118
C. glabrata,CAGL0K00231g,K. lactis,gene:KLLA0_C18700g,Cluster6118
K. lactis,gene:KLLA0_D12232g,C. glabrata,CAGL0J09548g,Cluster612
K. lactis,gene:KLLA0_B12892g,C. glabrata,CAGL0K03333g,Cluster6120
K. lactis,gene:KLLA0_C03047g,C. glabrata,CAGL0J07722g,Cluster6121
C. glabrata,CAGL0H04691g,K. lactis,gene:KLLA0_B00869g,Cluster6122
K. lactis,gene:KLLA0_B12826g,C. glabrata,CAGL0K11616g,Cluster6123
C. glabrata,CAGL0J07700g,K. lactis,gene:KLLA0_C03069g,Cluster6124
K. lactis,gene:KLLA0_D14575g,C. glabrata,CAGL0C02783g,Cluster6125
K. lactis,gene:KLLA0_B00957g,C. glabrata,CAGL0F03157g,Cluster6126
K. lactis,gene:KLLA0_A03091g,C. glabrata,CAGL0I04246g,Cluster6129
C. glabrata,CAGL0K11748g,K. lactis,gene:KLLA0_A10483g,Cluster6131
C. glabrata,CAGL0M11660g,K. lactis,gene:KLLA0_C08217g,Cluster6138
C. glabrata,CAGL0M12430g,K. lactis,gene:KLLA0_C11143g,Cluster6139
C. glabrata,CAGL0D04092g,K. lactis,gene:KLLA0_C11143g,Cluster6139
C. glabrata,CAGL0M12925g,K. lactis,gene:KLLA0_C11143g,Cluster6139
C. glabrata,CAGL0H08822g,K. lactis,gene:KLLA0_C16181g,Cluster6140
K. lactis,gene:KLLA0_C16181g,C. glabrata,CAGL0E06006g,Cluster6140
K. lactis,gene:KLLA0_F22792g,C. glabrata,CAGL0H02541g,Cluster6141
K. lactis,gene:KLLA0_D11660g,C. glabrata,CAGL0K10868g,Cluster6142
K. lactis,gene:KLLA0_C01804g,C. glabrata,CAGL0B01144g,Cluster6144
C. glabrata,CAGL0M06985g,K. lactis,gene:KLLA0_F27445g,Cluster6152
C. glabrata,CAGL0I07425g,K. lactis,gene:KLLA0_C12287g,Cluster6153
C. glabrata,CAGL0H01507g,K. lactis,gene:KLLA0_D05038g,Cluster6165
K. lactis,gene:KLLA0_E12871g,C. glabrata,CAGL0H07689g,Cluster6167
C. glabrata,CAGL0D03960g,K. lactis,gene:KLLA0_C10527g,Cluster6168
K. lactis,gene:KLLA0_F22649g,C. glabrata,CAGL0G06974g,Cluster6169
K. lactis,gene:KLLA0_B09218g,C. glabrata,CAGL0K07788g,Cluster6170
C. glabrata,CAGL0K02123g,K. lactis,gene:KLLA0_D05115g,Cluster6171
C. glabrata,CAGL0I02662g,K. lactis,gene:KLLA0_C06226g,Cluster6172
K. lactis,gene:KLLA0_C12672g,C. glabrata,CAGL0M13035g,Cluster6173
C. glabrata,CAGL0H05973g,K. lactis,gene:KLLA0_E24685g,Cluster6179
K. lactis,gene:KLLA0_F14322g,C. glabrata,CAGL0L03377g,Cluster6181
K. lactis,gene:KLLA0_F23584g,C. glabrata,CAGL0B04609g,Cluster6184
K. lactis,gene:KLLA0_D10549g,C. glabrata,CAGL0H00374g,Cluster6189
C. glabrata,CAGL0I01562g,K. lactis,gene:KLLA0_E22441g,Cluster6190
C. glabrata,CAGL0K12034g,K. lactis,gene:KLLA0_E14587g,Cluster6192
K. lactis,gene:KLLA0_F13134g,C. glabrata,CAGL0C01177g,Cluster6194
C. glabrata,CAGL0L03652g,K. lactis,gene:KLLA0_F13992g,Cluster6195
K. lactis,gene:KLLA0_C10439g,C. glabrata,CAGL0H01353g,Cluster6197
K. lactis,gene:KLLA0_E22111g,C. glabrata,CAGL0L01287g,Cluster6198
C. glabrata,CAGL0M03047g,K. lactis,gene:KLLA0_D01430g,Cluster62
K. lactis,gene:KLLA0_B01782g,C. glabrata,CAGL0G07381g,Cluster6201
K. lactis,gene:KLLA0_B08195g,C. glabrata,CAGL0M11330g,Cluster6202
C. glabrata,CAGL0L07392g,K. lactis,gene:KLLA0_D09911g,Cluster6204
C. glabrata,CAGL0I05654g,K. lactis,gene:KLLA0_F06182g,Cluster6206
K. lactis,gene:KLLA0_D07370g,C. glabrata,CAGL0F00209g,Cluster621
K. lactis,gene:KLLA0_F09405g,C. glabrata,CAGL0F00209g,Cluster621
C. glabrata,CAGL0I04422g,K. lactis,gene:KLLA0_C04213g,Cluster6217
K. lactis,gene:KLLA0_E23541g,C. glabrata,CAGL0M05291g,Cluster6218
K. lactis,gene:KLLA0_F17237g,C. glabrata,CAGL0K03861g,Cluster6219
C. glabrata,CAGL0F06259g,K. lactis,gene:KLLA0_F26807g,Cluster6220
K. lactis,gene:KLLA0_F26807g,C. glabrata,CAGL0I10769g,Cluster6220
K. lactis,gene:KLLA0_F26807g,C. glabrata,CAGL0F06237g,Cluster6220
K. lactis,gene:KLLA0_C07425g,C. glabrata,CAGL0L10890g,Cluster6221
C. glabrata,CAGL0M09845g,K. lactis,gene:KLLA0_B02827g,Cluster6223
C. glabrata,CAGL0J04818g,K. lactis,gene:KLLA0_D02530g,Cluster6225
C. glabrata,CAGL0J07524g,K. lactis,gene:KLLA0_D19767g,Cluster6226
C. glabrata,CAGL0L09086g,K. lactis,gene:KLLA0_E14235g,Cluster6228
C. glabrata,CAGL0M02299g,K. lactis,gene:KLLA0_F11319g,Cluster6229
C. glabrata,CAGL0J08866g,K. lactis,gene:KLLA0_C16291g,Cluster623
K. lactis,gene:KLLA0_C14278g,C. glabrata,CAGL0K11550g,Cluster6230
C. glabrata,CAGL0D01408g,K. lactis,gene:KLLA0_B09372g,Cluster6231
C. glabrata,CAGL0L09295g,K. lactis,gene:KLLA0_A02981g,Cluster6232
K. lactis,gene:KLLA0_F08998g,C. glabrata,CAGL0F01727g,Cluster6235
C. glabrata,CAGL0A03036g,K. lactis,gene:KLLA0_E02553g,Cluster6236
K. lactis,gene:KLLA0_E01387g,C. glabrata,CAGL0M09636g,Cluster6237
K. lactis,gene:KLLA0_C15917g,C. glabrata,CAGL0E06204g,Cluster6238
C. glabrata,CAGL0J06490g,K. lactis,gene:KLLA0_E11199g,Cluster6239
K. lactis,gene:KLLA0_E11199g,C. glabrata,CAGL0H02321g,Cluster6239
K. lactis,gene:KLLA0_B13145g,C. glabrata,CAGL0B02772g,Cluster6242
K. lactis,gene:KLLA0_D04576g,C. glabrata,CAGL0K10406g,Cluster6243
C. glabrata,CAGL0L03762g,K. lactis,gene:KLLA0_C13497g,Cluster6244
K. lactis,gene:KLLA0_F09207g,C. glabrata,CAGL0G05115g,Cluster625
K. lactis,gene:KLLA0_E16457g,C. glabrata,CAGL0M07854g,Cluster626
