species1,gene1,species2,gene2,cluster_id
S. cerevisiae,gene-YHR144C,C. glabrata,CAGL0G05852g,Cluster6110
S. cerevisiae,gene-YHR028C,C. glabrata,CAGL0J00583g,Cluster6112
C. glabrata,CAGL0L02651g,S. cerevisiae,gene-YOR219C,Cluster6113
S. cerevisiae,gene-YNL092W,C. glabrata,CAGL0K09856g,Cluster6114
S. cerevisiae,gene-YDL157C,C. glabrata,CAGL0I03520g,Cluster6115
C. glabrata,CAGL0D05522g,S. cerevisiae,gene-YLL014W,Cluster6116
S. cerevisiae,gene-YPR011C,C. glabrata,CAGL0J01661g,Cluster6117
S. cerevisiae,gene-YKL215C,C. glabrata,CAGL0K00231g,Cluster6118
C. glabrata,CAGL0J09548g,S. cerevisiae,gene-YPL016W,Cluster612
C. glabrata,CAGL0K03333g,S. cerevisiae,gene-YMR100W,Cluster6120
C. glabrata,CAGL0J07722g,S. cerevisiae,gene-YNL246W,Cluster6121
S. cerevisiae,gene-YML009C,C. glabrata,CAGL0H04691g,Cluster6122
S. cerevisiae,gene-YKL120W,C. glabrata,CAGL0K11616g,Cluster6123
S. cerevisiae,gene-YNL245C,C. glabrata,CAGL0J07700g,Cluster6124
C. glabrata,CAGL0C02783g,S. cerevisiae,gene-YHL022C,Cluster6125
C. glabrata,CAGL0F03157g,S. cerevisiae,gene-YDR430C,Cluster6126
C. glabrata,CAGL0B04807g,S. cerevisiae,gene-YCL011C,Cluster6128
S. cerevisiae,gene-YPR009W,C. glabrata,CAGL0I04246g,Cluster6129
S. cerevisiae,gene-YNCF0006W,C. glabrata,CAGL0D05984r,Cluster613
C. glabrata,CAGL0K11748g,S. cerevisiae,gene-YBR048W,Cluster6131
C. glabrata,CAGL0K11748g,S. cerevisiae,gene-YDR025W,Cluster6131
C. glabrata,CAGL0M11660g,S. cerevisiae,gene-YIL053W,Cluster6138
C. glabrata,CAGL0M12430g,S. cerevisiae,gene-YHR043C,Cluster6139
C. glabrata,CAGL0M12430g,S. cerevisiae,gene-YHR044C,Cluster6139
S. cerevisiae,gene-YHR043C,C. glabrata,CAGL0D04092g,Cluster6139
S. cerevisiae,gene-YHR043C,C. glabrata,CAGL0M12925g,Cluster6139
S. cerevisiae,gene-YHR044C,C. glabrata,CAGL0D04092g,Cluster6139
S. cerevisiae,gene-YHR044C,C. glabrata,CAGL0M12925g,Cluster6139
S. cerevisiae,gene-YMR177W,C. glabrata,CAGL0H08822g,Cluster6140
S. cerevisiae,gene-YMR177W,C. glabrata,CAGL0E06006g,Cluster6140
C. glabrata,CAGL0H08822g,S. cerevisiae,gene-YPL224C,Cluster6140
S. cerevisiae,gene-YPL224C,C. glabrata,CAGL0E06006g,Cluster6140
C. glabrata,CAGL0H02541g,S. cerevisiae,gene-YMR252C,Cluster6141
S. cerevisiae,gene-YDR256C,C. glabrata,CAGL0K10868g,Cluster6142
C. glabrata,CAGL0B01144g,S. cerevisiae,gene-YLR181C,Cluster6144
S. cerevisiae,gene-YCR075C,C. glabrata,CAGL0M06985g,Cluster6152
S. cerevisiae,gene-YOL104C,C. glabrata,CAGL0I07425g,Cluster6153
S. cerevisiae,gene-YDR303C,C. glabrata,CAGL0H01507g,Cluster6165
C. glabrata,CAGL0K03707g,S. cerevisiae,gene-YMR124W,Cluster6166
S. cerevisiae,gene-YGL247W,C. glabrata,CAGL0H07689g,Cluster6167
C. glabrata,CAGL0D03960g,S. cerevisiae,gene-YHR036W,Cluster6168
C. glabrata,CAGL0G06974g,S. cerevisiae,gene-YJL011C,Cluster6169
C. glabrata,CAGL0K07788g,S. cerevisiae,gene-YBR115C,Cluster6170
S. cerevisiae,gene-YGL189C,C. glabrata,CAGL0K02123g,Cluster6171
C. glabrata,CAGL0K02123g,S. cerevisiae,gene-YER131W,Cluster6171
S. cerevisiae,gene-YMR284W,C. glabrata,CAGL0I02662g,Cluster6172
S. cerevisiae,gene-YKL054C,C. glabrata,CAGL0M13035g,Cluster6173
C. glabrata,CAGL0H05973g,S. cerevisiae,gene-YPL108W,Cluster6179
C. glabrata,CAGL0L03377g,S. cerevisiae,gene-YJL089W,Cluster6181
S. cerevisiae,gene-YNR066C,C. glabrata,CAGL0A01870g,Cluster6182
C. glabrata,CAGL0A01870g,S. cerevisiae,gene-YCR100C,Cluster6182
S. cerevisiae,gene-YNL107W,C. glabrata,CAGL0B04609g,Cluster6184
S. cerevisiae,gene-YAL051W,C. glabrata,CAGL0M12298g,Cluster6188
S. cerevisiae,gene-YLR452C,C. glabrata,CAGL0H00374g,Cluster6189
S. cerevisiae,gene-YEL027W,C. glabrata,CAGL0I01562g,Cluster6190
C. glabrata,CAGL0K12034g,S. cerevisiae,gene-YDR040C,Cluster6192
S. cerevisiae,gene-YOL108C,C. glabrata,CAGL0I07359g,Cluster6193
C. glabrata,CAGL0C01177g,S. cerevisiae,gene-YLR226W,Cluster6194
S. cerevisiae,gene-YJL102W,C. glabrata,CAGL0L03652g,Cluster6195
S. cerevisiae,gene-YDR296W,C. glabrata,CAGL0H01353g,Cluster6197
S. cerevisiae,gene-YEL038W,C. glabrata,CAGL0L01287g,Cluster6198
C. glabrata,CAGL0M03047g,S. cerevisiae,gene-YMR281W,Cluster62
S. cerevisiae,gene-YGL082W,C. glabrata,CAGL0H03289g,Cluster6200
S. cerevisiae,gene-YML032C,C. glabrata,CAGL0G07381g,Cluster6201
S. cerevisiae,gene-YOR292C,C. glabrata,CAGL0M11330g,Cluster6202
C. glabrata,CAGL0M10219g,S. cerevisiae,gene-YKL008C,Cluster6203
C. glabrata,CAGL0L07392g,S. cerevisiae,gene-YDL104C,Cluster6204
C. glabrata,CAGL0I05654g,S. cerevisiae,gene-YNR012W,Cluster6206
S. cerevisiae,gene-YNL299W,C. glabrata,CAGL0M03751g,Cluster6207
C. glabrata,CAGL0F00209g,S. cerevisiae,gene-YIL166C,Cluster621
C. glabrata,CAGL0I04422g,S. cerevisiae,gene-YAR018C,Cluster6217
S. cerevisiae,gene-YBR195C,C. glabrata,CAGL0M05291g,Cluster6218
C. glabrata,CAGL0K03861g,S. cerevisiae,gene-YMR131C,Cluster6219
S. cerevisiae,gene-YMR042W,C. glabrata,CAGL0F06259g,Cluster6220
S. cerevisiae,gene-YMR042W,C. glabrata,CAGL0I10769g,Cluster6220
S. cerevisiae,gene-YMR042W,C. glabrata,CAGL0F06237g,Cluster6220
C. glabrata,CAGL0F06259g,S. cerevisiae,gene-YMR043W,Cluster6220
C. glabrata,CAGL0I10769g,S. cerevisiae,gene-YMR043W,Cluster6220
S. cerevisiae,gene-YMR043W,C. glabrata,CAGL0F06237g,Cluster6220
C. glabrata,CAGL0L10890g,S. cerevisiae,gene-YOR272W,Cluster6221
C. glabrata,CAGL0M09845g,S. cerevisiae,gene-YLR409C,Cluster6223
C. glabrata,CAGL0J04818g,S. cerevisiae,gene-YLR429W,Cluster6225
S. cerevisiae,gene-YNL236W,C. glabrata,CAGL0J07524g,Cluster6226
S. cerevisiae,gene-YPR001W,C. glabrata,CAGL0L09086g,Cluster6228
C. glabrata,CAGL0M02299g,S. cerevisiae,gene-YPL150W,Cluster6229
S. cerevisiae,gene-YLR211C,C. glabrata,CAGL0J08866g,Cluster623
C. glabrata,CAGL0K11550g,S. cerevisiae,gene-YKL116C,Cluster6230
C. glabrata,CAGL0D01408g,S. cerevisiae,gene-YPR069C,Cluster6231
S. cerevisiae,gene-YPR007C,C. glabrata,CAGL0L09295g,Cluster6232
S. cerevisiae,gene-YLR333C,C. glabrata,CAGL0J00165g,Cluster6234
S. cerevisiae,gene-YLR059C,C. glabrata,CAGL0F01727g,Cluster6235
S. cerevisiae,gene-YDR377W,C. glabrata,CAGL0A03036g,Cluster6236
S. cerevisiae,gene-YMR156C,C. glabrata,CAGL0M09636g,Cluster6237
S. cerevisiae,gene-YPL234C,C. glabrata,CAGL0E06204g,Cluster6238
C. glabrata,CAGL0J06490g,S. cerevisiae,gene-YML101C,Cluster6239
C. glabrata,CAGL0J06490g,S. cerevisiae,gene-YMR264W,Cluster6239
S. cerevisiae,gene-YML101C,C. glabrata,CAGL0H02321g,Cluster6239
C. glabrata,CAGL0H02321g,S. cerevisiae,gene-YMR264W,Cluster6239
S. cerevisiae,gene-YLR360W,C. glabrata,CAGL0B02772g,Cluster6242
C. glabrata,CAGL0K10406g,S. cerevisiae,gene-YFR018C,Cluster6243
C. glabrata,CAGL0L03762g,S. cerevisiae,gene-YOR097C,Cluster6244
C. glabrata,CAGL0F07909g,S. cerevisiae,gene-YBR150C,Cluster6249
C. glabrata,CAGL0G05115g,S. cerevisiae,gene-YBL026W,Cluster625
C. glabrata,CAGL0M07854g,S. cerevisiae,gene-YJR022W,Cluster626
C. glabrata,CAGL0M04587g,S. cerevisiae,gene-YLR145W,Cluster6261
S. cerevisiae,gene-YKL164C,C. glabrata,CAGL0M08492g,Cluster6263
C. glabrata,CAGL0M06391g,S. cerevisiae,gene-YBR185C,Cluster6278
C. glabrata,CAGL0G06226g,S. cerevisiae,gene-YAL024C,Cluster6279
C. glabrata,CAGL0D01232g,S. cerevisiae,gene-YPR079W,Cluster6281
S. cerevisiae,gene-YBR088C,C. glabrata,CAGL0D01716g,Cluster6282
C. glabrata,CAGL0I06160g,S. cerevisiae,gene-YJL158C,Cluster6284
S. cerevisiae,gene-YLR043C,C. glabrata,CAGL0K00803g,Cluster6285
S. cerevisiae,gene-YPR019W,C. glabrata,CAGL0K02431g,Cluster6286
S. cerevisiae,gene-YCR083W,C. glabrata,CAGL0E00583g,Cluster6287
S. cerevisiae,gene-YOR288C,C. glabrata,CAGL0M04741g,Cluster6290
S. cerevisiae,gene-YDR098C,C. glabrata,CAGL0G08151g,Cluster6291
S. cerevisiae,gene-YDR098C,C. glabrata,CAGL0L11990g,Cluster6291
S. cerevisiae,gene-YER174C,C. glabrata,CAGL0G08151g,Cluster6291
S. cerevisiae,gene-YER174C,C. glabrata,CAGL0L11990g,Cluster6291
C. glabrata,CAGL0M12012g,S. cerevisiae,gene-YAL039C,Cluster6292
C. glabrata,CAGL0K02233g,S. cerevisiae,gene-YER126C,Cluster6295
C. glabrata,CAGL0J10560g,S. cerevisiae,gene-YDR439W,Cluster6298
C. glabrata,CAGL0D02018g,S. cerevisiae,gene-YKL138C-A,Cluster6299
S. cerevisiae,gene-YLR085C,C. glabrata,CAGL0L12166g,Cluster63
C. glabrata,CAGL0L10802g,S. cerevisiae,gene-YCR045C,Cluster6306
S. cerevisiae,gene-YML028W,C. glabrata,CAGL0K06259g,Cluster6317
S. cerevisiae,gene-YML028W,C. glabrata,CAGL0G07271g,Cluster6317
C. glabrata,CAGL0K06259g,S. cerevisiae,gene-YDR453C,Cluster6317
S. cerevisiae,gene-YDR453C,C. glabrata,CAGL0G07271g,Cluster6317
S. cerevisiae,gene-YLL045C,C. glabrata,CAGL0E03938g,Cluster6319
C. glabrata,CAGL0E03938g,S. cerevisiae,gene-YHL033C,Cluster6319
C. glabrata,CAGL0I07469g,S. cerevisiae,gene-YOL102C,Cluster6321
C. glabrata,CAGL0M14025g,S. cerevisiae,gene-YMR315W,Cluster6322
C. glabrata,CAGL0J04532g,S. cerevisiae,gene-YLR419W,Cluster6323
C. glabrata,CAGL0G03003g,S. cerevisiae,gene-YGR090W,Cluster6324
C. glabrata,CAGL0M12661g,S. cerevisiae,gene-YIL065C,Cluster6325
C. glabrata,CAGL0M10175g,S. cerevisiae,gene-YKL010C,Cluster6326
S. cerevisiae,gene-YBL028C,C. glabrata,CAGL0F04103g,Cluster6327
S. cerevisiae,gene-YOR176W,C. glabrata,CAGL0L04664g,Cluster6328
S. cerevisiae,gene-YOR305W,C. glabrata,CAGL0I09680g,Cluster6329
S. cerevisiae,gene-YJL126W,C. glabrata,CAGL0L05588g,Cluster6330
S. cerevisiae,gene-YLR348C,C. glabrata,CAGL0G01166g,Cluster6332
C. glabrata,CAGL0I03872g,S. cerevisiae,gene-YDL138W,Cluster6333
C. glabrata,CAGL0K03619g,S. cerevisiae,gene-YMR117C,Cluster634
C. glabrata,CAGL0K11275g,S. cerevisiae,gene-YDR247W,Cluster6347
C. glabrata,CAGL0D05764g,S. cerevisiae,gene-YLL003W,Cluster6349
S. cerevisiae,gene-YPL252C,C. glabrata,CAGL0H00660g,Cluster6350
S. cerevisiae,gene-YLR135W,C. glabrata,CAGL0M04389g,Cluster6351
S. cerevisiae,gene-YNR026C,C. glabrata,CAGL0M10703g,Cluster6353
C. glabrata,CAGL0G07579g,S. cerevisiae,gene-YOR296W,Cluster6356
S. cerevisiae,gene-YGL196W,C. glabrata,CAGL0D01804g,Cluster6357
S. cerevisiae,gene-YBL074C,C. glabrata,CAGL0A04543g,Cluster636
C. glabrata,CAGL0H00220g,S. cerevisiae,gene-YLR459W,Cluster6369
C. glabrata,CAGL0L13530r,S. cerevisiae,gene-YNCL0025C,Cluster6374
C. glabrata,CAGL0L13398r,S. cerevisiae,gene-YNCL0016C,Cluster6375
C. glabrata,CAGL0M11000g,S. cerevisiae,gene-YNR034W-A,Cluster6384
C. glabrata,CAGL0M01892g,S. cerevisiae,gene-YBR076W,Cluster6385
S. cerevisiae,gene-YBL029C-A,C. glabrata,CAGL0F04191g,Cluster6387
S. cerevisiae,gene-YLR384C,C. glabrata,CAGL0H05093g,Cluster6388
S. cerevisiae,gene-YBR208C,C. glabrata,CAGL0M05533g,Cluster6389
C. glabrata,CAGL0H10296g,S. cerevisiae,gene-YDL107W,Cluster6390
C. glabrata,CAGL0B02035g,S. cerevisiae,gene-YDR129C,Cluster6391
C. glabrata,CAGL0E03520g,S. cerevisiae,gene-YLR312W-A,Cluster6392
C. glabrata,CAGL0F01551g,S. cerevisiae,gene-YLR068W,Cluster6393
C. glabrata,CAGL0H10384g,S. cerevisiae,gene-YDL111C,Cluster6394
S. cerevisiae,gene-YDR127W,C. glabrata,CAGL0M11484g,Cluster6395
S. cerevisiae,gene-YLL021W,C. glabrata,CAGL0D06622g,Cluster6396
C. glabrata,CAGL0B04587g,S. cerevisiae,gene-YNL108C,Cluster6397
C. glabrata,CAGL0B04587g,S. cerevisiae,gene-YOR110W,Cluster6397
S. cerevisiae,gene-YNL108C,C. glabrata,CAGL0I02904g,Cluster6397
C. glabrata,CAGL0I02904g,S. cerevisiae,gene-YOR110W,Cluster6397
C. glabrata,CAGL0M04477g,S. cerevisiae,gene-YLR141W,Cluster6398
S. cerevisiae,gene-YJR105W,C. glabrata,CAGL0C04983g,Cluster6399
S. cerevisiae,gene-YJL002C,C. glabrata,CAGL0D05742g,Cluster64
S. cerevisiae,gene-YLR143W,C. glabrata,CAGL0M04521g,Cluster6400
S. cerevisiae,gene-YMR089C,C. glabrata,CAGL0J01353g,Cluster6401
S. cerevisiae,gene-YDR486C,C. glabrata,CAGL0G04543g,Cluster6402
S. cerevisiae,gene-YHL008C,C. glabrata,CAGL0K02651g,Cluster6403
C. glabrata,CAGL0A00253g,S. cerevisiae,gene-YGL020C,Cluster6404
S. cerevisiae,gene-YDL238C,C. glabrata,CAGL0C05555g,Cluster6405
C. glabrata,CAGL0C05225g,S. cerevisiae,gene-YOL063C,Cluster6406
C. glabrata,CAGL0K03971g,S. cerevisiae,gene-YGR028W,Cluster6407
S. cerevisiae,gene-YER017C,C. glabrata,CAGL0H09416g,Cluster6408
S. cerevisiae,gene-YKL089W,C. glabrata,CAGL0M10131g,Cluster6409
S. cerevisiae,gene-YNL152W,C. glabrata,CAGL0J05676g,Cluster6410
C. glabrata,CAGL0F06127g,S. cerevisiae,gene-YKL069W,Cluster6411
C. glabrata,CAGL0M10197g,S. cerevisiae,gene-YKL009W,Cluster6412
C. glabrata,CAGL0M09427g,S. cerevisiae,gene-YBL102W,Cluster642
C. glabrata,CAGL0I07447g,S. cerevisiae,gene-YDR497C,Cluster6420
C. glabrata,CAGL0C05423g,S. cerevisiae,gene-YDL230W,Cluster6421
S. cerevisiae,gene-YKR027W,C. glabrata,CAGL0L03608g,Cluster6422
C. glabrata,CAGL0L02827g,S. cerevisiae,gene-YOR208W,Cluster6423
S. cerevisiae,gene-YER075C,C. glabrata,CAGL0J03256g,Cluster6424
S. cerevisiae,gene-YKL146W,C. glabrata,CAGL0E06468g,Cluster6425
C. glabrata,CAGL0G06622g,S. cerevisiae,gene-YNL101W,Cluster6426
C. glabrata,CAGL0B04015g,S. cerevisiae,gene-YGR202C,Cluster6429
C. glabrata,CAGL0K06347g,S. cerevisiae,gene-YDR459C,Cluster643
C. glabrata,CAGL0I05016g,S. cerevisiae,gene-YER090W,Cluster6431
S. cerevisiae,gene-YBR120C,C. glabrata,CAGL0D01144g,Cluster6432
S. cerevisiae,gene-YIL096C,C. glabrata,CAGL0G02629g,Cluster6433
S. cerevisiae,gene-YGR244C,C. glabrata,CAGL0F08107g,Cluster6434
C. glabrata,CAGL0A03674g,S. cerevisiae,gene-YBR141C,Cluster6435
C. glabrata,CAGL0I06809g,S. cerevisiae,gene-YER142C,Cluster6436
S. cerevisiae,gene-YML008C,C. glabrata,CAGL0H04653g,Cluster6437
C. glabrata,CAGL0G03223g,S. cerevisiae,gene-YGR098C,Cluster6438
C. glabrata,CAGL0F01617g,S. cerevisiae,gene-YLR065C,Cluster6439
C. glabrata,CAGL0L13112g,S. cerevisiae,gene-YLR071C,Cluster6440
C. glabrata,CAGL0C00517g,S. cerevisiae,gene-YBR133C,Cluster6441
C. glabrata,CAGL0M03531g,S. cerevisiae,gene-YNL287W,Cluster6442
S. cerevisiae,gene-YDL220C,C. glabrata,CAGL0G05588g,Cluster6450
C. glabrata,CAGL0I01848g,S. cerevisiae,gene-YGR221C,Cluster6453
C. glabrata,CAGL0I01848g,S. cerevisiae,gene-YHR149C,Cluster6453
S. cerevisiae,gene-YGR221C,C. glabrata,CAGL0B02145g,Cluster6453
C. glabrata,CAGL0B02145g,S. cerevisiae,gene-YHR149C,Cluster6453
S. cerevisiae,gene-YNCH0003C,C. glabrata,CAGL0K08778r,Cluster6455
S. cerevisiae,gene-YNCH0003C,C. glabrata,CAGL0I07403r,Cluster6455
C. glabrata,CAGL0B01309r,S. cerevisiae,gene-YNCI0002W,Cluster6456
C. glabrata,CAGL0G04389g,S. cerevisiae,gene-YJL110C,Cluster6457
S. cerevisiae,gene-YKR034W,C. glabrata,CAGL0L03157g,Cluster6458
S. cerevisiae,gene-YKR034W,C. glabrata,CAGL0C02277g,Cluster6458
S. cerevisiae,gene-YER040W,C. glabrata,CAGL0L03157g,Cluster6458
S. cerevisiae,gene-YER040W,C. glabrata,CAGL0C02277g,Cluster6458
S. cerevisiae,gene-YLR249W,C. glabrata,CAGL0B03487g,Cluster6459
C. glabrata,CAGL0B03487g,S. cerevisiae,gene-YNL014W,Cluster6459
C. glabrata,CAGL0D03652g,S. cerevisiae,gene-YMR179W,Cluster6460
C. glabrata,CAGL0G08778g,S. cerevisiae,gene-YIL127C,Cluster6461
S. cerevisiae,gene-YNCG0029C,C. glabrata,CAGL0M11000r,Cluster6465
S. cerevisiae,gene-YMR302C,C. glabrata,CAGL0M13761g,Cluster647
S. cerevisiae,gene-YIL122W,C. glabrata,CAGL0G08646g,Cluster6473
S. cerevisiae,gene-YBR271W,C. glabrata,CAGL0I09438g,Cluster6476
C. glabrata,CAGL0H03025g,S. cerevisiae,gene-YGL094C,Cluster6477
S. cerevisiae,gene-YGL236C,C. glabrata,CAGL0H07865g,Cluster6478
S. cerevisiae,gene-YHR063C,C. glabrata,CAGL0L10538g,Cluster648
C. glabrata,CAGL0D06336g,S. cerevisiae,gene-YGL050W,Cluster6481
S. cerevisiae,gene-YHR200W,C. glabrata,CAGL0L08580g,Cluster6482
S. cerevisiae,gene-YNL138W,C. glabrata,CAGL0K09790g,Cluster6483
C. glabrata,CAGL0K11594g,S. cerevisiae,gene-YKL119C,Cluster6484
C. glabrata,CAGL0F00253g,S. cerevisiae,gene-YKL211C,Cluster6485
C. glabrata,CAGL0F07623g,S. cerevisiae,gene-YKL098W,Cluster649
S. cerevisiae,gene-YDL133W,C. glabrata,CAGL0J09196g,Cluster6496
C. glabrata,CAGL0M05599g,S. cerevisiae,gene-YBR162C,Cluster6497
S. cerevisiae,gene-YDR007W,C. glabrata,CAGL0C04092g,Cluster6498
C. glabrata,CAGL0D02024g,S. cerevisiae,gene-YKL138C,Cluster6499
S. cerevisiae,gene-YOR220W,C. glabrata,CAGL0J04158g,Cluster65
S. cerevisiae,gene-YJL163C,C. glabrata,CAGL0M08426g,Cluster650
C. glabrata,CAGL0F02673g,S. cerevisiae,gene-YDR404C,Cluster6500
S. cerevisiae,gene-YKL179C,C. glabrata,CAGL0M08162g,Cluster6501
C. glabrata,CAGL0M07469g,S. cerevisiae,gene-YMR026C,Cluster6502
S. cerevisiae,gene-YKL194C,C. glabrata,CAGL0D03542g,Cluster6503
C. glabrata,CAGL0C03630g,S. cerevisiae,gene-YNR043W,Cluster6504
S. cerevisiae,gene-YPR144C,C. glabrata,CAGL0I10670g,Cluster6505
C. glabrata,CAGL0L08998g,S. cerevisiae,gene-YFL001W,Cluster6508
C. glabrata,CAGL0L04092g,S. cerevisiae,gene-YNL123W,Cluster6509
S. cerevisiae,gene-YAL062W,C. glabrata,CAGL0D00176g,Cluster651
C. glabrata,CAGL0D00176g,S. cerevisiae,gene-YOR375C,Cluster651
S. cerevisiae,gene-YER037W,C. glabrata,CAGL0C02321g,Cluster6510
S. cerevisiae,gene-YKR097W,C. glabrata,CAGL0H06633g,Cluster6511
S. cerevisiae,gene-YGR257C,C. glabrata,CAGL0F08305g,Cluster6512
C. glabrata,CAGL0I07799g,S. cerevisiae,gene-YBR154C,Cluster6513
S. cerevisiae,gene-YOR106W,C. glabrata,CAGL0G04807g,Cluster6514
S. cerevisiae,gene-YHR204W,C. glabrata,CAGL0F09053g,Cluster6515
C. glabrata,CAGL0L06160g,S. cerevisiae,gene-YGL187C,Cluster6516
S. cerevisiae,gene-YHR198C,C. glabrata,CAGL0D02728g,Cluster6518
S. cerevisiae,gene-YHR199C,C. glabrata,CAGL0D02728g,Cluster6518
C. glabrata,CAGL0H00242g,S. cerevisiae,gene-YPR181C,Cluster6519
C. glabrata,CAGL0G09911g,S. cerevisiae,gene-YPR181C,Cluster6519
C. glabrata,CAGL0E04356g,S. cerevisiae,gene-YHR008C,Cluster652
S. cerevisiae,gene-YGR100W,C. glabrata,CAGL0G07777g,Cluster6521
S. cerevisiae,gene-YLR149C,C. glabrata,CAGL0K10824g,Cluster6522
S. cerevisiae,gene-YLR147C,C. glabrata,CAGL0M04631g,Cluster6523
C. glabrata,CAGL0G03465g,S. cerevisiae,gene-YER112W,Cluster6524
S. cerevisiae,gene-YBL091C-A,C. glabrata,CAGL0H04543g,Cluster6525
S. cerevisiae,gene-YBL091C-A,C. glabrata,CAGL0G03663g,Cluster6525
C. glabrata,CAGL0H04543g,S. cerevisiae,gene-YER120W,Cluster6525
S. cerevisiae,gene-YER120W,C. glabrata,CAGL0G03663g,Cluster6525
S. cerevisiae,gene-YFL017W-A,C. glabrata,CAGL0D02150g,Cluster6526
C. glabrata,CAGL0J05764g,S. cerevisiae,gene-YNL147W,Cluster6527
C. glabrata,CAGL0M00874g,S. cerevisiae,gene-YLR438C-A,Cluster6528
C. glabrata,CAGL0K11858g,S. cerevisiae,gene-YDR032C,Cluster653
S. cerevisiae,gene-YGL171W,C. glabrata,CAGL0K02387g,Cluster6530
C. glabrata,CAGL0J06776g,S. cerevisiae,gene-YPL125W,Cluster6532
S. cerevisiae,gene-YOR209C,C. glabrata,CAGL0L02805g,Cluster6533
C. glabrata,CAGL0H08580g,S. cerevisiae,gene-YPR048W,Cluster6535
S. cerevisiae,gene-YGL138C,C. glabrata,CAGL0H08910g,Cluster6537
C. glabrata,CAGL0M10659g,S. cerevisiae,gene-YNR023W,Cluster6539
S. cerevisiae,gene-YKL033W,C. glabrata,CAGL0L01991g,Cluster654
S. cerevisiae,gene-YBR220C,C. glabrata,CAGL0K06809g,Cluster6541
C. glabrata,CAGL0K10032g,S. cerevisiae,gene-YDR082W,Cluster6543
C. glabrata,CAGL0M06919g,S. cerevisiae,gene-YNL023C,Cluster6544
S. cerevisiae,gene-YGR163W,C. glabrata,CAGL0E03311g,Cluster6545
S. cerevisiae,gene-YDR330W,C. glabrata,CAGL0M01320g,Cluster6548
S. cerevisiae,gene-YAL001C,C. glabrata,CAGL0A00803g,Cluster6549
S. cerevisiae,gene-YPL213W,C. glabrata,CAGL0E05786g,Cluster655
C. glabrata,CAGL0F05709g,S. cerevisiae,gene-YDR184C,Cluster6550
C. glabrata,CAGL0E02893g,S. cerevisiae,gene-YBL014C,Cluster6551
C. glabrata,CAGL0G07733g,S. cerevisiae,gene-YKR017C,Cluster6552
S. cerevisiae,gene-YML004C,C. glabrata,CAGL0L07656g,Cluster6553
S. cerevisiae,gene-YDR291W,C. glabrata,CAGL0H01243g,Cluster6554
S. cerevisiae,gene-YOR242C,C. glabrata,CAGL0J03740g,Cluster6555
C. glabrata,CAGL0G00418g,S. cerevisiae,gene-YGR274C,Cluster6556
C. glabrata,CAGL0F04851g,S. cerevisiae,gene-YPR155C,Cluster6557
S. cerevisiae,gene-YJR057W,C. glabrata,CAGL0H01881g,Cluster6558
S. cerevisiae,gene-YDL122W,C. glabrata,CAGL0H10582g,Cluster6559
S. cerevisiae,gene-YNL216W,C. glabrata,CAGL0K04917g,Cluster656
C. glabrata,CAGL0E03652g,S. cerevisiae,gene-YLL027W,Cluster6560
S. cerevisiae,gene-YLL027W,C. glabrata,CAGL0G03905g,Cluster6560
C. glabrata,CAGL0E05962g,S. cerevisiae,gene-YPL222W,Cluster6562
C. glabrata,CAGL0K11044g,S. cerevisiae,gene-YDR237W,Cluster6565
S. cerevisiae,gene-YBL046W,C. glabrata,CAGL0F04587g,Cluster6566
S. cerevisiae,gene-YKR042W,C. glabrata,CAGL0L03289g,Cluster6567
C. glabrata,CAGL0L01925g,S. cerevisiae,gene-YKL035W,Cluster6569
C. glabrata,CAGL0M12276g,S. cerevisiae,gene-YAL048C,Cluster657
C. glabrata,CAGL0J07260g,S. cerevisiae,gene-YOR370C,Cluster6570
C. glabrata,CAGL0J02112g,S. cerevisiae,gene-YIL003W,Cluster6572
C. glabrata,CAGL0M12903g,S. cerevisiae,gene-YIL076W,Cluster6574
S. cerevisiae,gene-YBR276C,C. glabrata,CAGL0B03377g,Cluster6575
S. cerevisiae,gene-YBR167C,C. glabrata,CAGL0M06039g,Cluster6576
S. cerevisiae,gene-YIL033C,C. glabrata,CAGL0I05236g,Cluster6577
C. glabrata,CAGL0E00649g,S. cerevisiae,gene-YCR079W,Cluster6578
C. glabrata,CAGL0H07073g,S. cerevisiae,gene-YDR320C-A,Cluster6579
C. glabrata,CAGL0L04356g,S. cerevisiae,gene-YOR160W,Cluster658
S. cerevisiae,gene-YOL095C,C. glabrata,CAGL0I07623g,Cluster6580
S. cerevisiae,gene-YCR098C,C. glabrata,CAGL0A01243g,Cluster6581
S. cerevisiae,gene-YOR190W,C. glabrata,CAGL0I00484g,Cluster6582
S. cerevisiae,gene-YOR190W,C. glabrata,CAGL0G09515g,Cluster6582
S. cerevisiae,gene-YLR300W,C. glabrata,CAGL0I00484g,Cluster6582
S. cerevisiae,gene-YLR300W,C. glabrata,CAGL0G09515g,Cluster6582
C. glabrata,CAGL0M08756g,S. cerevisiae,gene-YDR261C,Cluster6583
C. glabrata,CAGL0H10186g,S. cerevisiae,gene-YBR058C,Cluster659
S. cerevisiae,gene-YER022W,C. glabrata,CAGL0I08261g,Cluster6594
C. glabrata,CAGL0J07106g,S. cerevisiae,gene-YOR194C,Cluster6595
S. cerevisiae,gene-YNR036C,C. glabrata,CAGL0G07931g,Cluster6596
S. cerevisiae,gene-YJR121W,C. glabrata,CAGL0H00506g,Cluster6597
