species1,gene1,species2,gene2,source,pillar_id,gene_pair
C. glabrata,CAGL0L02783g,C. albicans,orf19.2690,CGOB/YGOB_bridge,-1,"('CAGL0L02783g', 'orf19.2690')"
C. albicans,orf19.1650,C. glabrata,CAGL0L10015g,CGOB/YGOB_bridge,-1,"('orf19.1650', 'CAGL0L10015g')"
C. glabrata,CAGL0L10015g,C. albicans,orf19.1650,CGOB/YGOB_bridge,-1,"('CAGL0L10015g', 'orf19.1650')"
C. albicans,orf19.2911,C. glabrata,CAGL0H09680g,CGOB/YGOB_bridge,-1,"('orf19.2911', 'CAGL0H09680g')"
C. glabrata,CAGL0H09680g,C. albicans,orf19.2911,CGOB/YGOB_bridge,-1,"('CAGL0H09680g', 'orf19.2911')"
C. albicans,orf19.3213,C. glabrata,CAGL0H08261g,CGOB/YGOB_bridge,-1,"('orf19.3213', 'CAGL0H08261g')"
C. glabrata,CAGL0H08261g,C. albicans,orf19.3213,CGOB/YGOB_bridge,-1,"('CAGL0H08261g', 'orf19.3213')"
C. albicans,orf19.544,C. glabrata,CAGL0K08712g,CGOB/YGOB_bridge,-1,"('orf19.544', 'CAGL0K08712g')"
C. glabrata,CAGL0K08712g,C. albicans,orf19.544,CGOB/YGOB_bridge,-1,"('CAGL0K08712g', 'orf19.544')"
C. albicans,orf19.5163,C. glabrata,CAGL0D05764g,CGOB/YGOB_bridge,-1,"('orf19.5163', 'CAGL0D05764g')"
C. glabrata,CAGL0D05764g,C. albicans,orf19.5163,CGOB/YGOB_bridge,-1,"('CAGL0D05764g', 'orf19.5163')"
C. albicans,orf19.1358,C. glabrata,CAGL0L02475g,CGOB/YGOB_bridge,-1,"('orf19.1358', 'CAGL0L02475g')"
C. glabrata,CAGL0L02475g,C. albicans,orf19.1358,CGOB/YGOB_bridge,-1,"('CAGL0L02475g', 'orf19.1358')"
C. albicans,orf19.7254,C. glabrata,CAGL0L08910g,CGOB/YGOB_bridge,-1,"('orf19.7254', 'CAGL0L08910g')"
C. glabrata,CAGL0L08910g,C. albicans,orf19.7254,CGOB/YGOB_bridge,-1,"('CAGL0L08910g', 'orf19.7254')"
C. albicans,orf19.1387,C. glabrata,CAGL0J02112g,CGOB/YGOB_bridge,-1,"('orf19.1387', 'CAGL0J02112g')"
C. glabrata,CAGL0J02112g,C. albicans,orf19.1387,CGOB/YGOB_bridge,-1,"('CAGL0J02112g', 'orf19.1387')"
C. albicans,orf19.6503,C. glabrata,CAGL0M08382g,CGOB/YGOB_bridge,-1,"('orf19.6503', 'CAGL0M08382g')"
C. glabrata,CAGL0M08382g,C. albicans,orf19.6503,CGOB/YGOB_bridge,-1,"('CAGL0M08382g', 'orf19.6503')"
C. albicans,orf19.2533.1,C. glabrata,CAGL0A04191g,CGOB/YGOB_bridge,-1,"('orf19.2533.1', 'CAGL0A04191g')"
C. glabrata,CAGL0A04191g,C. albicans,orf19.2533.1,CGOB/YGOB_bridge,-1,"('CAGL0A04191g', 'orf19.2533.1')"
C. albicans,orf19.696,C. glabrata,CAGL0K12430g,CGOB/YGOB_bridge,-1,"('orf19.696', 'CAGL0K12430g')"
C. glabrata,CAGL0K12430g,C. albicans,orf19.696,CGOB/YGOB_bridge,-1,"('CAGL0K12430g', 'orf19.696')"
C. albicans,orf19.5484,C. glabrata,CAGL0G09691g,CGOB/YGOB_bridge,-1,"('orf19.5484', 'CAGL0G09691g')"
C. glabrata,CAGL0G09691g,C. albicans,orf19.5484,CGOB/YGOB_bridge,-1,"('CAGL0G09691g', 'orf19.5484')"
C. albicans,orf19.2528,C. glabrata,CAGL0G01584g,CGOB/YGOB_bridge,-1,"('orf19.2528', 'CAGL0G01584g')"
C. glabrata,CAGL0G01584g,C. albicans,orf19.2528,CGOB/YGOB_bridge,-1,"('CAGL0G01584g', 'orf19.2528')"
C. albicans,orf19.866,C. glabrata,CAGL0F02959g,CGOB/YGOB_bridge,-1,"('orf19.866', 'CAGL0F02959g')"
C. glabrata,CAGL0F02959g,C. albicans,orf19.866,CGOB/YGOB_bridge,-1,"('CAGL0F02959g', 'orf19.866')"
C. albicans,orf19.2842,C. glabrata,CAGL0G04389g,CGOB/YGOB_bridge,-1,"('orf19.2842', 'CAGL0G04389g')"
C. glabrata,CAGL0G04389g,C. albicans,orf19.2842,CGOB/YGOB_bridge,-1,"('CAGL0G04389g', 'orf19.2842')"
C. albicans,orf19.558,C. glabrata,CAGL0E03916g,CGOB/YGOB_bridge,-1,"('orf19.558', 'CAGL0E03916g')"
C. glabrata,CAGL0E03916g,C. albicans,orf19.558,CGOB/YGOB_bridge,-1,"('CAGL0E03916g', 'orf19.558')"
C. albicans,orf19.2406,C. glabrata,CAGL0E03311g,CGOB/YGOB_bridge,-1,"('orf19.2406', 'CAGL0E03311g')"
C. glabrata,CAGL0E03311g,C. albicans,orf19.2406,CGOB/YGOB_bridge,-1,"('CAGL0E03311g', 'orf19.2406')"
C. albicans,orf19.3004,C. glabrata,CAGL0M08734g,CGOB/YGOB_bridge,-1,"('orf19.3004', 'CAGL0M08734g')"
C. glabrata,CAGL0M08734g,C. albicans,orf19.3004,CGOB/YGOB_bridge,-1,"('CAGL0M08734g', 'orf19.3004')"
C. albicans,orf19.577,C. glabrata,CAGL0D00990g,CGOB/YGOB_bridge,-1,"('orf19.577', 'CAGL0D00990g')"
C. glabrata,CAGL0D00990g,C. albicans,orf19.577,CGOB/YGOB_bridge,-1,"('CAGL0D00990g', 'orf19.577')"
C. albicans,orf19.2611,C. glabrata,CAGL0J06424g,CGOB/YGOB_bridge,-1,"('orf19.2611', 'CAGL0J06424g')"
C. glabrata,CAGL0J06424g,C. albicans,orf19.2611,CGOB/YGOB_bridge,-1,"('CAGL0J06424g', 'orf19.2611')"
C. albicans,orf19.2179,C. glabrata,CAGL0E04092g,CGOB/YGOB_bridge,-1,"('orf19.2179', 'CAGL0E04092g')"
C. glabrata,CAGL0E04092g,C. albicans,orf19.2179,CGOB/YGOB_bridge,-1,"('CAGL0E04092g', 'orf19.2179')"
C. albicans,orf19.2232,C. glabrata,CAGL0G01826g,CGOB/YGOB_bridge,-1,"('orf19.2232', 'CAGL0G01826g')"
C. glabrata,CAGL0G01826g,C. albicans,orf19.2232,CGOB/YGOB_bridge,-1,"('CAGL0G01826g', 'orf19.2232')"
C. albicans,orf19.7048.1,C. glabrata,CAGL0L04510g,CGOB/YGOB_bridge,-1,"('orf19.7048.1', 'CAGL0L04510g')"
C. glabrata,CAGL0L04510g,C. albicans,orf19.7048.1,CGOB/YGOB_bridge,-1,"('CAGL0L04510g', 'orf19.7048.1')"
C. albicans,orf19.3767,C. glabrata,CAGL0J04312g,CGOB/YGOB_bridge,-1,"('orf19.3767', 'CAGL0J04312g')"
C. glabrata,CAGL0J04312g,C. albicans,orf19.3767,CGOB/YGOB_bridge,-1,"('CAGL0J04312g', 'orf19.3767')"
C. albicans,orf19.4594,C. glabrata,CAGL0I08833g,CGOB/YGOB_bridge,-1,"('orf19.4594', 'CAGL0I08833g')"
C. glabrata,CAGL0I08833g,C. albicans,orf19.4594,CGOB/YGOB_bridge,-1,"('CAGL0I08833g', 'orf19.4594')"
C. albicans,orf19.122,C. glabrata,CAGL0F07337g,CGOB/YGOB_bridge,-1,"('orf19.122', 'CAGL0F07337g')"
C. glabrata,CAGL0F07337g,C. albicans,orf19.122,CGOB/YGOB_bridge,-1,"('CAGL0F07337g', 'orf19.122')"
C. albicans,orf19.272,C. glabrata,CAGL0H09460g,CGOB/YGOB_bridge,-1,"('orf19.272', 'CAGL0H09460g')"
C. glabrata,CAGL0H09460g,C. albicans,orf19.272,CGOB/YGOB_bridge,-1,"('CAGL0H09460g', 'orf19.272')"
C. albicans,orf19.3899,C. glabrata,CAGL0K06523g,CGOB/YGOB_bridge,-1,"('orf19.3899', 'CAGL0K06523g')"
C. glabrata,CAGL0K06523g,C. albicans,orf19.3899,CGOB/YGOB_bridge,-1,"('CAGL0K06523g', 'orf19.3899')"
C. albicans,orf19.4964,C. glabrata,CAGL0L05896g,CGOB/YGOB_bridge,-1,"('orf19.4964', 'CAGL0L05896g')"
C. glabrata,CAGL0L05896g,C. albicans,orf19.4964,CGOB/YGOB_bridge,-1,"('CAGL0L05896g', 'orf19.4964')"
C. albicans,orf19.409,C. glabrata,CAGL0M10549g,CGOB/YGOB_bridge,-1,"('orf19.409', 'CAGL0M10549g')"
C. glabrata,CAGL0M10549g,C. albicans,orf19.409,CGOB/YGOB_bridge,-1,"('CAGL0M10549g', 'orf19.409')"
C. albicans,orf19.6515,C. glabrata,CAGL0L00495g,CGOB/YGOB_bridge,-1,"('orf19.6515', 'CAGL0L00495g')"
C. glabrata,CAGL0L00495g,C. albicans,orf19.6515,CGOB/YGOB_bridge,-1,"('CAGL0L00495g', 'orf19.6515')"
C. albicans,orf19.2072,C. glabrata,CAGL0H03399g,CGOB/YGOB_bridge,-1,"('orf19.2072', 'CAGL0H03399g')"
C. glabrata,CAGL0H03399g,C. albicans,orf19.2072,CGOB/YGOB_bridge,-1,"('CAGL0H03399g', 'orf19.2072')"
C. albicans,orf19.2006.1,C. glabrata,CAGL0D05632g,CGOB/YGOB_bridge,-1,"('orf19.2006.1', 'CAGL0D05632g')"
C. glabrata,CAGL0D05632g,C. albicans,orf19.2006.1,CGOB/YGOB_bridge,-1,"('CAGL0D05632g', 'orf19.2006.1')"
C. albicans,orf19.5228,C. glabrata,CAGL0I07557g,CGOB/YGOB_bridge,-1,"('orf19.5228', 'CAGL0I07557g')"
C. glabrata,CAGL0I07557g,C. albicans,orf19.5228,CGOB/YGOB_bridge,-1,"('CAGL0I07557g', 'orf19.5228')"
C. albicans,orf19.1589,C. glabrata,CAGL0D03410g,CGOB/YGOB_bridge,-1,"('orf19.1589', 'CAGL0D03410g')"
C. glabrata,CAGL0D03410g,C. albicans,orf19.1589,CGOB/YGOB_bridge,-1,"('CAGL0D03410g', 'orf19.1589')"
C. albicans,orf19.4519,C. glabrata,CAGL0L12386g,CGOB/YGOB_bridge,-1,"('orf19.4519', 'CAGL0L12386g')"
C. glabrata,CAGL0L12386g,C. albicans,orf19.4519,CGOB/YGOB_bridge,-1,"('CAGL0L12386g', 'orf19.4519')"
C. albicans,orf19.4337,C. glabrata,CAGL0I09086g,CGOB/YGOB_bridge,-1,"('orf19.4337', 'CAGL0I09086g')"
C. glabrata,CAGL0I09086g,C. albicans,orf19.4337,CGOB/YGOB_bridge,-1,"('CAGL0I09086g', 'orf19.4337')"
C. albicans,orf19.3286,C. glabrata,CAGL0E04796g,CGOB/YGOB_bridge,-1,"('orf19.3286', 'CAGL0E04796g')"
C. glabrata,CAGL0E04796g,C. albicans,orf19.3286,CGOB/YGOB_bridge,-1,"('CAGL0E04796g', 'orf19.3286')"
C. albicans,orf19.7327,C. glabrata,CAGL0K12276g,CGOB/YGOB_bridge,-1,"('orf19.7327', 'CAGL0K12276g')"
C. glabrata,CAGL0K12276g,C. albicans,orf19.7327,CGOB/YGOB_bridge,-1,"('CAGL0K12276g', 'orf19.7327')"
C. albicans,orf19.5260,C. glabrata,CAGL0M12859g,CGOB/YGOB_bridge,-1,"('orf19.5260', 'CAGL0M12859g')"
C. glabrata,CAGL0M12859g,C. albicans,orf19.5260,CGOB/YGOB_bridge,-1,"('CAGL0M12859g', 'orf19.5260')"
C. albicans,orf19.6686,C. glabrata,CAGL0E03069g,CGOB/YGOB_bridge,-1,"('orf19.6686', 'CAGL0E03069g')"
C. glabrata,CAGL0E03069g,C. albicans,orf19.6686,CGOB/YGOB_bridge,-1,"('CAGL0E03069g', 'orf19.6686')"
C. albicans,orf19.5808,C. glabrata,CAGL0I09438g,CGOB/YGOB_bridge,-1,"('orf19.5808', 'CAGL0I09438g')"
C. glabrata,CAGL0I09438g,C. albicans,orf19.5808,CGOB/YGOB_bridge,-1,"('CAGL0I09438g', 'orf19.5808')"
C. albicans,orf19.2028,C. glabrata,CAGL0C02233g,CGOB/YGOB_bridge,-1,"('orf19.2028', 'CAGL0C02233g')"
C. glabrata,CAGL0C02233g,C. albicans,orf19.2028,CGOB/YGOB_bridge,-1,"('CAGL0C02233g', 'orf19.2028')"
C. albicans,orf19.3140.1,C. glabrata,CAGL0M06171g,CGOB/YGOB_bridge,-1,"('orf19.3140.1', 'CAGL0M06171g')"
C. glabrata,CAGL0M06171g,C. albicans,orf19.3140.1,CGOB/YGOB_bridge,-1,"('CAGL0M06171g', 'orf19.3140.1')"
C. albicans,orf19.5214,C. glabrata,CAGL0C02607g,CGOB/YGOB_bridge,-1,"('orf19.5214', 'CAGL0C02607g')"
C. glabrata,CAGL0C02607g,C. albicans,orf19.5214,CGOB/YGOB_bridge,-1,"('CAGL0C02607g', 'orf19.5214')"
C. albicans,orf19.3019,C. glabrata,CAGL0K04983g,CGOB/YGOB_bridge,-1,"('orf19.3019', 'CAGL0K04983g')"
C. glabrata,CAGL0K04983g,C. albicans,orf19.3019,CGOB/YGOB_bridge,-1,"('CAGL0K04983g', 'orf19.3019')"
C. albicans,orf19.3801,C. glabrata,CAGL0M04917g,CGOB/YGOB_bridge,-1,"('orf19.3801', 'CAGL0M04917g')"
C. glabrata,CAGL0M04917g,C. albicans,orf19.3801,CGOB/YGOB_bridge,-1,"('CAGL0M04917g', 'orf19.3801')"
C. albicans,orf19.6046,C. glabrata,CAGL0J06248g,CGOB/YGOB_bridge,-1,"('orf19.6046', 'CAGL0J06248g')"
C. glabrata,CAGL0J06248g,C. albicans,orf19.6046,CGOB/YGOB_bridge,-1,"('CAGL0J06248g', 'orf19.6046')"
C. albicans,orf19.2770.1,C. glabrata,CAGL0C04741g,CGOB/YGOB_bridge,-1,"('orf19.2770.1', 'CAGL0C04741g')"
C. glabrata,CAGL0C04741g,C. albicans,orf19.2770.1,CGOB/YGOB_bridge,-1,"('CAGL0C04741g', 'orf19.2770.1')"
C. albicans,orf19.2238,C. glabrata,CAGL0G06226g,CGOB/YGOB_bridge,-1,"('orf19.2238', 'CAGL0G06226g')"
C. glabrata,CAGL0G06226g,C. albicans,orf19.2238,CGOB/YGOB_bridge,-1,"('CAGL0G06226g', 'orf19.2238')"
C. albicans,orf19.2995,C. glabrata,CAGL0D00506g,CGOB/YGOB_bridge,-1,"('orf19.2995', 'CAGL0D00506g')"
C. glabrata,CAGL0D00506g,C. albicans,orf19.2995,CGOB/YGOB_bridge,-1,"('CAGL0D00506g', 'orf19.2995')"
C. albicans,orf19.4775,C. glabrata,CAGL0H03443g,CGOB/YGOB_bridge,-1,"('orf19.4775', 'CAGL0H03443g')"
C. glabrata,CAGL0H03443g,C. albicans,orf19.4775,CGOB/YGOB_bridge,-1,"('CAGL0H03443g', 'orf19.4775')"
C. albicans,orf19.4760,C. glabrata,CAGL0C01331g,CGOB/YGOB_bridge,-1,"('orf19.4760', 'CAGL0C01331g')"
C. glabrata,CAGL0C01331g,C. albicans,orf19.4760,CGOB/YGOB_bridge,-1,"('CAGL0C01331g', 'orf19.4760')"
C. albicans,orf19.7079,C. glabrata,CAGL0B04851g,CGOB/YGOB_bridge,-1,"('orf19.7079', 'CAGL0B04851g')"
C. glabrata,CAGL0B04851g,C. albicans,orf19.7079,CGOB/YGOB_bridge,-1,"('CAGL0B04851g', 'orf19.7079')"
C. albicans,orf19.6529,C. glabrata,CAGL0E04598g,CGOB/YGOB_bridge,-1,"('orf19.6529', 'CAGL0E04598g')"
C. glabrata,CAGL0E04598g,C. albicans,orf19.6529,CGOB/YGOB_bridge,-1,"('CAGL0E04598g', 'orf19.6529')"
C. albicans,orf19.1972,C. glabrata,CAGL0F09119g,CGOB/YGOB_bridge,-1,"('orf19.1972', 'CAGL0F09119g')"
C. glabrata,CAGL0F09119g,C. albicans,orf19.1972,CGOB/YGOB_bridge,-1,"('CAGL0F09119g', 'orf19.1972')"
C. albicans,orf19.6809,C. glabrata,CAGL0K07524g,CGOB/YGOB_bridge,-1,"('orf19.6809', 'CAGL0K07524g')"
C. glabrata,CAGL0K07524g,C. albicans,orf19.6809,CGOB/YGOB_bridge,-1,"('CAGL0K07524g', 'orf19.6809')"
C. albicans,orf19.5407,C. glabrata,CAGL0D05588g,CGOB/YGOB_bridge,-1,"('orf19.5407', 'CAGL0D05588g')"
C. glabrata,CAGL0D05588g,C. albicans,orf19.5407,CGOB/YGOB_bridge,-1,"('CAGL0D05588g', 'orf19.5407')"
C. albicans,orf19.639,C. glabrata,CAGL0A02860g,CGOB/YGOB_bridge,-1,"('orf19.639', 'CAGL0A02860g')"
C. glabrata,CAGL0A02860g,C. albicans,orf19.639,CGOB/YGOB_bridge,-1,"('CAGL0A02860g', 'orf19.639')"
C. albicans,orf19.2850,C. glabrata,CAGL0F03971g,CGOB/YGOB_bridge,-1,"('orf19.2850', 'CAGL0F03971g')"
C. glabrata,CAGL0F03971g,C. albicans,orf19.2850,CGOB/YGOB_bridge,-1,"('CAGL0F03971g', 'orf19.2850')"
C. albicans,orf19.1756,C. glabrata,CAGL0C05137g,CGOB/YGOB_bridge,-1,"('orf19.1756', 'CAGL0C05137g')"
C. glabrata,CAGL0C05137g,C. albicans,orf19.1756,CGOB/YGOB_bridge,-1,"('CAGL0C05137g', 'orf19.1756')"
C. albicans,orf19.6261,C. glabrata,CAGL0L08140g,CGOB/YGOB_bridge,-1,"('orf19.6261', 'CAGL0L08140g')"
C. glabrata,CAGL0L08140g,C. albicans,orf19.6261,CGOB/YGOB_bridge,-1,"('CAGL0L08140g', 'orf19.6261')"
C. albicans,orf19.3071,C. glabrata,CAGL0F05973g,CGOB/YGOB_bridge,-1,"('orf19.3071', 'CAGL0F05973g')"
C. glabrata,CAGL0F05973g,C. albicans,orf19.3071,CGOB/YGOB_bridge,-1,"('CAGL0F05973g', 'orf19.3071')"
C. albicans,orf19.7183,C. glabrata,CAGL0H07953g,CGOB/YGOB_bridge,-1,"('orf19.7183', 'CAGL0H07953g')"
C. glabrata,CAGL0H07953g,C. albicans,orf19.7183,CGOB/YGOB_bridge,-1,"('CAGL0H07953g', 'orf19.7183')"
C. albicans,orf19.6407,C. glabrata,CAGL0H06479g,CGOB/YGOB_bridge,-1,"('orf19.6407', 'CAGL0H06479g')"
C. glabrata,CAGL0H06479g,C. albicans,orf19.6407,CGOB/YGOB_bridge,-1,"('CAGL0H06479g', 'orf19.6407')"
C. albicans,orf19.6011,C. glabrata,CAGL0E02475g,CGOB/YGOB_bridge,-1,"('orf19.6011', 'CAGL0E02475g')"
C. glabrata,CAGL0E02475g,C. albicans,orf19.6011,CGOB/YGOB_bridge,-1,"('CAGL0E02475g', 'orf19.6011')"
C. albicans,orf19.6804,C. glabrata,CAGL0H00869g,CGOB/YGOB_bridge,-1,"('orf19.6804', 'CAGL0H00869g')"
C. glabrata,CAGL0H00869g,C. albicans,orf19.6804,CGOB/YGOB_bridge,-1,"('CAGL0H00869g', 'orf19.6804')"
C. albicans,orf19.4637,C. glabrata,CAGL0M11418g,CGOB/YGOB_bridge,-1,"('orf19.4637', 'CAGL0M11418g')"
C. glabrata,CAGL0M11418g,C. albicans,orf19.4637,CGOB/YGOB_bridge,-1,"('CAGL0M11418g', 'orf19.4637')"
C. albicans,orf19.7293,C. glabrata,CAGL0K01617g,CGOB/YGOB_bridge,-1,"('orf19.7293', 'CAGL0K01617g')"
C. glabrata,CAGL0K01617g,C. albicans,orf19.7293,CGOB/YGOB_bridge,-1,"('CAGL0K01617g', 'orf19.7293')"
C. albicans,orf19.1864,C. glabrata,CAGL0M01232g,CGOB/YGOB_bridge,-1,"('orf19.1864', 'CAGL0M01232g')"
C. glabrata,CAGL0M01232g,C. albicans,orf19.1864,CGOB/YGOB_bridge,-1,"('CAGL0M01232g', 'orf19.1864')"
C. albicans,orf19.5061,C. glabrata,CAGL0H07887g,CGOB/YGOB_bridge,-1,"('orf19.5061', 'CAGL0H07887g')"
C. glabrata,CAGL0H07887g,C. albicans,orf19.5061,CGOB/YGOB_bridge,-1,"('CAGL0H07887g', 'orf19.5061')"
C. albicans,orf19.1643,C. glabrata,CAGL0G07799g,CGOB/YGOB_bridge,-1,"('orf19.1643', 'CAGL0G07799g')"
C. glabrata,CAGL0G07799g,C. albicans,orf19.1643,CGOB/YGOB_bridge,-1,"('CAGL0G07799g', 'orf19.1643')"
C. albicans,orf19.910,C. glabrata,CAGL0M08976g,CGOB/YGOB_bridge,-1,"('orf19.910', 'CAGL0M08976g')"
C. glabrata,CAGL0M08976g,C. albicans,orf19.910,CGOB/YGOB_bridge,-1,"('CAGL0M08976g', 'orf19.910')"
C. albicans,orf19.1280,C. glabrata,CAGL0J07678g,CGOB/YGOB_bridge,-1,"('orf19.1280', 'CAGL0J07678g')"
C. glabrata,CAGL0J07678g,C. albicans,orf19.1280,CGOB/YGOB_bridge,-1,"('CAGL0J07678g', 'orf19.1280')"
C. albicans,orf19.58,C. glabrata,CAGL0E02585g,CGOB/YGOB_bridge,-1,"('orf19.58', 'CAGL0E02585g')"
C. glabrata,CAGL0E02585g,C. albicans,orf19.58,CGOB/YGOB_bridge,-1,"('CAGL0E02585g', 'orf19.58')"
C. albicans,orf19.5840,C. glabrata,CAGL0J03190g,CGOB/YGOB_bridge,-1,"('orf19.5840', 'CAGL0J03190g')"
C. glabrata,CAGL0J03190g,C. albicans,orf19.5840,CGOB/YGOB_bridge,-1,"('CAGL0J03190g', 'orf19.5840')"
C. albicans,orf19.2468,C. glabrata,CAGL0L12012g,CGOB/YGOB_bridge,-1,"('orf19.2468', 'CAGL0L12012g')"
C. glabrata,CAGL0L12012g,C. albicans,orf19.2468,CGOB/YGOB_bridge,-1,"('CAGL0L12012g', 'orf19.2468')"
C. albicans,orf19.2982,C. glabrata,CAGL0J04686g,CGOB/YGOB_bridge,-1,"('orf19.2982', 'CAGL0J04686g')"
C. glabrata,CAGL0J04686g,C. albicans,orf19.2982,CGOB/YGOB_bridge,-1,"('CAGL0J04686g', 'orf19.2982')"
C. albicans,orf19.7210,C. glabrata,CAGL0B03817g,CGOB/YGOB_bridge,-1,"('orf19.7210', 'CAGL0B03817g')"
C. glabrata,CAGL0B03817g,C. albicans,orf19.7210,CGOB/YGOB_bridge,-1,"('CAGL0B03817g', 'orf19.7210')"
C. albicans,orf19.5818,C. glabrata,CAGL0H01375g,CGOB/YGOB_bridge,-1,"('orf19.5818', 'CAGL0H01375g')"
C. glabrata,CAGL0H01375g,C. albicans,orf19.5818,CGOB/YGOB_bridge,-1,"('CAGL0H01375g', 'orf19.5818')"
C. albicans,orf19.4837,C. glabrata,CAGL0L04752g,CGOB/YGOB_bridge,-1,"('orf19.4837', 'CAGL0L04752g')"
C. glabrata,CAGL0L04752g,C. albicans,orf19.4837,CGOB/YGOB_bridge,-1,"('CAGL0L04752g', 'orf19.4837')"
C. albicans,orf19.1576,C. glabrata,CAGL0K02563g,CGOB/YGOB_bridge,-1,"('orf19.1576', 'CAGL0K02563g')"
C. glabrata,CAGL0K02563g,C. albicans,orf19.1576,CGOB/YGOB_bridge,-1,"('CAGL0K02563g', 'orf19.1576')"
C. albicans,orf19.2774,C. glabrata,CAGL0I10923g,CGOB/YGOB_bridge,-1,"('orf19.2774', 'CAGL0I10923g')"
C. glabrata,CAGL0I10923g,C. albicans,orf19.2774,CGOB/YGOB_bridge,-1,"('CAGL0I10923g', 'orf19.2774')"
C. albicans,orf19.4336,C. glabrata,CAGL0H00462g,CGOB/YGOB_bridge,-1,"('orf19.4336', 'CAGL0H00462g')"
C. glabrata,CAGL0H00462g,C. albicans,orf19.4336,CGOB/YGOB_bridge,-1,"('CAGL0H00462g', 'orf19.4336')"
C. albicans,orf19.1949,C. glabrata,CAGL0L02299g,CGOB/YGOB_bridge,-1,"('orf19.1949', 'CAGL0L02299g')"
C. glabrata,CAGL0L02299g,C. albicans,orf19.1949,CGOB/YGOB_bridge,-1,"('CAGL0L02299g', 'orf19.1949')"
C. albicans,orf19.3206,C. glabrata,CAGL0G04367g,CGOB/YGOB_bridge,-1,"('orf19.3206', 'CAGL0G04367g')"
C. glabrata,CAGL0G04367g,C. albicans,orf19.3206,CGOB/YGOB_bridge,-1,"('CAGL0G04367g', 'orf19.3206')"
C. albicans,orf19.5875,C. glabrata,CAGL0G04807g,CGOB/YGOB_bridge,-1,"('orf19.5875', 'CAGL0G04807g')"
C. glabrata,CAGL0G04807g,C. albicans,orf19.5875,CGOB/YGOB_bridge,-1,"('CAGL0G04807g', 'orf19.5875')"
C. albicans,orf19.5561,C. glabrata,CAGL0H06457g,CGOB/YGOB_bridge,-1,"('orf19.5561', 'CAGL0H06457g')"
C. glabrata,CAGL0H06457g,C. albicans,orf19.5561,CGOB/YGOB_bridge,-1,"('CAGL0H06457g', 'orf19.5561')"
C. albicans,orf19.3521,C. glabrata,CAGL0A03014g,CGOB/YGOB_bridge,-1,"('orf19.3521', 'CAGL0A03014g')"
C. glabrata,CAGL0A03014g,C. albicans,orf19.3521,CGOB/YGOB_bridge,-1,"('CAGL0A03014g', 'orf19.3521')"
C. albicans,orf19.4659,C. glabrata,CAGL0F02475g,CGOB/YGOB_bridge,-1,"('orf19.4659', 'CAGL0F02475g')"
C. glabrata,CAGL0F02475g,C. albicans,orf19.4659,CGOB/YGOB_bridge,-1,"('CAGL0F02475g', 'orf19.4659')"
C. albicans,orf19.2404,C. glabrata,CAGL0K05049g,CGOB/YGOB_bridge,-1,"('orf19.2404', 'CAGL0K05049g')"
C. glabrata,CAGL0K05049g,C. albicans,orf19.2404,CGOB/YGOB_bridge,-1,"('CAGL0K05049g', 'orf19.2404')"
C. albicans,orf19.3288,C. glabrata,CAGL0L04092g,CGOB/YGOB_bridge,-1,"('orf19.3288', 'CAGL0L04092g')"
C. glabrata,CAGL0L04092g,C. albicans,orf19.3288,CGOB/YGOB_bridge,-1,"('CAGL0L04092g', 'orf19.3288')"
C. albicans,orf19.3648,C. glabrata,CAGL0K12122g,CGOB/YGOB_bridge,-1,"('orf19.3648', 'CAGL0K12122g')"
C. glabrata,CAGL0K12122g,C. albicans,orf19.3648,CGOB/YGOB_bridge,-1,"('CAGL0K12122g', 'orf19.3648')"
C. albicans,orf19.6374,C. glabrata,CAGL0C02651g,CGOB/YGOB_bridge,-1,"('orf19.6374', 'CAGL0C02651g')"
C. glabrata,CAGL0C02651g,C. albicans,orf19.6374,CGOB/YGOB_bridge,-1,"('CAGL0C02651g', 'orf19.6374')"
C. albicans,orf19.1762,C. glabrata,CAGL0G06578g,CGOB/YGOB_bridge,-1,"('orf19.1762', 'CAGL0G06578g')"
C. glabrata,CAGL0G06578g,C. albicans,orf19.1762,CGOB/YGOB_bridge,-1,"('CAGL0G06578g', 'orf19.1762')"
C. albicans,orf19.2006,C. glabrata,CAGL0M02057g,CGOB/YGOB_bridge,-1,"('orf19.2006', 'CAGL0M02057g')"
C. glabrata,CAGL0M02057g,C. albicans,orf19.2006,CGOB/YGOB_bridge,-1,"('CAGL0M02057g', 'orf19.2006')"
C. albicans,orf19.3788.1,C. glabrata,CAGL0A01540g,CGOB/YGOB_bridge,-1,"('orf19.3788.1', 'CAGL0A01540g')"
C. glabrata,CAGL0A01540g,C. albicans,orf19.3788.1,CGOB/YGOB_bridge,-1,"('CAGL0A01540g', 'orf19.3788.1')"
C. albicans,orf19.2478.1,C. glabrata,CAGL0G09130g,CGOB/YGOB_bridge,-1,"('orf19.2478.1', 'CAGL0G09130g')"
C. glabrata,CAGL0G09130g,C. albicans,orf19.2478.1,CGOB/YGOB_bridge,-1,"('CAGL0G09130g', 'orf19.2478.1')"
C. albicans,orf19.2529,C. glabrata,CAGL0G01562g,CGOB/YGOB_bridge,-1,"('orf19.2529', 'CAGL0G01562g')"
C. glabrata,CAGL0G01562g,C. albicans,orf19.2529,CGOB/YGOB_bridge,-1,"('CAGL0G01562g', 'orf19.2529')"
