species1,gene1,species2,gene2,source,pillar_id,gene_pair
K. lactis,KLLA0A01738g,S. cerevisiae,YML008C,YGOB,9097,"('KLLA0A01738g', 'YML008C')"
S. cerevisiae,YML008C,K. lactis,KLLA0A01738g,YGOB,9097,"('YML008C', 'KLLA0A01738g')"
K. lactis,KLLA0A01760g,S. cerevisiae,YML007W,YGOB,9098,"('KLLA0A01760g', 'YML007W')"
S. cerevisiae,YML007W,K. lactis,KLLA0A01760g,YGOB,9098,"('YML007W', 'KLLA0A01760g')"
K. lactis,KLLA0A01782g,S. cerevisiae,YML006C,YGOB,9099,"('KLLA0A01782g', 'YML006C')"
S. cerevisiae,YML006C,K. lactis,KLLA0A01782g,YGOB,9099,"('YML006C', 'KLLA0A01782g')"
K. lactis,KLLA0F06226g,S. cerevisiae,YML004C,YGOB,9101,"('KLLA0F06226g', 'YML004C')"
S. cerevisiae,YML004C,K. lactis,KLLA0F06226g,YGOB,9101,"('YML004C', 'KLLA0F06226g')"
K. lactis,KLLA0D01133g,S. cerevisiae,YML002W,YGOB,9102,"('KLLA0D01133g', 'YML002W')"
S. cerevisiae,YML002W,K. lactis,KLLA0D01133g,YGOB,9102,"('YML002W', 'KLLA0D01133g')"
K. lactis,KLLA0D01265g,S. cerevisiae,YML001W,YGOB,9103,"('KLLA0D01265g', 'YML001W')"
S. cerevisiae,YML001W,K. lactis,KLLA0D01265g,YGOB,9103,"('YML001W', 'KLLA0D01265g')"
K. lactis,KLLA0E23673g,S. cerevisiae,YBR189W,YGOB,9104,"('KLLA0E23673g', 'YBR189W')"
S. cerevisiae,YBR189W,K. lactis,KLLA0E23673g,YGOB,9104,"('YBR189W', 'KLLA0E23673g')"
K. lactis,KLLA0C06138g,S. cerevisiae,YMR001C,YGOB,9105,"('KLLA0C06138g', 'YMR001C')"
S. cerevisiae,YMR001C,K. lactis,KLLA0C06138g,YGOB,9105,"('YMR001C', 'KLLA0C06138g')"
K. lactis,KLLA0C06094g,S. cerevisiae,YMR002W,YGOB,9106,"('KLLA0C06094g', 'YMR002W')"
S. cerevisiae,YMR002W,K. lactis,KLLA0C06094g,YGOB,9106,"('YMR002W', 'KLLA0C06094g')"
K. lactis,KLLA0C06072g,S. cerevisiae,YMR003W,YGOB,9107,"('KLLA0C06072g', 'YMR003W')"
S. cerevisiae,YMR003W,K. lactis,KLLA0C06072g,YGOB,9107,"('YMR003W', 'KLLA0C06072g')"
K. lactis,KLLA0C06006g,S. cerevisiae,YMR004W,YGOB,9108,"('KLLA0C06006g', 'YMR004W')"
S. cerevisiae,YMR004W,K. lactis,KLLA0C06006g,YGOB,9108,"('YMR004W', 'KLLA0C06006g')"
K. lactis,KLLA0C05962g,S. cerevisiae,YMR005W,YGOB,9109,"('KLLA0C05962g', 'YMR005W')"
S. cerevisiae,YMR005W,K. lactis,KLLA0C05962g,YGOB,9109,"('YMR005W', 'KLLA0C05962g')"
K. lactis,KLLA0C05940g,S. cerevisiae,YMR008C,YGOB,9111,"('KLLA0C05940g', 'YMR008C')"
S. cerevisiae,YMR008C,K. lactis,KLLA0C05940g,YGOB,9111,"('YMR008C', 'KLLA0C05940g')"
K. lactis,KLLA0D14487g,S. cerevisiae,YMR009W,YGOB,9112,"('KLLA0D14487g', 'YMR009W')"
S. cerevisiae,YMR009W,K. lactis,KLLA0D14487g,YGOB,9112,"('YMR009W', 'KLLA0D14487g')"
K. lactis,KLLA0D14509g,S. cerevisiae,YMR010W,YGOB,9113,"('KLLA0D14509g', 'YMR010W')"
S. cerevisiae,YMR010W,K. lactis,KLLA0D14509g,YGOB,9113,"('YMR010W', 'KLLA0D14509g')"
K. lactis,KLLA0E23651g,S. cerevisiae,YBR191W,YGOB,9115,"('KLLA0E23651g', 'YBR191W')"
S. cerevisiae,YBR191W,K. lactis,KLLA0E23651g,YGOB,9115,"('YBR191W', 'KLLA0E23651g')"
K. lactis,KLLA0F25322g,S. cerevisiae,YMR012W,YGOB,9116,"('KLLA0F25322g', 'YMR012W')"
S. cerevisiae,YMR012W,K. lactis,KLLA0F25322g,YGOB,9116,"('YMR012W', 'KLLA0F25322g')"
K. lactis,KLLA0D11198g,S. cerevisiae,YMR013C,YGOB,9117,"('KLLA0D11198g', 'YMR013C')"
S. cerevisiae,YMR013C,K. lactis,KLLA0D11198g,YGOB,9117,"('YMR013C', 'KLLA0D11198g')"
K. lactis,KLLA0D11220g,S. cerevisiae,YMR014W,YGOB,9118,"('KLLA0D11220g', 'YMR014W')"
S. cerevisiae,YMR014W,K. lactis,KLLA0D11220g,YGOB,9118,"('YMR014W', 'KLLA0D11220g')"
K. lactis,KLLA0D11242g,S. cerevisiae,YMR015C,YGOB,9119,"('KLLA0D11242g', 'YMR015C')"
S. cerevisiae,YMR015C,K. lactis,KLLA0D11242g,YGOB,9119,"('YMR015C', 'KLLA0D11242g')"
K. lactis,KLLA0E07789g,S. cerevisiae,YMR020W,YGOB,9121,"('KLLA0E07789g', 'YMR020W')"
S. cerevisiae,YMR020W,K. lactis,KLLA0E07789g,YGOB,9121,"('YMR020W', 'KLLA0E07789g')"
K. lactis,KLLA0E07767g,S. cerevisiae,YMR021C,YGOB,9122,"('KLLA0E07767g', 'YMR021C')"
S. cerevisiae,YMR021C,K. lactis,KLLA0E07767g,YGOB,9122,"('YMR021C', 'KLLA0E07767g')"
K. lactis,KLLA0E07745g,S. cerevisiae,YMR022W,YGOB,9123,"('KLLA0E07745g', 'YMR022W')"
S. cerevisiae,YMR022W,K. lactis,KLLA0E07745g,YGOB,9123,"('YMR022W', 'KLLA0E07745g')"
K. lactis,KLLA0E07657g,S. cerevisiae,YMR023C,YGOB,9124,"('KLLA0E07657g', 'YMR023C')"
S. cerevisiae,YMR023C,K. lactis,KLLA0E07657g,YGOB,9124,"('YMR023C', 'KLLA0E07657g')"
K. lactis,KLLA0E07635g,S. cerevisiae,YMR024W,YGOB,9125,"('KLLA0E07635g', 'YMR024W')"
S. cerevisiae,YMR024W,K. lactis,KLLA0E07635g,YGOB,9125,"('YMR024W', 'KLLA0E07635g')"
K. lactis,KLLA0E07613g,S. cerevisiae,YMR025W,YGOB,9126,"('KLLA0E07613g', 'YMR025W')"
S. cerevisiae,YMR025W,K. lactis,KLLA0E07613g,YGOB,9126,"('YMR025W', 'KLLA0E07613g')"
K. lactis,KLLA0E07591g,S. cerevisiae,YMR026C,YGOB,9127,"('KLLA0E07591g', 'YMR026C')"
S. cerevisiae,YMR026C,K. lactis,KLLA0E07591g,YGOB,9127,"('YMR026C', 'KLLA0E07591g')"
K. lactis,KLLA0C12859g,S. cerevisiae,YMR027W,YGOB,9128,"('KLLA0C12859g', 'YMR027W')"
S. cerevisiae,YMR027W,K. lactis,KLLA0C12859g,YGOB,9128,"('YMR027W', 'KLLA0C12859g')"
K. lactis,KLLA0C12793g,S. cerevisiae,YMR028W,YGOB,9129,"('KLLA0C12793g', 'YMR028W')"
S. cerevisiae,YMR028W,K. lactis,KLLA0C12793g,YGOB,9129,"('YMR028W', 'KLLA0C12793g')"
K. lactis,KLLA0C12749g,S. cerevisiae,YMR029C,YGOB,9130,"('KLLA0C12749g', 'YMR029C')"
S. cerevisiae,YMR029C,K. lactis,KLLA0C12749g,YGOB,9130,"('YMR029C', 'KLLA0C12749g')"
K. lactis,KLLA0C12551g,S. cerevisiae,YMR032W,YGOB,9132,"('KLLA0C12551g', 'YMR032W')"
S. cerevisiae,YMR032W,K. lactis,KLLA0C12551g,YGOB,9132,"('YMR032W', 'KLLA0C12551g')"
K. lactis,KLLA0C12507g,S. cerevisiae,YMR033W,YGOB,9133,"('KLLA0C12507g', 'YMR033W')"
S. cerevisiae,YMR033W,K. lactis,KLLA0C12507g,YGOB,9133,"('YMR033W', 'KLLA0C12507g')"
K. lactis,KLLA0E23629g,S. cerevisiae,YBR192W,YGOB,9134,"('KLLA0E23629g', 'YBR192W')"
S. cerevisiae,YBR192W,K. lactis,KLLA0E23629g,YGOB,9134,"('YBR192W', 'KLLA0E23629g')"
K. lactis,KLLA0F27049g,S. cerevisiae,YMR034C,YGOB,9135,"('KLLA0F27049g', 'YMR034C')"
S. cerevisiae,YMR034C,K. lactis,KLLA0F27049g,YGOB,9135,"('YMR034C', 'KLLA0F27049g')"
K. lactis,KLLA0F27027g,S. cerevisiae,YMR035W,YGOB,9136,"('KLLA0F27027g', 'YMR035W')"
S. cerevisiae,YMR035W,K. lactis,KLLA0F27027g,YGOB,9136,"('YMR035W', 'KLLA0F27027g')"
K. lactis,KLLA0F27005g,S. cerevisiae,YMR036C,YGOB,9137,"('KLLA0F27005g', 'YMR036C')"
S. cerevisiae,YMR036C,K. lactis,KLLA0F27005g,YGOB,9137,"('YMR036C', 'KLLA0F27005g')"
K. lactis,KLLA0F26917g,S. cerevisiae,YMR038C,YGOB,9138,"('KLLA0F26917g', 'YMR038C')"
S. cerevisiae,YMR038C,K. lactis,KLLA0F26917g,YGOB,9138,"('YMR038C', 'KLLA0F26917g')"
K. lactis,KLLA0F26873g,S. cerevisiae,YMR039C,YGOB,9139,"('KLLA0F26873g', 'YMR039C')"
S. cerevisiae,YMR039C,K. lactis,KLLA0F26873g,YGOB,9139,"('YMR039C', 'KLLA0F26873g')"
K. lactis,KLLA0F26851g,S. cerevisiae,YMR041C,YGOB,9140,"('KLLA0F26851g', 'YMR041C')"
S. cerevisiae,YMR041C,K. lactis,KLLA0F26851g,YGOB,9140,"('YMR041C', 'KLLA0F26851g')"
K. lactis,KLLA0F26763g,S. cerevisiae,YMR044W,YGOB,9142,"('KLLA0F26763g', 'YMR044W')"
S. cerevisiae,YMR044W,K. lactis,KLLA0F26763g,YGOB,9142,"('YMR044W', 'KLLA0F26763g')"
K. lactis,KLLA0F26675g,S. cerevisiae,YMR048W,YGOB,9143,"('KLLA0F26675g', 'YMR048W')"
S. cerevisiae,YMR048W,K. lactis,KLLA0F26675g,YGOB,9143,"('YMR048W', 'KLLA0F26675g')"
K. lactis,KLLA0F26653g,S. cerevisiae,YMR049C,YGOB,9144,"('KLLA0F26653g', 'YMR049C')"
S. cerevisiae,YMR049C,K. lactis,KLLA0F26653g,YGOB,9144,"('YMR049C', 'KLLA0F26653g')"
K. lactis,KLLA0E23607g,S. cerevisiae,YBR193C,YGOB,9145,"('KLLA0E23607g', 'YBR193C')"
S. cerevisiae,YBR193C,K. lactis,KLLA0E23607g,YGOB,9145,"('YBR193C', 'KLLA0E23607g')"
K. lactis,KLLA0F26521g,S. cerevisiae,YMR052W,YGOB,9146,"('KLLA0F26521g', 'YMR052W')"
S. cerevisiae,YMR052W,K. lactis,KLLA0F26521g,YGOB,9146,"('YMR052W', 'KLLA0F26521g')"
K. lactis,KLLA0F26477g,S. cerevisiae,YMR054W,YGOB,9147,"('KLLA0F26477g', 'YMR054W')"
S. cerevisiae,YMR054W,K. lactis,KLLA0F26477g,YGOB,9147,"('YMR054W', 'KLLA0F26477g')"
K. lactis,KLLA0F26422g,S. cerevisiae,YMR055C,YGOB,9148,"('KLLA0F26422g', 'YMR055C')"
S. cerevisiae,YMR055C,K. lactis,KLLA0F26422g,YGOB,9148,"('YMR055C', 'KLLA0F26422g')"
K. lactis,KLLA0F26400g,S. cerevisiae,YMR058W,YGOB,9150,"('KLLA0F26400g', 'YMR058W')"
S. cerevisiae,YMR058W,K. lactis,KLLA0F26400g,YGOB,9150,"('YMR058W', 'KLLA0F26400g')"
K. lactis,KLLA0F26334g,S. cerevisiae,YMR059W,YGOB,9151,"('KLLA0F26334g', 'YMR059W')"
S. cerevisiae,YMR059W,K. lactis,KLLA0F26334g,YGOB,9151,"('YMR059W', 'KLLA0F26334g')"
K. lactis,KLLA0F26312g,S. cerevisiae,YMR060C,YGOB,9152,"('KLLA0F26312g', 'YMR060C')"
S. cerevisiae,YMR060C,K. lactis,KLLA0F26312g,YGOB,9152,"('YMR060C', 'KLLA0F26312g')"
K. lactis,KLLA0F26290g,S. cerevisiae,YMR061W,YGOB,9153,"('KLLA0F26290g', 'YMR061W')"
S. cerevisiae,YMR061W,K. lactis,KLLA0F26290g,YGOB,9153,"('YMR061W', 'KLLA0F26290g')"
K. lactis,KLLA0F26268g,S. cerevisiae,YMR062C,YGOB,9154,"('KLLA0F26268g', 'YMR062C')"
S. cerevisiae,YMR062C,K. lactis,KLLA0F26268g,YGOB,9154,"('YMR062C', 'KLLA0F26268g')"
K. lactis,KLLA0C05060g,S. cerevisiae,YMR063W,YGOB,9155,"('KLLA0C05060g', 'YMR063W')"
S. cerevisiae,YMR063W,K. lactis,KLLA0C05060g,YGOB,9155,"('YMR063W', 'KLLA0C05060g')"
K. lactis,KLLA0E23585g,S. cerevisiae,YBR194W,YGOB,9156,"('KLLA0E23585g', 'YBR194W')"
S. cerevisiae,YBR194W,K. lactis,KLLA0E23585g,YGOB,9156,"('YBR194W', 'KLLA0E23585g')"
K. lactis,KLLA0F26202g,S. cerevisiae,YMR064W,YGOB,9157,"('KLLA0F26202g', 'YMR064W')"
S. cerevisiae,YMR064W,K. lactis,KLLA0F26202g,YGOB,9157,"('YMR064W', 'KLLA0F26202g')"
K. lactis,KLLA0F26180g,S. cerevisiae,YMR065W,YGOB,9158,"('KLLA0F26180g', 'YMR065W')"
S. cerevisiae,YMR065W,K. lactis,KLLA0F26180g,YGOB,9158,"('YMR065W', 'KLLA0F26180g')"
K. lactis,KLLA0F26048g,S. cerevisiae,YMR066W,YGOB,9159,"('KLLA0F26048g', 'YMR066W')"
S. cerevisiae,YMR066W,K. lactis,KLLA0F26048g,YGOB,9159,"('YMR066W', 'KLLA0F26048g')"
K. lactis,KLLA0F26026g,S. cerevisiae,YMR067C,YGOB,9160,"('KLLA0F26026g', 'YMR067C')"
S. cerevisiae,YMR067C,K. lactis,KLLA0F26026g,YGOB,9160,"('YMR067C', 'KLLA0F26026g')"
K. lactis,KLLA0F26004g,S. cerevisiae,YMR068W,YGOB,9161,"('KLLA0F26004g', 'YMR068W')"
S. cerevisiae,YMR068W,K. lactis,KLLA0F26004g,YGOB,9161,"('YMR068W', 'KLLA0F26004g')"
K. lactis,KLLA0E18569g,S. cerevisiae,YMR069W,YGOB,9162,"('KLLA0E18569g', 'YMR069W')"
S. cerevisiae,YMR069W,K. lactis,KLLA0E18569g,YGOB,9162,"('YMR069W', 'KLLA0E18569g')"
K. lactis,KLLA0E18547g,S. cerevisiae,YMR070W,YGOB,9163,"('KLLA0E18547g', 'YMR070W')"
S. cerevisiae,YMR070W,K. lactis,KLLA0E18547g,YGOB,9163,"('YMR070W', 'KLLA0E18547g')"
K. lactis,KLLA0E18525g,S. cerevisiae,YMR071C,YGOB,9164,"('KLLA0E18525g', 'YMR071C')"
S. cerevisiae,YMR071C,K. lactis,KLLA0E18525g,YGOB,9164,"('YMR071C', 'KLLA0E18525g')"
K. lactis,KLLA0E18459g,S. cerevisiae,YMR073C,YGOB,9165,"('KLLA0E18459g', 'YMR073C')"
S. cerevisiae,YMR073C,K. lactis,KLLA0E18459g,YGOB,9165,"('YMR073C', 'KLLA0E18459g')"
K. lactis,KLLA0E23541g,S. cerevisiae,YBR195C,YGOB,9166,"('KLLA0E23541g', 'YBR195C')"
S. cerevisiae,YBR195C,K. lactis,KLLA0E23541g,YGOB,9166,"('YBR195C', 'KLLA0E23541g')"
K. lactis,KLLA0F25850g,S. cerevisiae,YMR074C,YGOB,9167,"('KLLA0F25850g', 'YMR074C')"
S. cerevisiae,YMR074C,K. lactis,KLLA0F25850g,YGOB,9167,"('YMR074C', 'KLLA0F25850g')"
K. lactis,KLLA0F25828g,S. cerevisiae,YMR075W,YGOB,9168,"('KLLA0F25828g', 'YMR075W')"
S. cerevisiae,YMR075W,K. lactis,KLLA0F25828g,YGOB,9168,"('YMR075W', 'KLLA0F25828g')"
K. lactis,KLLA0F25806g,S. cerevisiae,YMR076C,YGOB,9169,"('KLLA0F25806g', 'YMR076C')"
S. cerevisiae,YMR076C,K. lactis,KLLA0F25806g,YGOB,9169,"('YMR076C', 'KLLA0F25806g')"
K. lactis,KLLA0F09295g,S. cerevisiae,YMR077C,YGOB,9170,"('KLLA0F09295g', 'YMR077C')"
S. cerevisiae,YMR077C,K. lactis,KLLA0F09295g,YGOB,9170,"('YMR077C', 'KLLA0F09295g')"
K. lactis,KLLA0B13739g,S. cerevisiae,YMR078C,YGOB,9171,"('KLLA0B13739g', 'YMR078C')"
S. cerevisiae,YMR078C,K. lactis,KLLA0B13739g,YGOB,9171,"('YMR078C', 'KLLA0B13739g')"
K. lactis,KLLA0B06435g,S. cerevisiae,YMR080C,YGOB,9172,"('KLLA0B06435g', 'YMR080C')"
S. cerevisiae,YMR080C,K. lactis,KLLA0B06435g,YGOB,9172,"('YMR080C', 'KLLA0B06435g')"
K. lactis,KLLA0F13530g,S. cerevisiae,YMR083W,YGOB,9173,"('KLLA0F13530g', 'YMR083W')"
S. cerevisiae,YMR083W,K. lactis,KLLA0F13530g,YGOB,9173,"('YMR083W', 'KLLA0F13530g')"
K. lactis,KLLA0F13662g,S. cerevisiae,YMR087W,YGOB,9174,"('KLLA0F13662g', 'YMR087W')"
S. cerevisiae,YMR087W,K. lactis,KLLA0F13662g,YGOB,9174,"('YMR087W', 'KLLA0F13662g')"
K. lactis,KLLA0A03905g,S. cerevisiae,YAL029C,YGOB,9175,"('KLLA0A03905g', 'YAL029C')"
S. cerevisiae,YAL029C,K. lactis,KLLA0A03905g,YGOB,9175,"('YAL029C', 'KLLA0A03905g')"
K. lactis,KLLA0E23519g,S. cerevisiae,YBR196C,YGOB,9176,"('KLLA0E23519g', 'YBR196C')"
S. cerevisiae,YBR196C,K. lactis,KLLA0E23519g,YGOB,9176,"('YBR196C', 'KLLA0E23519g')"
K. lactis,KLLA0F13684g,S. cerevisiae,YMR088C,YGOB,9177,"('KLLA0F13684g', 'YMR088C')"
S. cerevisiae,YMR088C,K. lactis,KLLA0F13684g,YGOB,9177,"('YMR088C', 'KLLA0F13684g')"
K. lactis,KLLA0F13728g,S. cerevisiae,YMR091C,YGOB,9179,"('KLLA0F13728g', 'YMR091C')"
S. cerevisiae,YMR091C,K. lactis,KLLA0F13728g,YGOB,9179,"('YMR091C', 'KLLA0F13728g')"
K. lactis,KLLA0F13750g,S. cerevisiae,YMR092C,YGOB,9180,"('KLLA0F13750g', 'YMR092C')"
S. cerevisiae,YMR092C,K. lactis,KLLA0F13750g,YGOB,9180,"('YMR092C', 'KLLA0F13750g')"
K. lactis,KLLA0F13772g,S. cerevisiae,YMR093W,YGOB,9181,"('KLLA0F13772g', 'YMR093W')"
S. cerevisiae,YMR093W,K. lactis,KLLA0F13772g,YGOB,9181,"('YMR093W', 'KLLA0F13772g')"
K. lactis,KLLA0F13816g,S. cerevisiae,YMR094W,YGOB,9182,"('KLLA0F13816g', 'YMR094W')"
S. cerevisiae,YMR094W,K. lactis,KLLA0F13816g,YGOB,9182,"('YMR094W', 'KLLA0F13816g')"
K. lactis,KLLA0F02904g,S. cerevisiae,YMR097C,YGOB,9184,"('KLLA0F02904g', 'YMR097C')"
S. cerevisiae,YMR097C,K. lactis,KLLA0F02904g,YGOB,9184,"('YMR097C', 'KLLA0F02904g')"
K. lactis,KLLA0F02948g,S. cerevisiae,YMR098C,YGOB,9185,"('KLLA0F02948g', 'YMR098C')"
S. cerevisiae,YMR098C,K. lactis,KLLA0F02948g,YGOB,9185,"('YMR098C', 'KLLA0F02948g')"
K. lactis,KLLA0E23497g,S. cerevisiae,YBR197C,YGOB,9186,"('KLLA0E23497g', 'YBR197C')"
S. cerevisiae,YBR197C,K. lactis,KLLA0E23497g,YGOB,9186,"('YBR197C', 'KLLA0E23497g')"
K. lactis,KLLA0C14300g,S. cerevisiae,YMR099C,YGOB,9187,"('KLLA0C14300g', 'YMR099C')"
S. cerevisiae,YMR099C,K. lactis,KLLA0C14300g,YGOB,9187,"('YMR099C', 'KLLA0C14300g')"
K. lactis,KLLA0B12892g,S. cerevisiae,YMR100W,YGOB,9188,"('KLLA0B12892g', 'YMR100W')"
S. cerevisiae,YMR100W,K. lactis,KLLA0B12892g,YGOB,9188,"('YMR100W', 'KLLA0B12892g')"
K. lactis,KLLA0B12848g,S. cerevisiae,YMR101C,YGOB,9189,"('KLLA0B12848g', 'YMR101C')"
S. cerevisiae,YMR101C,K. lactis,KLLA0B12848g,YGOB,9189,"('YMR101C', 'KLLA0B12848g')"
K. lactis,KLLA0B12672g,S. cerevisiae,YMR106C,YGOB,9190,"('KLLA0B12672g', 'YMR106C')"
S. cerevisiae,YMR106C,K. lactis,KLLA0B12672g,YGOB,9190,"('YMR106C', 'KLLA0B12672g')"
K. lactis,KLLA0B12650g,S. cerevisiae,YMR107W,YGOB,9191,"('KLLA0B12650g', 'YMR107W')"
S. cerevisiae,YMR107W,K. lactis,KLLA0B12650g,YGOB,9191,"('YMR107W', 'KLLA0B12650g')"
K. lactis,KLLA0B12584g,S. cerevisiae,YMR108W,YGOB,9192,"('KLLA0B12584g', 'YMR108W')"
S. cerevisiae,YMR108W,K. lactis,KLLA0B12584g,YGOB,9192,"('YMR108W', 'KLLA0B12584g')"
K. lactis,KLLA0B12540g,S. cerevisiae,YMR110C,YGOB,9193,"('KLLA0B12540g', 'YMR110C')"
S. cerevisiae,YMR110C,K. lactis,KLLA0B12540g,YGOB,9193,"('YMR110C', 'KLLA0B12540g')"
K. lactis,KLLA0B12496g,S. cerevisiae,YMR111C,YGOB,9194,"('KLLA0B12496g', 'YMR111C')"
S. cerevisiae,YMR111C,K. lactis,KLLA0B12496g,YGOB,9194,"('YMR111C', 'KLLA0B12496g')"
K. lactis,Klac_YGOB_Anc_2.436b,S. cerevisiae,YMR112C,YGOB,9195,"('Klac_YGOB_Anc_2.436b', 'YMR112C')"
S. cerevisiae,YMR112C,K. lactis,Klac_YGOB_Anc_2.436b,YGOB,9195,"('YMR112C', 'Klac_YGOB_Anc_2.436b')"
K. lactis,KLLA0B12441g,S. cerevisiae,YMR114C,YGOB,9196,"('KLLA0B12441g', 'YMR114C')"
S. cerevisiae,YMR114C,K. lactis,KLLA0B12441g,YGOB,9196,"('YMR114C', 'KLLA0B12441g')"
K. lactis,KLLA0E23453g,S. cerevisiae,YBR198C,YGOB,9197,"('KLLA0E23453g', 'YBR198C')"
S. cerevisiae,YBR198C,K. lactis,KLLA0E23453g,YGOB,9197,"('YBR198C', 'KLLA0E23453g')"
K. lactis,KLLA0E12277g,S. cerevisiae,YMR116C,YGOB,9198,"('KLLA0E12277g', 'YMR116C')"
S. cerevisiae,YMR116C,K. lactis,KLLA0E12277g,YGOB,9198,"('YMR116C', 'KLLA0E12277g')"
K. lactis,KLLA0E12189g,S. cerevisiae,YMR117C,YGOB,9199,"('KLLA0E12189g', 'YMR117C')"
S. cerevisiae,YMR117C,K. lactis,KLLA0E12189g,YGOB,9199,"('YMR117C', 'KLLA0E12189g')"
K. lactis,KLLA0F17677g,S. cerevisiae,YMR119W,YGOB,9200,"('KLLA0F17677g', 'YMR119W')"
S. cerevisiae,YMR119W,K. lactis,KLLA0F17677g,YGOB,9200,"('YMR119W', 'KLLA0F17677g')"
K. lactis,KLLA0F17589g,S. cerevisiae,YMR122W-A,YGOB,9201,"('KLLA0F17589g', 'YMR122W-A')"
S. cerevisiae,YMR122W-A,K. lactis,KLLA0F17589g,YGOB,9201,"('YMR122W-A', 'KLLA0F17589g')"
K. lactis,KLLA0F17567g,S. cerevisiae,YMR123W,YGOB,9202,"('KLLA0F17567g', 'YMR123W')"
S. cerevisiae,YMR123W,K. lactis,KLLA0F17567g,YGOB,9202,"('YMR123W', 'KLLA0F17567g')"
K. lactis,KLLA0F17523g,S. cerevisiae,YMR125W,YGOB,9203,"('KLLA0F17523g', 'YMR125W')"
S. cerevisiae,YMR125W,K. lactis,KLLA0F17523g,YGOB,9203,"('YMR125W', 'KLLA0F17523g')"
K. lactis,KLLA0F17501g,S. cerevisiae,YMR126C,YGOB,9204,"('KLLA0F17501g', 'YMR126C')"
S. cerevisiae,YMR126C,K. lactis,KLLA0F17501g,YGOB,9204,"('YMR126C', 'KLLA0F17501g')"
K. lactis,KLLA0F17457g,S. cerevisiae,YMR127C,YGOB,9205,"('KLLA0F17457g', 'YMR127C')"
S. cerevisiae,YMR127C,K. lactis,KLLA0F17457g,YGOB,9205,"('YMR127C', 'KLLA0F17457g')"
K. lactis,KLLA0F17435g,S. cerevisiae,YMR128W,YGOB,9206,"('KLLA0F17435g', 'YMR128W')"
S. cerevisiae,YMR128W,K. lactis,KLLA0F17435g,YGOB,9206,"('YMR128W', 'KLLA0F17435g')"
K. lactis,KLLA0F17369g,S. cerevisiae,YMR129W,YGOB,9207,"('KLLA0F17369g', 'YMR129W')"
S. cerevisiae,YMR129W,K. lactis,KLLA0F17369g,YGOB,9207,"('YMR129W', 'KLLA0F17369g')"
K. lactis,KLLA0F17325g,S. cerevisiae,YMR130W,YGOB,9209,"('KLLA0F17325g', 'YMR130W')"
S. cerevisiae,YMR130W,K. lactis,KLLA0F17325g,YGOB,9209,"('YMR130W', 'KLLA0F17325g')"
K. lactis,KLLA0F17237g,S. cerevisiae,YMR131C,YGOB,9210,"('KLLA0F17237g', 'YMR131C')"
S. cerevisiae,YMR131C,K. lactis,KLLA0F17237g,YGOB,9210,"('YMR131C', 'KLLA0F17237g')"
K. lactis,KLLA0F17215g,S. cerevisiae,YMR132C,YGOB,9211,"('KLLA0F17215g', 'YMR132C')"
S. cerevisiae,YMR132C,K. lactis,KLLA0F17215g,YGOB,9211,"('YMR132C', 'KLLA0F17215g')"
K. lactis,KLLA0F17198g,S. cerevisiae,YMR133W,YGOB,9212,"('KLLA0F17198g', 'YMR133W')"
S. cerevisiae,YMR133W,K. lactis,KLLA0F17198g,YGOB,9212,"('YMR133W', 'KLLA0F17198g')"
K. lactis,KLLA0F17160g,S. cerevisiae,YMR134W,YGOB,9213,"('KLLA0F17160g', 'YMR134W')"
S. cerevisiae,YMR134W,K. lactis,KLLA0F17160g,YGOB,9213,"('YMR134W', 'KLLA0F17160g')"
K. lactis,KLLA0F17138g,S. cerevisiae,YMR135C,YGOB,9214,"('KLLA0F17138g', 'YMR135C')"
S. cerevisiae,YMR135C,K. lactis,KLLA0F17138g,YGOB,9214,"('YMR135C', 'KLLA0F17138g')"
K. lactis,KLLA0F17116g,S. cerevisiae,YMR136W,YGOB,9215,"('KLLA0F17116g', 'YMR136W')"
S. cerevisiae,YMR136W,K. lactis,KLLA0F17116g,YGOB,9215,"('YMR136W', 'KLLA0F17116g')"
K. lactis,KLLA0F17094g,S. cerevisiae,YMR137C,YGOB,9216,"('KLLA0F17094g', 'YMR137C')"
S. cerevisiae,YMR137C,K. lactis,KLLA0F17094g,YGOB,9216,"('YMR137C', 'KLLA0F17094g')"
K. lactis,KLLA0F17072g,S. cerevisiae,YMR138W,YGOB,9217,"('KLLA0F17072g', 'YMR138W')"
S. cerevisiae,YMR138W,K. lactis,KLLA0F17072g,YGOB,9217,"('YMR138W', 'KLLA0F17072g')"
K. lactis,KLLA0E22045g,S. cerevisiae,YMR140W,YGOB,9218,"('KLLA0E22045g', 'YMR140W')"
S. cerevisiae,YMR140W,K. lactis,KLLA0E22045g,YGOB,9218,"('YMR140W', 'KLLA0E22045g')"
K. lactis,KLLA0E23365g,S. cerevisiae,YBR200W,YGOB,9219,"('KLLA0E23365g', 'YBR200W')"
S. cerevisiae,YBR200W,K. lactis,KLLA0E23365g,YGOB,9219,"('YBR200W', 'KLLA0E23365g')"
K. lactis,KLLA0E21957g,S. cerevisiae,YMR144W,YGOB,9220,"('KLLA0E21957g', 'YMR144W')"
S. cerevisiae,YMR144W,K. lactis,KLLA0E21957g,YGOB,9220,"('YMR144W', 'KLLA0E21957g')"
