species1,gene1,species2,gene2,source,pillar_id,gene_pair
S. cerevisiae,YKL113C,C. glabrata,CAGL0K11506g,YGOB,5310,"('YKL113C', 'CAGL0K11506g')"
C. glabrata,CAGL0J01177g,S. cerevisiae,YKL112W,YGOB,5315,"('CAGL0J01177g', 'YKL112W')"
S. cerevisiae,YKL112W,C. glabrata,CAGL0J01177g,YGOB,5315,"('YKL112W', 'CAGL0J01177g')"
C. glabrata,CAGL0K08646g,S. cerevisiae,YKL110C,YGOB,5323,"('CAGL0K08646g', 'YKL110C')"
S. cerevisiae,YKL110C,C. glabrata,CAGL0K08646g,YGOB,5323,"('YKL110C', 'CAGL0K08646g')"
C. glabrata,CAGL0K08624g,S. cerevisiae,YKL109W,YGOB,5329,"('CAGL0K08624g', 'YKL109W')"
S. cerevisiae,YKL109W,C. glabrata,CAGL0K08624g,YGOB,5329,"('YKL109W', 'CAGL0K08624g')"
C. glabrata,CAGL0K07766g,S. cerevisiae,YBR114W,YGOB,5333,"('CAGL0K07766g', 'YBR114W')"
S. cerevisiae,YBR114W,C. glabrata,CAGL0K07766g,YGOB,5333,"('YBR114W', 'CAGL0K07766g')"
C. glabrata,CAGL0K08602g,S. cerevisiae,YKL108W,YGOB,5334,"('CAGL0K08602g', 'YKL108W')"
S. cerevisiae,YKL108W,C. glabrata,CAGL0K08602g,YGOB,5334,"('YKL108W', 'CAGL0K08602g')"
C. glabrata,CAGL0K08580g,S. cerevisiae,YKL106W,YGOB,5349,"('CAGL0K08580g', 'YKL106W')"
S. cerevisiae,YKL106W,C. glabrata,CAGL0K08580g,YGOB,5349,"('YKL106W', 'CAGL0K08580g')"
C. glabrata,CAGL0J01419g,S. cerevisiae,YKL105C,YGOB,5355,"('CAGL0J01419g', 'YKL105C')"
S. cerevisiae,YKL105C,C. glabrata,CAGL0J01419g,YGOB,5355,"('YKL105C', 'CAGL0J01419g')"
C. glabrata,CAGL0K08558g,S. cerevisiae,YKL104C,YGOB,5360,"('CAGL0K08558g', 'YKL104C')"
S. cerevisiae,YKL104C,C. glabrata,CAGL0K08558g,YGOB,5360,"('YKL104C', 'CAGL0K08558g')"
C. glabrata,CAGL0K08536g,S. cerevisiae,YKL103C,YGOB,5368,"('CAGL0K08536g', 'YKL103C')"
S. cerevisiae,YKL103C,C. glabrata,CAGL0K08536g,YGOB,5368,"('YKL103C', 'CAGL0K08536g')"
C. glabrata,CAGL0K08514g,S. cerevisiae,YKL101W,YGOB,5373,"('CAGL0K08514g', 'YKL101W')"
S. cerevisiae,YKL101W,C. glabrata,CAGL0K08514g,YGOB,5373,"('YKL101W', 'CAGL0K08514g')"
C. glabrata,CAGL0K08492g,S. cerevisiae,YKL100C,YGOB,5380,"('CAGL0K08492g', 'YKL100C')"
S. cerevisiae,YKL100C,C. glabrata,CAGL0K08492g,YGOB,5380,"('YKL100C', 'CAGL0K08492g')"
C. glabrata,CAGL0F07645g,S. cerevisiae,YKL099C,YGOB,5383,"('CAGL0F07645g', 'YKL099C')"
S. cerevisiae,YKL099C,C. glabrata,CAGL0F07645g,YGOB,5383,"('YKL099C', 'CAGL0F07645g')"
C. glabrata,CAGL0K07788g,S. cerevisiae,YBR115C,YGOB,5387,"('CAGL0K07788g', 'YBR115C')"
S. cerevisiae,YBR115C,C. glabrata,CAGL0K07788g,YGOB,5387,"('YBR115C', 'CAGL0K07788g')"
C. glabrata,CAGL0F07623g,S. cerevisiae,YKL098W,YGOB,5388,"('CAGL0F07623g', 'YKL098W')"
S. cerevisiae,YKL098W,C. glabrata,CAGL0F07623g,YGOB,5388,"('YKL098W', 'CAGL0F07623g')"
C. glabrata,CAGL0J01463g,S. cerevisiae,YKL096W,YGOB,5402,"('CAGL0J01463g', 'YKL096W')"
S. cerevisiae,YKL096W,C. glabrata,CAGL0J01463g,YGOB,5402,"('YKL096W', 'CAGL0J01463g')"
C. glabrata,CAGL0F07557g,S. cerevisiae,YKL095W,YGOB,5406,"('CAGL0F07557g', 'YKL095W')"
S. cerevisiae,YKL095W,C. glabrata,CAGL0F07557g,YGOB,5406,"('YKL095W', 'CAGL0F07557g')"
C. glabrata,CAGL0F07535g,S. cerevisiae,YKL094W,YGOB,5411,"('CAGL0F07535g', 'YKL094W')"
S. cerevisiae,YKL094W,C. glabrata,CAGL0F07535g,YGOB,5411,"('YKL094W', 'CAGL0F07535g')"
C. glabrata,CAGL0F07513g,S. cerevisiae,YKL093W,YGOB,5416,"('CAGL0F07513g', 'YKL093W')"
S. cerevisiae,YKL093W,C. glabrata,CAGL0F07513g,YGOB,5416,"('YKL093W', 'CAGL0F07513g')"
C. glabrata,CAGL0J10428g,S. cerevisiae,YKL092C,YGOB,5423,"('CAGL0J10428g', 'YKL092C')"
S. cerevisiae,YKL092C,C. glabrata,CAGL0J10428g,YGOB,5423,"('YKL092C', 'CAGL0J10428g')"
C. glabrata,CAGL0D04290g,S. cerevisiae,YKL091C,YGOB,5428,"('CAGL0D04290g', 'YKL091C')"
S. cerevisiae,YKL091C,C. glabrata,CAGL0D04290g,YGOB,5428,"('YKL091C', 'CAGL0D04290g')"
C. glabrata,CAGL0M10109g,S. cerevisiae,YKL090W,YGOB,5430,"('CAGL0M10109g', 'YKL090W')"
S. cerevisiae,YKL090W,C. glabrata,CAGL0M10109g,YGOB,5430,"('YKL090W', 'CAGL0M10109g')"
C. glabrata,CAGL0D01298g,S. cerevisiae,YBR117C,YGOB,5435,"('CAGL0D01298g', 'YBR117C')"
S. cerevisiae,YBR117C,C. glabrata,CAGL0D01298g,YGOB,5435,"('YBR117C', 'CAGL0D01298g')"
C. glabrata,CAGL0M10131g,S. cerevisiae,YKL089W,YGOB,5436,"('CAGL0M10131g', 'YKL089W')"
S. cerevisiae,YKL089W,C. glabrata,CAGL0M10131g,YGOB,5436,"('YKL089W', 'CAGL0M10131g')"
C. glabrata,CAGL0L05302g,S. cerevisiae,YKL088W,YGOB,5443,"('CAGL0L05302g', 'YKL088W')"
S. cerevisiae,YKL088W,C. glabrata,CAGL0L05302g,YGOB,5443,"('YKL088W', 'CAGL0L05302g')"
C. glabrata,CAGL0L05280g,S. cerevisiae,YKL087C,YGOB,5449,"('CAGL0L05280g', 'YKL087C')"
S. cerevisiae,YKL087C,C. glabrata,CAGL0L05280g,YGOB,5449,"('YKL087C', 'CAGL0L05280g')"
C. glabrata,CAGL0L05258g,S. cerevisiae,YKL086W,YGOB,5456,"('CAGL0L05258g', 'YKL086W')"
S. cerevisiae,YKL086W,C. glabrata,CAGL0L05258g,YGOB,5456,"('YKL086W', 'CAGL0L05258g')"
C. glabrata,CAGL0L05236g,S. cerevisiae,YKL085W,YGOB,5460,"('CAGL0L05236g', 'YKL085W')"
S. cerevisiae,YKL085W,C. glabrata,CAGL0L05236g,YGOB,5460,"('YKL085W', 'CAGL0L05236g')"
C. glabrata,CAGL0L05170g,S. cerevisiae,YKL082C,YGOB,5470,"('CAGL0L05170g', 'YKL082C')"
S. cerevisiae,YKL082C,C. glabrata,CAGL0L05170g,YGOB,5470,"('YKL082C', 'CAGL0L05170g')"
C. glabrata,CAGL0L05148g,S. cerevisiae,YKL081W,YGOB,5476,"('CAGL0L05148g', 'YKL081W')"
S. cerevisiae,YKL081W,C. glabrata,CAGL0L05148g,YGOB,5476,"('YKL081W', 'CAGL0L05148g')"
C. glabrata,CAGL0L05126g,S. cerevisiae,YKL080W,YGOB,5484,"('CAGL0L05126g', 'YKL080W')"
S. cerevisiae,YKL080W,C. glabrata,CAGL0L05126g,YGOB,5484,"('YKL080W', 'CAGL0L05126g')"
C. glabrata,CAGL0L05104g,S. cerevisiae,YKL079W,YGOB,5490,"('CAGL0L05104g', 'YKL079W')"
S. cerevisiae,YKL079W,C. glabrata,CAGL0L05104g,YGOB,5490,"('YKL079W', 'CAGL0L05104g')"
C. glabrata,CAGL0K07832g,S. cerevisiae,YBR118W,YGOB,5496,"('CAGL0K07832g', 'YBR118W')"
S. cerevisiae,YBR118W,C. glabrata,CAGL0K07832g,YGOB,5496,"('YBR118W', 'CAGL0K07832g')"
C. glabrata,CAGL0F06523g,S. cerevisiae,YKL078W,YGOB,5497,"('CAGL0F06523g', 'YKL078W')"
S. cerevisiae,YKL078W,C. glabrata,CAGL0F06523g,YGOB,5497,"('YKL078W', 'CAGL0F06523g')"
C. glabrata,CAGL0L05082g,S. cerevisiae,YKL077W,YGOB,5501,"('CAGL0L05082g', 'YKL077W')"
S. cerevisiae,YKL077W,C. glabrata,CAGL0L05082g,YGOB,5501,"('YKL077W', 'CAGL0L05082g')"
C. glabrata,CAGL0L05060g,S. cerevisiae,YKL075C,YGOB,5515,"('CAGL0L05060g', 'YKL075C')"
S. cerevisiae,YKL075C,C. glabrata,CAGL0L05060g,YGOB,5515,"('YKL075C', 'CAGL0L05060g')"
C. glabrata,CAGL0L05038g,S. cerevisiae,YKL074C,YGOB,5519,"('CAGL0L05038g', 'YKL074C')"
S. cerevisiae,YKL074C,C. glabrata,CAGL0L05038g,YGOB,5519,"('YKL074C', 'CAGL0L05038g')"
C. glabrata,CAGL0F06369g,S. cerevisiae,YKL073W,YGOB,5520,"('CAGL0F06369g', 'YKL073W')"
S. cerevisiae,YKL073W,C. glabrata,CAGL0F06369g,YGOB,5520,"('YKL073W', 'CAGL0F06369g')"
C. glabrata,CAGL0F06325g,S. cerevisiae,YKL072W,YGOB,5523,"('CAGL0F06325g', 'YKL072W')"
S. cerevisiae,YKL072W,C. glabrata,CAGL0F06325g,YGOB,5523,"('YKL072W', 'CAGL0F06325g')"
C. glabrata,CAGL0F06127g,S. cerevisiae,YKL069W,YGOB,5534,"('CAGL0F06127g', 'YKL069W')"
S. cerevisiae,YKL069W,C. glabrata,CAGL0F06127g,YGOB,5534,"('YKL069W', 'CAGL0F06127g')"
C. glabrata,CAGL0F06171g,S. cerevisiae,YKL068W,YGOB,5542,"('CAGL0F06171g', 'YKL068W')"
S. cerevisiae,YKL068W,C. glabrata,CAGL0F06171g,YGOB,5542,"('YKL068W', 'CAGL0F06171g')"
C. glabrata,CAGL0D01166g,S. cerevisiae,YBR119W,YGOB,5543,"('CAGL0D01166g', 'YBR119W')"
S. cerevisiae,YBR119W,C. glabrata,CAGL0D01166g,YGOB,5543,"('YBR119W', 'CAGL0D01166g')"
C. glabrata,CAGL0M13277g,S. cerevisiae,YKL067W,YGOB,5544,"('CAGL0M13277g', 'YKL067W')"
S. cerevisiae,YKL067W,C. glabrata,CAGL0M13277g,YGOB,5544,"('YKL067W', 'CAGL0M13277g')"
C. glabrata,CAGL0M13255g,S. cerevisiae,YKL065C,YGOB,5547,"('CAGL0M13255g', 'YKL065C')"
S. cerevisiae,YKL065C,C. glabrata,CAGL0M13255g,YGOB,5547,"('YKL065C', 'CAGL0M13255g')"
C. glabrata,CAGL0M13233g,S. cerevisiae,YKL064W,YGOB,5551,"('CAGL0M13233g', 'YKL064W')"
S. cerevisiae,YKL064W,C. glabrata,CAGL0M13233g,YGOB,5551,"('YKL064W', 'CAGL0M13233g')"
C. glabrata,CAGL0M13211g,S. cerevisiae,YKL063C,YGOB,5556,"('CAGL0M13211g', 'YKL063C')"
S. cerevisiae,YKL063C,C. glabrata,CAGL0M13211g,YGOB,5556,"('YKL063C', 'CAGL0M13211g')"
C. glabrata,CAGL0F05995g,S. cerevisiae,YKL062W,YGOB,5558,"('CAGL0F05995g', 'YKL062W')"
S. cerevisiae,YKL062W,C. glabrata,CAGL0F05995g,YGOB,5558,"('YKL062W', 'CAGL0F05995g')"
C. glabrata,CAGL0L01683g,S. cerevisiae,YKL061W,YGOB,5562,"('CAGL0L01683g', 'YKL061W')"
S. cerevisiae,YKL061W,C. glabrata,CAGL0L01683g,YGOB,5562,"('YKL061W', 'CAGL0L01683g')"
C. glabrata,CAGL0L02497g,S. cerevisiae,YKL060C,YGOB,5568,"('CAGL0L02497g', 'YKL060C')"
S. cerevisiae,YKL060C,C. glabrata,CAGL0L02497g,YGOB,5568,"('YKL060C', 'CAGL0L02497g')"
C. glabrata,CAGL0I05456g,S. cerevisiae,YKL059C,YGOB,5574,"('CAGL0I05456g', 'YKL059C')"
S. cerevisiae,YKL059C,C. glabrata,CAGL0I05456g,YGOB,5574,"('YKL059C', 'CAGL0I05456g')"
C. glabrata,CAGL0I05434g,S. cerevisiae,YKL058W,YGOB,5575,"('CAGL0I05434g', 'YKL058W')"
S. cerevisiae,YKL058W,C. glabrata,CAGL0I05434g,YGOB,5575,"('YKL058W', 'CAGL0I05434g')"
C. glabrata,CAGL0I05412g,S. cerevisiae,YKL057C,YGOB,5577,"('CAGL0I05412g', 'YKL057C')"
S. cerevisiae,YKL057C,C. glabrata,CAGL0I05412g,YGOB,5577,"('YKL057C', 'CAGL0I05412g')"
C. glabrata,CAGL0D01144g,S. cerevisiae,YBR120C,YGOB,5580,"('CAGL0D01144g', 'YBR120C')"
S. cerevisiae,YBR120C,C. glabrata,CAGL0D01144g,YGOB,5580,"('YBR120C', 'CAGL0D01144g')"
C. glabrata,CAGL0L12870g,S. cerevisiae,YKL056C,YGOB,5581,"('CAGL0L12870g', 'YKL056C')"
S. cerevisiae,YKL056C,C. glabrata,CAGL0L12870g,YGOB,5581,"('YKL056C', 'CAGL0L12870g')"
C. glabrata,CAGL0M13013g,S. cerevisiae,YKL055C,YGOB,5585,"('CAGL0M13013g', 'YKL055C')"
S. cerevisiae,YKL055C,C. glabrata,CAGL0M13013g,YGOB,5585,"('YKL055C', 'CAGL0M13013g')"
C. glabrata,CAGL0M13035g,S. cerevisiae,YKL054C,YGOB,5586,"('CAGL0M13035g', 'YKL054C')"
S. cerevisiae,YKL054C,C. glabrata,CAGL0M13035g,YGOB,5586,"('YKL054C', 'CAGL0M13035g')"
C. glabrata,CAGL0M13057g,S. cerevisiae,YKL053C-A,YGOB,5588,"('CAGL0M13057g', 'YKL053C-A')"
S. cerevisiae,YKL053C-A,C. glabrata,CAGL0M13057g,YGOB,5588,"('YKL053C-A', 'CAGL0M13057g')"
C. glabrata,CAGL0M13079g,S. cerevisiae,YKL052C,YGOB,5593,"('CAGL0M13079g', 'YKL052C')"
S. cerevisiae,YKL052C,C. glabrata,CAGL0M13079g,YGOB,5593,"('YKL052C', 'CAGL0M13079g')"
C. glabrata,CAGL0M13101g,S. cerevisiae,YKL051W,YGOB,5597,"('CAGL0M13101g', 'YKL051W')"
S. cerevisiae,YKL051W,C. glabrata,CAGL0M13101g,YGOB,5597,"('YKL051W', 'CAGL0M13101g')"
C. glabrata,CAGL0L12914g,S. cerevisiae,YKL050C,YGOB,5602,"('CAGL0L12914g', 'YKL050C')"
S. cerevisiae,YKL050C,C. glabrata,CAGL0L12914g,YGOB,5602,"('YKL050C', 'CAGL0L12914g')"
C. glabrata,CAGL0M13145g,S. cerevisiae,YKL049C,YGOB,5610,"('CAGL0M13145g', 'YKL049C')"
S. cerevisiae,YKL049C,C. glabrata,CAGL0M13145g,YGOB,5610,"('YKL049C', 'CAGL0M13145g')"
C. glabrata,CAGL0M13167g,S. cerevisiae,YKL048C,YGOB,5614,"('CAGL0M13167g', 'YKL048C')"
S. cerevisiae,YKL048C,C. glabrata,CAGL0M13167g,YGOB,5614,"('YKL048C', 'CAGL0M13167g')"
C. glabrata,CAGL0L01705g,S. cerevisiae,YKL047W,YGOB,5615,"('CAGL0L01705g', 'YKL047W')"
S. cerevisiae,YKL047W,C. glabrata,CAGL0L01705g,YGOB,5615,"('YKL047W', 'CAGL0L01705g')"
C. glabrata,CAGL0G01364g,S. cerevisiae,YBR121C,YGOB,5620,"('CAGL0G01364g', 'YBR121C')"
S. cerevisiae,YBR121C,C. glabrata,CAGL0G01364g,YGOB,5620,"('YBR121C', 'CAGL0G01364g')"
C. glabrata,CAGL0L01727g,S. cerevisiae,YKL046C,YGOB,5621,"('CAGL0L01727g', 'YKL046C')"
S. cerevisiae,YKL046C,C. glabrata,CAGL0L01727g,YGOB,5621,"('YKL046C', 'CAGL0L01727g')"
C. glabrata,CAGL0L01749g,S. cerevisiae,YKL045W,YGOB,5622,"('CAGL0L01749g', 'YKL045W')"
S. cerevisiae,YKL045W,C. glabrata,CAGL0L01749g,YGOB,5622,"('YKL045W', 'CAGL0L01749g')"
C. glabrata,CAGL0L01771g,S. cerevisiae,YKL043W,YGOB,5630,"('CAGL0L01771g', 'YKL043W')"
S. cerevisiae,YKL043W,C. glabrata,CAGL0L01771g,YGOB,5630,"('YKL043W', 'CAGL0L01771g')"
C. glabrata,CAGL0L01793g,S. cerevisiae,YKL042W,YGOB,5638,"('CAGL0L01793g', 'YKL042W')"
S. cerevisiae,YKL042W,C. glabrata,CAGL0L01793g,YGOB,5638,"('YKL042W', 'CAGL0L01793g')"
C. glabrata,CAGL0L01837g,S. cerevisiae,YKL041W,YGOB,5641,"('CAGL0L01837g', 'YKL041W')"
S. cerevisiae,YKL041W,C. glabrata,CAGL0L01837g,YGOB,5641,"('YKL041W', 'CAGL0L01837g')"
C. glabrata,CAGL0L01859g,S. cerevisiae,YKL040C,YGOB,5649,"('CAGL0L01859g', 'YKL040C')"
S. cerevisiae,YKL040C,C. glabrata,CAGL0L01859g,YGOB,5649,"('YKL040C', 'CAGL0L01859g')"
C. glabrata,CAGL0L01947g,S. cerevisiae,YKL034W,YGOB,5660,"('CAGL0L01947g', 'YKL034W')"
S. cerevisiae,YKL034W,C. glabrata,CAGL0L01947g,YGOB,5660,"('YKL034W', 'CAGL0L01947g')"
C. glabrata,CAGL0L01969g,S. cerevisiae,YKL033W-A,YGOB,5662,"('CAGL0L01969g', 'YKL033W-A')"
S. cerevisiae,YKL033W-A,C. glabrata,CAGL0L01969g,YGOB,5662,"('YKL033W-A', 'CAGL0L01969g')"
C. glabrata,CAGL0L01991g,S. cerevisiae,YKL033W,YGOB,5671,"('CAGL0L01991g', 'YKL033W')"
S. cerevisiae,YKL033W,C. glabrata,CAGL0L01991g,YGOB,5671,"('YKL033W', 'CAGL0L01991g')"
C. glabrata,CAGL0M12144g,S. cerevisiae,YAL035W,YGOB,5673,"('CAGL0M12144g', 'YAL035W')"
S. cerevisiae,YAL035W,C. glabrata,CAGL0M12144g,YGOB,5673,"('YAL035W', 'CAGL0M12144g')"
C. glabrata,CAGL0J09856g,S. cerevisiae,YBR122C,YGOB,5674,"('CAGL0J09856g', 'YBR122C')"
S. cerevisiae,YBR122C,C. glabrata,CAGL0J09856g,YGOB,5674,"('YBR122C', 'CAGL0J09856g')"
C. glabrata,CAGL0L02035g,S. cerevisiae,YKL029C,YGOB,5679,"('CAGL0L02035g', 'YKL029C')"
S. cerevisiae,YKL029C,C. glabrata,CAGL0L02035g,YGOB,5679,"('YKL029C', 'CAGL0L02035g')"
C. glabrata,CAGL0L02057g,S. cerevisiae,YKL028W,YGOB,5683,"('CAGL0L02057g', 'YKL028W')"
S. cerevisiae,YKL028W,C. glabrata,CAGL0L02057g,YGOB,5683,"('YKL028W', 'CAGL0L02057g')"
C. glabrata,CAGL0L09889g,S. cerevisiae,YKL025C,YGOB,5694,"('CAGL0L09889g', 'YKL025C')"
S. cerevisiae,YKL025C,C. glabrata,CAGL0L09889g,YGOB,5694,"('YKL025C', 'CAGL0L09889g')"
C. glabrata,CAGL0L09867g,S. cerevisiae,YKL024C,YGOB,5698,"('CAGL0L09867g', 'YKL024C')"
S. cerevisiae,YKL024C,C. glabrata,CAGL0L09867g,YGOB,5698,"('YKL024C', 'CAGL0L09867g')"
C. glabrata,CAGL0L09823g,S. cerevisiae,YKL022C,YGOB,5706,"('CAGL0L09823g', 'YKL022C')"
S. cerevisiae,YKL022C,C. glabrata,CAGL0L09823g,YGOB,5706,"('YKL022C', 'CAGL0L09823g')"
C. glabrata,CAGL0F06853g,S. cerevisiae,YKL021C,YGOB,5715,"('CAGL0F06853g', 'YKL021C')"
S. cerevisiae,YKL021C,C. glabrata,CAGL0F06853g,YGOB,5715,"('YKL021C', 'CAGL0F06853g')"
C. glabrata,CAGL0L09801g,S. cerevisiae,YKL019W,YGOB,5723,"('CAGL0L09801g', 'YKL019W')"
S. cerevisiae,YKL019W,C. glabrata,CAGL0L09801g,YGOB,5723,"('YKL019W', 'CAGL0L09801g')"
C. glabrata,CAGL0J09878g,S. cerevisiae,YBR123C,YGOB,5729,"('CAGL0J09878g', 'YBR123C')"
S. cerevisiae,YBR123C,C. glabrata,CAGL0J09878g,YGOB,5729,"('YBR123C', 'CAGL0J09878g')"
C. glabrata,CAGL0L09779g,S. cerevisiae,YKL018C-A,YGOB,5730,"('CAGL0L09779g', 'YKL018C-A')"
S. cerevisiae,YKL018C-A,C. glabrata,CAGL0L09779g,YGOB,5730,"('YKL018C-A', 'CAGL0L09779g')"
C. glabrata,CAGL0L09757g,S. cerevisiae,YKL018W,YGOB,5737,"('CAGL0L09757g', 'YKL018W')"
S. cerevisiae,YKL018W,C. glabrata,CAGL0L09757g,YGOB,5737,"('YKL018W', 'CAGL0L09757g')"
C. glabrata,CAGL0L09735g,S. cerevisiae,YKL017C,YGOB,5743,"('CAGL0L09735g', 'YKL017C')"
S. cerevisiae,YKL017C,C. glabrata,CAGL0L09735g,YGOB,5743,"('YKL017C', 'CAGL0L09735g')"
C. glabrata,CAGL0L09713g,S. cerevisiae,YKL016C,YGOB,5747,"('CAGL0L09713g', 'YKL016C')"
S. cerevisiae,YKL016C,C. glabrata,CAGL0L09713g,YGOB,5747,"('YKL016C', 'CAGL0L09713g')"
C. glabrata,CAGL0L09691g,S. cerevisiae,YKL015W,YGOB,5753,"('CAGL0L09691g', 'YKL015W')"
S. cerevisiae,YKL015W,C. glabrata,CAGL0L09691g,YGOB,5753,"('YKL015W', 'CAGL0L09691g')"
C. glabrata,CAGL0L09669g,S. cerevisiae,YKL014C,YGOB,5754,"('CAGL0L09669g', 'YKL014C')"
S. cerevisiae,YKL014C,C. glabrata,CAGL0L09669g,YGOB,5754,"('YKL014C', 'CAGL0L09669g')"
C. glabrata,CAGL0L05390g,S. cerevisiae,YKL013C,YGOB,5755,"('CAGL0L05390g', 'YKL013C')"
S. cerevisiae,YKL013C,C. glabrata,CAGL0L05390g,YGOB,5755,"('YKL013C', 'CAGL0L05390g')"
C. glabrata,CAGL0L05368g,S. cerevisiae,YKL012W,YGOB,5756,"('CAGL0L05368g', 'YKL012W')"
S. cerevisiae,YKL012W,C. glabrata,CAGL0L05368g,YGOB,5756,"('YKL012W', 'CAGL0L05368g')"
C. glabrata,CAGL0M10175g,S. cerevisiae,YKL010C,YGOB,5757,"('CAGL0M10175g', 'YKL010C')"
S. cerevisiae,YKL010C,C. glabrata,CAGL0M10175g,YGOB,5757,"('YKL010C', 'CAGL0M10175g')"
C. glabrata,CAGL0M10197g,S. cerevisiae,YKL009W,YGOB,5758,"('CAGL0M10197g', 'YKL009W')"
S. cerevisiae,YKL009W,C. glabrata,CAGL0M10197g,YGOB,5758,"('YKL009W', 'CAGL0M10197g')"
C. glabrata,CAGL0J09834g,S. cerevisiae,YBR125C,YGOB,5759,"('CAGL0J09834g', 'YBR125C')"
S. cerevisiae,YBR125C,C. glabrata,CAGL0J09834g,YGOB,5759,"('YBR125C', 'CAGL0J09834g')"
C. glabrata,CAGL0K02783g,S. cerevisiae,YKL007W,YGOB,5760,"('CAGL0K02783g', 'YKL007W')"
S. cerevisiae,YKL007W,C. glabrata,CAGL0K02783g,YGOB,5760,"('YKL007W', 'CAGL0K02783g')"
C. glabrata,CAGL0M10235g,S. cerevisiae,YKL006C-A,YGOB,5761,"('CAGL0M10235g', 'YKL006C-A')"
S. cerevisiae,YKL006C-A,C. glabrata,CAGL0M10235g,YGOB,5761,"('YKL006C-A', 'CAGL0M10235g')"
C. glabrata,CAGL0M10285g,S. cerevisiae,YKL005C,YGOB,5762,"('CAGL0M10285g', 'YKL005C')"
S. cerevisiae,YKL005C,C. glabrata,CAGL0M10285g,YGOB,5762,"('YKL005C', 'CAGL0M10285g')"
C. glabrata,CAGL0M10307g,S. cerevisiae,YKL004W,YGOB,5763,"('CAGL0M10307g', 'YKL004W')"
S. cerevisiae,YKL004W,C. glabrata,CAGL0M10307g,YGOB,5763,"('YKL004W', 'CAGL0M10307g')"
C. glabrata,CAGL0M10329g,S. cerevisiae,YKL003C,YGOB,5764,"('CAGL0M10329g', 'YKL003C')"
S. cerevisiae,YKL003C,C. glabrata,CAGL0M10329g,YGOB,5764,"('YKL003C', 'CAGL0M10329g')"
C. glabrata,CAGL0K02827g,S. cerevisiae,YKL002W,YGOB,5765,"('CAGL0K02827g', 'YKL002W')"
S. cerevisiae,YKL002W,C. glabrata,CAGL0K02827g,YGOB,5765,"('YKL002W', 'CAGL0K02827g')"
C. glabrata,CAGL0L02321g,S. cerevisiae,YKL001C,YGOB,5766,"('CAGL0L02321g', 'YKL001C')"
S. cerevisiae,YKL001C,C. glabrata,CAGL0L02321g,YGOB,5766,"('YKL001C', 'CAGL0L02321g')"
C. glabrata,CAGL0L02299g,S. cerevisiae,YKR001C,YGOB,5767,"('CAGL0L02299g', 'YKR001C')"
S. cerevisiae,YKR001C,C. glabrata,CAGL0L02299g,YGOB,5767,"('YKR001C', 'CAGL0L02299g')"
C. glabrata,CAGL0L02277g,S. cerevisiae,YKR002W,YGOB,5768,"('CAGL0L02277g', 'YKR002W')"
S. cerevisiae,YKR002W,C. glabrata,CAGL0L02277g,YGOB,5768,"('YKR002W', 'CAGL0L02277g')"
C. glabrata,CAGL0L02255g,S. cerevisiae,YKR004C,YGOB,5769,"('CAGL0L02255g', 'YKR004C')"
S. cerevisiae,YKR004C,C. glabrata,CAGL0L02255g,YGOB,5769,"('YKR004C', 'CAGL0L02255g')"
C. glabrata,CAGL0J09812g,S. cerevisiae,YBR126C,YGOB,5770,"('CAGL0J09812g', 'YBR126C')"
S. cerevisiae,YBR126C,C. glabrata,CAGL0J09812g,YGOB,5770,"('YBR126C', 'CAGL0J09812g')"
C. glabrata,CAGL0L02233g,S. cerevisiae,YKR006C,YGOB,5772,"('CAGL0L02233g', 'YKR006C')"
S. cerevisiae,YKR006C,C. glabrata,CAGL0L02233g,YGOB,5772,"('YKR006C', 'CAGL0L02233g')"
C. glabrata,CAGL0L02211g,S. cerevisiae,YKR007W,YGOB,5773,"('CAGL0L02211g', 'YKR007W')"
S. cerevisiae,YKR007W,C. glabrata,CAGL0L02211g,YGOB,5773,"('YKR007W', 'CAGL0L02211g')"
C. glabrata,CAGL0L02189g,S. cerevisiae,YKR008W,YGOB,5774,"('CAGL0L02189g', 'YKR008W')"
S. cerevisiae,YKR008W,C. glabrata,CAGL0L02189g,YGOB,5774,"('YKR008W', 'CAGL0L02189g')"
C. glabrata,CAGL0L02167g,S. cerevisiae,YKR009C,YGOB,5775,"('CAGL0L02167g', 'YKR009C')"
S. cerevisiae,YKR009C,C. glabrata,CAGL0L02167g,YGOB,5775,"('YKR009C', 'CAGL0L02167g')"
C. glabrata,CAGL0B03201g,S. cerevisiae,YKR011C,YGOB,5776,"('CAGL0B03201g', 'YKR011C')"
S. cerevisiae,YKR011C,C. glabrata,CAGL0B03201g,YGOB,5776,"('YKR011C', 'CAGL0B03201g')"
C. glabrata,CAGL0G07689g,S. cerevisiae,YKR014C,YGOB,5777,"('CAGL0G07689g', 'YKR014C')"
S. cerevisiae,YKR014C,C. glabrata,CAGL0G07689g,YGOB,5777,"('YKR014C', 'CAGL0G07689g')"
C. glabrata,CAGL0G07711g,S. cerevisiae,YKR016W,YGOB,5778,"('CAGL0G07711g', 'YKR016W')"
S. cerevisiae,YKR016W,C. glabrata,CAGL0G07711g,YGOB,5778,"('YKR016W', 'CAGL0G07711g')"
C. glabrata,CAGL0G07733g,S. cerevisiae,YKR017C,YGOB,5779,"('CAGL0G07733g', 'YKR017C')"
