qseqid,sseqid,pident,qcovs,evalue,bitscore
root_000008;70,CAGL0F09141g,97.143,100,3.6399999999999996e-45,137.0
root_012169;149,CAGL0J11330g,81.333,100,1.08e-78,228.0
root_010549;632,CAGL0M04411g,99.148,56,0.0,712.0
root_009855;347,CAGL0L06952g,74.344,99,0.0,556.0
root_009110;513,CAGL0D05060g,71.906,99,0.0,788.0
root_011843;234,CAGL0H03597g,71.064,100,5.71e-125,352.0
root_012167;135,CAGL0J03234g,100.0,100,1.54e-96,271.0
root_012162;220,CAGL0G03157g,68.664,97,1.32e-112,319.0
root_012166;489,CAGL0M13343g,87.959,100,0.0,909.0
root_009113;1267,CAGL0D01364g,99.828,91,0.0,2347.0
root_012160;437,CAGL0L06908g,88.914,100,0.0,809.0
root_009857;779,CAGL0L02629g,55.137,95,0.0,812.0
root_010405;418,CAGL0A03927g,70.32,100,0.0,656.0
root_010850;73,CAGL0H06732g,63.889,97,4.28e-31,101.0
root_012016;354,CAGL0D01738g,72.316,99,0.0,542.0
root_011289;1064,CAGL0M11396g,65.038,95,0.0,708.0
root_011289;1212,CAGL0B01925g,59.574,62,4.16e-12,68.6
root_012019;663,CAGL0C03421g,99.799,75,0.0,1002.0
root_012018;418,CAGL0H01441g,70.714,99,0.0,613.0
root_012018;418,CAGL0D03894g,57.872,98,0.0,538.0
root_009644;568,CAGL0I02156g,51.111,60,7.62e-118,363.0
root_012230;875,CAGL0G08360g,63.087,100,0.0,1138.0
root_009411;250,CAGL0H07007g,84.462,100,2.7700000000000002e-161,445.0
root_008958;1733,CAGL0I03828g,91.602,89,0.0,2967.0
root_008958;1733,CAGL0E05500g,52.113,53,9.29e-18,87.8
root_010363;372,CAGL0G09020g,87.387,89,0.0,618.0
root_010363;372,CAGL0M08404g,76.324,86,0.0,538.0
root_010014;187,CAGL0L13024g,55.319,100,6.08e-75,221.0
root_009541;219,CAGL0H01485g,62.727,100,2.85e-90,262.0
root_011848;3144,CAGL0C03201g,50.41,100,0.0,3126.0
root_009858;923,CAGL0K09284g,73.068,98,0.0,1402.0
root_011938;985,CAGL0L04092g,66.559,94,0.0,1300.0
root_010015;496,CAGL0C05181g,73.293,99,0.0,747.0
root_010015;496,CAGL0I05500g,62.069,67,5.64e-29,114.0
root_010015;496,CAGL0I05500g,50.495,67,1.2e-24,102.0
root_010015;496,CAGL0D00550g,50.515,59,8.93e-26,107.0
root_010015;496,CAGL0D00550g,52.874,59,1.3399999999999999e-25,106.0
root_010015;944,CAGL0C05181g,99.584,51,0.0,988.0
root_011282;310,CAGL0H02233g,55.184,95,5.28e-125,357.0
root_011282;310,CAGL0H09878g,52.263,78,8.339999999999999e-89,265.0
root_011932;504,CAGL0I03498g,54.701,67,4.71e-128,378.0
root_010401;635,CAGL0A03102g,58.04,99,0.0,738.0
root_010404;859,CAGL0H06985g,55.47,99,0.0,833.0
root_011933;388,CAGL0D01694g,62.205,96,4.18e-175,493.0
root_012498;353,CAGL0M13101g,63.636,97,7.620000000000001e-164,459.0
root_012498;353,CAGL0L12892g,65.789,86,4.13e-149,421.0
root_012494;329,CAGL0K12540g,99.394,100,0.0,672.0
root_012499;386,CAGL0M13805g,62.24,99,7.280000000000001e-160,452.0
root_012499;386,CAGL0G00308g,61.538,100,2.7600000000000002e-157,445.0
root_012381;968,CAGL0J07656g,64.954,100,0.0,1159.0
root_011285;821,CAGL0M02233g,65.815,99,0.0,1056.0
root_012495;384,CAGL0M05687g,53.846,97,1.13e-142,408.0
root_011283;982,CAGL0L10956g,98.987,70,0.0,1394.0
root_012382;369,CAGL0I07227g,85.946,100,0.0,654.0
root_012496;607,CAGL0M02981g,54.226,99,0.0,667.0
root_010400;687,CAGL0K03465g,81.538,94,0.0,1109.0
root_012384;524,CAGL0H09702g,99.192,94,0.0,999.0
root_011284;989,CAGL0K02673g,57.798,63,0.0,693.0
root_011931;1123,CAGL0G04609g,99.689,86,0.0,1980.0
root_009876;397,CAGL0I07073g,54.364,100,4.6e-165,466.0
root_008632;309,CAGL0K00825g,60.067,95,2.03e-124,355.0
root_012490;335,CAGL0B04125g,74.107,100,0.0,516.0
root_008851;106,CAGL0A03168g,60.0,100,6.55e-28,96.3
root_011443;623,CAGL0C03960g,98.077,100,0.0,1279.0
root_011443;623,CAGL0C03938g,69.444,98,0.0,895.0
root_011443;623,CAGL0C03916g,58.387,99,0.0,803.0
root_011443;623,CAGL0C03982g,56.613,99,0.0,775.0
root_012387;1900,CAGL0D03168g,63.549,71,0.0,1810.0
root_008880;217,CAGL0K08932g,50.467,98,2.5e-68,206.0
root_011447;202,CAGL0M03399g,88.608,78,5.06e-106,301.0
root_011446;157,CAGL0D00814g,88.608,100,2.42e-106,298.0
root_008633;166,CAGL0L01199g,58.865,84,1.12e-50,157.0
root_008633;137,CAGL0L01199g,50.893,80,3.61e-33,111.0
root_010852;704,CAGL0D01474g,99.244,94,0.0,1298.0
root_008631;121,CAGL0M12408g,94.444,89,4.91e-73,211.0
root_011444;273,CAGL0B03014g,100.0,100,0.0,571.0
root_010282;334,CAGL0I10791g,73.375,96,0.0,511.0
root_008630;138,CAGL0K00671g,94.488,91,6.04e-85,243.0
root_008630;138,CAGL0L08118g,95.935,88,9.38e-83,237.0
root_008637;748,CAGL0L04026g,99.787,63,0.0,969.0
root_008881;161,CAGL0J03080g,73.418,98,1.07e-82,238.0
root_008881;161,CAGL0M12551g,64.189,91,1.07e-71,211.0
root_011937;2185,CAGL0J08030g,62.72,99,0.0,2941.0
root_010406;451,CAGL0K04015g,98.932,62,0.0,579.0
root_011934;705,CAGL0J11638g,69.96,99,0.0,1076.0
root_012010;150,CAGL0G05610g,66.887,100,5.4e-70,206.0
root_009416;292,CAGL0K11044g,69.858,96,6.82e-153,427.0
root_012011;549,CAGL0M00528g,53.42,97,0.0,573.0
root_008636;1357,CAGL0M08008g,55.35,100,0.0,1548.0
root_011710;398,CAGL0L01309g,58.852,100,1.21e-153,437.0
root_011713;218,CAGL0A01716g,51.415,97,1.18e-77,230.0
root_011711;159,CAGL0C03289g,52.601,99,1.05e-56,188.0
root_011711;159,CAGL0E03982g,53.757,99,7.319999999999999e-55,183.0
root_011711;159,CAGL0E03355g,50.427,73,2.4600000000000002e-36,130.0
root_011711;306,CAGL0C03289g,51.14,98,1.55e-98,315.0
root_011711;306,CAGL0E03982g,52.769,99,7.39e-98,313.0
root_008529;87,CAGL0H06127g,89.535,98,6.1699999999999995e-55,162.0
root_009107;589,CAGL0H08195g,78.283,99,0.0,947.0
root_012192;394,CAGL0A02552g,64.573,98,0.0,529.0
root_012192;394,CAGL0I01188g,65.823,98,0.0,528.0
root_012192;748,CAGL0I01188g,99.233,52,0.0,813.0
root_012192;748,CAGL0A02552g,59.079,51,1.24e-162,473.0
root_008528;87,CAGL0M00418g,64.773,100,1.39e-38,121.0
root_008526;109,CAGL0H08525g,61.765,92,1.7499999999999998e-42,132.0
root_008527;93,CAGL0F06693g,85.106,100,7.65e-58,171.0
root_008635;304,CAGL0J04994g,60.355,99,1.4299999999999999e-142,403.0
root_011158;289,CAGL0G00352g,51.049,96,1.65e-92,273.0
root_009326;100,CAGL0A03036g,68.687,95,5.3899999999999997e-48,146.0
root_009327;248,CAGL0I08701g,70.968,99,1.28e-112,321.0
root_008524;1848,CAGL0E00847g,62.549,96,0.0,2277.0
root_009324;468,CAGL0L04488g,100.0,88,0.0,860.0
root_008523;1454,CAGL0I03102g,99.588,100,0.0,2953.0
root_011629;842,CAGL0A03234g,92.883,100,0.0,1642.0
root_010070;2450,CAGL0F00495g,66.207,97,0.0,3286.0
root_010070;2450,CAGL0K00517g,54.531,99,0.0,2775.0
root_010108;620,CAGL0H10230g,56.548,80,0.0,582.0
root_011624;85,CAGL0I06985g,60.241,97,2.0900000000000002e-36,115.0
root_011624;120,CAGL0I06985g,70.238,69,4.7399999999999996e-42,131.0
root_008987;562,CAGL0G01969g,54.157,76,3.5799999999999997e-140,414.0
root_008987;674,CAGL0L10208g,51.762,71,1.63e-124,380.0
root_008987;674,CAGL0L10208g,71.154,71,4.61e-12,66.6
root_008987;674,CAGL0G01969g,56.021,61,1.8700000000000002e-124,378.0
root_008987;674,CAGL0G01969g,86.486,61,1.59e-12,68.2
root_011625;91,CAGL0M12232g,57.778,97,1.5e-33,110.0
root_011625;172,CAGL0M12232g,96.491,66,2.03e-78,226.0
root_009320;585,CAGL0H02585g,65.829,100,0.0,778.0
root_009323;854,CAGL0C05313g,60.606,100,0.0,1051.0
root_010283;645,CAGL0H05907g,54.147,97,0.0,729.0
root_011449;1073,CAGL0J04928g,82.775,100,0.0,1830.0
root_008981;411,CAGL0I09592g,71.247,95,0.0,586.0
root_008986;167,CAGL0B01419g,81.437,99,2.42e-101,286.0
root_011622;816,CAGL0J03146g,59.769,95,0.0,968.0
root_008980;352,CAGL0L00319g,78.286,99,0.0,574.0
root_011623;875,CAGL0J03146g,77.06,100,0.0,1422.0
root_011620;62,CAGL0M05593g,53.846,100,1.71e-19,71.6
root_010194;277,CAGL0A04125g,59.431,100,4.06e-84,251.0
root_009697;439,CAGL0M12881g,100.0,100,0.0,903.0
root_008988;418,CAGL0J02442g,79.95,95,0.0,660.0
root_008982;318,CAGL0K06369g,73.248,98,9.57e-178,493.0
root_009694;136,CAGL0K06567g,94.161,100,2.41e-93,263.0
root_009610;440,CAGL0K06215g,65.265,99,0.0,619.0
root_009329;417,CAGL0M05973g,62.559,100,2.2e-167,473.0
root_009455;707,CAGL0L07986g,98.758,91,0.0,1318.0
root_009071;393,CAGL0H06655g,52.586,86,7.630000000000001e-122,357.0
root_009695;943,CAGL0I05060g,99.837,65,0.0,1249.0
root_009073;1035,CAGL0D05280g,58.157,98,0.0,1195.0
root_009457;444,CAGL0M10483g,74.607,99,0.0,635.0
root_009450;216,CAGL0H09064g,88.018,100,1.48e-144,399.0
root_008856;919,CAGL0G06688g,99.701,73,0.0,1365.0
root_008989;522,CAGL0D06688g,75.285,99,0.0,837.0
root_008989;522,CAGL0J03212g,66.064,95,0.0,693.0
root_008989;522,CAGL0H05137g,58.522,93,0.0,602.0
root_009070;214,CAGL0F02761g,71.292,97,4.34e-109,310.0
root_009076;225,CAGL0H00462g,93.363,100,2.52e-147,407.0
root_009077;261,CAGL0J02398g,69.962,100,1.44e-130,368.0
root_009077;522,CAGL0J02398g,100.0,50,0.0,546.0
root_010152;562,CAGL0M08756g,61.691,94,0.0,680.0
root_010153;237,CAGL0C00275g,77.021,99,1.3e-135,379.0
root_010990;342,CAGL0I07381g,52.874,99,4.54e-127,365.0
root_009451;1165,CAGL0B04389g,68.613,98,0.0,1579.0
root_009451;1165,CAGL0I04840g,51.619,84,0.0,978.0
root_009452;704,CAGL0D04180g,58.577,99,0.0,823.0
root_009612;869,CAGL0E03201g,55.302,98,0.0,974.0
root_009218;370,CAGL0K07095g,68.074,100,0.0,521.0
root_011771;251,CAGL0I05478g,58.73,100,4.36e-109,312.0
root_010881;183,CAGL0K01067g,65.248,77,4.59e-67,201.0
root_010880;642,CAGL0H06699g,73.806,99,0.0,972.0
root_009212;376,CAGL0E02497g,98.408,100,0.0,763.0
root_009213;336,CAGL0D02508g,53.169,83,1.27e-102,301.0
root_010156;446,CAGL0H07227g,58.894,92,2.79e-175,496.0
root_009210;1568,CAGL0F04301g,99.461,95,0.0,3015.0
root_010409;274,CAGL0D03696g,57.353,99,2.55e-114,328.0
root_012515;970,CAGL0L06226g,99.168,50,0.0,966.0
root_010159;496,CAGL0J06842g,63.563,98,0.0,649.0
root_009075;615,CAGL0H00220g,99.755,66,0.0,815.0
root_009211;451,CAGL0M05049g,68.276,96,0.0,637.0
root_009211;451,CAGL0L01727g,51.327,100,9.100000000000001e-161,459.0
root_009217;555,CAGL0I00990g,63.636,53,4.32e-11,62.4
root_009613;2376,CAGL0G08822g,63.323,97,0.0,2972.0
root_009216;281,CAGL0L00847g,62.151,88,4.58e-112,323.0
root_009078;307,CAGL0J02420g,73.802,100,7.91e-176,486.0
root_011033;365,CAGL0L03289g,65.761,99,1.14e-162,457.0
root_011033;365,CAGL0L05434g,55.738,100,5.46e-127,366.0
root_011033;365,CAGL0G08668g,67.568,70,1.2899999999999999e-126,370.0
root_011033;365,CAGL0J09922g,63.74,71,3.29e-123,360.0
root_012123;312,CAGL0J09394g,63.107,99,2.07e-150,422.0
root_012511;290,CAGL0H07689g,98.324,62,2.88e-129,363.0
root_009459;627,CAGL0L11638g,60.353,96,0.0,654.0
root_009523;176,CAGL0E00539g,59.341,100,1.53e-74,219.0
root_009108;741,CAGL0K05863g,98.684,72,0.0,1067.0
root_009454;720,CAGL0M13739g,75.917,87,0.0,978.0
root_009109;385,CAGL0H07425g,63.102,97,0.0,506.0
root_011723;412,CAGL0L12760g,62.892,100,0.0,520.0
root_011723;412,CAGL0L05148g,59.179,100,1.74e-163,463.0
root_008750;743,CAGL0I02552g,62.706,71,6.450000000000001e-129,405.0
root_008750;743,CAGL0I02552g,79.29,71,9.07e-93,309.0
root_008750;743,CAGL0I02552g,64.516,71,4.19e-20,93.6
root_010978;470,CAGL0E01595g,53.483,94,1.97e-161,462.0
root_010979;484,CAGL0F01287g,71.125,96,0.0,662.0
root_008949;343,CAGL0J10692g,60.671,95,4.98e-144,408.0
root_010975;110,CAGL0K05813g,63.303,98,2.41e-50,154.0
root_010971;1088,CAGL0L10582g,77.91,98,0.0,1784.0
root_010971;1088,CAGL0H00682g,71.521,99,0.0,1600.0
root_010576;110,CAGL0J05764g,55.66,95,3.2600000000000003e-37,120.0
root_010379;467,CAGL0C02211g,54.409,96,6.329999999999999e-180,510.0
root_010654;531,CAGL0F02233g,61.458,90,0.0,645.0
root_008948;1452,CAGL0G03355g,55.978,99,0.0,1641.0
root_010373;782,CAGL0G08338g,73.196,97,0.0,1137.0
root_010371;131,CAGL0G06094g,77.519,97,1.3600000000000001e-64,191.0
root_010717;468,CAGL0I05038g,66.593,94,0.0,616.0
root_010717;468,CAGL0A04301g,58.222,95,0.0,537.0
root_010370;156,CAGL0K11748g,91.72,100,4.4599999999999996e-108,302.0
root_010377;243,CAGL0A04433g,51.092,93,4.3699999999999996e-82,244.0
root_010652;244,CAGL0E00737g,63.063,84,1.83e-91,268.0
root_010973;109,CAGL0G04961g,57.944,97,3.88e-46,142.0
root_010651;99,CAGL0H08541g,89.773,88,5.73e-57,169.0
root_010578;77,CAGL0D02150g,69.62,99,1.81e-33,107.0
root_010101;856,CAGL0K09438g,97.935,90,0.0,1559.0
root_010656;540,CAGL0D05742g,99.793,89,0.0,991.0
root_010301;327,CAGL0J01067g,58.147,95,2.18e-136,387.0
root_010307;283,CAGL0I09812g,76.327,86,4.39e-140,394.0
root_010579;327,CAGL0M00572g,97.866,100,0.0,651.0
root_012286;578,CAGL0M03355g,86.231,99,0.0,1006.0
root_010374;556,CAGL0A01672g,50.569,88,1.3499999999999999e-101,320.0
root_010374;556,CAGL0A01672g,55.814,88,1.76e-12,67.8
root_009949;471,CAGL0M11198g,55.508,100,0.0,551.0
root_010474;244,CAGL0M07876g,66.355,86,3.43e-100,288.0
root_008620;261,CAGL0M09801g,65.385,99,1.91e-122,347.0
root_010191;387,CAGL0J05104g,56.068,99,9.29e-155,440.0
root_009580;943,CAGL0M04279g,68.047,99,0.0,1357.0
root_010570;127,CAGL0G09933g,57.831,65,1.97e-27,95.1
root_010714;748,CAGL0A03740g,72.933,100,0.0,1155.0
root_010496;124,CAGL0F04631g,64.286,78,3.1599999999999995e-42,135.0
root_010571;93,CAGL0I06721g,67.416,93,4.91e-37,118.0
root_009587;426,CAGL0G00704g,60.046,99,0.0,543.0
root_010573;110,CAGL0F04961g,82.883,100,4.0399999999999996e-55,165.0
root_009586;736,CAGL0M01430g,54.582,99,0.0,829.0
root_010572;83,CAGL0M00874g,73.75,95,6.68e-38,119.0
root_011808;340,CAGL0D01914g,65.782,95,4.69e-139,395.0
root_010574;196,CAGL0C02497g,54.545,100,8.51e-60,182.0
root_010497;792,CAGL0J11352g,53.247,93,0.0,716.0
root_010497;735,CAGL0J11352g,50.0,59,1.97e-137,421.0
root_010577;80,CAGL0A03051g,65.789,94,1.17e-31,104.0
root_008896;373,CAGL0M02002g,53.6,100,1.2499999999999999e-147,420.0
root_010493;1106,CAGL0E04972g,99.255,61,0.0,1335.0
root_011046;386,CAGL0H03949g,71.123,97,0.0,567.0
root_011046;386,CAGL0B04675g,54.047,98,3.01e-158,448.0
root_011774;98,CAGL0I09372g,56.977,83,1.36e-28,97.4
root_011774;120,CAGL0I09372g,50.0,64,1.99e-19,75.1
root_012151;706,CAGL0C05159g,64.628,84,0.0,739.0
root_010069;793,CAGL0E05940g,61.045,99,0.0,1021.0
root_010069;793,CAGL0H08888g,62.923,89,0.0,959.0
root_010490;437,CAGL0G01298g,99.736,87,0.0,768.0
root_011412;213,CAGL0H02849g,69.767,99,9.22e-107,304.0
root_010889;987,CAGL0B04213g,99.667,91,0.0,1845.0
root_008853;591,CAGL0K12012g,89.322,99,0.0,1088.0
root_010068;198,CAGL0D01958g,51.5,98,1.6800000000000001e-59,182.0
root_008852;347,CAGL0G09889g,54.783,99,3.66e-138,394.0
root_010494;217,CAGL0L10604g,68.0,99,1.18e-99,286.0
root_010491;551,CAGL0I07271g,50.542,99,0.0,570.0
root_009588;513,CAGL0J01265g,76.493,100,0.0,817.0
root_011430;218,CAGL0G05005g,53.878,100,1.69e-92,269.0
root_009618;273,CAGL0M02057g,53.31,99,1.0700000000000001e-105,306.0
root_012449;494,CAGL0K08888g,51.362,95,0.0,526.0
root_009406;669,CAGL0F01397g,69.885,99,0.0,930.0
root_009693;510,CAGL0M13717g,84.932,99,0.0,905.0
root_012153;1077,CAGL0H01243g,69.553,99,0.0,1558.0
root_009772;835,CAGL0F02145g,57.679,100,0.0,934.0
root_012448;419,CAGL0F03861g,55.582,97,4.03e-148,425.0
root_012448;850,CAGL0F03861g,99.302,51,0.0,869.0
root_011736;355,CAGL0H04939g,73.066,98,0.0,525.0
root_011736;355,CAGL0I04048g,69.275,97,2.3300000000000002e-177,493.0
root_012443;199,CAGL0K09988g,63.959,99,1.14e-93,269.0
root_012155;692,CAGL0M11220g,60.372,100,0.0,827.0
root_011947;1602,CAGL0L03135g,53.007,95,0.0,1576.0
root_011119;168,CAGL0F05027g,58.865,78,1.09e-51,161.0
root_011119;250,CAGL0F05027g,98.396,75,9.33e-136,378.0
root_008897;303,CAGL0K01705g,62.069,98,5.93e-140,395.0
root_010972;142,CAGL0M07271g,72.789,99,9.41e-75,217.0
root_012442;525,CAGL0L06556g,67.913,97,0.0,747.0
root_011807;215,CAGL0L07920g,58.411,99,1.87e-89,260.0
root_011382;365,CAGL0K12958g,62.881,99,9.38e-166,465.0
root_012025;587,CAGL0L03267g,66.497,99,0.0,757.0
root_012025;587,CAGL0B03773g,51.816,88,0.0,527.0
root_012025;881,CAGL0K05753g,99.394,75,0.0,1357.0
root_012025;881,CAGL0B01012g,74.57,65,0.0,903.0
root_012025;881,CAGL0L07546g,52.54,71,0.0,664.0
root_012025;881,CAGL0H08393g,52.144,66,0.0,639.0
root_009827;450,CAGL0L10318g,52.308,99,6.619999999999999e-172,488.0
root_011737;610,CAGL0I03608g,58.017,97,0.0,612.0
root_012447;412,CAGL0L12078g,81.068,99,0.0,703.0
root_012026;592,CAGL0D02178g,81.058,99,0.0,964.0
root_011387;668,CAGL0I03344g,98.839,90,0.0,1242.0
root_012027;609,CAGL0L07546g,70.0,99,0.0,910.0
root_012027;609,CAGL0H08393g,69.326,92,0.0,825.0
root_012027;609,CAGL0K05753g,53.651,99,0.0,692.0
root_012027;609,CAGL0B01012g,53.018,97,0.0,673.0
root_012445;404,CAGL0M11638g,52.632,98,1.13e-153,437.0
root_012445;557,CAGL0M11638g,99.497,71,0.0,819.0
root_012021;347,CAGL0H07513g,65.156,100,7.53e-171,477.0
root_011386;514,CAGL0K08536g,60.886,100,0.0,646.0
root_011732;1235,CAGL0L05654g,52.549,91,0.0,762.0
root_011732;1235,CAGL0L05654g,52.408,91,9.01e-101,348.0
root_011732;1630,CAGL0L05654g,98.817,83,0.0,2766.0
root_012444;765,CAGL0K10054g,59.789,62,0.0,634.0
root_012444;1247,CAGL0K10054g,98.992,64,0.0,1625.0
root_011941;707,CAGL0E03069g,75.07,100,0.0,1057.0
root_009821;778,CAGL0D06424g,90.722,99,0.0,1481.0
root_009821;778,CAGL0F02431g,54.98,94,0.0,820.0
root_012020;2108,CAGL0E00451g,56.304,98,0.0,2311.0
root_011045;859,CAGL0E01617g,59.86,98,0.0,925.0
root_011045;929,CAGL0E01617g,57.407,63,1.5000000000000002e-144,447.0
root_011045;929,CAGL0E01617g,54.301,63,4.94e-52,194.0
root_009820;795,CAGL0F02431g,80.666,98,0.0,1315.0
root_009820;795,CAGL0D06424g,55.316,99,0.0,860.0
root_010063;106,CAGL0H08283g,91.262,96,1.4500000000000001e-65,191.0
root_010974;348,CAGL0I04554g,99.582,68,3.07e-176,486.0
root_011438;566,CAGL0K05819g,53.156,53,2.82e-108,331.0
root_012029;573,CAGL0E05632g,61.101,97,0.0,710.0
root_009822;261,CAGL0K02233g,93.511,100,0.0,508.0
root_010977;526,CAGL0G01056g,56.226,95,0.0,584.0
root_011437;682,CAGL0K05819g,98.783,72,0.0,1017.0
root_009537;122,CAGL0I05434g,83.74,100,1.14e-71,207.0
root_011389;1934,CAGL0G02497g,99.607,92,0.0,3445.0
root_008621;432,CAGL0H06479g,55.305,100,4.1599999999999995e-172,486.0
root_011434;99,CAGL0L12716g,55.789,95,1e-34,112.0
root_009866;649,CAGL0A02189g,84.132,93,0.0,1081.0
root_009866;649,CAGL0A01760g,55.428,93,0.0,714.0
root_011381;424,CAGL0J08547g,98.681,89,0.0,786.0
root_008622;595,CAGL0F01705g,77.181,100,0.0,995.0
root_011433;409,CAGL0M13915g,54.987,90,2.65e-141,405.0
root_009286;371,CAGL0G02585g,83.11,100,0.0,642.0
root_011380;933,CAGL0C00759g,99.236,84,0.0,1553.0
root_011092;525,CAGL0F03927g,89.354,100,0.0,982.0
root_008539;365,CAGL0E01683g,71.585,98,0.0,562.0
root_009826;1842,CAGL0J08206g,55.73,87,0.0,717.0
root_008625;513,CAGL0H08822g,54.965,77,1.14e-156,454.0
root_008625;513,CAGL0E06006g,56.471,65,1.33e-124,368.0
root_010062;74,CAGL0M10912g,86.301,97,2.38e-39,122.0
root_008839;559,CAGL0F09097g,63.03,72,2.4199999999999997e-61,211.0
root_011541;269,CAGL0B02167g,68.775,93,1.72e-130,368.0
root_011543;338,CAGL0B03817g,65.282,99,9.32e-160,448.0
root_009829;778,CAGL0L11924g,88.546,99,0.0,1444.0
root_008626;751,CAGL0M10439g,79.838,98,0.0,1262.0
root_008626;751,CAGL0C04323g,68.999,97,0.0,1087.0
root_008534;657,CAGL0I08349g,71.795,63,0.0,649.0
root_008535;528,CAGL0D02002g,60.268,84,0.0,546.0
root_008535;586,CAGL0D02002g,52.96,54,1.5099999999999998e-115,352.0
root_008535;749,CAGL0D02002g,98.915,74,0.0,1134.0
root_011546;304,CAGL0B03795g,91.803,100,0.0,548.0
root_011547;70,CAGL0L02799g,94.366,100,5.04e-47,141.0
root_011366;295,CAGL0K07524g,51.557,96,9.36e-103,301.0
root_008431;310,CAGL0A02816g,62.179,100,9.52e-143,403.0
root_008431;310,CAGL0I01100g,58.746,97,1.3499999999999999e-131,374.0
root_009267;390,CAGL0F06853g,70.051,100,1.03e-178,500.0
root_008536;742,CAGL0F03905g,62.825,83,0.0,761.0
root_011361;950,CAGL0G07777g,64.137,99,0.0,1251.0
root_010061;822,CAGL0J05214g,99.441,87,0.0,1461.0
root_008533;555,CAGL0L12650g,65.642,96,0.0,702.0
root_009264;444,CAGL0L10890g,76.419,100,0.0,719.0
root_011895;1224,CAGL0L04246g,95.997,99,0.0,2439.0
root_009266;1201,CAGL0I03718g,70.466,100,0.0,1808.0
root_008531;661,CAGL0G01320g,99.315,66,0.0,891.0
root_011365;149,CAGL0G05049g,70.748,98,8.790000000000001e-70,205.0
root_009262;387,CAGL0G02079g,92.268,100,0.0,715.0
root_008532;305,CAGL0L12474g,90.333,98,0.0,569.0
root_008532;305,CAGL0H07535g,52.459,98,1.32e-108,315.0
root_011549;222,CAGL0K11418g,90.583,100,4.2199999999999994e-152,419.0
root_009129;1009,CAGL0E05302g,99.638,82,0.0,1686.0
root_009261;353,CAGL0H05753g,53.448,97,7.77e-130,373.0
root_011894;1149,CAGL0L02849g,90.669,99,0.0,2147.0
root_009260;543,CAGL0D03322g,53.805,99,0.0,558.0
root_010118;494,CAGL0K10890g,100.0,81,0.0,827.0
root_010118;494,CAGL0I02024g,76.75,81,0.0,673.0
root_010118;494,CAGL0I02574g,71.072,81,0.0,631.0
root_010118;494,CAGL0L09537g,67.5,81,0.0,580.0
root_011168;511,CAGL0J04224g,61.69,94,0.0,545.0
root_011548;804,CAGL0H03245g,55.322,98,0.0,861.0
root_011891;318,CAGL0L08932g,85.816,88,1.5000000000000002e-179,496.0
root_011891;318,CAGL0G02915g,77.899,87,3.42e-158,442.0
root_011891;318,CAGL0G01738g,69.565,87,7.809999999999999e-147,413.0
root_008444;717,CAGL0L03377g,59.341,55,1.2099999999999999e-24,108.0
root_008444;1277,CAGL0L03377g,99.338,95,0.0,2462.0
root_009287;273,CAGL0E00869g,54.965,99,2.29e-86,257.0
root_011893;299,CAGL0L02079g,80.412,97,4.47e-180,496.0
root_011892;307,CAGL0G02915g,88.364,89,0.0,505.0
root_011892;307,CAGL0G01738g,78.545,89,1.17e-168,468.0
root_011892;307,CAGL0L08932g,76.95,91,9.54e-156,436.0
root_011096;798,CAGL0M05335g,68.036,94,0.0,1105.0
root_011095;840,CAGL0E02805g,59.431,99,0.0,976.0
root_011094;320,CAGL0I07645g,86.997,100,0.0,577.0
root_008538;361,CAGL0G02101g,61.202,100,1e-166,468.0
root_011097;366,CAGL0J08932g,56.944,98,1.38e-145,414.0
root_011163;370,CAGL0L04730g,61.272,93,1.46e-156,442.0
root_011162;315,CAGL0M07513g,51.944,100,5.499999999999999e-115,334.0
root_010143;318,CAGL0L07678g,87.774,100,0.0,597.0
root_008849;718,CAGL0J06072g,65.49,96,0.0,908.0
root_011166;590,CAGL0J07370g,50.88,97,0.0,546.0
root_009867;749,CAGL0I09636g,98.774,98,0.0,1482.0
root_010144;853,CAGL0D00352g,60.304,96,0.0,1013.0
root_010145;453,CAGL0G09449g,57.455,61,3.02e-119,354.0
root_009007;678,CAGL0M06831g,82.075,62,5.88e-62,216.0
root_009919;445,CAGL0I03674g,77.578,100,0.0,718.0
root_010146;448,CAGL0I00484g,68.539,99,0.0,655.0
root_010146;448,CAGL0G09515g,63.801,98,0.0,597.0
root_009861;567,CAGL0D04884g,64.821,98,0.0,743.0
root_009862;371,CAGL0G03399g,69.832,96,0.0,560.0
root_010418;260,CAGL0I00946g,74.016,94,9.759999999999999e-146,406.0
root_009863;870,CAGL0M02387g,69.676,99,0.0,1217.0
root_009718;586,CAGL0G03927g,76.138,94,0.0,836.0
root_009718;586,CAGL0E03674g,71.453,98,0.0,831.0
root_009231;456,CAGL0G01606g,50.873,98,3.5599999999999996e-147,426.0
root_009461;1464,CAGL0K00693g,99.429,60,0.0,1782.0
root_010703;202,CAGL0C04719g,51.961,99,3.17e-74,220.0
root_008842;710,CAGL0B04147g,58.077,73,0.0,589.0
root_008842;710,CAGL0G03047g,55.058,72,0.0,562.0
root_010702;500,CAGL0J06226g,62.963,99,0.0,662.0
root_008844;446,CAGL0F04741g,63.636,86,0.0,514.0
root_008844;446,CAGL0K10604g,63.009,71,1.77e-147,426.0
root_009460;191,CAGL0I03388g,80.208,100,9.65e-119,332.0
root_009717;548,CAGL0H06017g,58.781,99,0.0,678.0
