root_000008;70	CAGL0F09141g	97.143	100	3.64e-45	137
root_008846;976	CAGL0D02244g	25.240	28	1.46e-21	97.1
root_008846;976	CAGL0H06259g	29.699	26	2.43e-20	95.1
root_008846;976	CAGL0L07326g	32.620	17	2.48e-20	93.6
root_008846;976	CAGL0M11748g	29.146	20	4.22e-20	92.4
root_008846;976	CAGL0L06006g	25.987	26	4.39e-20	94.0
root_008846;976	CAGL0B04147g	28.090	22	6.55e-20	92.4
root_008846;976	CAGL0C03509g	26.872	21	1.45e-19	92.4
root_008846;976	CAGL0M10829g	31.731	18	1.91e-19	92.4
root_008846;976	CAGL0G04609g	25.794	24	2.61e-19	91.7
root_008846;976	CAGL0H07535g	27.556	22	4.78e-19	86.7
root_008846;976	CAGL0D01694g	29.114	22	5.02e-19	89.0
root_008846;976	CAGL0K00693g	26.667	23	5.16e-19	90.5
root_008846;976	CAGL0F00913g	29.818	26	5.84e-19	90.5
root_008846;976	CAGL0K10604g	28.472	28	6.00e-19	88.6
root_008846;976	CAGL0B04301g	26.370	25	9.17e-19	89.0
root_008846;976	CAGL0L07810g	29.327	20	1.08e-18	89.0
root_008846;976	CAGL0D02002g	27.039	23	1.40e-18	88.2
root_008846;976	CAGL0M02233g	26.688	29	2.81e-18	87.8
root_008846;976	CAGL0K06479g	26.117	26	4.67e-18	87.4
root_008846;976	CAGL0G03047g	26.718	22	5.04e-18	86.7
root_008846;976	CAGL0E01683g	29.461	23	5.29e-18	85.1
root_008846;976	CAGL0H10318g	26.556	23	7.64e-18	83.6
root_008846;976	CAGL0F03311g	29.000	19	9.60e-18	86.7
root_008846;976	CAGL0I04422g	25.078	26	1.01e-17	84.7
root_008846;976	CAGL0J04290g	27.897	22	1.85e-17	83.2
root_008846;976	CAGL0K02167g	24.225	29	2.47e-17	85.1
root_008846;976	CAGL0I08349g	24.399	26	4.58e-17	84.0
root_008846;976	CAGL0J11308g	27.586	23	9.79e-17	82.8
root_008846;976	CAGL0F04741g	24.896	24	1.69e-16	80.9
root_008846;976	CAGL0K04169g	27.907	22	2.31e-16	80.1
root_008846;976	CAGL0K01617g	26.224	26	3.26e-15	78.2
root_008846;976	CAGL0J00539g	24.503	26	4.59e-15	77.0
root_008846;976	CAGL0H01199g	33.088	12	6.31e-15	77.4
root_008846;976	CAGL0I05390g	27.126	23	4.04e-14	73.6
root_008846;976	CAGL0C02893g	26.442	20	4.80e-14	73.9
root_008846;976	CAGL0M08360g	26.180	20	2.41e-13	72.0
root_008846;976	CAGL0K11550g	28.873	13	5.46e-13	70.5
root_008846;976	CAGL0G05720g	29.139	15	1.38e-12	69.3
root_008846;976	CAGL0L12650g	30.275	11	1.89e-12	68.9
root_008846;976	CAGL0K12562g	27.891	15	3.97e-12	68.6
root_008846;976	CAGL0F03245g	28.319	21	4.73e-12	68.2
root_008846;976	CAGL0M13167g	27.854	18	1.04e-11	66.6
root_008846;976	CAGL0K11275g	30.400	13	1.54e-11	65.9
root_012491;487	CAGL0J08316g	66.733	99	0.0	652
root_010705;283	CAGL0G08019g	62.366	96	6.38e-115	331
root_009489;307	CAGL0D05412g	67.677	94	6.85e-147	414
root_009489;336	CAGL0D05412g	41.503	87	1.33e-67	213
root_009481;483	CAGL0L02145g	34.955	100	3.99e-100	309
root_009481;497	CAGL0L02145g	28.374	99	1.96e-43	159
root_009481;497	CAGL0K03223g	27.805	38	1.91e-12	67.4
root_009481;512	CAGL0L02145g	23.129	99	2.58e-25	107
root_009481;512	CAGL0K00539g	24.038	92	1.07e-14	73.9
root_009481;585	CAGL0L02145g	97.974	93	0.0	1102
root_010140;431	CAGL0K12430g	42.993	96	2.72e-103	311
root_010140;470	CAGL0K12430g	35.857	52	9.12e-33	126
root_010140;686	CAGL0K12430g	99.281	61	0.0	838
root_008847;680	CAGL0K03399g	71.570	100	0.0	1001
root_008847;680	CAGL0K07458g	57.687	99	0.0	818
root_008847;680	CAGL0F09075g	43.932	57	4.69e-107	339
root_008847;680	CAGL0M08404g	44.558	43	8.89e-83	268
root_008847;680	CAGL0G09020g	44.407	43	9.43e-82	261
root_008847;680	CAGL0M09361g	41.791	48	6.07e-80	273
root_008847;680	CAGL0C03509g	39.474	41	9.05e-65	228
root_008847;680	CAGL0J06072g	35.817	42	1.58e-62	220
root_008847;680	CAGL0B04301g	35.054	43	6.61e-58	202
root_008847;680	CAGL0E05720g	36.071	41	3.76e-50	176
root_008847;680	CAGL0B04147g	31.143	44	7.64e-48	175
root_008847;680	CAGL0G03047g	28.000	50	7.51e-44	163
root_008847;680	CAGL0G04609g	30.686	39	1.16e-39	154
root_008847;680	CAGL0I07513g	30.325	39	1.43e-39	154
root_008847;680	CAGL0K06479g	32.143	40	2.59e-35	141
root_008847;680	CAGL0J11638g	29.856	40	6.49e-34	136
root_008847;680	CAGL0M08910g	32.389	36	1.62e-33	134
root_008847;680	CAGL0J03872g	31.395	35	1.67e-33	134
root_008847;680	CAGL0K05709g	31.769	38	1.93e-33	135
root_008847;680	CAGL0K08514g	32.075	31	2.90e-33	135
root_008847;680	CAGL0L07326g	31.313	39	4.97e-32	128
root_008847;680	CAGL0M02233g	29.758	39	2.79e-31	128
root_008847;680	CAGL0L11550g	30.576	40	3.92e-31	128
root_008847;680	CAGL0F04741g	32.389	35	7.23e-31	124
root_008847;680	CAGL0M02519g	28.239	40	1.24e-30	126
root_008847;680	CAGL0B01925g	29.825	45	3.04e-30	125
root_008847;680	CAGL0K10604g	30.627	38	1.04e-29	120
root_008847;680	CAGL0M11396g	27.385	44	1.16e-29	123
root_008847;680	CAGL0M02299g	32.567	38	1.16e-29	123
root_008847;680	CAGL0K12562g	36.250	44	1.23e-28	120
root_008847;680	CAGL0K12562g	36.184	44	1.01e-25	111
root_008847;680	CAGL0L05632g	28.526	43	3.59e-27	115
root_008847;680	CAGL0I09504g	31.579	39	4.23e-26	110
root_008847;680	CAGL0F00649g	26.444	39	3.10e-24	104
root_008847;680	CAGL0L06006g	26.897	35	3.23e-24	106
root_008847;680	CAGL0K02673g	29.630	38	1.01e-23	104
root_008847;680	CAGL0C05005g	27.386	35	1.37e-23	104
root_008847;680	CAGL0J00539g	28.125	39	1.31e-22	99.8
root_008847;680	CAGL0M10153g	27.240	39	2.68e-22	100
root_008847;680	CAGL0H01639g	29.032	35	6.85e-22	97.8
root_008847;680	CAGL0B03509g	29.596	27	1.53e-21	97.1
root_008847;680	CAGL0K02167g	25.970	40	1.62e-21	97.8
root_008847;680	CAGL0L03520g	28.571	40	1.17e-20	95.1
root_008847;680	CAGL0M11748g	27.003	43	1.06e-19	90.1
root_008847;680	CAGL0M03729g	27.941	28	1.07e-19	91.7
root_008847;680	CAGL0D02244g	29.134	32	1.50e-18	87.0
root_008847;680	CAGL0J03828g	29.353	28	3.44e-18	85.9
root_008847;680	CAGL0L07810g	26.923	35	5.44e-18	85.9
root_008847;680	CAGL0B02739g	27.679	29	7.21e-18	85.5
root_008847;680	CAGL0D01694g	25.974	40	9.11e-18	84.3
root_008847;680	CAGL0F00913g	27.099	36	1.19e-17	85.5
root_008847;680	CAGL0I03498g	27.778	32	2.56e-17	82.8
root_008847;680	CAGL0H07535g	28.283	38	2.67e-17	80.9
root_008847;680	CAGL0E01683g	27.333	37	4.47e-17	81.6
root_008847;680	CAGL0J04290g	27.476	38	1.01e-16	80.1
root_008847;680	CAGL0M10829g	31.884	26	1.43e-16	82.0
root_008847;680	CAGL0D02002g	28.302	30	2.33e-16	80.5
root_008847;680	CAGL0L12474g	25.407	39	2.54e-16	78.2
root_008847;680	CAGL0I05896g	25.974	32	2.67e-16	80.9
root_008847;680	CAGL0H06259g	25.758	36	2.90e-16	80.9
root_008847;680	CAGL0K04169g	26.115	39	1.40e-15	77.0
root_008847;680	CAGL0K11550g	30.986	18	1.17e-14	75.1
root_008847;680	CAGL0K04301g	25.833	33	7.15e-14	71.6
root_008847;680	CAGL0M13541g	25.591	28	8.80e-14	72.4
root_008847;680	CAGL0H01199g	25.112	29	7.17e-13	70.1
root_008847;680	CAGL0H10318g	26.804	28	1.61e-12	66.6
root_008847;680	CAGL0L12650g	30.693	28	2.86e-12	67.4
root_010141;580	CAGL0M06105g	64.334	99	0.0	789
root_009464;1115	CAGL0F03245g	39.742	89	0.0	694
root_009464;1115	CAGL0F00649g	24.911	23	9.09e-14	73.2
root_009464;1115	CAGL0H01199g	27.126	21	1.92e-12	69.7
root_009464;1115	CAGL0M02299g	23.548	27	1.99e-12	69.3
root_009464;1115	CAGL0E01683g	27.419	21	8.15e-12	66.2
root_009464;1115	CAGL0M02233g	23.955	31	1.26e-11	66.6
root_009464;1115	CAGL0K01617g	21.975	27	3.24e-11	65.5
root_009464;1224	CAGL0F03245g	44.946	70	2.29e-139	448
root_009464;1224	CAGL0F03245g	26.524	70	3.70e-33	137
root_009464;1224	CAGL0F04741g	27.108	26	4.47e-16	80.1
root_009464;1224	CAGL0E01683g	26.997	26	4.08e-15	76.6
root_009464;1224	CAGL0J00539g	23.944	26	1.07e-13	72.8
root_009464;1224	CAGL0L07326g	27.018	22	4.79e-13	70.9
root_009464;1224	CAGL0K10604g	23.262	29	2.66e-11	65.1
root_008830;1046	CAGL0H08558g	27.768	97	7.39e-110	365
root_008830;1165	CAGL0H08558g	22.981	88	1.51e-18	89.7
root_008830;1165	CAGL0H08558g	26.236	88	7.91e-17	84.0
root_008830;1178	CAGL0H08558g	35.489	98	0.0	619
root_010142;420	CAGL0C05115g	83.135	100	0.0	743
root_009545;290	CAGL0D04070g	56.870	90	5.07e-98	288
root_009545;285	CAGL0D04070g	34.981	88	5.94e-44	149
root_009542;201	CAGL0C04851g	40.367	99	1.34e-45	148
root_009542;205	CAGL0C04851g	29.439	93	1.68e-24	94.0
root_009542;196	CAGL0C04851g	35.955	45	9.63e-11	57.0
root_009542;511	CAGL0C04851g	95.455	43	3.20e-140	401
root_011890;202	CAGL0D06270g	42.157	96	1.12e-42	140
root_011890;293	CAGL0D06270g	36.875	54	5.27e-28	105
root_011890;964	CAGL0D06270g	97.475	21	4.19e-134	399
root_009626;181	CAGL0J09064g	88.462	100	1.90e-121	338
root_009626;181	CAGL0I03916g	86.813	100	1.13e-119	334
root_009626;181	CAGL0I10835g	54.696	99	1.48e-71	212
root_009626;181	CAGL0L12826g	37.912	94	5.37e-36	122
root_009626;181	CAGL0E05896g	35.928	88	1.68e-28	102
root_009626;181	CAGL0I00858g	28.750	82	2.40e-16	71.2
root_009626;181	CAGL0F02123g	30.534	69	1.57e-12	61.2
root_009466;561	CAGL0G05071g	81.753	99	0.0	950
root_009466;561	CAGL0B02607g	28.424	65	1.95e-35	137
root_009466;561	CAGL0G00440g	25.392	56	9.93e-32	127
root_008992;432	CAGL0H02211g	37.183	81	8.08e-75	236
root_008992;915	CAGL0H02211g	27.536	29	1.03e-24	105
root_008992;444	CAGL0H02211g	40.669	80	9.92e-92	280
root_010018;1238	CAGL0J08250g	54.811	94	0.0	1266
root_010018;1263	CAGL0J08250g	30.635	87	3.41e-141	457
root_008323;172	CAGL0H00660g	85.606	76	1.03e-86	249
root_008323;372	CAGL0H00660g	100.000	45	1.77e-124	353
root_009483;1101	CAGL0F00913g	52.780	99	0.0	1095
root_009483;1101	CAGL0H06259g	56.218	91	0.0	1038
root_009483;1101	CAGL0H06259g	53.247	91	2.48e-17	85.5
root_009483;1101	CAGL0M08910g	31.985	24	9.04e-32	130
root_009483;1101	CAGL0K05709g	30.000	23	3.94e-27	117
root_009483;1101	CAGL0M11396g	25.597	24	9.18e-27	116
root_009483;1101	CAGL0F04741g	29.643	24	2.88e-26	111
root_009483;1101	CAGL0C05005g	27.547	24	1.41e-24	108
root_009483;1101	CAGL0I07513g	27.950	27	2.12e-24	108
root_009483;1101	CAGL0C03509g	27.491	23	2.72e-24	107
root_009483;1101	CAGL0J11638g	30.370	24	4.41e-24	107
root_009483;1101	CAGL0M08404g	26.966	24	5.31e-24	105
root_009483;1101	CAGL0K08514g	25.485	29	7.89e-24	107
root_009483;1101	CAGL0F09075g	28.058	25	1.29e-23	105
root_009483;1101	CAGL0B01925g	25.589	24	2.28e-23	105
root_009483;1101	CAGL0G09020g	26.042	24	2.31e-23	101
root_009483;1101	CAGL0I09504g	26.855	24	3.80e-23	102
root_009483;1101	CAGL0K10604g	27.758	24	3.01e-22	99.0
root_009483;1101	CAGL0E05720g	26.937	24	3.15e-22	97.8
root_009483;1101	CAGL0M02233g	25.952	24	5.38e-22	100
root_009483;1101	CAGL0L07810g	31.154	22	1.03e-21	98.6
root_009483;1101	CAGL0G04609g	27.815	25	5.73e-21	97.1
root_009483;1101	CAGL0F00649g	28.615	24	1.82e-20	94.4
root_009483;1101	CAGL0G05720g	35.227	15	8.41e-20	93.2
root_009483;1101	CAGL0M02299g	24.911	24	1.60e-19	92.4
root_009483;1101	CAGL0J03872g	25.000	25	1.73e-19	92.0
root_009483;1101	CAGL0M09361g	26.957	20	2.51e-19	92.0
root_009483;1101	CAGL0K07458g	30.469	23	5.10e-19	90.5
root_009483;1101	CAGL0B03509g	25.994	24	5.25e-19	90.1
root_009483;1101	CAGL0M02519g	26.756	24	6.44e-19	90.1
root_009483;1101	CAGL0M03729g	27.365	24	1.03e-18	89.7
root_009483;1101	CAGL0J11308g	34.731	14	1.26e-18	89.4
root_009483;1101	CAGL0K02673g	27.273	27	1.54e-17	85.9
root_009483;1101	CAGL0J04290g	28.507	19	3.18e-17	82.4
root_009483;1101	CAGL0M10153g	26.792	23	3.76e-17	84.7
root_009483;1101	CAGL0L03520g	26.277	23	4.50e-17	84.7
root_009483;1101	CAGL0K03399g	26.336	23	5.65e-17	84.0
root_009483;1101	CAGL0G04455g	24.800	18	5.71e-17	84.0
root_009483;1101	CAGL0K04301g	34.667	13	6.51e-17	81.6
root_009483;1101	CAGL0C02893g	28.704	19	9.22e-17	83.2
root_009483;1101	CAGL0L07326g	28.509	17	1.80e-16	81.6
root_009483;1101	CAGL0K01661g	25.271	23	3.06e-16	80.9
root_009483;1101	CAGL0M08360g	25.397	24	6.06e-16	80.5
root_009483;1101	CAGL0D01694g	27.092	21	1.81e-15	78.2
root_009483;1101	CAGL0F03707g	26.984	19	2.57e-15	78.2
root_009483;1101	CAGL0B04301g	25.000	24	3.44e-15	77.8
root_009483;1101	CAGL0D02002g	28.634	20	6.06e-15	77.0
root_009483;1101	CAGL0H09152g	33.803	11	1.21e-14	76.6
root_009483;1101	CAGL0J04972g	37.374	8	1.55e-14	74.3
root_009483;1101	CAGL0L11550g	24.727	24	1.65e-14	76.3
root_009483;1101	CAGL0K02167g	25.767	23	2.39e-14	75.9
root_009483;1101	CAGL0I06248g	28.000	14	5.46e-14	74.3
root_009483;1101	CAGL0G03047g	24.390	22	1.28e-13	72.8
root_009483;1101	CAGL0I03498g	33.613	11	1.39e-13	72.0
root_009483;1101	CAGL0J03828g	23.404	23	1.55e-13	72.0
root_009483;1101	CAGL0K11550g	31.250	9	1.56e-13	72.4
root_009483;1101	CAGL0B04147g	23.616	21	3.38e-13	71.2
root_009483;1101	CAGL0H01837g	27.556	15	6.73e-13	70.9
root_009483;1101	CAGL0I05390g	25.676	19	6.76e-13	70.1
root_009483;1101	CAGL0M13541g	25.685	22	1.13e-12	69.7
root_009483;1101	CAGL0H01639g	25.581	19	1.59e-12	68.9
root_009483;1101	CAGL0I05192g	27.586	13	2.70e-12	67.8
root_009483;1101	CAGL0M10829g	28.311	17	4.02e-12	68.6
root_009483;1101	CAGL0B02739g	25.625	13	6.59e-12	67.4
root_009483;1101	CAGL0F03311g	29.630	14	2.14e-11	66.2
root_009483;1101	CAGL0M11748g	25.301	22	2.35e-11	65.1
root_009483;1101	CAGL0H01199g	28.736	13	3.87e-11	65.5
root_009483;1101	CAGL0J00539g	27.234	19	3.96e-11	64.7
root_009483;1101	CAGL0H10208g	30.588	14	4.09e-11	65.1
root_009483;1101	CAGL0I08349g	25.086	23	8.30e-11	63.9
root_009483;1101	CAGL0L12474g	24.464	21	8.37e-11	62.4
root_009483;1323	CAGL0H06259g	65.108	32	1.10e-116	394
root_009483;1323	CAGL0H06259g	36.667	32	4.57e-29	124
root_009483;1323	CAGL0F00913g	56.977	79	2.47e-115	388
root_009483;1323	CAGL0F00913g	28.552	79	9.17e-70	254
root_009483;1323	CAGL0M08910g	31.734	20	1.71e-36	145
root_009483;1323	CAGL0E05720g	30.000	20	3.61e-29	118
root_009483;1323	CAGL0K08514g	28.378	19	1.11e-28	123
root_009483;1323	CAGL0M11396g	26.531	20	2.95e-27	118
root_009483;1323	CAGL0K05709g	29.242	20	3.28e-27	118
root_009483;1323	CAGL0B01925g	28.428	20	1.23e-26	115
root_009483;1323	CAGL0M02519g	28.239	20	2.04e-25	111
root_009483;1323	CAGL0J03872g	26.797	21	8.11e-25	109
root_009483;1323	CAGL0F04741g	30.072	19	8.33e-25	107
root_009483;1323	CAGL0M02299g	27.881	20	2.59e-24	108
root_009483;1323	CAGL0I07513g	29.537	19	2.96e-24	108
root_009483;1323	CAGL0K10604g	28.990	22	5.09e-24	104
root_009483;1323	CAGL0M08404g	27.059	19	1.10e-23	104
root_009483;1323	CAGL0G04609g	29.286	20	1.60e-23	105
root_009483;1323	CAGL0J11638g	34.703	16	1.61e-23	105
root_009483;1323	CAGL0F09075g	28.740	19	2.63e-23	104
root_009483;1323	CAGL0B03509g	28.221	19	4.47e-22	100
root_009483;1323	CAGL0G09020g	27.068	19	1.25e-21	96.3
root_009483;1323	CAGL0M02233g	25.887	19	2.14e-21	98.6
root_009483;1323	CAGL0C03509g	26.316	24	3.54e-21	98.2
root_009483;1323	CAGL0I09504g	26.224	20	4.76e-21	96.7
root_009483;1323	CAGL0C05005g	26.374	20	4.79e-21	97.8
root_009483;1323	CAGL0M09361g	25.912	20	1.21e-20	96.7
root_009483;1323	CAGL0L07810g	30.263	16	2.41e-20	94.7
root_009483;1323	CAGL0K01661g	25.979	19	2.18e-19	90.9
root_009483;1323	CAGL0K02673g	26.937	20	3.57e-19	91.7
root_009483;1323	CAGL0K07458g	29.804	19	4.03e-19	91.3
root_009483;1323	CAGL0K03399g	28.906	19	5.82e-19	90.5
root_009483;1323	CAGL0L07326g	32.174	15	9.82e-19	89.0
root_009483;1323	CAGL0K06479g	25.325	20	1.63e-18	89.7
root_009483;1323	CAGL0F00649g	26.225	21	2.71e-18	87.8
root_009483;1323	CAGL0C02893g	36.601	11	2.88e-18	88.2
root_009483;1323	CAGL0J11308g	34.132	12	3.09e-18	88.2
root_009483;1323	CAGL0M10153g	25.455	20	4.34e-18	88.2
root_009483;1323	CAGL0D02002g	31.416	16	1.11e-17	85.9
root_009483;1323	CAGL0M03729g	28.980	16	1.16e-17	86.7
root_009483;1323	CAGL0B04301g	28.852	19	2.19e-17	85.1
root_009483;1323	CAGL0K01617g	29.050	11	2.36e-16	82.4
root_009483;1323	CAGL0M13541g	26.198	17	3.34e-16	81.6
root_009483;1323	CAGL0G03047g	27.203	17	1.05e-15	79.7
root_009483;1323	CAGL0G05720g	32.386	13	1.31e-15	79.7
root_009483;1323	CAGL0K02167g	27.170	17	3.89e-15	78.6
root_009483;1323	CAGL0F03707g	29.545	11	4.97e-15	77.8
root_009483;1323	CAGL0G02035g	23.457	18	8.95e-15	75.1
root_009483;1323	CAGL0E01683g	28.384	16	9.05e-15	75.5
root_009483;1323	CAGL0B04147g	26.054	17	1.01e-14	76.6
root_009483;1323	CAGL0I05390g	31.638	12	1.77e-14	75.5
root_009483;1323	CAGL0K04301g	31.613	11	2.02e-14	74.3
root_009483;1323	CAGL0M08360g	32.000	10	3.20e-14	75.5
root_009483;1323	CAGL0L03520g	23.103	20	3.94e-14	75.5
root_009483;1323	CAGL0D01694g	25.000	18	6.03e-14	73.6
root_009483;1323	CAGL0H10318g	27.917	18	7.80e-14	72.0
root_009483;1323	CAGL0I03498g	37.864	8	9.96e-14	72.8
root_009483;1323	CAGL0I06248g	27.273	11	2.13e-13	72.8
root_009483;1323	CAGL0B02739g	27.564	11	2.28e-13	72.4
root_009483;1323	CAGL0J06072g	29.878	12	2.78e-13	72.4
root_009483;1323	CAGL0L11550g	25.651	19	5.64e-13	71.6
root_009483;1323	CAGL0H01639g	25.092	19	5.69e-13	70.9
root_009483;1323	CAGL0D02244g	29.289	16	1.25e-12	69.7
root_009483;1323	CAGL0K11275g	24.274	20	1.50e-12	69.7
root_009483;1323	CAGL0K11550g	25.098	16	1.95e-12	69.3
root_009483;1323	CAGL0K12562g	28.655	13	2.02e-12	70.1
root_009483;1323	CAGL0J03432g	27.852	20	2.10e-12	69.3
root_009483;1323	CAGL0L12474g	25.225	16	4.99e-12	66.2
root_009483;1323	CAGL0H01837g	30.882	9	7.38e-12	67.8
root_009483;1323	CAGL0H09152g	33.577	9	9.83e-12	67.4
root_009483;1323	CAGL0I08349g	25.926	16	1.33e-11	66.6
root_009483;1323	CAGL0J03828g	32.632	7	1.50e-11	66.2
root_009483;1323	CAGL0I05192g	25.581	12	1.92e-11	65.1
root_009483;1323	CAGL0H01199g	27.059	11	2.49e-11	66.2
root_009483;1323	CAGL0L05632g	22.807	20	2.98e-11	65.9
root_009543;648	CAGL0H03179g	34.526	96	1.69e-86	282
root_009543;696	CAGL0H03179g	24.800	69	2.12e-11	64.7
root_009543;701	CAGL0H03179g	98.935	94	0.0	1287
root_008993;564	CAGL0K01727g	58.242	16	1.01e-28	117
root_008993;536	CAGL0K01727g	45.283	19	2.42e-20	92.0
root_008993;890	CAGL0K01727g	98.397	56	0.0	1010
root_008990;503	CAGL0F07777g	46.614	98	7.21e-152	441
root_008990;503	CAGL0D06688g	44.467	98	2.66e-135	399
root_008990;503	CAGL0J03212g	42.886	98	1.25e-132	392
root_008990;503	CAGL0H05137g	43.000	98	1.63e-132	391
root_008990;503	CAGL0C04191g	36.534	94	9.79e-81	258
root_008990;503	CAGL0F08965g	27.459	91	5.68e-50	179
root_008990;503	CAGL0D03982g	25.391	95	3.60e-34	133
root_008990;503	CAGL0K03509g	30.275	63	1.84e-28	116
root_010962;323	CAGL0J04136g	32.827	96	4.32e-49	165
root_010962;360	CAGL0J04136g	61.838	98	8.04e-158	444
root_008991;221	CAGL0L02937g	73.709	96	3.73e-115	325
root_011249;868	CAGL0D05720g	37.788	98	1.01e-163	497
root_011249;868	CAGL0I07865g	23.844	92	1.66e-45	174
root_011249;868	CAGL0H02255g	24.662	76	5.03e-40	157
root_011249;868	CAGL0G08338g	23.794	35	2.33e-11	65.5
root_011249;861	CAGL0D05720g	27.948	92	3.16e-74	258
root_011249;861	CAGL0H02255g	28.476	83	4.18e-62	224
root_011249;861	CAGL0I07865g	25.841	84	1.84e-54	202
root_011249;861	CAGL0G08338g	22.254	75	6.61e-17	83.2
root_011249;927	CAGL0D05720g	33.699	95	1.85e-131	415
root_011249;927	CAGL0I07865g	28.947	40	1.93e-44	171
root_011249;927	CAGL0H02255g	28.774	45	2.40e-40	158
root_011249;927	CAGL0G08338g	21.111	39	2.56e-13	72.0
root_008322;393	CAGL0B04345g	88.325	100	0.0	724
root_008322;393	CAGL0K03113g	43.781	95	6.69e-111	329
root_008322;393	CAGL0K00781g	35.211	33	5.08e-12	64.7
root_009482;424	CAGL0F08437g	39.695	90	5.86e-108	323
root_009482;335	CAGL0F08437g	30.769	70	2.80e-19	85.9
root_009482;498	CAGL0F08437g	99.524	84	0.0	865
root_010569;71	CAGL0H04691g	71.429	97	9.81e-35	110
root_008996;519	CAGL0K06413g	58.049	38	7.47e-89	275
root_008996;519	CAGL0E04312g	40.336	56	7.83e-80	261
root_008996;519	CAGL0H04873g	33.333	16	4.67e-13	68.9
root_008996;519	CAGL0K04697g	32.323	16	2.16e-11	63.9
root_008996;436	CAGL0K06413g	40.278	32	3.55e-36	134
root_008996;436	CAGL0E04312g	45.968	28	4.35e-35	135
root_008996;436	CAGL0H04873g	37.736	21	1.34e-13	70.1
root_008996;436	CAGL0K04697g	50.769	15	6.05e-13	68.2
root_008996;623	CAGL0K06413g	41.538	30	7.03e-51	177
root_008996;623	CAGL0E04312g	39.524	28	5.31e-44	165
root_008996;623	CAGL0H04873g	34.343	13	2.20e-11	63.9
root_010568;286	CAGL0I08283g	79.577	99	1.85e-167	463
root_008325;76	CaglfMp10	100.000	100	3.96e-48	144
root_010562;770	CAGL0J01045g	77.979	100	0.0	1168
root_010562;770	CAGL0M13519g	40.351	58	1.33e-102	323
root_010562;770	CAGL0D03124g	35.165	46	3.06e-65	229
root_010562;770	CAGL0J10912g	35.422	47	4.22e-63	217
root_010562;770	CAGL0L08976g	30.670	57	3.23e-58	207
root_010562;770	CAGL0I02354g	31.640	53	1.17e-54	192
root_010562;770	CAGL0I03476g	31.135	49	1.29e-53	191
root_010562;770	CAGL0L03047g	29.009	58	2.29e-53	195
root_010562;770	CAGL0M06567g	31.579	46	2.73e-52	185
root_010562;770	CAGL0L03846g	34.072	46	5.30e-52	187
root_010562;770	CAGL0H03377g	32.297	51	6.98e-51	184
root_010562;770	CAGL0L02915g	32.360	51	1.31e-49	182
root_010562;770	CAGL0J06908g	33.243	45	5.84e-48	177
root_010562;770	CAGL0K07029g	32.386	44	7.92e-45	171
root_010562;770	CAGL0F05577g	31.868	45	4.50e-44	167
root_010562;770	CAGL0K11198g	33.333	47	7.84e-42	159
root_010562;770	CAGL0K02387g	31.361	42	2.74e-40	154
root_010562;770	CAGL0A03652g	30.892	51	1.12e-38	151
root_010562;770	CAGL0I04356g	29.532	44	3.45e-37	142
root_010562;770	CAGL0L10021g	28.142	46	4.23e-36	140
root_010562;770	CAGL0K01551g	38.308	47	3.48e-34	138
root_010562;770	CAGL0K01551g	28.144	47	3.44e-11	64.7
root_010562;770	CAGL0F04983g	29.673	46	6.17e-34	135
root_010562;770	CAGL0L06908g	26.455	48	3.41e-33	131
root_010562;770	CAGL0G07975g	28.205	43	8.19e-30	123
root_010562;770	CAGL0M05753g	32.530	20	1.81e-11	65.1
root_010564;348	CAGL0G01947g	56.056	99	4.39e-98	292
root_010564;409	CAGL0G01947g	59.259	20	2.14e-24	100
root_010565;154	CAGL0G10065g	39.375	100	1.39e-32	111
root_010565;154	CAGL0D01452g	34.109	80	1.63e-14	64.7
root_010565;163	CAGL0G10065g	42.683	100	1.98e-43	139
root_010963;2047	CAGL0D00528g	74.026	99	0.0	3256
root_008997;1323	CAGL0E04884g	35.336	73	9.15e-138	456
root_008997;1323	CAGL0E04884g	40.000	73	1.16e-44	175
root_008997;1323	CAGL0M00594g	58.929	4	5.22e-19	91.3
root_008997;1323	CAGL0H04213g	60.714	4	1.37e-18	90.1
root_008997;1323	CAGL0K02145g	48.352	7	4.27e-14	72.8
root_008997;1323	CAGL0K04631g	47.458	4	4.87e-14	75.1
root_008997;1323	CAGL0C02519g	41.250	6	3.18e-12	67.0
root_008997;1323	CAGL0K09372g	50.000	5	6.34e-12	67.0
root_008997;1323	CAGL0M06831g	46.296	4	2.96e-11	65.5
root_008997;1323	CAGL0A01628g	44.444	5	5.35e-11	64.3
root_008997;1379	CAGL0E04884g	31.955	69	4.25e-99	347
root_008997;1379	CAGL0E04884g	39.189	69	4.37e-48	186
root_008997;1379	CAGL0M00594g	48.684	6	2.19e-19	92.4
root_008997;1379	CAGL0H04213g	34.940	12	4.94e-17	85.1
root_008997;1379	CAGL0K04631g	49.153	4	4.84e-14	75.1
root_008997;1379	CAGL0A01628g	38.462	7	9.85e-12	66.6
root_008997;286	CAGL0E04884g	49.351	27	1.71e-16	77.4
root_008997;1785	CAGL0E04884g	98.999	84	0.0	3064
root_008997;1785	CAGL0M00594g	55.357	3	5.79e-16	82.0
root_008997;1785	CAGL0H04213g	37.864	6	2.91e-15	79.7
root_008997;1785	CAGL0K04631g	49.153	3	5.59e-13	72.0
root_010961;306	CAGL0L09152g	89.251	100	0.0	553
