species1,gene1,species2,gene2,cluster_id
K. lactis,gene:KLLA0_B08085g,C. glabrata,CAGL0K04477g,Cluster272
K. lactis,gene:KLLA0_C15675g,C. glabrata,CAGL0K08074g,Cluster273
C. glabrata,CAGL0B03575g,K. lactis,gene:KLLA0_D00814g,Cluster2761
C. glabrata,CAGL0K06985g,K. lactis,gene:KLLA0_F10417g,Cluster2774
C. glabrata,CAGL0G04587g,K. lactis,gene:KLLA0_F11121g,Cluster2777
K. lactis,gene:KLLA0_D07854g,C. glabrata,CAGL0G05918g,Cluster2779
C. glabrata,CAGL0D02860g,K. lactis,gene:KLLA0_E00859g,Cluster2791
C. glabrata,CAGL0F03795g,K. lactis,gene:KLLA0_C07381g,Cluster2801
K. lactis,gene:KLLA0_A01067g,C. glabrata,CAGL0H07953g,Cluster2804
C. glabrata,CAGL0H01199g,K. lactis,gene:KLLA0_C10802g,Cluster2806
C. glabrata,CAGL0I09064g,K. lactis,gene:KLLA0_B06622g,Cluster2808
K. lactis,gene:KLLA0_C03828g,C. glabrata,CAGL0K01617g,Cluster2809
C. glabrata,CAGL0H03553g,K. lactis,gene:KLLA0_D03168g,Cluster2811
C. glabrata,CAGL0I08899g,K. lactis,gene:KLLA0_F22605g,Cluster2812
C. glabrata,CAGL0H10296g,K. lactis,gene:KLLA0_E14741g,Cluster2813
K. lactis,gene:KLLA0_E06843g,C. glabrata,CAGL0H04521g,Cluster2814
C. glabrata,CAGL0L09713g,K. lactis,gene:KLLA0_E18107g,Cluster2819
C. glabrata,CAGL0I02992g,K. lactis,gene:KLLA0_C12221g,Cluster2835
C. glabrata,CAGL0J00781g,K. lactis,gene:KLLA0_E11793g,Cluster2837
C. glabrata,CAGL0M13475g,K. lactis,gene:KLLA0_A09537g,Cluster2840
K. lactis,gene:KLLA0_E10319g,C. glabrata,CAGL0G05203g,Cluster2845
C. glabrata,CAGL0D00902g,K. lactis,gene:KLLA0_E05259g,Cluster2846
K. lactis,gene:KLLA0_B01782g,C. glabrata,CAGL0G07381g,Cluster2847
C. glabrata,CAGL0K03003g,K. lactis,gene:KLLA0_E18547g,Cluster2857
C. glabrata,CAGL0E03982g,K. lactis,gene:KLLA0_E00529g,Cluster286
C. glabrata,CAGL0K00253g,K. lactis,gene:KLLA0_B14432g,Cluster2861
K. lactis,gene:KLLA0_C14828g,C. glabrata,CAGL0J11044g,Cluster2873
K. lactis,gene:KLLA0_F10065g,C. glabrata,CAGL0F04895g,Cluster2874
K. lactis,gene:KLLA0_D13442g,C. glabrata,CAGL0H09636g,Cluster2878
C. glabrata,CAGL0B00660g,K. lactis,gene:KLLA0_C01067g,Cluster2880
C. glabrata,CAGL0A02794g,K. lactis,gene:KLLA0_E21099g,Cluster2881
K. lactis,gene:KLLA0_B05060g,C. glabrata,CAGL0M00814g,Cluster2883
C. glabrata,CAGL0J01529g,K. lactis,gene:KLLA0_F25828g,Cluster2903
K. lactis,gene:KLLA0_B02420g,C. glabrata,CAGL0M05731g,Cluster2906
K. lactis,gene:KLLA0_D14575g,C. glabrata,CAGL0C02783g,Cluster2910
C. glabrata,CAGL0G00242g,K. lactis,gene:KLLA0_C14234g,Cluster292
K. lactis,gene:KLLA0_D11748g,C. glabrata,CAGL0L12694g,Cluster295
K. lactis,gene:KLLA0_F05445g,C. glabrata,CAGL0J09196g,Cluster2960
K. lactis,gene:KLLA0_E16061g,C. glabrata,CAGL0B02189g,Cluster2986
K. lactis,gene:KLLA0_C15565g,C. glabrata,CAGL0K01089g,Cluster3038
C. glabrata,CAGL0L02651g,K. lactis,gene:KLLA0_D06919g,Cluster3044
C. glabrata,CAGL0L00627g,K. lactis,gene:KLLA0_F00374g,Cluster3050
C. glabrata,CAGL0M00374g,K. lactis,gene:KLLA0_B03938g,Cluster3051
K. lactis,gene:KLLA0_E15269g,C. glabrata,CAGL0L05610g,Cluster3082
C. glabrata,CAGL0C05005g,K. lactis,gene:KLLA0_C04191g,Cluster3085
K. lactis,gene:KLLA0_A09713g,C. glabrata,CAGL0M13541g,Cluster3089
C. glabrata,CAGL0D02244g,K. lactis,gene:KLLA0_F23507g,Cluster3090
C. glabrata,CAGL0M14047g,K. lactis,gene:KLLA0_E19889g,Cluster3098
K. lactis,gene:KLLA0_F18040g,C. glabrata,CAGL0G05027g,Cluster310
C. glabrata,CAGL0M03729g,K. lactis,gene:KLLA0_A07403g,Cluster3103
K. lactis,gene:KLLA0_C01738g,C. glabrata,CAGL0B01100g,Cluster311
K. lactis,gene:KLLA0_C11913g,C. glabrata,CAGL0I08613g,Cluster3124
C. glabrata,CAGL0K11726g,K. lactis,gene:KLLA0_A10593g,Cluster3144
C. glabrata,CAGL0L04686g,K. lactis,gene:KLLA0_B12914g,Cluster3162
K. lactis,gene:KLLA0_C15961g,C. glabrata,CAGL0L00561g,Cluster3166
K. lactis,gene:KLLA0_E02883g,C. glabrata,CAGL0A03190g,Cluster3185
K. lactis,gene:KLLA0_A02981g,C. glabrata,CAGL0L09295g,Cluster3215
K. lactis,gene:KLLA0_F26092g,C. glabrata,CAGL0L05148g,Cluster3216
K. lactis,gene:KLLA0_E13751g,C. glabrata,CAGL0J00869g,Cluster3233
C. glabrata,CAGL0J07392g,K. lactis,gene:KLLA0_D19624g,Cluster3234
K. lactis,gene:KLLA0_E17139g,C. glabrata,CAGL0H02145g,Cluster3235
K. lactis,gene:KLLA0_F24882g,C. glabrata,CAGL0I09592g,Cluster3237
C. glabrata,CAGL0J07194g,K. lactis,gene:KLLA0_F00308g,Cluster324
C. glabrata,CAGL0F02717g,K. lactis,gene:KLLA0_D03476g,Cluster3241
K. lactis,gene:KLLA0_D04554g,C. glabrata,CAGL0L07744g,Cluster3243
C. glabrata,CAGL0L05302g,K. lactis,gene:KLLA0_E18349g,Cluster325
K. lactis,gene:KLLA0_B07601g,C. glabrata,CAGL0K04587g,Cluster326
K. lactis,gene:KLLA0_D02376g,C. glabrata,CAGL0G07689g,Cluster3265
C. glabrata,CAGL0I00594g,K. lactis,gene:KLLA0_A04499g,Cluster3266
C. glabrata,CAGL0B04587g,K. lactis,gene:KLLA0_F23606g,Cluster3295
C. glabrata,CAGL0I02288g,K. lactis,gene:KLLA0_A05258g,Cluster3298
K. lactis,gene:KLLA0_D13398g,C. glabrata,CAGL0J01892g,Cluster3299
K. lactis,gene:KLLA0_D13156g,C. glabrata,CAGL0J10670g,Cluster3301
K. lactis,gene:KLLA0_E04665g,C. glabrata,CAGL0I10560g,Cluster3302
C. glabrata,CAGL0D01364g,K. lactis,gene:KLLA0_B09262g,Cluster331
K. lactis,gene:KLLA0_D13970g,C. glabrata,CAGL0J02112g,Cluster3317
C. glabrata,CAGL0E02739g,K. lactis,gene:KLLA0_D01155g,Cluster332
C. glabrata,CAGL0K09416g,K. lactis,gene:KLLA0_B00737g,Cluster3322
C. glabrata,CAGL0D02618g,K. lactis,gene:KLLA0_E01871g,Cluster3323
C. glabrata,CAGL0H09460g,K. lactis,gene:KLLA0_B11572g,Cluster3324
K. lactis,gene:KLLA0_C17138g,C. glabrata,CAGL0L06028g,Cluster3325
C. glabrata,CAGL0H07381g,K. lactis,gene:KLLA0_B10054g,Cluster3327
K. lactis,gene:KLLA0_D18194g,C. glabrata,CAGL0F05797g,Cluster3331
K. lactis,gene:KLLA0_E12233g,C. glabrata,CAGL0D02046g,Cluster3335
C. glabrata,CAGL0C03369g,K. lactis,gene:KLLA0_C18843g,Cluster3336
C. glabrata,CAGL0A04411g,K. lactis,gene:KLLA0_E20263g,Cluster3338
K. lactis,gene:KLLA0_F19965g,C. glabrata,CAGL0M11682g,Cluster336
C. glabrata,CAGL0H05445g,K. lactis,gene:KLLA0_E23519g,Cluster3375
C. glabrata,CAGL0K01881g,K. lactis,gene:KLLA0_C04411g,Cluster3379
C. glabrata,CAGL0H07579g,K. lactis,gene:KLLA0_D11352g,Cluster3381
K. lactis,gene:KLLA0_F19492g,C. glabrata,CAGL0C00407g,Cluster3383
K. lactis,gene:KLLA0_E03983g,C. glabrata,CAGL0L08426g,Cluster3406
K. lactis,gene:KLLA0_A08800g,C. glabrata,CAGL0G00704g,Cluster3414
K. lactis,gene:KLLA0_A09361g,C. glabrata,CAGL0M13365g,Cluster343
K. lactis,gene:KLLA0_E19119g,C. glabrata,CAGL0H03157g,Cluster3448
C. glabrata,CAGL0A02475g,K. lactis,gene:KLLA0_E21715g,Cluster3450
K. lactis,gene:KLLA0_E17755g,C. glabrata,CAGL0I04532g,Cluster3453
K. lactis,gene:KLLA0_F26202g,C. glabrata,CAGL0F06567g,Cluster3460
C. glabrata,CAGL0E05522g,K. lactis,gene:KLLA0_F23309g,Cluster348
C. glabrata,CAGL0A03234g,K. lactis,gene:KLLA0_E02993g,Cluster3481
C. glabrata,CAGL0M12232g,K. lactis,gene:KLLA0_A03553g,Cluster3485
C. glabrata,CAGL0I04840g,K. lactis,gene:KLLA0_D03498g,Cluster3489
K. lactis,gene:KLLA0_C03201g,C. glabrata,CAGL0F02519g,Cluster3512
K. lactis,gene:KLLA0_C06204g,C. glabrata,CAGL0E02497g,Cluster3524
K. lactis,gene:KLLA0_D17446g,C. glabrata,CAGL0M14256r,Cluster3539
C. glabrata,CAGL0I04312g,K. lactis,gene:KLLA0_A03157g,Cluster3561
C. glabrata,CAGL0M04345g,K. lactis,gene:KLLA0_D16478g,Cluster3577
C. glabrata,CAGL0G08338g,K. lactis,gene:KLLA0_D18623g,Cluster3596
C. glabrata,CAGL0I05324g,K. lactis,gene:KLLA0_F27775g,Cluster3597
K. lactis,gene:KLLA0_D02024g,C. glabrata,CAGL0A01672g,Cluster3603
K. lactis,gene:KLLA0_F22946g,C. glabrata,CAGL0B03443g,Cluster3612
C. glabrata,CAGL0B00902g,K. lactis,gene:KLLA0_C01452g,Cluster3622
K. lactis,gene:KLLA0_C06930g,C. glabrata,CAGL0M11220g,Cluster3623
C. glabrata,CAGL0C01815g,K. lactis,gene:KLLA0_E20923g,Cluster3628
K. lactis,gene:KLLA0_D07405g,C. glabrata,CAGL0M02497g,Cluster3662
K. lactis,gene:KLLA0_E20967g,C. glabrata,CAGL0E01485g,Cluster3676
K. lactis,gene:KLLA0_F21076g,C. glabrata,CAGL0I07821g,Cluster3683
C. glabrata,CAGL0D02150g,K. lactis,gene:KLLA0_D07678g,Cluster3685
C. glabrata,CAGL0D02420g,K. lactis,gene:KLLA0_E04115g,Cluster3686
K. lactis,gene:KLLA0_D10527g,C. glabrata,CAGL0I08349g,Cluster3701
C. glabrata,CAGL0D02002g,K. lactis,gene:KLLA0_E12145g,Cluster3702
C. glabrata,CAGL0G01320g,K. lactis,gene:KLLA0_F03597g,Cluster3706
C. glabrata,CAGL0L12474g,K. lactis,gene:KLLA0_D11990g,Cluster3707
K. lactis,gene:KLLA0_F16016g,C. glabrata,CAGL0I00924g,Cluster3711
C. glabrata,CAGL0E06556g,K. lactis,gene:KLLA0_C02057g,Cluster3712
K. lactis,gene:KLLA0_F11022g,C. glabrata,CAGL0F02167g,Cluster3714
C. glabrata,CAGL0A02112g,K. lactis,gene:KLLA0_A08426g,Cluster3715
C. glabrata,CAGL0I03674g,K. lactis,gene:KLLA0_C16313g,Cluster3717
C. glabrata,CAGL0M11924g,K. lactis,gene:KLLA0_F02343g,Cluster3720
C. glabrata,CAGL0G00418g,K. lactis,gene:KLLA0_A10021g,Cluster3730
K. lactis,gene:KLLA0_E07701g,C. glabrata,CAGL0L01705g,Cluster3731
K. lactis,gene:KLLA0_E07635g,C. glabrata,CAGL0M07513g,Cluster3733
K. lactis,gene:KLLA0_C16005g,C. glabrata,CAGL0E06116g,Cluster3749
C. glabrata,CAGL0K12430g,K. lactis,gene:KLLA0_F25102g,Cluster3752
C. glabrata,CAGL0D00352g,K. lactis,gene:KLLA0_B02563g,Cluster3756
K. lactis,gene:KLLA0_C05324g,C. glabrata,CAGL0I00484g,Cluster3758
K. lactis,gene:KLLA0_C05324g,C. glabrata,CAGL0G09515g,Cluster3758
C. glabrata,CAGL0I02574g,K. lactis,gene:KLLA0_A09075g,Cluster3762
K. lactis,gene:KLLA0_E24355g,C. glabrata,CAGL0H05863g,Cluster3766
C. glabrata,CAGL0H00594g,K. lactis,gene:KLLA0_F06534g,Cluster3769
C. glabrata,CAGL0L03267g,K. lactis,gene:KLLA0_A06886g,Cluster3771
C. glabrata,CAGL0M07469g,K. lactis,gene:KLLA0_E07591g,Cluster3801
K. lactis,gene:KLLA0_B10648g,C. glabrata,CAGL0I08481g,Cluster3830
K. lactis,gene:KLLA0_B11319g,C. glabrata,CAGL0D04774g,Cluster3835
C. glabrata,CAGL0K02211g,K. lactis,gene:KLLA0_E13641g,Cluster3839
K. lactis,gene:KLLA0_C07447g,C. glabrata,CAGL0L10868g,Cluster3847
C. glabrata,CAGL0G06776g,K. lactis,gene:KLLA0_F12826g,Cluster3852
C. glabrata,CAGL0I10967g,K. lactis,gene:KLLA0_F00902g,Cluster3853
K. lactis,gene:KLLA0_C08283g,C. glabrata,CAGL0J02948g,Cluster3870
K. lactis,gene:KLLA0_C08283g,C. glabrata,CAGL0C00231g,Cluster3870
K. lactis,gene:KLLA0_C08283g,C. glabrata,CAGL0L00671g,Cluster3870
C. glabrata,CAGL0L11374g,K. lactis,gene:KLLA0_B04884g,Cluster3873
K. lactis,gene:KLLA0_E01431g,C. glabrata,CAGL0M09614g,Cluster3897
K. lactis,gene:KLLA0_F11231g,C. glabrata,CAGL0M02277g,Cluster3921
K. lactis,gene:KLLA0_F15598g,C. glabrata,CAGL0D05588g,Cluster3922
C. glabrata,CAGL0H05357g,K. lactis,gene:KLLA0_E23409g,Cluster3924
K. lactis,gene:KLLA0_F17182g,C. glabrata,CAGL0A03586g,Cluster3945
K. lactis,gene:KLLA0_F18634g,C. glabrata,CAGL0H10202g,Cluster3948
K. lactis,gene:KLLA0_C06908g,C. glabrata,CAGL0L11088g,Cluster3967
K. lactis,gene:KLLA0_E24685g,C. glabrata,CAGL0H05973g,Cluster3971
K. lactis,gene:KLLA0_E17843g,C. glabrata,CAGL0I07953g,Cluster3973
C. glabrata,CAGL0C04367g,K. lactis,gene:KLLA0_E17315g,Cluster3974
C. glabrata,CAGL0L01221g,K. lactis,gene:KLLA0_F16819g,Cluster3975
K. lactis,gene:KLLA0_D02750g,C. glabrata,CAGL0J04686g,Cluster3989
C. glabrata,CAGL0H07469g,K. lactis,gene:KLLA0_B09900g,Cluster4000
K. lactis,gene:KLLA0_B09944g,C. glabrata,CAGL0H07447g,Cluster4001
K. lactis,gene:KLLA0_E23651g,C. glabrata,CAGL0M06523g,Cluster4017
K. lactis,gene:KLLA0_F17457g,C. glabrata,CAGL0K03773g,Cluster4020
K. lactis,gene:KLLA0_C00572g,C. glabrata,CAGL0B00418g,Cluster4032
K. lactis,gene:KLLA0_D09328g,C. glabrata,CAGL0K02167g,Cluster4034
C. glabrata,CAGL0I05192g,K. lactis,gene:KLLA0_E04247g,Cluster4039
K. lactis,gene:KLLA0_C01914g,C. glabrata,CAGL0B00220g,Cluster4057
K. lactis,gene:KLLA0_B13134g,C. glabrata,CAGL0B02761g,Cluster4058
K. lactis,gene:KLLA0_A00979g,C. glabrata,CAGL0C02013g,Cluster4060
C. glabrata,CAGL0M10021g,K. lactis,gene:KLLA0_C04455g,Cluster4067
C. glabrata,CAGL0G06292g,K. lactis,gene:KLLA0_A03960g,Cluster4068
C. glabrata,CAGL0K08998g,K. lactis,gene:KLLA0_C09779g,Cluster4069
C. glabrata,CAGL0A02728g,K. lactis,gene:KLLA0_E21231g,Cluster4072
K. lactis,gene:KLLA0_F15642g,C. glabrata,CAGL0D03212g,Cluster4110
C. glabrata,CAGL0D02310g,K. lactis,gene:KLLA0_C13101g,Cluster4111
C. glabrata,CAGL0M00396g,K. lactis,gene:KLLA0_B04026g,Cluster4115
C. glabrata,CAGL0H00616g,K. lactis,gene:KLLA0_B10351g,Cluster4123
K. lactis,gene:KLLA0_B02090g,C. glabrata,CAGL0H09020g,Cluster4125
K. lactis,gene:KLLA0_E21737g,C. glabrata,CAGL0L11528g,Cluster4135
K. lactis,gene:KLLA0_C08866g,C. glabrata,CAGL0K09218g,Cluster4136
K. lactis,gene:KLLA0_A05522g,C. glabrata,CAGL0F08063g,Cluster4138
K. lactis,gene:KLLA0_E21539g,C. glabrata,CAGL0I09438g,Cluster4141
C. glabrata,CAGL0L07392g,K. lactis,gene:KLLA0_D09911g,Cluster4144
K. lactis,gene:KLLA0_F14817g,C. glabrata,CAGL0M01232g,Cluster4147
K. lactis,gene:KLLA0_B04356g,C. glabrata,CAGL0M00528g,Cluster416
K. lactis,gene:KLLA0_E12673g,C. glabrata,CAGL0H07271g,Cluster4163
C. glabrata,CAGL0L05588g,K. lactis,gene:KLLA0_E15247g,Cluster4166
C. glabrata,CAGL0M06501g,K. lactis,gene:KLLA0_E23673g,Cluster4167
C. glabrata,CAGL0D00858g,K. lactis,gene:KLLA0_E05127g,Cluster4173
C. glabrata,CAGL0G03971g,K. lactis,gene:KLLA0_F18128g,Cluster4174
C. glabrata,CAGL0K10296g,K. lactis,gene:KLLA0_E02509g,Cluster4178
C. glabrata,CAGL0G07711g,K. lactis,gene:KLLA0_D02310g,Cluster418
K. lactis,gene:KLLA0_E15775g,C. glabrata,CAGL0L06534g,Cluster4180
C. glabrata,CAGL0C02343g,K. lactis,gene:KLLA0_A01452g,Cluster4193
C. glabrata,CAGL0J08844g,K. lactis,gene:KLLA0_C16335g,Cluster4195
C. glabrata,CAGL0H00374g,K. lactis,gene:KLLA0_D10549g,Cluster4198
C. glabrata,CAGL0M04895g,K. lactis,gene:KLLA0_B13090g,Cluster420
K. lactis,gene:KLLA0_F07469g,C. glabrata,CAGL0L10120g,Cluster4200
C. glabrata,CAGL0J09350g,K. lactis,gene:KLLA0_F05676g,Cluster4239
C. glabrata,CAGL0C03421g,K. lactis,gene:KLLA0_C18799g,Cluster424
K. lactis,gene:KLLA0_B06523g,C. glabrata,CAGL0H09174g,Cluster4240
K. lactis,gene:KLLA0_E13047g,C. glabrata,CAGL0G02409g,Cluster4241
K. lactis,gene:KLLA0_D13508g,C. glabrata,CAGL0H09658g,Cluster4245
C. glabrata,CAGL0K05819g,K. lactis,gene:KLLA0_C01232g,Cluster4252
C. glabrata,CAGL0M13519g,K. lactis,gene:KLLA0_A09669g,Cluster4273
K. lactis,gene:KLLA0_F22627g,C. glabrata,CAGL0G06952g,Cluster4274
K. lactis,gene:KLLA0_F15752g,C. glabrata,CAGL0D03124g,Cluster4275
K. lactis,gene:KLLA0_C15499g,C. glabrata,CAGL0H03377g,Cluster4276
C. glabrata,CAGL0I02354g,K. lactis,gene:KLLA0_A05203g,Cluster4277
K. lactis,gene:KLLA0_A10659g,C. glabrata,CAGL0M06567g,Cluster4279
C. glabrata,CAGL0J10912g,K. lactis,gene:KLLA0_C14608g,Cluster4280
K. lactis,gene:KLLA0_B09504g,C. glabrata,CAGL0D01496g,Cluster4286
K. lactis,gene:KLLA0_D12848g,C. glabrata,CAGL0H00847g,Cluster4288
C. glabrata,CAGL0J11572g,K. lactis,gene:KLLA0_F22451g,Cluster4289
K. lactis,gene:KLLA0_E00683g,C. glabrata,CAGL0E03850g,Cluster4293
K. lactis,gene:KLLA0_F06226g,C. glabrata,CAGL0L07656g,Cluster4294
C. glabrata,CAGL0L08492g,K. lactis,gene:KLLA0_E04621g,Cluster4295
K. lactis,gene:KLLA0_C12793g,C. glabrata,CAGL0M07425g,Cluster4297
K. lactis,gene:KLLA0_C10483g,C. glabrata,CAGL0H01331g,Cluster4299
K. lactis,gene:KLLA0_E19031g,C. glabrata,CAGL0C01419g,Cluster4321
K. lactis,gene:KLLA0_B13904g,C. glabrata,CAGL0F00517g,Cluster4324
C. glabrata,CAGL0G03047g,K. lactis,gene:KLLA0_D14905g,Cluster4327
K. lactis,gene:KLLA0_E21979g,C. glabrata,CAGL0I00792g,Cluster4334
C. glabrata,CAGL0K04301g,K. lactis,gene:KLLA0_A02717g,Cluster4347
K. lactis,gene:KLLA0_F04774g,C. glabrata,CAGL0J10208g,Cluster4359
K. lactis,gene:KLLA0_C12485g,C. glabrata,CAGL0G04609g,Cluster436
K. lactis,gene:KLLA0_B12265g,C. glabrata,CAGL0F04367g,Cluster4374
C. glabrata,CAGL0L10015g,K. lactis,gene:KLLA0_F15961g,Cluster4379
C. glabrata,CAGL0L09999g,K. lactis,gene:KLLA0_F15961g,Cluster4379
C. glabrata,CAGL0H03993g,K. lactis,gene:KLLA0_F12760g,Cluster4383
C. glabrata,CAGL0G08866g,K. lactis,gene:KLLA0_F08206g,Cluster4388
C. glabrata,CAGL0B01947g,K. lactis,gene:KLLA0_F19558g,Cluster4393
C. glabrata,CAGL0M09042g,K. lactis,gene:KLLA0_E05963g,Cluster4416
C. glabrata,CAGL0D01936g,K. lactis,gene:KLLA0_F17820g,Cluster4472
K. lactis,gene:KLLA0_F02519g,C. glabrata,CAGL0E05368g,Cluster4473
K. lactis,gene:KLLA0_C15191g,C. glabrata,CAGL0J09658g,Cluster4479
K. lactis,gene:KLLA0_D10912g,C. glabrata,CAGL0C04961g,Cluster4480
C. glabrata,CAGL0K03905g,K. lactis,gene:KLLA0_F17198g,Cluster4496
K. lactis,gene:KLLA0_F06622g,C. glabrata,CAGL0C01639g,Cluster4497
K. lactis,gene:KLLA0_F22792g,C. glabrata,CAGL0H02541g,Cluster4507
K. lactis,gene:KLLA0_E23277g,C. glabrata,CAGL0M05379g,Cluster4510
K. lactis,gene:KLLA0_F26004g,C. glabrata,CAGL0F06655g,Cluster4519
C. glabrata,CAGL0C03003g,K. lactis,gene:KLLA0_C09108g,Cluster4520
C. glabrata,CAGL0B00924g,K. lactis,gene:KLLA0_C01474g,Cluster4521
C. glabrata,CAGL0F03619g,K. lactis,gene:KLLA0_C09691g,Cluster4522
K. lactis,gene:KLLA0_E20791g,C. glabrata,CAGL0A04565g,Cluster4526
C. glabrata,CAGL0L06600g,K. lactis,gene:KLLA0_E15709g,Cluster4527
K. lactis,gene:KLLA0_B05225g,C. glabrata,CAGL0L11154g,Cluster4544
K. lactis,gene:KLLA0_F23287g,C. glabrata,CAGL0M12122g,Cluster4546
K. lactis,gene:KLLA0_E13311g,C. glabrata,CAGL0K01353g,Cluster4550
K. lactis,gene:KLLA0_C08151g,C. glabrata,CAGL0M12496g,Cluster4554
K. lactis,gene:KLLA0_F10769g,C. glabrata,CAGL0F07315g,Cluster4569
K. lactis,gene:KLLA0_F13948g,C. glabrata,CAGL0L03025g,Cluster4570
K. lactis,gene:KLLA0_E00441g,C. glabrata,CAGL0E04070g,Cluster4581
C. glabrata,CAGL0J06028g,K. lactis,gene:KLLA0_D07744g,Cluster4583
K. lactis,gene:KLLA0_E16347g,C. glabrata,CAGL0K00803g,Cluster4595
C. glabrata,CAGL0M12408g,K. lactis,gene:KLLA0_C08371g,Cluster460
K. lactis,gene:KLLA0_A00198g,C. glabrata,CAGL0M01166g,Cluster4603
C. glabrata,CAGL0C01331g,K. lactis,gene:KLLA0_F03663g,Cluster4606
K. lactis,gene:KLLA0_C10406g,C. glabrata,CAGL0H01375g,Cluster4609
C. glabrata,CAGL0M09185g,K. lactis,gene:KLLA0_E06117g,Cluster4611
C. glabrata,CAGL0M03091g,K. lactis,gene:KLLA0_F14399g,Cluster4612
K. lactis,gene:KLLA0_E03301g,C. glabrata,CAGL0K09438g,Cluster4614
K. lactis,gene:KLLA0_F09812g,C. glabrata,CAGL0F07073g,Cluster4616
K. lactis,gene:KLLA0_F24002g,C. glabrata,CAGL0L04026g,Cluster462
C. glabrata,CAGL0M08008g,K. lactis,gene:KLLA0_E22683g,Cluster463
K. lactis,gene:KLLA0_A00869g,C. glabrata,CAGL0H07821g,Cluster4630
K. lactis,gene:KLLA0_C01540g,C. glabrata,CAGL0B00968g,Cluster4637
K. lactis,gene:KLLA0_D14971g,C. glabrata,CAGL0G03091g,Cluster4638
C. glabrata,CAGL0D04488g,K. lactis,gene:KLLA0_D15125g,Cluster4662
K. lactis,gene:KLLA0_E21187g,C. glabrata,CAGL0A02772g,Cluster4682
K. lactis,gene:KLLA0_F10263g,C. glabrata,CAGL0C03608g,Cluster4684
K. lactis,gene:KLLA0_E15863g,C. glabrata,CAGL0L06578g,Cluster4688
C. glabrata,CAGL0F03883g,K. lactis,gene:KLLA0_C07238g,Cluster4693
K. lactis,gene:KLLA0_A03025g,C. glabrata,CAGL0I06743g,Cluster4703
K. lactis,gene:KLLA0_D05731g,C. glabrata,CAGL0K12870g,Cluster4707
C. glabrata,CAGL0L08822g,K. lactis,gene:KLLA0_F27335g,Cluster4710
C. glabrata,CAGL0G09218g,K. lactis,gene:KLLA0_E19339g,Cluster4712
C. glabrata,CAGL0K00693g,K. lactis,gene:KLLA0_B07579g,Cluster4714
C. glabrata,CAGL0F02695g,K. lactis,gene:KLLA0_B05599g,Cluster4717
K. lactis,gene:KLLA0_C07535g,C. glabrata,CAGL0C02893g,Cluster4722
C. glabrata,CAGL0G08250g,K. lactis,gene:KLLA0_D18436g,Cluster4725
K. lactis,gene:KLLA0_D05401g,C. glabrata,CAGL0F01595g,Cluster4728
K. lactis,gene:KLLA0_D02134g,C. glabrata,CAGL0G05071g,Cluster4731
K. lactis,gene:KLLA0_C01936g,C. glabrata,CAGL0J08371g,Cluster4737
K. lactis,gene:KLLA0_F07161g,C. glabrata,CAGL0L07106g,Cluster4739
C. glabrata,CAGL0L05962g,K. lactis,gene:KLLA0_E13597g,Cluster4743
K. lactis,gene:KLLA0_F00968g,C. glabrata,CAGL0L02937g,Cluster4745
K. lactis,gene:KLLA0_E02553g,C. glabrata,CAGL0A03036g,Cluster475
C. glabrata,CAGL0L04488g,K. lactis,gene:KLLA0_F20361g,Cluster477
C. glabrata,CAGL0F07755g,K. lactis,gene:KLLA0_D09977g,Cluster4770
C. glabrata,CAGL0M05907g,K. lactis,gene:KLLA0_A06039g,Cluster4775
K. lactis,gene:KLLA0_D18480g,C. glabrata,CAGL0F05665g,Cluster4781
K. lactis,gene:KLLA0_D19294g,C. glabrata,CAGL0K04917g,Cluster4782
C. glabrata,CAGL0M03641g,K. lactis,gene:KLLA0_A07491g,Cluster4783
K. lactis,gene:KLLA0_F08459g,C. glabrata,CAGL0C05313g,Cluster480
K. lactis,gene:KLLA0_C14432g,C. glabrata,CAGL0H02585g,Cluster481
C. glabrata,CAGL0E04400g,K. lactis,gene:KLLA0_E03433g,Cluster4817
K. lactis,gene:KLLA0_E14587g,C. glabrata,CAGL0K12034g,Cluster4819
K. lactis,gene:KLLA0_C18513g,C. glabrata,CAGL0G00594g,Cluster4831
C. glabrata,CAGL0M05973g,K. lactis,gene:KLLA0_E15049g,Cluster484
K. lactis,gene:KLLA0_F08481g,C. glabrata,CAGL0M05181g,Cluster4879
C. glabrata,CAGL0G02189g,K. lactis,gene:KLLA0_A07953g,Cluster4882
K. lactis,gene:KLLA0_B01133g,C. glabrata,CAGL0J10604g,Cluster4884
K. lactis,gene:KLLA0_F07425g,C. glabrata,CAGL0L06930g,Cluster489
K. lactis,gene:KLLA0_A07931g,C. glabrata,CAGL0L10516g,Cluster49
C. glabrata,CAGL0M02079g,K. lactis,gene:KLLA0_C10098g,Cluster4967
C. glabrata,CAGL0D03850g,K. lactis,gene:KLLA0_A09119g,Cluster498
C. glabrata,CAGL0H03861g,K. lactis,gene:KLLA0_D05016g,Cluster5
K. lactis,gene:KLLA0_C12837g,C. glabrata,CAGL0I05456g,Cluster50
K. lactis,gene:KLLA0_C11825g,C. glabrata,CAGL0K10032g,Cluster5005
K. lactis,gene:KLLA0_E10891g,C. glabrata,CAGL0A01584g,Cluster5011
K. lactis,gene:KLLA0_E10891g,C. glabrata,CAGL0A01562g,Cluster5011
