species1,gene1,species2,gene2,cluster_id
C. glabrata,CAGL0F03261g,S. cerevisiae,gene-YHR079C-A,Cluster1969
S. cerevisiae,gene-YBR114W,C. glabrata,CAGL0K07766g,Cluster1973
C. glabrata,CAGL0K04961g,S. cerevisiae,gene-YDL235C,Cluster1974
S. cerevisiae,gene-YER157W,C. glabrata,CAGL0I08569g,Cluster1975
S. cerevisiae,gene-YGL163C,C. glabrata,CAGL0I04224g,Cluster1976
C. glabrata,CAGL0M01958g,S. cerevisiae,gene-YBR073W,Cluster1979
C. glabrata,CAGL0F02513g,S. cerevisiae,gene-YJL205C,Cluster1993
C. glabrata,CAGL0G08217g,S. cerevisiae,gene-YLR246W,Cluster1995
S. cerevisiae,gene-YMR304W,C. glabrata,CAGL0M13783g,Cluster1996
C. glabrata,CAGL0K05555g,S. cerevisiae,gene-YOR078W,Cluster2023
S. cerevisiae,gene-YPL002C,C. glabrata,CAGL0L09020g,Cluster2027
C. glabrata,CAGL0G03069g,S. cerevisiae,gene-YGR093W,Cluster2057
S. cerevisiae,gene-YKR026C,C. glabrata,CAGL0L03003g,Cluster2058
S. cerevisiae,gene-YNL186W,C. glabrata,CAGL0J11352g,Cluster2075
C. glabrata,CAGL0F02915g,S. cerevisiae,gene-YDR416W,Cluster2077
C. glabrata,CAGL0E04972g,S. cerevisiae,gene-YGL145W,Cluster2079
C. glabrata,CAGL0G01298g,S. cerevisiae,gene-YNL051W,Cluster2080
S. cerevisiae,gene-YOR132W,C. glabrata,CAGL0I07271g,Cluster2081
C. glabrata,CAGL0D00594g,S. cerevisiae,gene-YDL076C,Cluster2108
C. glabrata,CAGL0E03872g,S. cerevisiae,gene-YHL031C,Cluster2109
C. glabrata,CAGL0K04235g,S. cerevisiae,gene-YLR354C,Cluster2112
C. glabrata,CAGL0K04235g,S. cerevisiae,gene-YGR043C,Cluster2112
S. cerevisiae,gene-YPR069C,C. glabrata,CAGL0M04609g,Cluster2115
S. cerevisiae,gene-YFR031C,C. glabrata,CAGL0D05258g,Cluster2120
S. cerevisiae,gene-YBR085C-A,C. glabrata,CAGL0L06248g,Cluster2125
C. glabrata,CAGL0D04686g,S. cerevisiae,gene-YPR122W,Cluster2149
C. glabrata,CAGL0K00715g,S. cerevisiae,gene-YGR213C,Cluster2158
C. glabrata,CAGL0K00715g,S. cerevisiae,gene-YER185W,Cluster2158
C. glabrata,CAGL0K00473g,S. cerevisiae,gene-YKL205W,Cluster2166
C. glabrata,CAGL0A02574g,S. cerevisiae,gene-YDR354W,Cluster2167
C. glabrata,CAGL0K06105g,S. cerevisiae,gene-YLR267W,Cluster2171
S. cerevisiae,gene-YDR110W,C. glabrata,CAGL0B01771g,Cluster2173
S. cerevisiae,gene-YGR149W,C. glabrata,CAGL0E02981g,Cluster2188
C. glabrata,CAGL0A00319g,S. cerevisiae,gene-YGL017W,Cluster2190
C. glabrata,CAGL0J02904g,S. cerevisiae,gene-YER054C,Cluster2196
C. glabrata,CAGL0M06897g,S. cerevisiae,gene-YNL024C,Cluster220
S. cerevisiae,gene-YOR178C,C. glabrata,CAGL0F04917g,Cluster2201
S. cerevisiae,gene-YLR199C,C. glabrata,CAGL0A03993g,Cluster2207
C. glabrata,CAGL0E05940g,S. cerevisiae,gene-YPL221W,Cluster2220
C. glabrata,CAGL0E05940g,S. cerevisiae,gene-YGL139W,Cluster2220
S. cerevisiae,gene-YPL221W,C. glabrata,CAGL0H08888g,Cluster2220
C. glabrata,CAGL0H08888g,S. cerevisiae,gene-YGL139W,Cluster2220
C. glabrata,CAGL0K03179g,S. cerevisiae,gene-YHL017W,Cluster2222
S. cerevisiae,gene-YDR320C-A,C. glabrata,CAGL0H07073g,Cluster2224
S. cerevisiae,gene-YOR020C,C. glabrata,CAGL0H08283g,Cluster2226
C. glabrata,CAGL0J05214g,S. cerevisiae,gene-YJL061W,Cluster2228
S. cerevisiae,gene-YOL002C,C. glabrata,CAGL0E02519g,Cluster2231
C. glabrata,CAGL0J04246g,S. cerevisiae,gene-YMR234W,Cluster2235
S. cerevisiae,gene-YJR040W,C. glabrata,CAGL0I01628g,Cluster2236
S. cerevisiae,gene-YDR494W,C. glabrata,CAGL0G04675g,Cluster226
S. cerevisiae,gene-YNCG0030C,C. glabrata,CAGL0H02915r,Cluster2268
S. cerevisiae,gene-YNCB0017C,C. glabrata,CAGL0D04664r,Cluster2270
S. cerevisiae,gene-YNCP0007C,C. glabrata,CAGL0D04664r,Cluster2270
C. glabrata,CAGL0H06193g,S. cerevisiae,gene-YAL019W,Cluster2276
C. glabrata,CAGL0K12518g,S. cerevisiae,gene-YFL030W,Cluster2277
S. cerevisiae,gene-YLR194C,C. glabrata,CAGL0A04081g,Cluster228
C. glabrata,CAGL0J01958g,S. cerevisiae,gene-YIR003W,Cluster2281
C. glabrata,CAGL0D04840g,S. cerevisiae,gene-YPR133W-A,Cluster2298
S. cerevisiae,gene-YPR133W-A,C. glabrata,CAGL0D04834g,Cluster2298
S. cerevisiae,gene-YLR105C,C. glabrata,CAGL0M11594g,Cluster2348
C. glabrata,CAGL0E01463g,S. cerevisiae,gene-YOL139C,Cluster2350
C. glabrata,CAGL0I06963g,S. cerevisiae,gene-YGL221C,Cluster2356
C. glabrata,CAGL0J04334g,S. cerevisiae,gene-YBL018C,Cluster2359
C. glabrata,CAGL0E01793g,S. cerevisiae,gene-YIR039C,Cluster2362
C. glabrata,CAGL0L05566g,S. cerevisiae,gene-YJL125C,Cluster2365
C. glabrata,CAGL0M08888g,S. cerevisiae,gene-YDR478W,Cluster2366
C. glabrata,CAGL0M06083g,S. cerevisiae,gene-YPL106C,Cluster2373
C. glabrata,CAGL0M06083g,S. cerevisiae,gene-YBR169C,Cluster2373
S. cerevisiae,gene-YNR035C,C. glabrata,CAGL0G07909g,Cluster2374
S. cerevisiae,gene-YGR187C,C. glabrata,CAGL0D05500g,Cluster2377
C. glabrata,CAGL0J00968g,S. cerevisiae,gene-YNCD0006W,Cluster2385
S. cerevisiae,gene-YEL003W,C. glabrata,CAGL0L02387g,Cluster2388
S. cerevisiae,gene-YCR073W-A,C. glabrata,CAGL0M10956g,Cluster2402
S. cerevisiae,gene-YNR034W,C. glabrata,CAGL0M10956g,Cluster2402
C. glabrata,CAGL0M03993g,S. cerevisiae,gene-YNL312W,Cluster2403
C. glabrata,CAGL0L09889g,S. cerevisiae,gene-YKL025C,Cluster2405
C. glabrata,CAGL0E01419g,S. cerevisiae,gene-YDR144C,Cluster2408
C. glabrata,CAGL0G07931g,S. cerevisiae,gene-YNR036C,Cluster2412
C. glabrata,CAGL0K05115g,S. cerevisiae,gene-YPR025C,Cluster2421
C. glabrata,CAGL0E02189g,S. cerevisiae,gene-YOL110W,Cluster2425
S. cerevisiae,gene-YIR022W,C. glabrata,CAGL0F06721g,Cluster2427
C. glabrata,CAGL0L03223g,S. cerevisiae,gene-YKR037C,Cluster243
C. glabrata,CAGL0J03344g,S. cerevisiae,gene-YER082C,Cluster2430
C. glabrata,CAGL0A02090g,S. cerevisiae,gene-YHR020W,Cluster2448
S. cerevisiae,gene-YNL232W,C. glabrata,CAGL0J07458g,Cluster2449
S. cerevisiae,gene-YNL166C,C. glabrata,CAGL0J06160g,Cluster2451
C. glabrata,CAGL0J04422g,S. cerevisiae,gene-YBL022C,Cluster2453
S. cerevisiae,gene-YNL192W,C. glabrata,CAGL0J11506g,Cluster2471
C. glabrata,CAGL0J11506g,S. cerevisiae,gene-YBR038W,Cluster2471
C. glabrata,CAGL0M12705g,S. cerevisiae,gene-YER072W,Cluster2474
S. cerevisiae,gene-YLR175W,C. glabrata,CAGL0H03685g,Cluster2476
C. glabrata,CAGL0H10406g,S. cerevisiae,gene-YDL112W,Cluster2477
S. cerevisiae,gene-YNL041C,C. glabrata,CAGL0G01496g,Cluster2478
S. cerevisiae,gene-YDR191W,C. glabrata,CAGL0F05621g,Cluster248
C. glabrata,CAGL0I10725g,S. cerevisiae,gene-YNCE0029C,Cluster2485
S. cerevisiae,gene-YNCC0002W,C. glabrata,CAGL0B00165r,Cluster2489
C. glabrata,CAGL0K07722r,S. cerevisiae,gene-YNCI0006W,Cluster2498
C. glabrata,CAGL0K09174r,S. cerevisiae,gene-YNCC0013W,Cluster2499
C. glabrata,CAGL0M04697g,S. cerevisiae,gene-YOR285W,Cluster2501
S. cerevisiae,gene-YNCM0009C,C. glabrata,CAGL0I08679r,Cluster2504
S. cerevisiae,gene-YNCL0002C,C. glabrata,CAGL0I08679r,Cluster2504
S. cerevisiae,gene-YNCL0040W,C. glabrata,CAGL0H01969r,Cluster2520
C. glabrata,CAGL0D03784g,S. cerevisiae,gene-YHR060W,Cluster2526
S. cerevisiae,gene-YGR267C,C. glabrata,CAGL0F08503g,Cluster2532
C. glabrata,CAGL0I06710g,S. cerevisiae,gene-YER147C,Cluster2536
S. cerevisiae,gene-YDR316W,C. glabrata,CAGL0H07227g,Cluster2543
C. glabrata,CAGL0K12936g,S. cerevisiae,gene-YFL049W,Cluster2561
S. cerevisiae,gene-YNCL0037W,C. glabrata,CAGL0C04653r,Cluster2574
C. glabrata,CAGL0M11704g,S. cerevisiae,gene-YLR109W,Cluster2579
C. glabrata,CAGL0I08239g,S. cerevisiae,gene-YER021W,Cluster2580
C. glabrata,CAGL0I05918g,S. cerevisiae,gene-YJL143W,Cluster2581
C. glabrata,CAGL0M11660g,S. cerevisiae,gene-YIL053W,Cluster2583
C. glabrata,CAGL0D04092g,S. cerevisiae,gene-YHR043C,Cluster2584
C. glabrata,CAGL0D04092g,S. cerevisiae,gene-YHR044C,Cluster2584
C. glabrata,CAGL0D04092g,S. cerevisiae,gene-YER062C,Cluster2584
C. glabrata,CAGL0M12925g,S. cerevisiae,gene-YHR043C,Cluster2584
C. glabrata,CAGL0M12925g,S. cerevisiae,gene-YHR044C,Cluster2584
C. glabrata,CAGL0M12925g,S. cerevisiae,gene-YER062C,Cluster2584
S. cerevisiae,gene-YHR043C,C. glabrata,CAGL0I05874g,Cluster2584
S. cerevisiae,gene-YHR044C,C. glabrata,CAGL0I05874g,Cluster2584
C. glabrata,CAGL0I05874g,S. cerevisiae,gene-YER062C,Cluster2584
C. glabrata,CAGL0M09867g,S. cerevisiae,gene-YLR408C,Cluster2589
C. glabrata,CAGL0J03212g,S. cerevisiae,gene-YER073W,Cluster2599
C. glabrata,CAGL0L07480g,S. cerevisiae,gene-YBR066C,Cluster2605
S. cerevisiae,gene-YPR068C,C. glabrata,CAGL0D01430g,Cluster2610
C. glabrata,CAGL0F01507g,S. cerevisiae,gene-YOR008C,Cluster2612
S. cerevisiae,gene-YOL105C,C. glabrata,CAGL0D02794g,Cluster2613
C. glabrata,CAGL0D02794g,S. cerevisiae,gene-YNL283C,Cluster2613
C. glabrata,CAGL0K05709g,S. cerevisiae,gene-YCL024W,Cluster262
C. glabrata,CAGL0K05709g,S. cerevisiae,gene-YDR507C,Cluster262
S. cerevisiae,gene-YPL094C,C. glabrata,CAGL0H05731g,Cluster2639
C. glabrata,CAGL0H06457g,S. cerevisiae,gene-YLR389C,Cluster2640
S. cerevisiae,gene-YPL015C,C. glabrata,CAGL0L08668g,Cluster2642
C. glabrata,CAGL0I01606g,S. cerevisiae,gene-YJR041C,Cluster2648
S. cerevisiae,gene-YDR231C,C. glabrata,CAGL0K11341g,Cluster2651
C. glabrata,CAGL0D01650g,S. cerevisiae,gene-YPR056W,Cluster2653
C. glabrata,CAGL0F07469g,S. cerevisiae,gene-YGL107C,Cluster2664
C. glabrata,CAGL0F07469g,S. cerevisiae,gene-YBR238C,Cluster2664
S. cerevisiae,gene-YGL107C,C. glabrata,CAGL0K07007g,Cluster2664
S. cerevisiae,gene-YBR238C,C. glabrata,CAGL0K07007g,Cluster2664
C. glabrata,CAGL0J04664g,S. cerevisiae,gene-YKL192C,Cluster2667
C. glabrata,CAGL0H10582g,S. cerevisiae,gene-YDL122W,Cluster2668
C. glabrata,CAGL0H01287g,S. cerevisiae,gene-YDR293C,Cluster267
C. glabrata,CAGL0I01518g,S. cerevisiae,gene-YJR044C,Cluster269
S. cerevisiae,gene-YNCF0009C,C. glabrata,CAGL0M01012r,Cluster2699
C. glabrata,CAGL0K04477g,S. cerevisiae,gene-YGR060W,Cluster272
S. cerevisiae,gene-YPR094W,C. glabrata,CAGL0K08074g,Cluster273
C. glabrata,CAGL0B03575g,S. cerevisiae,gene-YEL056W,Cluster2761
S. cerevisiae,gene-YBR239C,C. glabrata,CAGL0K06985g,Cluster2774
S. cerevisiae,gene-YDR489W,C. glabrata,CAGL0G04587g,Cluster2777
C. glabrata,CAGL0G05918g,S. cerevisiae,gene-YHR142W,Cluster2779
S. cerevisiae,gene-YLL033W,C. glabrata,CAGL0D02860g,Cluster2791
C. glabrata,CAGL0F03795g,S. cerevisiae,gene-YMR211W,Cluster2801
C. glabrata,CAGL0H07953g,S. cerevisiae,gene-YGL231C,Cluster2804
C. glabrata,CAGL0H01199g,S. cerevisiae,gene-YDR283C,Cluster2806
C. glabrata,CAGL0I09064g,S. cerevisiae,gene-YFR028C,Cluster2808
C. glabrata,CAGL0K01617g,S. cerevisiae,gene-YDL028C,Cluster2809
S. cerevisiae,gene-YDR014W-A,C. glabrata,CAGL0D04400g,Cluster281
C. glabrata,CAGL0H03553g,S. cerevisiae,gene-YPL204W,Cluster2811
S. cerevisiae,gene-YGR188C,C. glabrata,CAGL0I08899g,Cluster2812
C. glabrata,CAGL0H10296g,S. cerevisiae,gene-YDL107W,Cluster2813
C. glabrata,CAGL0H04521g,S. cerevisiae,gene-YBL092W,Cluster2814
C. glabrata,CAGL0L09713g,S. cerevisiae,gene-YKL016C,Cluster2819
C. glabrata,CAGL0I02992g,S. cerevisiae,gene-YNL281W,Cluster2835
S. cerevisiae,gene-YJL041W,C. glabrata,CAGL0J00781g,Cluster2837
S. cerevisiae,gene-YMR288W,C. glabrata,CAGL0M13475g,Cluster2840
S. cerevisiae,gene-YDR067C,C. glabrata,CAGL0G05203g,Cluster2845
S. cerevisiae,gene-YDL059C,C. glabrata,CAGL0D00902g,Cluster2846
C. glabrata,CAGL0G07381g,S. cerevisiae,gene-YML032C,Cluster2847
C. glabrata,CAGL0K03003g,S. cerevisiae,gene-YMR070W,Cluster2857
S. cerevisiae,gene-YHL034C,C. glabrata,CAGL0E03960g,Cluster2859
S. cerevisiae,gene-YLL048C,C. glabrata,CAGL0E03982g,Cluster286
C. glabrata,CAGL0E03982g,S. cerevisiae,gene-YHL035C,Cluster286
S. cerevisiae,gene-YKL214C,C. glabrata,CAGL0K00253g,Cluster2861
S. cerevisiae,gene-YOL028C,C. glabrata,CAGL0K08756g,Cluster2864
S. cerevisiae,gene-YDR135C,C. glabrata,CAGL0E03355g,Cluster287
S. cerevisiae,gene-YDR307W,C. glabrata,CAGL0J11044g,Cluster2873
C. glabrata,CAGL0F04895g,S. cerevisiae,gene-YPR160W,Cluster2874
C. glabrata,CAGL0H09636g,S. cerevisiae,gene-YER010C,Cluster2878
C. glabrata,CAGL0B00660g,S. cerevisiae,gene-YCL045C,Cluster2880
S. cerevisiae,gene-YDR367W,C. glabrata,CAGL0A02794g,Cluster2881
S. cerevisiae,gene-YLR441C,C. glabrata,CAGL0M00814g,Cluster2883
S. cerevisiae,gene-YML063W,C. glabrata,CAGL0M00814g,Cluster2883
C. glabrata,CAGL0D03014g,S. cerevisiae,gene-YJL008C,Cluster2887
C. glabrata,CAGL0J01529g,S. cerevisiae,gene-YMR075W,Cluster2903
S. cerevisiae,gene-YGL065C,C. glabrata,CAGL0M05731g,Cluster2906
C. glabrata,CAGL0C02783g,S. cerevisiae,gene-YHL022C,Cluster2910
C. glabrata,CAGL0G00242g,S. cerevisiae,gene-YGR281W,Cluster292
C. glabrata,CAGL0L12694g,S. cerevisiae,gene-YPL045W,Cluster295
C. glabrata,CAGL0F08745g,S. cerevisiae,gene-YLR327C,Cluster2955
S. cerevisiae,gene-YDL133W,C. glabrata,CAGL0J09196g,Cluster2960
C. glabrata,CAGL0J01705r,S. cerevisiae,gene-YNCG0041W,Cluster2972
C. glabrata,CAGL0J01705r,S. cerevisiae,gene-YNCJ0018W,Cluster2972
C. glabrata,CAGL0I04125g,S. cerevisiae,gene-YGL226C-A,Cluster2975
S. cerevisiae,gene-YGR218W,C. glabrata,CAGL0B02189g,Cluster2986
S. cerevisiae,gene-YCR024C-A,C. glabrata,CAGL0M03305g,Cluster3004
S. cerevisiae,gene-YCR024C-A,C. glabrata,CAGL0L08008g,Cluster3004
C. glabrata,CAGL0M03305g,S. cerevisiae,gene-YEL017C-A,Cluster3004
S. cerevisiae,gene-YEL017C-A,C. glabrata,CAGL0L08008g,Cluster3004
S. cerevisiae,gene-YPL096C-A,C. glabrata,CAGL0H05764g,Cluster3026
C. glabrata,CAGL0K01089g,S. cerevisiae,gene-YGR081C,Cluster3038
S. cerevisiae,gene-YOR219C,C. glabrata,CAGL0L02651g,Cluster3044
C. glabrata,CAGL0L00627g,S. cerevisiae,gene-YOR371C,Cluster3050
C. glabrata,CAGL0L00627g,S. cerevisiae,gene-YAL056W,Cluster3050
C. glabrata,CAGL0M00374g,S. cerevisiae,gene-YJR137C,Cluster3051
C. glabrata,CAGL0A01782g,S. cerevisiae,gene-YLR081W,Cluster3061
S. cerevisiae,gene-YJL127C,C. glabrata,CAGL0L05610g,Cluster3082
S. cerevisiae,gene-YAR019C,C. glabrata,CAGL0C05005g,Cluster3085
C. glabrata,CAGL0M13541g,S. cerevisiae,gene-YMR291W,Cluster3089
C. glabrata,CAGL0D02244g,S. cerevisiae,gene-YOR351C,Cluster3090
S. cerevisiae,gene-YKR053C,C. glabrata,CAGL0I04334g,Cluster3097
S. cerevisiae,gene-YMR318C,C. glabrata,CAGL0M14047g,Cluster3098
C. glabrata,CAGL0G05027g,S. cerevisiae,gene-YDR064W,Cluster310
S. cerevisiae,gene-YNL298W,C. glabrata,CAGL0M03729g,Cluster3103
S. cerevisiae,gene-YLR179C,C. glabrata,CAGL0B01100g,Cluster311
C. glabrata,CAGL0B01100g,S. cerevisiae,gene-YLR178C,Cluster311
S. cerevisiae,gene-YCL049C,C. glabrata,CAGL0A02277g,Cluster3122
S. cerevisiae,gene-YNCL0023C,C. glabrata,CAGL0L13431r,Cluster313
C. glabrata,CAGL0M11462g,S. cerevisiae,gene-YLR099C,Cluster3160
C. glabrata,CAGL0L04686g,S. cerevisiae,gene-YGR110W,Cluster3162
C. glabrata,CAGL0L00561g,S. cerevisiae,gene-YPL232W,Cluster3166
C. glabrata,CAGL0L00561g,S. cerevisiae,gene-YMR183C,Cluster3166
S. cerevisiae,gene-YDR383C,C. glabrata,CAGL0A03190g,Cluster3185
S. cerevisiae,gene-YPR007C,C. glabrata,CAGL0L09295g,Cluster3215
S. cerevisiae,gene-YPL189C-A,C. glabrata,CAGL0G09262g,Cluster3230
S. cerevisiae,gene-YKL144C,C. glabrata,CAGL0J00869g,Cluster3233
C. glabrata,CAGL0J07392g,S. cerevisiae,gene-YNL229C,Cluster3234
C. glabrata,CAGL0H02145g,S. cerevisiae,gene-YHR084W,Cluster3235
C. glabrata,CAGL0I09592g,S. cerevisiae,gene-YOR303W,Cluster3237
S. cerevisiae,gene-YPL058C,C. glabrata,CAGL0M07293g,Cluster3239
S. cerevisiae,gene-YAL055W,C. glabrata,CAGL0J07194g,Cluster324
S. cerevisiae,gene-YDR406W,C. glabrata,CAGL0F02717g,Cluster3241
S. cerevisiae,gene-YCR011C,C. glabrata,CAGL0L07744g,Cluster3243
C. glabrata,CAGL0L05302g,S. cerevisiae,gene-YKL088W,Cluster325
S. cerevisiae,gene-YLR367W,C. glabrata,CAGL0K04587g,Cluster326
C. glabrata,CAGL0K04587g,S. cerevisiae,gene-YJL190C,Cluster326
S. cerevisiae,gene-YKR014C,C. glabrata,CAGL0G07689g,Cluster3265
C. glabrata,CAGL0I00594g,S. cerevisiae,gene-YOR185C,Cluster3266
C. glabrata,CAGL0K06325g,S. cerevisiae,gene-YDR458C,Cluster3267
C. glabrata,CAGL0B04587g,S. cerevisiae,gene-YOR110W,Cluster3295
C. glabrata,CAGL0B04587g,S. cerevisiae,gene-YNL108C,Cluster3295
S. cerevisiae,gene-YHR166C,C. glabrata,CAGL0I02288g,Cluster3298
C. glabrata,CAGL0J01892g,S. cerevisiae,gene-YIR006C,Cluster3299
S. cerevisiae,gene-YHR077C,C. glabrata,CAGL0J10670g,Cluster3301
C. glabrata,CAGL0I10560g,S. cerevisiae,gene-YGR128C,Cluster3302
S. cerevisiae,gene-YNCK0003W,C. glabrata,CAGL0M03443r,Cluster3304
C. glabrata,CAGL0I05368r,S. cerevisiae,gene-YNCN0017W,Cluster3305
S. cerevisiae,gene-YBR112C,C. glabrata,CAGL0D01364g,Cluster331
C. glabrata,CAGL0J00231r,S. cerevisiae,gene-YNCJ0006W,Cluster3312
S. cerevisiae,gene-YIL003W,C. glabrata,CAGL0J02112g,Cluster3317
C. glabrata,CAGL0E02739g,S. cerevisiae,gene-YOR007C,Cluster332
C. glabrata,CAGL0K09416g,S. cerevisiae,gene-YGL211W,Cluster3322
S. cerevisiae,gene-YOL147C,C. glabrata,CAGL0D02618g,Cluster3323
C. glabrata,CAGL0H09460g,S. cerevisiae,gene-YER015W,Cluster3324
S. cerevisiae,gene-YGL181W,C. glabrata,CAGL0L06028g,Cluster3325
S. cerevisiae,gene-YDR482C,C. glabrata,CAGL0H07381g,Cluster3327
S. cerevisiae,gene-YDR180W,C. glabrata,CAGL0F05797g,Cluster3331
C. glabrata,CAGL0D02046g,S. cerevisiae,gene-YKL137W,Cluster3335
C. glabrata,CAGL0C03369g,S. cerevisiae,gene-YNR053C,Cluster3336
S. cerevisiae,gene-YBL061C,C. glabrata,CAGL0A04411g,Cluster3338
S. cerevisiae,gene-YDR132C,C. glabrata,CAGL0M11682g,Cluster336
C. glabrata,CAGL0H05445g,S. cerevisiae,gene-YBR196C,Cluster3375
C. glabrata,CAGL0K01881g,S. cerevisiae,gene-YDL013W,Cluster3379
S. cerevisiae,gene-YFR053C,C. glabrata,CAGL0H07579g,Cluster3381
C. glabrata,CAGL0H07579g,S. cerevisiae,gene-YGL253W,Cluster3381
S. cerevisiae,gene-YLR094C,C. glabrata,CAGL0C00407g,Cluster3383
S. cerevisiae,gene-YPR151C,C. glabrata,CAGL0L08426g,Cluster3406
C. glabrata,CAGL0G00704g,S. cerevisiae,gene-YAR003W,Cluster3414
C. glabrata,CAGL0M13365g,S. cerevisiae,gene-YHR184W,Cluster343
S. cerevisiae,gene-YGL087C,C. glabrata,CAGL0H03157g,Cluster3448
S. cerevisiae,gene-YDR350C,C. glabrata,CAGL0A02475g,Cluster3450
C. glabrata,CAGL0I04532g,S. cerevisiae,gene-YBR015C,Cluster3453
C. glabrata,CAGL0B03014g,S. cerevisiae,gene-YNR059W,Cluster3457
S. cerevisiae,gene-YMR064W,C. glabrata,CAGL0F06567g,Cluster3460
C. glabrata,CAGL0A02453r,S. cerevisiae,gene-YNCO0030W,Cluster3463
C. glabrata,CAGL0A02453r,S. cerevisiae,gene-YNCM0028C,Cluster3463
C. glabrata,CAGL0E05544r,S. cerevisiae,gene-YNCO0030W,Cluster3463
C. glabrata,CAGL0E05544r,S. cerevisiae,gene-YNCM0028C,Cluster3463
C. glabrata,CAGL0I10857r,S. cerevisiae,gene-YNCE0006W,Cluster3479
C. glabrata,CAGL0M03509r,S. cerevisiae,gene-YNCE0006W,Cluster3479
S. cerevisiae,gene-YOR342C,C. glabrata,CAGL0E05522g,Cluster348
C. glabrata,CAGL0E05522g,S. cerevisiae,gene-YAL037W,Cluster348
C. glabrata,CAGL0A03234g,S. cerevisiae,gene-YOR133W,Cluster3481
C. glabrata,CAGL0A03234g,S. cerevisiae,gene-YDR385W,Cluster3481
S. cerevisiae,gene-YAL046C,C. glabrata,CAGL0M12232g,Cluster3485
S. cerevisiae,gene-YBR023C,C. glabrata,CAGL0I04840g,Cluster3489
C. glabrata,CAGL0F02519g,S. cerevisiae,gene-YJL206C,Cluster3512
C. glabrata,CAGL0E02497g,S. cerevisiae,gene-YOL003C,Cluster3524
C. glabrata,CAGL0I04312g,S. cerevisiae,gene-YGL167C,Cluster3561
C. glabrata,CAGL0M04345g,S. cerevisiae,gene-YLR132C,Cluster3577
C. glabrata,CAGL0G08338g,S. cerevisiae,gene-YLR241W,Cluster3596
C. glabrata,CAGL0I05324g,S. cerevisiae,gene-YNCP0010W,Cluster3597
C. glabrata,CAGL0I05324g,S. cerevisiae,gene-YIL027C,Cluster3597
C. glabrata,CAGL0A01672g,S. cerevisiae,gene-YGR009C,Cluster3603
C. glabrata,CAGL0B03443g,S. cerevisiae,gene-YLR253W,Cluster3612
S. cerevisiae,gene-YCL030C,C. glabrata,CAGL0B00902g,Cluster3622
C. glabrata,CAGL0M11220g,S. cerevisiae,gene-YMR224C,Cluster3623
C. glabrata,CAGL0C01815g,S. cerevisiae,gene-YBL086C,Cluster3628
S. cerevisiae,gene-YOL138C,C. glabrata,CAGL0E01485g,Cluster3676
C. glabrata,CAGL0I07821g,S. cerevisiae,gene-YOL087C,Cluster3683
C. glabrata,CAGL0D02150g,S. cerevisiae,gene-YFL017W-A,Cluster3685
C. glabrata,CAGL0D02420g,S. cerevisiae,gene-YLR119W,Cluster3686
C. glabrata,CAGL0I08349g,S. cerevisiae,gene-YPR161C,Cluster3701
C. glabrata,CAGL0D02002g,S. cerevisiae,gene-YKL139W,Cluster3702
S. cerevisiae,gene-YNL053W,C. glabrata,CAGL0G01320g,Cluster3706
C. glabrata,CAGL0G01320g,S. cerevisiae,gene-YIL113W,Cluster3706
S. cerevisiae,gene-YPL031C,C. glabrata,CAGL0L12474g,Cluster3707
C. glabrata,CAGL0I00924g,S. cerevisiae,gene-YOR040W,Cluster3711
C. glabrata,CAGL0I00924g,S. cerevisiae,gene-YDR272W,Cluster3711
S. cerevisiae,gene-YER019W,C. glabrata,CAGL0E06556g,Cluster3712
C. glabrata,CAGL0F02167g,S. cerevisiae,gene-YFL003C,Cluster3714
S. cerevisiae,gene-YHR019C,C. glabrata,CAGL0A02112g,Cluster3715
C. glabrata,CAGL0I03674g,S. cerevisiae,gene-YDL147W,Cluster3717
S. cerevisiae,gene-YAL034W-A,C. glabrata,CAGL0M11924g,Cluster3720
S. cerevisiae,gene-YGR274C,C. glabrata,CAGL0G00418g,Cluster3730
S. cerevisiae,gene-YKL047W,C. glabrata,CAGL0L01705g,Cluster3731
S. cerevisiae,gene-YMR024W,C. glabrata,CAGL0M07513g,Cluster3733
S. cerevisiae,gene-YMR182C,C. glabrata,CAGL0E06116g,Cluster3749
S. cerevisiae,gene-YPL230W,C. glabrata,CAGL0E06116g,Cluster3749
S. cerevisiae,gene-YFL026W,C. glabrata,CAGL0K12430g,Cluster3752
C. glabrata,CAGL0D00352g,S. cerevisiae,gene-YKL188C,Cluster3756
S. cerevisiae,gene-YLR300W,C. glabrata,CAGL0I00484g,Cluster3758
S. cerevisiae,gene-YLR300W,C. glabrata,CAGL0G09515g,Cluster3758
C. glabrata,CAGL0I00484g,S. cerevisiae,gene-YOR190W,Cluster3758
S. cerevisiae,gene-YOR190W,C. glabrata,CAGL0G09515g,Cluster3758
S. cerevisiae,gene-YHR179W,C. glabrata,CAGL0I02574g,Cluster3762
S. cerevisiae,gene-YPL101W,C. glabrata,CAGL0H05863g,Cluster3766
C. glabrata,CAGL0H00594g,S. cerevisiae,gene-YPL255W,Cluster3769
S. cerevisiae,gene-YMR026C,C. glabrata,CAGL0M07469g,Cluster3801
S. cerevisiae,gene-YPR166C,C. glabrata,CAGL0I08481g,Cluster3830
C. glabrata,CAGL0D04774g,S. cerevisiae,gene-YPR128C,Cluster3835
