species1,gene1,species2,gene2,cluster_id
K. lactis,gene:KLLA0_F10769g,S. cerevisiae,gene-YGL115W,Cluster4569
K. lactis,gene:KLLA0_F10769g,C. albicans,orf19.5768,Cluster4569
C. glabrata,CAGL0F07315g,S. cerevisiae,gene-YGL115W,Cluster4569
C. glabrata,CAGL0F07315g,C. albicans,orf19.5768,Cluster4569
S. cerevisiae,gene-YGL115W,C. albicans,orf19.5768,Cluster4569
C. albicans,orf19.6903,K. lactis,gene:KLLA0_F13948g,Cluster4570
C. albicans,orf19.6903,S. cerevisiae,gene-YKR025W,Cluster4570
C. albicans,orf19.6903,C. glabrata,CAGL0L03025g,Cluster4570
K. lactis,gene:KLLA0_F13948g,S. cerevisiae,gene-YKR025W,Cluster4570
K. lactis,gene:KLLA0_F13948g,C. glabrata,CAGL0L03025g,Cluster4570
S. cerevisiae,gene-YKR025W,C. glabrata,CAGL0L03025g,Cluster4570
C. albicans,orf19.515,K. lactis,gene:KLLA0_F09229g,Cluster4571
C. albicans,orf19.515,S. cerevisiae,gene-YER137C,Cluster4571
K. lactis,gene:KLLA0_F09229g,S. cerevisiae,gene-YER137C,Cluster4571
C. albicans,orf19.7355,S. cerevisiae,gene-YNL025C,Cluster4572
C. albicans,orf19.7355,C. glabrata,CAGL0M06875g,Cluster4572
S. cerevisiae,gene-YNL025C,C. glabrata,CAGL0M06875g,Cluster4572
K. lactis,gene:KLLA0_F03883g,S. cerevisiae,gene-YNL045W,Cluster4573
K. lactis,gene:KLLA0_F03883g,C. albicans,orf19.992,Cluster4573
S. cerevisiae,gene-YNL045W,C. albicans,orf19.992,Cluster4573
C. albicans,orf19.2369,S. cerevisiae,gene-YNL261W,Cluster4574
C. albicans,orf19.2369,K. lactis,gene:KLLA0_C02607g,Cluster4574
S. cerevisiae,gene-YNL261W,K. lactis,gene:KLLA0_C02607g,Cluster4574
S. cerevisiae,gene-YHR132C,K. lactis,gene:KLLA0_F27929g,Cluster4575
S. cerevisiae,gene-YHR132C,C. albicans,orf19.299,Cluster4575
K. lactis,gene:KLLA0_F27929g,C. albicans,orf19.299,Cluster4575
S. cerevisiae,gene-YLL006W,K. lactis,gene:KLLA0_F15796g,Cluster4576
S. cerevisiae,gene-YLL006W,C. albicans,orf19.4187,Cluster4576
K. lactis,gene:KLLA0_F15796g,C. albicans,orf19.4187,Cluster4576
C. albicans,orf19.2149,K. lactis,gene:KLLA0_E14059g,Cluster4577
C. albicans,orf19.2149,S. cerevisiae,gene-YPR003C,Cluster4577
K. lactis,gene:KLLA0_E14059g,S. cerevisiae,gene-YPR003C,Cluster4577
C. albicans,orf19.2889,S. cerevisiae,gene-YEL044W,Cluster458
C. albicans,orf19.2889,K. lactis,gene:KLLA0_F16797g,Cluster458
S. cerevisiae,gene-YEL044W,K. lactis,gene:KLLA0_F16797g,Cluster458
K. lactis,gene:KLLA0_E00441g,C. glabrata,CAGL0E04070g,Cluster4581
K. lactis,gene:KLLA0_E00441g,S. cerevisiae,gene-YHL039W,Cluster4581
C. glabrata,CAGL0E04070g,S. cerevisiae,gene-YHL039W,Cluster4581
S. cerevisiae,gene-YNL142W,C. glabrata,CAGL0J06028g,Cluster4583
S. cerevisiae,gene-YNL142W,K. lactis,gene:KLLA0_D07744g,Cluster4583
C. glabrata,CAGL0J06028g,K. lactis,gene:KLLA0_D07744g,Cluster4583
K. lactis,gene:KLLA0_F15994g,S. cerevisiae,gene-YOR042W,Cluster4585
K. lactis,gene:KLLA0_F20504g,S. cerevisiae,gene-YLR260W,Cluster4589
K. lactis,gene:KLLA0_E16369g,S. cerevisiae,gene-YGR208W,Cluster459
K. lactis,gene:KLLA0_E16369g,C. albicans,orf19.5838,Cluster459
S. cerevisiae,gene-YGR208W,C. albicans,orf19.5838,Cluster459
C. albicans,orf19.7611,K. lactis,gene:KLLA0_E16347g,Cluster4595
C. albicans,orf19.7611,C. glabrata,CAGL0K00803g,Cluster4595
C. albicans,orf19.7611,S. cerevisiae,gene-YLR043C,Cluster4595
K. lactis,gene:KLLA0_E16347g,C. glabrata,CAGL0K00803g,Cluster4595
K. lactis,gene:KLLA0_E16347g,S. cerevisiae,gene-YLR043C,Cluster4595
C. glabrata,CAGL0K00803g,S. cerevisiae,gene-YLR043C,Cluster4595
S. cerevisiae,gene-YER056C-A,C. glabrata,CAGL0M12408g,Cluster460
S. cerevisiae,gene-YER056C-A,K. lactis,gene:KLLA0_C08371g,Cluster460
S. cerevisiae,gene-YER056C-A,C. albicans,orf19.6220.4,Cluster460
S. cerevisiae,gene-YIL052C,C. glabrata,CAGL0M12408g,Cluster460
S. cerevisiae,gene-YIL052C,K. lactis,gene:KLLA0_C08371g,Cluster460
S. cerevisiae,gene-YIL052C,C. albicans,orf19.6220.4,Cluster460
C. glabrata,CAGL0M12408g,K. lactis,gene:KLLA0_C08371g,Cluster460
C. glabrata,CAGL0M12408g,C. albicans,orf19.6220.4,Cluster460
K. lactis,gene:KLLA0_C08371g,C. albicans,orf19.6220.4,Cluster460
K. lactis,gene:KLLA0_C01111g,S. cerevisiae,gene-YCL043C,Cluster4601
K. lactis,gene:KLLA0_C01111g,C. albicans,orf19.5130,Cluster4601
S. cerevisiae,gene-YCL043C,C. albicans,orf19.5130,Cluster4601
S. cerevisiae,gene-YCR083W,K. lactis,gene:KLLA0_F10351g,Cluster4602
S. cerevisiae,gene-YCR083W,C. albicans,orf19.2516,Cluster4602
K. lactis,gene:KLLA0_F10351g,C. albicans,orf19.2516,Cluster4602
C. albicans,orf19.5986,K. lactis,gene:KLLA0_A00198g,Cluster4603
C. albicans,orf19.5986,C. glabrata,CAGL0M01166g,Cluster4603
C. albicans,orf19.5986,S. cerevisiae,gene-YGR144W,Cluster4603
K. lactis,gene:KLLA0_A00198g,C. glabrata,CAGL0M01166g,Cluster4603
K. lactis,gene:KLLA0_A00198g,S. cerevisiae,gene-YGR144W,Cluster4603
C. glabrata,CAGL0M01166g,S. cerevisiae,gene-YGR144W,Cluster4603
S. cerevisiae,gene-YJR057W,C. albicans,orf19.1137,Cluster4604
C. albicans,orf19.1359,K. lactis,gene:KLLA0_F26026g,Cluster4605
C. albicans,orf19.1359,S. cerevisiae,gene-YMR067C,Cluster4605
K. lactis,gene:KLLA0_F26026g,S. cerevisiae,gene-YMR067C,Cluster4605
C. albicans,orf19.4760,C. glabrata,CAGL0C01331g,Cluster4606
C. albicans,orf19.4760,S. cerevisiae,gene-YIL110W,Cluster4606
C. albicans,orf19.4760,K. lactis,gene:KLLA0_F03663g,Cluster4606
C. glabrata,CAGL0C01331g,S. cerevisiae,gene-YIL110W,Cluster4606
C. glabrata,CAGL0C01331g,K. lactis,gene:KLLA0_F03663g,Cluster4606
S. cerevisiae,gene-YIL110W,K. lactis,gene:KLLA0_F03663g,Cluster4606
S. cerevisiae,gene-YBR060C,K. lactis,gene:KLLA0_F18590g,Cluster4607
S. cerevisiae,gene-YBR060C,C. albicans,orf19.5358,Cluster4607
K. lactis,gene:KLLA0_F18590g,C. albicans,orf19.5358,Cluster4607
C. albicans,orf19.2803,K. lactis,gene:KLLA0_F18546g,Cluster4608
C. albicans,orf19.2803,S. cerevisiae,gene-YDR044W,Cluster4608
K. lactis,gene:KLLA0_F18546g,S. cerevisiae,gene-YDR044W,Cluster4608
C. albicans,orf19.5818,K. lactis,gene:KLLA0_C10406g,Cluster4609
C. albicans,orf19.5818,C. glabrata,CAGL0H01375g,Cluster4609
C. albicans,orf19.5818,S. cerevisiae,gene-YDR297W,Cluster4609
K. lactis,gene:KLLA0_C10406g,C. glabrata,CAGL0H01375g,Cluster4609
K. lactis,gene:KLLA0_C10406g,S. cerevisiae,gene-YDR297W,Cluster4609
C. glabrata,CAGL0H01375g,S. cerevisiae,gene-YDR297W,Cluster4609
S. cerevisiae,gene-YJL191W,K. lactis,gene:KLLA0_B07623g,Cluster461
S. cerevisiae,gene-YJL191W,C. albicans,orf19.6265.1,Cluster461
K. lactis,gene:KLLA0_B07623g,C. albicans,orf19.6265.1,Cluster461
C. albicans,orf19.439,K. lactis,gene:KLLA0_C10439g,Cluster4610
C. albicans,orf19.439,S. cerevisiae,gene-YDR296W,Cluster4610
K. lactis,gene:KLLA0_C10439g,S. cerevisiae,gene-YDR296W,Cluster4610
C. albicans,orf19.3939,S. cerevisiae,gene-YJR088C,Cluster4611
C. albicans,orf19.3939,C. glabrata,CAGL0M09185g,Cluster4611
C. albicans,orf19.3939,K. lactis,gene:KLLA0_E06117g,Cluster4611
S. cerevisiae,gene-YJR088C,C. glabrata,CAGL0M09185g,Cluster4611
S. cerevisiae,gene-YJR088C,K. lactis,gene:KLLA0_E06117g,Cluster4611
C. glabrata,CAGL0M09185g,K. lactis,gene:KLLA0_E06117g,Cluster4611
C. albicans,orf19.6511,C. glabrata,CAGL0M03091g,Cluster4612
C. albicans,orf19.6511,S. cerevisiae,gene-YJL087C,Cluster4612
C. albicans,orf19.6511,K. lactis,gene:KLLA0_F14399g,Cluster4612
C. glabrata,CAGL0M03091g,S. cerevisiae,gene-YJL087C,Cluster4612
C. glabrata,CAGL0M03091g,K. lactis,gene:KLLA0_F14399g,Cluster4612
S. cerevisiae,gene-YJL087C,K. lactis,gene:KLLA0_F14399g,Cluster4612
S. cerevisiae,gene-YMR130W,K. lactis,gene:KLLA0_F17325g,Cluster4613
S. cerevisiae,gene-YMR130W,C. albicans,orf19.2076,Cluster4613
K. lactis,gene:KLLA0_F17325g,C. albicans,orf19.2076,Cluster4613
K. lactis,gene:KLLA0_E03301g,C. glabrata,CAGL0K09438g,Cluster4614
K. lactis,gene:KLLA0_E03301g,S. cerevisiae,gene-YOR144C,Cluster4614
K. lactis,gene:KLLA0_E03301g,C. albicans,orf19.7621,Cluster4614
C. glabrata,CAGL0K09438g,S. cerevisiae,gene-YOR144C,Cluster4614
C. glabrata,CAGL0K09438g,C. albicans,orf19.7621,Cluster4614
S. cerevisiae,gene-YOR144C,C. albicans,orf19.7621,Cluster4614
S. cerevisiae,gene-YER136W,K. lactis,gene:KLLA0_F09185g,Cluster4615
S. cerevisiae,gene-YER136W,C. albicans,orf19.7261,Cluster4615
K. lactis,gene:KLLA0_F09185g,C. albicans,orf19.7261,Cluster4615
K. lactis,gene:KLLA0_F09812g,S. cerevisiae,gene-YGL123W,Cluster4616
K. lactis,gene:KLLA0_F09812g,C. glabrata,CAGL0F07073g,Cluster4616
K. lactis,gene:KLLA0_F09812g,C. albicans,orf19.3334,Cluster4616
S. cerevisiae,gene-YGL123W,C. glabrata,CAGL0F07073g,Cluster4616
S. cerevisiae,gene-YGL123W,C. albicans,orf19.3334,Cluster4616
C. glabrata,CAGL0F07073g,C. albicans,orf19.3334,Cluster4616
C. albicans,orf19.589,S. cerevisiae,gene-YOR089C,Cluster4618
C. albicans,orf19.589,K. lactis,gene:KLLA0_C13728g,Cluster4618
S. cerevisiae,gene-YOR089C,K. lactis,gene:KLLA0_C13728g,Cluster4618
K. lactis,gene:KLLA0_B03003g,S. cerevisiae,gene-YDL073W,Cluster4619
K. lactis,gene:KLLA0_F24002g,S. cerevisiae,gene-YNL119W,Cluster462
K. lactis,gene:KLLA0_F24002g,C. glabrata,CAGL0L04026g,Cluster462
K. lactis,gene:KLLA0_F24002g,C. albicans,orf19.4399,Cluster462
S. cerevisiae,gene-YNL119W,C. glabrata,CAGL0L04026g,Cluster462
S. cerevisiae,gene-YNL119W,C. albicans,orf19.4399,Cluster462
C. glabrata,CAGL0L04026g,C. albicans,orf19.4399,Cluster462
C. albicans,orf19.1702,K. lactis,gene:KLLA0_C13563g,Cluster4620
C. albicans,orf19.1702,S. cerevisiae,gene-YOR094W,Cluster4620
K. lactis,gene:KLLA0_C13563g,S. cerevisiae,gene-YOR094W,Cluster4620
S. cerevisiae,gene-YKR085C,K. lactis,gene:KLLA0_A07755g,Cluster4622
C. albicans,orf19.5493,K. lactis,gene:KLLA0_C05126g,Cluster4623
C. albicans,orf19.5493,S. cerevisiae,gene-YLR293C,Cluster4623
K. lactis,gene:KLLA0_C05126g,S. cerevisiae,gene-YLR293C,Cluster4623
S. cerevisiae,gene-YLR173W,K. lactis,gene:KLLA0_F22858g,Cluster4626
S. cerevisiae,gene-YLR263W,K. lactis,gene:KLLA0_F20405g,Cluster4627
C. albicans,orf19.1166,S. cerevisiae,gene-YBL047C,Cluster4629
C. albicans,orf19.1166,K. lactis,gene:KLLA0_E05787g,Cluster4629
S. cerevisiae,gene-YBL047C,K. lactis,gene:KLLA0_E05787g,Cluster4629
C. glabrata,CAGL0M08008g,S. cerevisiae,gene-YJR033C,Cluster463
C. glabrata,CAGL0M08008g,K. lactis,gene:KLLA0_E22683g,Cluster463
C. glabrata,CAGL0M08008g,C. albicans,orf19.5395,Cluster463
S. cerevisiae,gene-YJR033C,K. lactis,gene:KLLA0_E22683g,Cluster463
S. cerevisiae,gene-YJR033C,C. albicans,orf19.5395,Cluster463
K. lactis,gene:KLLA0_E22683g,C. albicans,orf19.5395,Cluster463
C. albicans,orf19.1229,K. lactis,gene:KLLA0_A00869g,Cluster4630
C. albicans,orf19.1229,C. glabrata,CAGL0H07821g,Cluster4630
C. albicans,orf19.1229,S. cerevisiae,gene-YGL238W,Cluster4630
K. lactis,gene:KLLA0_A00869g,C. glabrata,CAGL0H07821g,Cluster4630
K. lactis,gene:KLLA0_A00869g,S. cerevisiae,gene-YGL238W,Cluster4630
C. glabrata,CAGL0H07821g,S. cerevisiae,gene-YGL238W,Cluster4630
S. cerevisiae,gene-YOR326W,K. lactis,gene:KLLA0_A03905g,Cluster4635
S. cerevisiae,gene-YOR326W,C. albicans,orf19.5015,Cluster4635
K. lactis,gene:KLLA0_A03905g,S. cerevisiae,gene-YAL029C,Cluster4635
K. lactis,gene:KLLA0_A03905g,C. albicans,orf19.5015,Cluster4635
S. cerevisiae,gene-YAL029C,C. albicans,orf19.5015,Cluster4635
C. albicans,orf19.3700,S. cerevisiae,gene-YHR117W,Cluster4636
K. lactis,gene:KLLA0_C01540g,S. cerevisiae,gene-YCL027W,Cluster4637
K. lactis,gene:KLLA0_C01540g,C. glabrata,CAGL0B00968g,Cluster4637
K. lactis,gene:KLLA0_C01540g,C. albicans,orf19.1156,Cluster4637
S. cerevisiae,gene-YCL027W,C. glabrata,CAGL0B00968g,Cluster4637
S. cerevisiae,gene-YCL027W,C. albicans,orf19.1156,Cluster4637
C. glabrata,CAGL0B00968g,C. albicans,orf19.1156,Cluster4637
K. lactis,gene:KLLA0_D14971g,S. cerevisiae,gene-YGR094W,Cluster4638
K. lactis,gene:KLLA0_D14971g,C. glabrata,CAGL0G03091g,Cluster4638
K. lactis,gene:KLLA0_D14971g,C. albicans,orf19.1295,Cluster4638
S. cerevisiae,gene-YGR094W,C. glabrata,CAGL0G03091g,Cluster4638
S. cerevisiae,gene-YGR094W,C. albicans,orf19.1295,Cluster4638
C. glabrata,CAGL0G03091g,C. albicans,orf19.1295,Cluster4638
C. albicans,orf19.6927,K. lactis,gene:KLLA0_F01419g,Cluster464
C. albicans,orf19.6927,S. cerevisiae,gene-YJL053W,Cluster464
K. lactis,gene:KLLA0_F01419g,S. cerevisiae,gene-YJL053W,Cluster464
C. albicans,orf19.4312,K. lactis,gene:KLLA0_F08811g,Cluster4640
C. albicans,orf19.4312,S. cerevisiae,gene-YLR055C,Cluster4640
K. lactis,gene:KLLA0_F08811g,S. cerevisiae,gene-YLR055C,Cluster4640
S. cerevisiae,gene-YDR124W,C. albicans,orf19.7567,Cluster465
C. glabrata,CAGL0D04488g,S. cerevisiae,gene-YPR116W,Cluster4662
C. glabrata,CAGL0D04488g,K. lactis,gene:KLLA0_D15125g,Cluster4662
S. cerevisiae,gene-YPR116W,K. lactis,gene:KLLA0_D15125g,Cluster4662
K. lactis,gene:KLLA0_E22419g,S. cerevisiae,gene-YJR043C,Cluster4663
C. glabrata,CAGL0I09020r,S. cerevisiae,gene-YNCJ0005C,Cluster4671
S. cerevisiae,gene-YNCP0022W,C. glabrata,CAGL0F04675r,Cluster4673
C. glabrata,CAGL0M07546g,S. cerevisiae,gene-YNCK0019W,Cluster4674
C. albicans,orf19.4647,S. cerevisiae,gene-YBL021C,Cluster4675
C. albicans,orf19.4647,K. lactis,gene:KLLA0_E10429g,Cluster4675
S. cerevisiae,gene-YBL021C,K. lactis,gene:KLLA0_E10429g,Cluster4675
C. albicans,orf19.4909,K. lactis,gene:KLLA0_D07810g,Cluster4676
C. albicans,orf19.4909,S. cerevisiae,gene-YNL161W,Cluster4676
K. lactis,gene:KLLA0_D07810g,S. cerevisiae,gene-YNL161W,Cluster4676
C. albicans,orf19.2711,S. cerevisiae,gene-YGR200C,Cluster4679
C. albicans,orf19.2711,K. lactis,gene:KLLA0_F22000g,Cluster4679
S. cerevisiae,gene-YGR200C,K. lactis,gene:KLLA0_F22000g,Cluster4679
C. albicans,orf19.3581,K. lactis,gene:KLLA0_E23541g,Cluster4680
C. albicans,orf19.3581,S. cerevisiae,gene-YBR195C,Cluster4680
K. lactis,gene:KLLA0_E23541g,S. cerevisiae,gene-YBR195C,Cluster4680
C. albicans,orf19.2324,K. lactis,gene:KLLA0_E21363g,Cluster4681
C. albicans,orf19.2324,S. cerevisiae,gene-YHR111W,Cluster4681
K. lactis,gene:KLLA0_E21363g,S. cerevisiae,gene-YHR111W,Cluster4681
C. albicans,orf19.6347,K. lactis,gene:KLLA0_E21187g,Cluster4682
C. albicans,orf19.6347,C. glabrata,CAGL0A02772g,Cluster4682
C. albicans,orf19.6347,S. cerevisiae,gene-YDR364C,Cluster4682
K. lactis,gene:KLLA0_E21187g,C. glabrata,CAGL0A02772g,Cluster4682
K. lactis,gene:KLLA0_E21187g,S. cerevisiae,gene-YDR364C,Cluster4682
C. glabrata,CAGL0A02772g,S. cerevisiae,gene-YDR364C,Cluster4682
S. cerevisiae,gene-YIL046W,K. lactis,gene:KLLA0_F27511g,Cluster4683
S. cerevisiae,gene-YIL046W,C. albicans,orf19.3301,Cluster4683
K. lactis,gene:KLLA0_F27511g,C. albicans,orf19.3301,Cluster4683
C. albicans,orf19.6109,K. lactis,gene:KLLA0_F10263g,Cluster4684
C. albicans,orf19.6109,S. cerevisiae,gene-YCR084C,Cluster4684
C. albicans,orf19.6109,C. glabrata,CAGL0C03608g,Cluster4684
K. lactis,gene:KLLA0_F10263g,S. cerevisiae,gene-YCR084C,Cluster4684
K. lactis,gene:KLLA0_F10263g,C. glabrata,CAGL0C03608g,Cluster4684
S. cerevisiae,gene-YCR084C,C. glabrata,CAGL0C03608g,Cluster4684
C. albicans,orf19.3457,K. lactis,gene:KLLA0_E24487g,Cluster4685
C. albicans,orf19.3457,S. cerevisiae,gene-YBR175W,Cluster4685
K. lactis,gene:KLLA0_E24487g,S. cerevisiae,gene-YBR175W,Cluster4685
C. albicans,orf19.6906,K. lactis,gene:KLLA0_E12277g,Cluster4686
C. albicans,orf19.6906,S. cerevisiae,gene-YMR116C,Cluster4686
K. lactis,gene:KLLA0_E12277g,S. cerevisiae,gene-YMR116C,Cluster4686
K. lactis,gene:KLLA0_B01958g,S. cerevisiae,gene-YGL137W,Cluster4687
K. lactis,gene:KLLA0_B01958g,C. albicans,orf19.3467,Cluster4687
S. cerevisiae,gene-YGL137W,C. albicans,orf19.3467,Cluster4687
K. lactis,gene:KLLA0_E15863g,C. glabrata,CAGL0L06578g,Cluster4688
K. lactis,gene:KLLA0_E15863g,S. cerevisiae,gene-YGR225W,Cluster4688
K. lactis,gene:KLLA0_E15863g,C. albicans,orf19.5954,Cluster4688
C. glabrata,CAGL0L06578g,S. cerevisiae,gene-YGR225W,Cluster4688
C. glabrata,CAGL0L06578g,C. albicans,orf19.5954,Cluster4688
S. cerevisiae,gene-YGR225W,C. albicans,orf19.5954,Cluster4688
C. albicans,orf19.6829,S. cerevisiae,gene-YMR282C,Cluster469
C. albicans,orf19.6829,K. lactis,gene:KLLA0_D01408g,Cluster469
S. cerevisiae,gene-YMR282C,K. lactis,gene:KLLA0_D01408g,Cluster469
C. albicans,orf19.3466,K. lactis,gene:KLLA0_B01980g,Cluster4690
C. albicans,orf19.3466,S. cerevisiae,gene-YGL136C,Cluster4690
K. lactis,gene:KLLA0_B01980g,S. cerevisiae,gene-YGL136C,Cluster4690
S. cerevisiae,gene-YOL001W,K. lactis,gene:KLLA0_D01287g,Cluster4691
S. cerevisiae,gene-YOL001W,C. albicans,orf19.5755,Cluster4691
K. lactis,gene:KLLA0_D01287g,C. albicans,orf19.5755,Cluster4691
C. glabrata,CAGL0F03883g,K. lactis,gene:KLLA0_C07238g,Cluster4693
K. lactis,gene:KLLA0_F12584g,S. cerevisiae,gene-YBL023C,Cluster47
K. lactis,gene:KLLA0_F12584g,C. albicans,orf19.4354,Cluster47
S. cerevisiae,gene-YBL023C,C. albicans,orf19.4354,Cluster47
K. lactis,gene:KLLA0_A03025g,S. cerevisiae,gene-YER145C,Cluster4703
K. lactis,gene:KLLA0_A03025g,C. glabrata,CAGL0I06743g,Cluster4703
K. lactis,gene:KLLA0_A03025g,C. albicans,orf19.7231,Cluster4703
K. lactis,gene:KLLA0_A03025g,C. albicans,orf19.7219,Cluster4703
S. cerevisiae,gene-YER145C,C. glabrata,CAGL0I06743g,Cluster4703
S. cerevisiae,gene-YER145C,C. albicans,orf19.7231,Cluster4703
S. cerevisiae,gene-YER145C,C. albicans,orf19.7219,Cluster4703
C. glabrata,CAGL0I06743g,C. albicans,orf19.7231,Cluster4703
C. glabrata,CAGL0I06743g,C. albicans,orf19.7219,Cluster4703
S. cerevisiae,gene-YPL179W,C. albicans,orf19.5758,Cluster4704
K. lactis,gene:KLLA0_F14619g,S. cerevisiae,gene-YGR167W,Cluster4705
K. lactis,gene:KLLA0_F14619g,C. albicans,orf19.4594,Cluster4705
S. cerevisiae,gene-YGR167W,C. albicans,orf19.4594,Cluster4705
K. lactis,gene:KLLA0_E15995g,S. cerevisiae,gene-YHR148W,Cluster4706
K. lactis,gene:KLLA0_E15995g,C. albicans,orf19.7488,Cluster4706
S. cerevisiae,gene-YHR148W,C. albicans,orf19.7488,Cluster4706
C. albicans,orf19.2939,K. lactis,gene:KLLA0_D05731g,Cluster4707
C. albicans,orf19.2939,S. cerevisiae,gene-YFL046W,Cluster4707
C. albicans,orf19.2939,C. glabrata,CAGL0K12870g,Cluster4707
K. lactis,gene:KLLA0_D05731g,S. cerevisiae,gene-YFL046W,Cluster4707
K. lactis,gene:KLLA0_D05731g,C. glabrata,CAGL0K12870g,Cluster4707
S. cerevisiae,gene-YFL046W,C. glabrata,CAGL0K12870g,Cluster4707
C. albicans,orf19.7492,K. lactis,gene:KLLA0_C18315g,Cluster4708
C. albicans,orf19.7492,S. cerevisiae,gene-YGR002C,Cluster4708
K. lactis,gene:KLLA0_C18315g,S. cerevisiae,gene-YGR002C,Cluster4708
S. cerevisiae,gene-YOR252W,K. lactis,gene:KLLA0_C09889g,Cluster4709
S. cerevisiae,gene-YOR252W,C. albicans,orf19.4793,Cluster4709
K. lactis,gene:KLLA0_C09889g,C. albicans,orf19.4793,Cluster4709
C. glabrata,CAGL0L08822g,S. cerevisiae,gene-YPL009C,Cluster4710
C. glabrata,CAGL0L08822g,K. lactis,gene:KLLA0_F27335g,Cluster4710
C. glabrata,CAGL0L08822g,C. albicans,orf19.2582,Cluster4710
S. cerevisiae,gene-YPL009C,K. lactis,gene:KLLA0_F27335g,Cluster4710
S. cerevisiae,gene-YPL009C,C. albicans,orf19.2582,Cluster4710
K. lactis,gene:KLLA0_F27335g,C. albicans,orf19.2582,Cluster4710
C. albicans,orf19.2867,S. cerevisiae,gene-YOR069W,Cluster4711
C. albicans,orf19.2867,K. lactis,gene:KLLA0_F16643g,Cluster4711
S. cerevisiae,gene-YOR069W,K. lactis,gene:KLLA0_F16643g,Cluster4711
S. cerevisiae,gene-YPL193W,C. glabrata,CAGL0G09218g,Cluster4712
S. cerevisiae,gene-YPL193W,K. lactis,gene:KLLA0_E19339g,Cluster4712
S. cerevisiae,gene-YPL193W,C. albicans,orf19.259,Cluster4712
C. glabrata,CAGL0G09218g,K. lactis,gene:KLLA0_E19339g,Cluster4712
C. glabrata,CAGL0G09218g,C. albicans,orf19.259,Cluster4712
K. lactis,gene:KLLA0_E19339g,C. albicans,orf19.259,Cluster4712
C. glabrata,CAGL0K00693g,S. cerevisiae,gene-YJL187C,Cluster4714
C. glabrata,CAGL0K00693g,K. lactis,gene:KLLA0_B07579g,Cluster4714
C. glabrata,CAGL0K00693g,C. albicans,orf19.4867,Cluster4714
S. cerevisiae,gene-YJL187C,K. lactis,gene:KLLA0_B07579g,Cluster4714
S. cerevisiae,gene-YJL187C,C. albicans,orf19.4867,Cluster4714
K. lactis,gene:KLLA0_B07579g,C. albicans,orf19.4867,Cluster4714
C. albicans,orf19.3350,C. glabrata,CAGL0F02695g,Cluster4717
C. albicans,orf19.3350,S. cerevisiae,gene-YDR405W,Cluster4717
C. albicans,orf19.3350,K. lactis,gene:KLLA0_B05599g,Cluster4717
C. glabrata,CAGL0F02695g,S. cerevisiae,gene-YDR405W,Cluster4717
C. glabrata,CAGL0F02695g,K. lactis,gene:KLLA0_B05599g,Cluster4717
S. cerevisiae,gene-YDR405W,K. lactis,gene:KLLA0_B05599g,Cluster4717
C. albicans,orf19.3406,K. lactis,gene:KLLA0_F25784g,Cluster4718
C. albicans,orf19.3406,S. cerevisiae,gene-YHL008C,Cluster4718
K. lactis,gene:KLLA0_F25784g,S. cerevisiae,gene-YHL008C,Cluster4718
C. albicans,orf19.5971,K. lactis,gene:KLLA0_E15819g,Cluster4719
C. albicans,orf19.5971,S. cerevisiae,gene-YHR151C,Cluster4719
K. lactis,gene:KLLA0_E15819g,S. cerevisiae,gene-YHR151C,Cluster4719
C. albicans,orf19.2362,S. cerevisiae,gene-YOR287C,Cluster4720
C. albicans,orf19.2362,K. lactis,gene:KLLA0_C06842g,Cluster4720
S. cerevisiae,gene-YOR287C,K. lactis,gene:KLLA0_C06842g,Cluster4720
C. albicans,orf19.5408,K. lactis,gene:KLLA0_C07535g,Cluster4722
C. albicans,orf19.5408,S. cerevisiae,gene-YOR267C,Cluster4722
C. albicans,orf19.5408,C. glabrata,CAGL0C02893g,Cluster4722
K. lactis,gene:KLLA0_C07535g,S. cerevisiae,gene-YOR267C,Cluster4722
K. lactis,gene:KLLA0_C07535g,C. glabrata,CAGL0C02893g,Cluster4722
S. cerevisiae,gene-YOR267C,C. glabrata,CAGL0C02893g,Cluster4722
S. cerevisiae,gene-YBR035C,K. lactis,gene:KLLA0_B07062g,Cluster4723
S. cerevisiae,gene-YBR035C,C. albicans,orf19.550,Cluster4723
K. lactis,gene:KLLA0_B07062g,C. albicans,orf19.550,Cluster4723
K. lactis,gene:KLLA0_F23584g,S. cerevisiae,gene-YNL107W,Cluster4724
K. lactis,gene:KLLA0_F23584g,C. albicans,orf19.5501,Cluster4724
S. cerevisiae,gene-YNL107W,C. albicans,orf19.5501,Cluster4724
S. cerevisiae,gene-YLR244C,C. glabrata,CAGL0G08250g,Cluster4725
S. cerevisiae,gene-YLR244C,K. lactis,gene:KLLA0_D18436g,Cluster4725
S. cerevisiae,gene-YLR244C,C. albicans,orf19.3124,Cluster4725
C. glabrata,CAGL0G08250g,K. lactis,gene:KLLA0_D18436g,Cluster4725
C. glabrata,CAGL0G08250g,C. albicans,orf19.3124,Cluster4725
K. lactis,gene:KLLA0_D18436g,C. albicans,orf19.3124,Cluster4725
S. cerevisiae,gene-YAR002W,K. lactis,gene:KLLA0_A08756g,Cluster4727
S. cerevisiae,gene-YAR002W,C. albicans,orf19.2901,Cluster4727
K. lactis,gene:KLLA0_A08756g,C. albicans,orf19.2901,Cluster4727
K. lactis,gene:KLLA0_D05401g,C. glabrata,CAGL0F01595g,Cluster4728
