gene_id,synergy_id,synergy_length,gffread_length,synergy_stops,gffread_stops,identity,length_ratio,has_premature_stops,identity_group
CAGL0I09900g,ZYU_003084,284,211,21,0,3.7914691943127963,1.3459715639810426,True,Low (<50%)
CAGL0D03344g,ZYU_000841,2122,1787,13,0,5.9317291550083935,1.187465025181869,True,Low (<50%)
CAGL0M07832g,ZYU_005264,442,364,44,0,6.043956043956044,1.2142857142857142,True,Low (<50%)
CAGL0F06693g,ZYU_001575,221,93,9,0,4.301075268817205,2.3763440860215055,True,Low (<50%)
CAGL0D01738g,ZYU_000765,622,355,45,0,5.633802816901409,1.7521126760563381,True,Low (<50%)
CAGL0F07777g,ZYU_001623,722,504,63,0,4.563492063492063,1.4325396825396826,True,Low (<50%)
CAGL0M09427g,ZYU_005335,317,213,15,0,8.92018779342723,1.488262910798122,True,Low (<50%)
CAGL0F03245g,ZYU_001423,1307,1036,105,0,3.7644787644787647,1.2615830115830116,True,Low (<50%)
CAGL0I01628g,ZYU_002702,824,774,3,0,8.914728682170542,1.0645994832041343,True,Low (<50%)
CAGL0D03652g,ZYU_000855,931,701,103,0,4.136947218259629,1.3281027104136947,True,Low (<50%)
CAGL0I05170g,ZYU_002864,2097,701,143,0,5.1355206847360915,2.9914407988587732,True,Low (<50%)
CAGL0D02552g,ZYU_000805,250,143,14,0,4.895104895104895,1.7482517482517483,True,Low (<50%)
CAGL0M06963g,ZYU_005217,728,264,37,0,5.681818181818182,2.757575757575758,True,Low (<50%)
CAGL0J02002g,ZYU_003216,682,361,49,0,5.540166204986149,1.889196675900277,True,Low (<50%)
CAGL0K08140g,ZYU_004043,248,197,19,0,8.629441624365482,1.2588832487309645,True,Low (<50%)
CAGL0C04917g,ZYU_000655,1205,1113,112,0,4.0431266846361185,1.082659478885894,True,Low (<50%)
CAGL0D02376g,ZYU_000797,757,695,54,0,5.179856115107913,1.0892086330935251,True,Low (<50%)
CAGL0C00869g,ZYU_000478,145,144,1,0,97.22222222222221,1.0069444444444444,False,High (>90%)
CAGL0F01485g,ZYU_001344,485,337,9,0,11.275964391691394,1.4391691394658754,True,Low (<50%)
CAGL0M04015g,ZYU_005077,414,276,19,0,6.159420289855073,1.5,True,Low (<50%)
CAGL0G05808g,ZYU_001951,917,530,44,0,5.283018867924529,1.730188679245283,True,Low (<50%)
CAGL0L06028g,ZYU_004537,600,505,9,0,6.138613861386139,1.188118811881188,True,Low (<50%)
CAGL0K09878g,ZYU_004121,774,630,67,0,6.031746031746032,1.2285714285714286,True,Low (<50%)
CAGL0F04653g,ZYU_001483,357,292,44,0,5.47945205479452,1.2226027397260273,True,Low (<50%)
CAGL0K01045g,ZYU_003710,1084,634,74,0,5.3627760252365935,1.7097791798107256,True,Low (<50%)
CAGL0E06666g,ZYU_001286,1421,1420,1,0,99.64788732394366,1.0007042253521128,False,High (>90%)
CAGL0J05522g,ZYU_003373,693,519,63,0,6.74373795761079,1.3352601156069364,True,Low (<50%)
CAGL0M13475g,ZYU_005523,994,920,2,0,6.086956521739131,1.0804347826086957,True,Low (<50%)
CAGL0E03718g,ZYU_001154,490,392,38,0,3.571428571428571,1.25,True,Low (<50%)
CAGL0D04620g,ZYU_000899,2161,476,144,0,5.042016806722689,4.5399159663865545,True,Low (<50%)
CAGL0M04279g,ZYU_005089,972,940,101,0,4.8936170212765955,1.0340425531914894,True,Low (<50%)
CAGL0C03850g,ZYU_000609,280,209,31,0,4.784688995215311,1.3397129186602872,True,Low (<50%)
CAGL0L02799g,ZYU_004386,530,70,44,0,7.142857142857142,7.571428571428571,True,Low (<50%)
CAGL0L12716g,ZYU_004849,325,97,14,0,6.185567010309279,3.350515463917526,True,Low (<50%)
CAGL0F04961g,ZYU_001497,219,110,15,0,3.6363636363636362,1.990909090909091,True,Low (<50%)
CAGL0E03157g,ZYU_001129,1163,501,22,0,4.191616766467066,2.3213572854291415,True,Low (<50%)
CAGL0K00913g,ZYU_003704,970,946,103,0,3.488372093023256,1.025369978858351,True,Low (<50%)
CAGL0F09229g,ZYU_001689,910,835,72,0,5.029940119760479,1.089820359281437,True,Low (<50%)
CAGL0K10032g,ZYU_004128,487,434,5,0,7.834101382488479,1.1221198156682028,True,Low (<50%)
CAGL0C01485g,ZYU_000499,615,540,24,0,7.037037037037037,1.1388888888888888,True,Low (<50%)
CAGL0L11440g,ZYU_004791,1642,1530,186,0,4.901960784313726,1.073202614379085,True,Low (<50%)
CAGL0J08998g,ZYU_003533,1363,1281,78,0,5.07416081186573,1.0640124902419985,True,Low (<50%)
CAGL0J02706g,ZYU_003247,380,379,1,0,97.62532981530343,1.0026385224274406,False,High (>90%)
CAGL0F06039g,ZYU_001546,414,277,34,0,3.9711191335740073,1.4945848375451263,True,Low (<50%)
CAGL0I07315g,ZYU_002964,847,217,72,0,5.529953917050691,3.903225806451613,True,Low (<50%)
CAGL0K10714g,ZYU_004158,758,705,62,0,6.24113475177305,1.075177304964539,True,Low (<50%)
CAGL0F00231g,ZYU_001292,3281,307,201,0,3.5830618892508146,10.68729641693811,True,Low (<50%)
CAGL0H07931g,ZYU_002514,291,265,36,0,2.6415094339622645,1.0981132075471698,True,Low (<50%)
CAGL0G01100g,ZYU_001737,796,522,72,0,4.789272030651341,1.524904214559387,True,Low (<50%)
CAGL0I05566g,ZYU_002882,464,212,28,0,6.60377358490566,2.188679245283019,True,Low (<50%)
CAGL0J03058g,ZYU_003262,688,553,3,0,4.701627486437613,1.244122965641953,True,Low (<50%)
CAGL0J05742g,ZYU_003383,353,253,26,0,3.557312252964427,1.3952569169960474,True,Low (<50%)
CAGL0M03751g,ZYU_005065,737,626,9,0,7.0287539936102235,1.1773162939297124,True,Low (<50%)
CAGL0E06490g,ZYU_001280,571,472,39,0,5.084745762711865,1.2097457627118644,True,Low (<50%)
CAGL0M05863g,ZYU_005163,871,315,78,0,5.396825396825397,2.765079365079365,True,Low (<50%)
CAGL0M00990g,ZYU_004938,2244,1979,10,0,5.760485093481557,1.1339060131379484,True,Low (<50%)
CAGL0L03740g,ZYU_004431,397,260,22,0,3.8461538461538463,1.5269230769230768,True,Low (<50%)
CAGL0K04279g,ZYU_003860,307,184,10,0,4.891304347826087,1.6684782608695652,True,Low (<50%)
CAGL0G02849g,ZYU_001817,377,227,11,0,7.929515418502203,1.6607929515418502,True,Low (<50%)
CAGL0M09647g,ZYU_005346,522,521,1,0,99.61612284069098,1.0019193857965452,False,High (>90%)
CAGL0M11396g,ZYU_005425,1268,1192,8,0,5.369127516778524,1.063758389261745,True,Low (<50%)
CAGL0D01716g,ZYU_000764,424,258,11,0,6.2015503875969,1.6434108527131783,True,Low (<50%)
CAGL0M04477g,ZYU_005098,835,563,40,0,6.216696269982238,1.4831261101243338,True,Low (<50%)
CAGL0E03652g,ZYU_001152,290,222,19,0,6.306306306306306,1.3063063063063063,True,Low (<50%)
CAGL0J08481g,ZYU_003511,640,583,45,0,6.174957118353345,1.097770154373928,True,Low (<50%)
CAGL0M11220g,ZYU_005416,694,656,3,0,7.164634146341463,1.0579268292682926,True,Low (<50%)
CAGL0H01463g,ZYU_002211,1387,1361,107,0,5.143277002204261,1.0191036002939016,True,Low (<50%)
CAGL0G02915g,ZYU_001821,579,311,30,0,5.144694533762058,1.8617363344051447,True,Low (<50%)
CAGL0H06479g,ZYU_002445,640,411,32,0,7.2992700729927,1.5571776155717763,True,Low (<50%)
CAGL0M03927g,ZYU_005073,859,428,51,0,4.439252336448598,2.0070093457943927,True,Low (<50%)
CAGL0D00220g,ZYU_000694,238,189,3,0,7.4074074074074066,1.2592592592592593,True,Low (<50%)
CAGL0H03443g,ZYU_002303,998,706,68,0,5.099150141643059,1.4135977337110481,True,Low (<50%)
CAGL0F02277g,ZYU_001379,1016,840,21,0,5.833333333333333,1.2095238095238094,True,Low (<50%)
CAGL0A00583g,ZYU_000021,784,646,68,0,6.037151702786378,1.2136222910216719,True,Low (<50%)
CAGL0L11528g,ZYU_004795,568,319,12,0,6.583072100313479,1.780564263322884,True,Low (<50%)
CAGL0M02189g,ZYU_004992,1138,672,79,0,5.654761904761905,1.693452380952381,True,Low (<50%)
CAGL0J06094g,ZYU_003400,1133,1108,113,0,4.9638989169675085,1.022563176895307,True,Low (<50%)
CAGL0L09493g,ZYU_004703,798,721,96,0,5.131761442441054,1.1067961165048543,True,Low (<50%)
CAGL0A02255g,ZYU_000092,397,272,39,0,5.88235294117647,1.4595588235294117,True,Low (<50%)
CAGL0H08371g,ZYU_002533,446,360,24,0,5.833333333333333,1.238888888888889,True,Low (<50%)
CAGL0I03718g,ZYU_002793,1328,1201,13,0,4.579517069109076,1.1057452123230642,True,Low (<50%)
CAGL0I08195g,ZYU_003006,616,448,57,0,6.919642857142858,1.375,True,Low (<50%)
CAGL0L08888g,ZYU_004675,1302,1193,93,0,5.86756077116513,1.0913663034367143,True,Low (<50%)
CAGL0J09988g,ZYU_003578,583,340,7,0,8.529411764705882,1.714705882352941,True,Low (<50%)
CAGL0H07733g,ZYU_002505,435,385,33,0,4.935064935064935,1.12987012987013,True,Low (<50%)
CAGL0C01771g,ZYU_000512,795,485,60,0,5.77319587628866,1.6391752577319587,True,Low (<50%)
CAGL0C04169g,ZYU_000623,758,692,69,0,5.057803468208093,1.0953757225433527,True,Low (<50%)
CAGL0G08646g,ZYU_002081,667,525,57,0,6.857142857142858,1.2704761904761905,True,Low (<50%)
CAGL0B04191g,ZYU_000403,446,297,28,0,5.387205387205387,1.5016835016835017,True,Low (<50%)
CAGL0L01859g,ZYU_004342,704,263,27,0,6.844106463878327,2.67680608365019,True,Low (<50%)
CAGL0K12320g,ZYU_004235,815,785,4,0,7.898089171974522,1.0382165605095541,True,Low (<50%)
CAGL0H06721g,ZYU_002457,1127,1081,70,0,6.382978723404255,1.0425531914893618,True,Low (<50%)
CAGL0F04191g,ZYU_001462,187,90,6,0,4.444444444444445,2.077777777777778,True,Low (<50%)
CAGL0H05291g,ZYU_002390,709,576,81,0,5.034722222222222,1.2309027777777777,True,Low (<50%)
CAGL0K02321g,ZYU_003770,411,355,4,0,9.014084507042254,1.1577464788732394,True,Low (<50%)
CAGL0M11638g,ZYU_005438,567,398,10,0,7.537688442211055,1.4246231155778895,True,Low (<50%)
CAGL0J10406g,ZYU_003597,478,376,26,0,6.117021276595745,1.2712765957446808,True,Low (<50%)
CAGL0J11748g,ZYU_003657,800,695,47,0,4.60431654676259,1.1510791366906474,True,Low (<50%)
CAGL0K05577g,ZYU_003922,553,331,51,0,7.552870090634441,1.6706948640483383,True,Low (<50%)
CAGL0K04169g,ZYU_003855,730,398,63,0,4.773869346733668,1.8341708542713568,True,Low (<50%)
CAGL0B03465g,ZYU_000367,432,210,18,0,4.285714285714286,2.057142857142857,True,Low (<50%)
CAGL0G05962g,ZYU_001959,1215,240,89,0,5.416666666666667,5.0625,True,Low (<50%)
CAGL0I06875g,ZYU_002944,468,225,41,0,4.444444444444445,2.08,True,Low (<50%)
CAGL0E01155g,ZYU_001040,524,68,38,0,4.411764705882353,7.705882352941177,True,Low (<50%)
CAGL0E01133g,ZYU_001039,430,357,22,0,7.002801120448179,1.2044817927170868,True,Low (<50%)
CAGL0I05544g,ZYU_002881,410,383,32,0,3.6553524804177546,1.0704960835509139,True,Low (<50%)
CAGL0D05896g,ZYU_000958,892,775,33,0,4.903225806451613,1.1509677419354838,True,Low (<50%)
CAGL0K08976g,ZYU_004081,1486,793,108,0,5.422446406052964,1.8738965952080706,True,Low (<50%)
CAGL0I05390g,ZYU_002874,1030,454,81,0,5.726872246696035,2.2687224669603525,True,Low (<50%)
CAGL0H06875g,ZYU_002465,887,702,93,0,3.8461538461538463,1.2635327635327636,True,Low (<50%)
CAGL0L12144g,ZYU_004823,1332,1156,106,0,5.795847750865052,1.1522491349480968,True,Low (<50%)
CAGL0L05742g,ZYU_004525,397,305,20,0,5.573770491803279,1.301639344262295,True,Low (<50%)
CAGL0K00935g,ZYU_003705,340,146,21,0,6.164383561643835,2.328767123287671,True,Low (<50%)
CAGL0E04378g,ZYU_001183,1066,582,22,0,6.701030927835052,1.831615120274914,True,Low (<50%)
CAGL0G04411g,ZYU_001887,1881,1770,8,0,6.3276836158192085,1.0627118644067797,True,Low (<50%)
CAGL0I09152g,ZYU_003050,371,285,5,0,6.666666666666667,1.3017543859649123,True,Low (<50%)
CAGL0B03245g,ZYU_000357,990,491,57,0,7.739307535641547,2.016293279022403,True,Low (<50%)
CAGL0M07403g,ZYU_005238,734,197,39,0,6.091370558375635,3.7258883248730963,True,Low (<50%)
CAGL0L13112g,ZYU_004867,2193,1037,176,0,5.88235294117647,2.1147540983606556,True,Low (<50%)
CAGL0C02189g,ZYU_000532,585,449,40,0,4.67706013363029,1.3028953229398663,True,Low (<50%)
CAGL0B03641g,ZYU_000377,1140,988,120,0,5.97165991902834,1.1538461538461537,True,Low (<50%)
CAGL0I09614g,ZYU_003071,1196,1039,7,0,5.678537054860443,1.151106833493744,True,Low (<50%)
CAGL0D05104g,ZYU_000922,338,267,4,0,4.49438202247191,1.2659176029962547,True,Low (<50%)
CAGL0C03311g,ZYU_000583,247,181,16,0,5.524861878453039,1.3646408839779005,True,Low (<50%)
CAGL0A02024g,ZYU_000081,776,690,87,0,4.3478260869565215,1.1246376811594203,True,Low (<50%)
CAGL0K12672g,ZYU_004251,1249,206,65,0,5.339805825242718,6.063106796116505,True,Low (<50%)
CAGL0H01023g,ZYU_002192,418,344,11,0,8.13953488372093,1.2151162790697674,True,Low (<50%)
CAGL0J07788g,ZYU_003478,1664,1305,131,0,6.436781609195402,1.275095785440613,True,Low (<50%)
CAGL0M03685g,ZYU_005062,655,493,11,0,6.490872210953347,1.328600405679513,True,Low (<50%)
CAGL0J07282g,ZYU_003455,1132,957,105,0,5.538140020898641,1.1828631138975967,True,Low (<50%)
CAGL0E03762g,ZYU_001156,1188,584,89,0,5.47945205479452,2.0342465753424657,True,Low (<50%)
CAGL0K07656g,ZYU_004018,754,497,72,0,4.82897384305835,1.517102615694165,True,Low (<50%)
CAGL0J03080g,ZYU_003263,310,157,15,0,4.45859872611465,1.9745222929936306,True,Low (<50%)
CAGL0M03663g,ZYU_005061,790,539,72,0,5.380333951762523,1.4656771799628943,True,Low (<50%)
CAGL0E05434g,ZYU_001233,886,816,100,0,5.147058823529411,1.0857843137254901,True,Low (<50%)
CAGL0D06578g,ZYU_000990,87,86,1,0,95.34883720930233,1.0116279069767442,False,High (>90%)
CAGL0D03454g,ZYU_000846,444,368,24,0,6.7934782608695645,1.2065217391304348,True,Low (<50%)
CAGL0G00748g,ZYU_001718,342,285,26,0,4.912280701754386,1.2,True,Low (<50%)
CAGL0H08525g,ZYU_002540,384,101,6,0,8.91089108910891,3.801980198019802,True,Low (<50%)
CAGL0L10340g,ZYU_004739,337,279,26,0,5.734767025089606,1.2078853046594982,True,Low (<50%)
CAGL0G04873g,ZYU_001907,1440,1369,148,0,4.821037253469686,1.051862673484295,True,Low (<50%)
CAGL0F00979g,ZYU_001324,751,392,51,0,5.612244897959184,1.9158163265306123,True,Low (<50%)
CAGL0J00253g,ZYU_003137,604,497,22,0,4.225352112676056,1.215291750503018,True,Low (<50%)
CAGL0M04741g,ZYU_005111,383,304,26,0,6.25,1.2598684210526316,True,Low (<50%)
CAGL0M12639g,ZYU_005484,444,228,37,0,4.385964912280701,1.9473684210526316,True,Low (<50%)
CAGL0K11374g,ZYU_004191,913,619,58,0,5.169628432956381,1.4749596122778674,True,Low (<50%)
CAGL0C02893g,ZYU_000565,1151,649,37,0,4.622496147919876,1.773497688751926,True,Low (<50%)
CAGL0D02200g,ZYU_000789,1118,1072,80,0,6.063432835820896,1.0429104477611941,True,Low (<50%)
CAGL0M12903g,ZYU_005496,1098,295,78,0,5.084745762711865,3.7220338983050847,True,Low (<50%)
CAGL0F01727g,ZYU_001355,514,250,33,0,4.3999999999999995,2.056,True,Low (<50%)
CAGL0M01936g,ZYU_004980,975,947,2,0,7.602956705385427,1.0295670538542767,True,Low (<50%)
CAGL0C01397g,ZYU_000494,917,762,61,0,5.511811023622047,1.2034120734908136,True,Low (<50%)
CAGL0K10098g,ZYU_004131,272,73,20,0,2.73972602739726,3.7260273972602738,True,Low (<50%)
CAGL0A03212g,ZYU_000139,379,268,5,0,8.208955223880597,1.414179104477612,True,Low (<50%)
CAGL0G01254g,ZYU_001744,613,504,12,0,5.952380952380952,1.2162698412698412,True,Low (<50%)
CAGL0A04499g,ZYU_000199,325,82,26,0,4.878048780487805,3.9634146341463414,True,Low (<50%)
CAGL0M07381g,ZYU_005237,796,477,17,0,4.612159329140461,1.6687631027253669,True,Low (<50%)
CAGL0E04752g,ZYU_001202,539,147,31,0,9.523809523809524,3.6666666666666665,True,Low (<50%)
CAGL0L03564g,ZYU_004422,387,216,21,0,5.555555555555555,1.7916666666666667,True,Low (<50%)
CAGL0G04983g,ZYU_001912,163,84,12,0,7.142857142857142,1.9404761904761905,True,Low (<50%)
CAGL0L11462g,ZYU_004792,245,176,6,0,6.25,1.3920454545454546,True,Low (<50%)
CAGL0B02233g,ZYU_000311,754,607,57,0,6.754530477759473,1.242174629324547,True,Low (<50%)
CAGL0C02607g,ZYU_000551,1078,677,85,0,5.465288035450517,1.5923190546528803,True,Low (<50%)
CAGL0L04378g,ZYU_004461,619,557,47,0,6.104129263913824,1.111310592459605,True,Low (<50%)
CAGL0F03905g,ZYU_001452,832,708,81,0,5.508474576271186,1.1751412429378532,True,Low (<50%)
CAGL0M10571g,ZYU_005389,676,619,46,0,5.815831987075929,1.0920840064620356,True,Low (<50%)
CAGL0L03069g,ZYU_004399,564,532,43,0,5.639097744360902,1.0601503759398496,True,Low (<50%)
CAGL0M12430g,ZYU_005475,784,249,42,0,5.622489959839357,3.1485943775100402,True,Low (<50%)
CAGL0J04026g,ZYU_003307,1341,1198,69,0,6.42737896494157,1.1193656093489148,True,Low (<50%)
CAGL0D00352g,ZYU_000700,1119,861,14,0,6.852497096399536,1.2996515679442509,True,Low (<50%)
CAGL0L02321g,ZYU_004364,228,207,10,0,3.864734299516908,1.1014492753623188,True,Low (<50%)
CAGL0J11066g,ZYU_003626,713,671,5,0,6.259314456035768,1.0625931445603576,True,Low (<50%)
CAGL0G10021g,ZYU_002145,582,394,19,0,5.32994923857868,1.4771573604060915,True,Low (<50%)
CAGL0M12496g,ZYU_005478,690,689,1,0,98.4034833091437,1.0014513788098693,False,High (>90%)
CAGL0F08635g,ZYU_001663,873,757,72,0,6.07661822985469,1.1532364597093792,True,Low (<50%)
CAGL0L03498g,ZYU_004419,981,876,79,0,5.136986301369863,1.11986301369863,True,Low (<50%)
CAGL0I10582g,ZYU_003111,434,319,52,0,7.210031347962382,1.3605015673981191,True,Low (<50%)
CAGL0A04147g,ZYU_000183,803,391,50,0,4.092071611253197,2.053708439897698,True,Low (<50%)
CAGL0L08712g,ZYU_004667,1207,326,83,0,5.828220858895705,3.7024539877300615,True,Low (<50%)
CAGL0L02453g,ZYU_004370,2596,637,165,0,4.709576138147567,4.075353218210361,True,Low (<50%)
CAGL0K03729g,ZYU_003834,915,861,61,0,6.3879210220673635,1.0627177700348431,True,Low (<50%)
CAGL0E05302g,ZYU_001227,1023,829,14,0,7.117008443908324,1.2340168878166466,True,Low (<50%)
CAGL0L01771g,ZYU_004337,3439,435,193,0,5.747126436781609,7.905747126436782,True,Low (<50%)
CAGL0J11154g,ZYU_003630,445,380,27,0,4.736842105263158,1.1710526315789473,True,Low (<50%)
CAGL0C02585g,ZYU_000550,798,771,59,0,5.317769130998703,1.0350194552529184,True,Low (<50%)
CAGL0M11704g,ZYU_005442,320,175,7,0,6.2857142857142865,1.8285714285714285,True,Low (<50%)
CAGL0E01793g,ZYU_001069,979,516,33,0,7.3643410852713185,1.8972868217054264,True,Low (<50%)
CAGL0L10021g,ZYU_004726,1018,504,72,0,5.158730158730158,2.0198412698412698,True,Low (<50%)
CAGL0C02871g,ZYU_000564,408,379,3,0,6.860158311345646,1.0765171503957784,True,Low (<50%)
CAGL0J09240g,ZYU_003544,505,437,49,0,5.491990846681922,1.1556064073226544,True,Low (<50%)
CAGL0M07293g,ZYU_005233,2186,1515,37,0,5.016501650165017,1.442904290429043,True,Low (<50%)
CAGL0K08338g,ZYU_004052,873,326,68,0,5.521472392638037,2.6779141104294477,True,Low (<50%)
CAGL0B04411g,ZYU_000413,252,179,9,0,5.027932960893855,1.4078212290502794,True,Low (<50%)
CAGL0M00132g,ZYU_004898,2745,920,140,0,5.108695652173913,2.983695652173913,True,Low (<50%)
CAGL0F07535g,ZYU_001612,474,313,16,0,6.070287539936102,1.5143769968051117,True,Low (<50%)
CAGL0K12122g,ZYU_004226,664,580,37,0,5.689655172413794,1.1448275862068966,True,Low (<50%)
CAGL0B01188g,ZYU_000261,811,528,66,0,5.871212121212121,1.5359848484848484,True,Low (<50%)
CAGL0F02365g,ZYU_001382,816,231,48,0,6.493506493506493,3.5324675324675323,True,Low (<50%)
CAGL0L12870g,ZYU_004856,253,167,9,0,4.191616766467066,1.5149700598802396,True,Low (<50%)
CAGL0A03234g,ZYU_000140,914,842,6,0,4.750593824228028,1.0855106888361046,True,Low (<50%)
CAGL0C05225g,ZYU_000670,974,877,8,0,5.815279361459521,1.1106043329532498,True,Low (<50%)
CAGL0C01969g,ZYU_000522,977,619,60,0,6.623586429725363,1.5783521809369951,True,Low (<50%)
CAGL0C03201g,ZYU_000578,3188,3108,236,0,5.051480051480051,1.0257400257400258,True,Low (<50%)
CAGL0L03718g,ZYU_004430,2332,1693,23,0,6.733608978145305,1.377436503248671,True,Low (<50%)
CAGL0J07876g,ZYU_003482,877,339,32,0,5.014749262536873,2.5870206489675516,True,Low (<50%)
CAGL0G06864g,ZYU_001999,907,659,67,0,4.400606980273141,1.3763277693474962,True,Low (<50%)
CAGL0E04576g,ZYU_001194,1050,682,31,0,6.011730205278592,1.5395894428152492,True,Low (<50%)
CAGL0J07414g,ZYU_003461,363,362,1,0,96.96132596685084,1.0027624309392265,False,High (>90%)
CAGL0C03608g,ZYU_000599,789,643,6,0,6.065318818040436,1.2270606531881805,True,Low (<50%)
CAGL0E01771g,ZYU_001068,776,519,44,0,6.551059730250482,1.4951830443159924,True,Low (<50%)
CAGL0I01056g,ZYU_002676,898,842,104,0,5.938242280285035,1.0665083135391924,True,Low (<50%)
CAGL0F02167g,ZYU_001375,914,895,3,0,99.66480446927373,1.0212290502793295,True,High (>90%)
CAGL0H00418g,ZYU_002165,377,284,23,0,4.929577464788732,1.3274647887323943,True,Low (<50%)
CAGL0K10230g,ZYU_004137,524,446,22,0,6.053811659192825,1.1748878923766817,True,Low (<50%)
CAGL0M00660g,ZYU_004922,617,345,42,0,5.217391304347826,1.7884057971014493,True,Low (<50%)
CAGL0M05885g,ZYU_005166,1394,488,33,0,6.557377049180328,2.8565573770491803,True,Low (<50%)
CAGL0A02002g,ZYU_000080,257,126,19,0,7.142857142857142,2.0396825396825395,True,Low (<50%)
CAGL0M05577g,ZYU_005149,660,503,58,0,4.174950298210735,1.312127236580517,True,Low (<50%)
CAGL0J08371g,ZYU_003506,623,622,1,0,98.87459807073955,1.0016077170418007,False,High (>90%)
CAGL0F07095g,ZYU_001594,595,531,28,0,4.3314500941619585,1.1205273069679849,True,Low (<50%)
CAGL0A00649g,ZYU_000024,128,127,1,0,98.4251968503937,1.0078740157480315,False,High (>90%)
CAGL0E00847g,ZYU_001026,2535,1821,148,0,5.656232839099396,1.3920922570016474,True,Low (<50%)
CAGL0L08206g,ZYU_004643,909,406,68,0,3.9408866995073892,2.2389162561576357,True,Low (<50%)
CAGL0J01595g,ZYU_003198,860,344,23,0,13.08139534883721,2.5,True,Low (<50%)
CAGL0C01199g,ZYU_000484,1058,922,93,0,4.229934924078091,1.1475054229934925,True,Low (<50%)
CAGL0B02761g,ZYU_000336,617,578,4,0,6.747404844290658,1.0674740484429066,True,Low (<50%)
CAGL0D06154g,ZYU_000970,174,146,5,0,2.054794520547945,1.1917808219178083,True,Low (<50%)
CAGL0C02123g,ZYU_000529,650,297,62,0,4.713804713804714,2.1885521885521886,True,Low (<50%)
CAGL0M04763g,ZYU_005112,491,234,34,0,5.982905982905983,2.0982905982905984,True,Low (<50%)
CAGL0E00517g,ZYU_001011,184,147,13,0,5.442176870748299,1.251700680272109,True,Low (<50%)
CAGL0I00242g,ZYU_002639,301,165,38,0,4.242424242424243,1.8242424242424242,True,Low (<50%)
CAGL0M09042g,ZYU_005319,478,452,3,0,7.300884955752212,1.0575221238938053,True,Low (<50%)
CAGL0K01397g,ZYU_003726,358,304,6,0,5.592105263157895,1.1776315789473684,True,Low (<50%)
CAGL0M05379g,ZYU_005140,287,212,4,0,5.660377358490567,1.3537735849056605,True,Low (<50%)
CAGL0L08404g,ZYU_004652,647,410,41,0,4.634146341463414,1.578048780487805,True,Low (<50%)
CAGL0K02101g,ZYU_003760,2142,1633,131,0,5.327617881200245,1.3116962645437844,True,Low (<50%)
CAGL0K07590g,ZYU_004015,1288,1252,71,0,4.952076677316294,1.0287539936102237,True,Low (<50%)
CAGL0F03261g,ZYU_001424,102,101,1,0,99.00990099009901,1.00990099009901,False,High (>90%)
CAGL0M12342g,ZYU_005471,1225,457,87,0,4.157549234135667,2.6805251641137855,True,Low (<50%)
CAGL0G05159g,ZYU_001920,608,377,14,0,5.039787798408488,1.6127320954907163,True,Low (<50%)
CAGL0H04983g,ZYU_002376,523,361,43,0,6.64819944598338,1.448753462603878,True,Low (<50%)
CAGL0M05115g,ZYU_005128,480,433,9,0,5.773672055427252,1.1085450346420322,True,Low (<50%)
CAGL0I05478g,ZYU_002878,465,246,32,0,4.471544715447155,1.8902439024390243,True,Low (<50%)
CAGL0M02717g,ZYU_005016,493,262,54,0,4.961832061068702,1.881679389312977,True,Low (<50%)
CAGL0K00715g,ZYU_003695,845,339,24,0,5.604719764011799,2.4926253687315634,True,Low (<50%)
CAGL0M04147g,ZYU_005083,1020,974,56,0,5.133470225872689,1.0472279260780288,True,Low (<50%)
CAGL0H07667g,ZYU_002502,461,366,38,0,6.557377049180328,1.2595628415300546,True,Low (<50%)
CAGL0D05346g,ZYU_000934,227,172,5,0,5.232558139534884,1.319767441860465,True,Low (<50%)
CAGL0G07777g,ZYU_002042,1072,955,121,0,4.502617801047121,1.1225130890052355,True,Low (<50%)
CAGL0G00814g,ZYU_001721,658,582,11,0,8.934707903780069,1.1305841924398625,True,Low (<50%)
CAGL0B04323g,ZYU_000409,431,430,1,0,100.0,1.0023255813953489,False,High (>90%)
CAGL0F00561g,ZYU_001307,338,128,16,0,6.25,2.640625,True,Low (<50%)
CAGL0J11594g,ZYU_003650,1145,937,80,0,5.76307363927428,1.2219850586979724,True,Low (<50%)
CAGL0M05709g,ZYU_005156,792,536,68,0,5.037313432835821,1.4776119402985075,True,Low (<50%)
CAGL0K02849g,ZYU_003794,665,448,72,0,7.366071428571429,1.484375,True,Low (<50%)
CAGL0F00495g,ZYU_001304,2714,2476,14,0,6.54281098546042,1.0961227786752827,True,Low (<50%)
CAGL0B03971g,ZYU_000393,583,543,3,0,3.867403314917127,1.0736648250460405,True,Low (<50%)
CAGL0A01716g,ZYU_000067,305,211,11,0,3.3175355450236967,1.4454976303317535,True,Low (<50%)
CAGL0K00341g,ZYU_003678,141,140,1,0,100.0,1.0071428571428571,False,High (>90%)
CAGL0J06292g,ZYU_003409,441,149,33,0,2.013422818791946,2.959731543624161,True,Low (<50%)
CAGL0A00781g,ZYU_000028,1335,1262,10,0,6.656101426307448,1.0578446909667194,True,Low (<50%)
CAGL0G10043g,ZYU_002146,590,159,33,0,5.031446540880504,3.710691823899371,True,Low (<50%)
CAGL0I01364g,ZYU_002690,364,203,18,0,4.433497536945813,1.793103448275862,True,Low (<50%)
