gene_id,transcript_id,exon_length,cds_length,utr_size,utr_percentage,match,species
CAGL0K10296g,CAGL0K10296g-T,810,747,63,7.777777777777778,False,C. glabrata
CAGL0K10318g,CAGL0K10318g-T,3702,2754,948,25.60777957860616,False,C. glabrata
CAGL0K10340g,CAGL0K10340g-T,2315,1713,602,26.004319654427643,False,C. glabrata
CAGL0K10362g,CAGL0K10362g-T,1191,906,285,23.929471032745592,False,C. glabrata
CAGL0K10384g,CAGL0K10384g-T,7001,6315,686,9.798600199971434,False,C. glabrata
CAGL0K10406g,CAGL0K10406g-T,1652,1062,590,35.714285714285715,False,C. glabrata
CAGL0K10428g,CAGL0K10428g-T,1027,561,466,45.37487828627069,False,C. glabrata
CAGL0K10472g,CAGL0K10472g-T,2453,2259,194,7.908683245006115,False,C. glabrata
CAGL0K10494g,CAGL0K10494g-T,1793,1488,305,17.01059676519799,False,C. glabrata
CAGL0K10516g,CAGL0K10516g-T,1173,486,687,58.567774936061376,False,C. glabrata
CAGL0K10582g,CAGL0K10582g-T,2916,2256,660,22.633744855967077,False,C. glabrata
CAGL0K10604g,CAGL0K10604g-T,1749,1341,408,23.32761578044597,False,C. glabrata
CAGL0K10626g,CAGL0K10626g-T,2448,2091,357,14.583333333333334,False,C. glabrata
CAGL0K10648g,CAGL0K10648g-T,3797,3057,740,19.489070318672635,False,C. glabrata
CAGL0K10692g,CAGL0K10692g-T,1965,1518,447,22.748091603053435,False,C. glabrata
CAGL0K10714g,CAGL0K10714g-T,2273,2118,155,6.819181698196217,False,C. glabrata
CAGL0K10736g,CAGL0K10736g-T,1873,1782,91,4.858515750133476,False,C. glabrata
CAGL0K10758g,CAGL0K10758g-T,504,504,0,0.0,True,C. glabrata
CAGL0K10780g,CAGL0K10780g-T,1739,1584,155,8.913168487636574,False,C. glabrata
CAGL0K10824g,CAGL0K10824g-T,3711,2211,1500,40.42037186742118,False,C. glabrata
CAGL0K10846g,CAGL0K10846g-T,1233,984,249,20.194647201946474,False,C. glabrata
CAGL0K10868g,CAGL0K10868g-T,2628,1524,1104,42.00913242009132,False,C. glabrata
CAGL0K10879g,CAGL0K10879g-T,2401,219,2182,90.87880049979175,False,C. glabrata
CAGL0K10890g,CAGL0K10890g-T,1507,1203,304,20.17252820172528,False,C. glabrata
CAGL0K10906g,CAGL0K10906g-T,1047,303,744,71.06017191977078,False,C. glabrata
CAGL0K10912g,CAGL0K10912g-T,2051,804,1247,60.799609946367625,False,C. glabrata
CAGL0K10934g,CAGL0K10934g-T,1990,1800,190,9.547738693467336,False,C. glabrata
CAGL0K10956g,CAGL0K10956g-T,530,204,326,61.50943396226415,False,C. glabrata
CAGL0K10978g,CAGL0K10978g-T,2385,2070,315,13.20754716981132,False,C. glabrata
CAGL0K11000g,CAGL0K11000g-T,1765,1635,130,7.365439093484419,False,C. glabrata
CAGL0K11022g,CAGL0K11022g-T,1284,756,528,41.1214953271028,False,C. glabrata
CAGL0K11044g,CAGL0K11044g-T,1085,852,233,21.474654377880185,False,C. glabrata
CAGL0K11066g,CAGL0K11066g-T,786,573,213,27.099236641221374,False,C. glabrata
CAGL0K11088g,CAGL0K11088g-T,4230,2919,1311,30.99290780141844,False,C. glabrata
CAGL0K11110g,CAGL0K11110g-T,2480,2415,65,2.620967741935484,False,C. glabrata
CAGL0K11132g,CAGL0K11132g-T,1562,1434,128,8.194622279129321,False,C. glabrata
CAGL0K11198g,CAGL0K11198g-T,2011,1749,262,13.028344107409248,False,C. glabrata
CAGL0K11209g,CAGL0K11209g-T,1854,1773,81,4.368932038834951,False,C. glabrata
CAGL0K11231g,CAGL0K11231g-T,1538,1152,386,25.097529258777634,False,C. glabrata
CAGL0K11253g,CAGL0K11253g-T,1203,903,300,24.93765586034913,False,C. glabrata
CAGL0K11275g,CAGL0K11275g-T,1991,1578,413,20.743345052737318,False,C. glabrata
CAGL0K11297g,CAGL0K11297g-T,1029,552,477,46.35568513119534,False,C. glabrata
CAGL0K11319g,CAGL0K11319g-T,1255,1110,145,11.553784860557768,False,C. glabrata
CAGL0K11341g,CAGL0K11341g-T,1638,558,1080,65.93406593406593,False,C. glabrata
CAGL0K11363g,CAGL0K11363g-T,1983,1245,738,37.21633888048411,False,C. glabrata
CAGL0K11374g,CAGL0K11374g-T,2737,1860,877,32.04238217025941,False,C. glabrata
CAGL0K11396g,CAGL0K11396g-T,4908,4344,564,11.491442542787286,False,C. glabrata
CAGL0K11418g,CAGL0K11418g-T,945,669,276,29.20634920634921,False,C. glabrata
CAGL0K11440g,CAGL0K11440g-T,816,396,420,51.470588235294116,False,C. glabrata
CAGL0K11462g,CAGL0K11462g-T,995,396,599,60.20100502512563,False,C. glabrata
CAGL0K11484g,CAGL0K11484g-T,324,324,0,0.0,True,C. glabrata
CAGL0K11506g,CAGL0K11506g-T,1387,1146,241,17.375630857966833,False,C. glabrata
CAGL0K11528g,CAGL0K11528g-T,1444,1065,379,26.246537396121884,False,C. glabrata
CAGL0K11550g,CAGL0K11550g-T,2950,1617,1333,45.1864406779661,False,C. glabrata
CAGL0K11572g,CAGL0K11572g-T,1911,657,1254,65.62009419152275,False,C. glabrata
CAGL0K11594g,CAGL0K11594g-T,1894,630,1264,66.73706441393875,False,C. glabrata
CAGL0K11616g,CAGL0K11616g-T,1119,963,156,13.941018766756033,False,C. glabrata
CAGL0K11638g,CAGL0K11638g-T,1779,1779,0,0.0,True,C. glabrata
CAGL0K11660g,CAGL0K11660g-T,1175,564,611,52.0,False,C. glabrata
CAGL0K11682g,CAGL0K11682g-T,1570,549,1021,65.03184713375796,False,C. glabrata
CAGL0K11726g,CAGL0K11726g-T,1857,1377,480,25.848142164781905,False,C. glabrata
CAGL0K11748g,CAGL0K11748g-T,1314,471,843,64.15525114155251,False,C. glabrata
CAGL0K11770g,CAGL0K11770g-T,2623,1656,967,36.866183759054515,False,C. glabrata
CAGL0K11792g,CAGL0K11792g-T,3138,2655,483,15.391969407265774,False,C. glabrata
CAGL0K11814g,CAGL0K11814g-T,4449,3027,1422,31.96223870532704,False,C. glabrata
CAGL0K11836g,CAGL0K11836g-T,1569,1569,0,0.0,True,C. glabrata
CAGL0K11858g,CAGL0K11858g-T,860,597,263,30.58139534883721,False,C. glabrata
CAGL0K11880g,CAGL0K11880g-T,3158,951,2207,69.88600379987334,False,C. glabrata
CAGL0K11902g,CAGL0K11902g-T,4522,2496,2026,44.803184431667404,False,C. glabrata
CAGL0K11946g,CAGL0K11946g-T,2098,324,1774,84.55672068636797,False,C. glabrata
CAGL0K11968g,CAGL0K11968g-T,1800,1488,312,17.333333333333336,False,C. glabrata
CAGL0K11990g,CAGL0K11990g-T,3082,2976,106,3.4393251135626217,False,C. glabrata
CAGL0K12012g,CAGL0K12012g-T,2295,1776,519,22.61437908496732,False,C. glabrata
CAGL0K12034g,CAGL0K12034g-T,3583,3264,319,8.90315378174714,False,C. glabrata
CAGL0K12056g,CAGL0K12056g-T,7408,708,6700,90.44276457883369,False,C. glabrata
CAGL0K12078g,CAGL0K12078g-T,1559,1392,167,10.711994868505451,False,C. glabrata
CAGL0K12100g,CAGL0K12100g-T,1367,984,383,28.017556693489393,False,C. glabrata
CAGL0K12122g,CAGL0K12122g-T,1991,1743,248,12.45605223505776,False,C. glabrata
CAGL0K12144g,CAGL0K12144g-T,1121,876,245,21.855486173059766,False,C. glabrata
CAGL0K12166g,CAGL0K12166g-T,2370,2295,75,3.1645569620253164,False,C. glabrata
CAGL0K12188g,CAGL0K12188g-T,2110,1608,502,23.791469194312796,False,C. glabrata
CAGL0K12210g,CAGL0K12210g-T,1173,936,237,20.20460358056266,False,C. glabrata
CAGL0K12232g,CAGL0K12232g-T,919,783,136,14.798694232861806,False,C. glabrata
CAGL0K12254g,CAGL0K12254g-T,1315,1008,307,23.34600760456274,False,C. glabrata
CAGL0K12276g,CAGL0K12276g-T,2694,585,2109,78.28507795100222,False,C. glabrata
CAGL0K12298g,CAGL0K12298g-T,2102,618,1484,70.59942911512846,False,C. glabrata
CAGL0K12320g,CAGL0K12320g-T,2443,2358,85,3.479328694228408,False,C. glabrata
CAGL0K12342g,CAGL0K12342g-T,3153,1353,1800,57.0884871550904,False,C. glabrata
CAGL0K12364g,CAGL0K12364g-T,489,489,0,0.0,True,C. glabrata
CAGL0K12386g,CAGL0K12386g-T,2970,2466,504,16.969696969696972,False,C. glabrata
CAGL0K12408g,CAGL0K12408g-T,4475,3036,1439,32.15642458100559,False,C. glabrata
CAGL0K12430g,CAGL0K12430g-T,2135,1254,881,41.26463700234192,False,C. glabrata
CAGL0K12452g,CAGL0K12452g-T,1714,1506,208,12.135355892648775,False,C. glabrata
CAGL0K12474g,CAGL0K12474g-T,983,885,98,9.969481180061038,False,C. glabrata
CAGL0K12496g,CAGL0K12496g-T,1173,1083,90,7.672634271099745,False,C. glabrata
CAGL0K12518g,CAGL0K12518g-T,1383,1125,258,18.655097613882862,False,C. glabrata
CAGL0K12540g,CAGL0K12540g-T,990,990,0,0.0,True,C. glabrata
CAGL0K12562g,CAGL0K12562g-T,7532,5049,2483,32.966011683483806,False,C. glabrata
CAGL0K12584g,CAGL0K12584g-T,3874,3339,535,13.810015487867835,False,C. glabrata
CAGL0K12606g,CAGL0K12606g-T,2296,978,1318,57.40418118466899,False,C. glabrata
CAGL0K12628g,CAGL0K12628g-T,4339,3981,358,8.250749020511638,False,C. glabrata
CAGL0K12650g,CAGL0K12650g-T,2275,1359,916,40.26373626373626,False,C. glabrata
CAGL0K12672g,CAGL0K12672g-T,3747,621,3126,83.42674139311448,False,C. glabrata
CAGL0K12694g,CAGL0K12694g-T,1128,1128,0,0.0,True,C. glabrata
CAGL0K12716g,CAGL0K12716g-T,1522,1455,67,4.402102496714849,False,C. glabrata
CAGL0K12738g,CAGL0K12738g-T,2082,1866,216,10.37463976945245,False,C. glabrata
CAGL0K12760g,CAGL0K12760g-T,2415,2127,288,11.925465838509316,False,C. glabrata
CAGL0K12782g,CAGL0K12782g-T,1120,933,187,16.69642857142857,False,C. glabrata
CAGL0K12804g,CAGL0K12804g-T,1422,519,903,63.50210970464135,False,C. glabrata
CAGL0K12826g,CAGL0K12826g-T,874,666,208,23.79862700228833,False,C. glabrata
CAGL0K12848g,CAGL0K12848g-T,1023,768,255,24.926686217008797,False,C. glabrata
CAGL0K12870g,CAGL0K12870g-T,2107,618,1489,70.66919791172282,False,C. glabrata
CAGL0K12892g,CAGL0K12892g-T,2741,2214,527,19.226559649762862,False,C. glabrata
CAGL0K12914g,CAGL0K12914g-T,2024,1287,737,36.41304347826087,False,C. glabrata
CAGL0K12936g,CAGL0K12936g-T,1870,1707,163,8.71657754010695,False,C. glabrata
CAGL0K12958g,CAGL0K12958g-T,1845,1089,756,40.97560975609756,False,C. glabrata
CAGL0K12980g,CAGL0K12980g-T,2400,2169,231,9.625,False,C. glabrata
CAGL0K13002g,CAGL0K13002g-T,2814,2814,0,0.0,True,C. glabrata
CAGL0K13024g,CAGL0K13024g-T,8092,3360,4732,58.47750865051903,False,C. glabrata
CAGL0L00157g,CAGL0L00157g-T,10677,9903,774,7.249227311042428,False,C. glabrata
CAGL0L00205g,CAGL0L00205g-T,1336,429,907,67.88922155688623,False,C. glabrata
CAGL0L00227g,CAGL0L00227g-T,9891,9726,165,1.6681831968456171,False,C. glabrata
CAGL0L00297g,CAGL0L00297g-T,4877,4158,719,14.742669673979906,False,C. glabrata
CAGL0L00319g,CAGL0L00319g-T,1210,1056,154,12.727272727272727,False,C. glabrata
CAGL0L00341g,CAGL0L00341g-T,1495,1164,331,22.14046822742475,False,C. glabrata
CAGL0L00363g,CAGL0L00363g-T,1313,672,641,48.819497334348824,False,C. glabrata
CAGL0L00385g,CAGL0L00385g-T,942,474,468,49.681528662420384,False,C. glabrata
CAGL0L00407g,CAGL0L00407g-T,4230,4116,114,2.6950354609929077,False,C. glabrata
CAGL0L00429g,CAGL0L00429g-T,5818,3099,2719,46.73427294602956,False,C. glabrata
CAGL0L00451g,CAGL0L00451g-T,1243,726,517,41.5929203539823,False,C. glabrata
CAGL0L00473g,CAGL0L00473g-T,1618,1380,238,14.709517923362176,False,C. glabrata
CAGL0L00495g,CAGL0L00495g-T,2472,2118,354,14.320388349514563,False,C. glabrata
CAGL0L00517g,CAGL0L00517g-T,3243,3024,219,6.753006475485661,False,C. glabrata
CAGL0L00539g,CAGL0L00539g-T,860,672,188,21.86046511627907,False,C. glabrata
CAGL0L00561g,CAGL0L00561g-T,795,795,0,0.0,True,C. glabrata
CAGL0L00583g,CAGL0L00583g-T,1563,1317,246,15.738963531669867,False,C. glabrata
CAGL0L00605g,CAGL0L00605g-T,1150,528,622,54.086956521739125,False,C. glabrata
CAGL0L00627g,CAGL0L00627g-T,4217,2544,1673,39.67275314204411,False,C. glabrata
CAGL0L00649g,CAGL0L00649g-T,3518,2115,1403,39.88061398521888,False,C. glabrata
CAGL0L00671g,CAGL0L00671g-T,2029,1632,397,19.56628881222277,False,C. glabrata
CAGL0L00693g,CAGL0L00693g-T,1196,750,446,37.29096989966555,False,C. glabrata
CAGL0L00715g,CAGL0L00715g-T,3603,3435,168,4.6627810158201495,False,C. glabrata
CAGL0L00737g,CAGL0L00737g-T,4489,2736,1753,39.051013588772555,False,C. glabrata
CAGL0L00759g,CAGL0L00759g-T,1098,921,177,16.120218579234972,False,C. glabrata
CAGL0L00781g,CAGL0L00781g-T,2123,2022,101,4.757418747056052,False,C. glabrata
CAGL0L00803g,CAGL0L00803g-T,4363,2484,1879,43.06669722667889,False,C. glabrata
CAGL0L00825g,CAGL0L00825g-T,1098,798,300,27.322404371584703,False,C. glabrata
CAGL0L00847g,CAGL0L00847g-T,1264,858,406,32.120253164556964,False,C. glabrata
CAGL0L00869g,CAGL0L00869g-T,1464,1260,204,13.934426229508196,False,C. glabrata
CAGL0L00891g,CAGL0L00891g-T,1581,1026,555,35.10436432637571,False,C. glabrata
CAGL0L00935g,CAGL0L00935g-T,963,444,519,53.89408099688473,False,C. glabrata
CAGL0L00957g,CAGL0L00957g-T,1314,1122,192,14.61187214611872,False,C. glabrata
CAGL0L00979g,CAGL0L00979g-T,2070,1428,642,31.01449275362319,False,C. glabrata
CAGL0L01001g,CAGL0L01001g-T,4121,2412,1709,41.47051686483863,False,C. glabrata
CAGL0L01023g,CAGL0L01023g-T,288,288,0,0.0,True,C. glabrata
CAGL0L01045g,CAGL0L01045g-T,234,234,0,0.0,True,C. glabrata
CAGL0L01067g,CAGL0L01067g-T,3155,618,2537,80.41204437400951,False,C. glabrata
CAGL0L01089g,CAGL0L01089g-T,7383,6459,924,12.51523770824868,False,C. glabrata
CAGL0L01111g,CAGL0L01111g-T,4429,1146,3283,74.12508466922556,False,C. glabrata
CAGL0L01155g,CAGL0L01155g-T,1440,447,993,68.95833333333333,False,C. glabrata
CAGL0L01177g,CAGL0L01177g-T,1610,1398,212,13.167701863354036,False,C. glabrata
CAGL0L01199g,CAGL0L01199g-T,1093,399,694,63.494967978042084,False,C. glabrata
CAGL0L01221g,CAGL0L01221g-T,3083,2985,98,3.178722024002595,False,C. glabrata
CAGL0L01243g,CAGL0L01243g-T,1750,1626,124,7.085714285714285,False,C. glabrata
CAGL0L01265g,CAGL0L01265g-T,1887,1581,306,16.216216216216218,False,C. glabrata
CAGL0L01287g,CAGL0L01287g-T,972,756,216,22.22222222222222,False,C. glabrata
CAGL0L01309g,CAGL0L01309g-T,2065,1179,886,42.90556900726392,False,C. glabrata
CAGL0L01331g,CAGL0L01331g-T,2011,1344,667,33.16757831924416,False,C. glabrata
CAGL0L01353g,CAGL0L01353g-T,1065,474,591,55.49295774647888,False,C. glabrata
CAGL0L01397g,CAGL0L01397g-T,3177,2838,339,10.670443814919736,False,C. glabrata
CAGL0L01419g,CAGL0L01419g-T,3816,3645,171,4.481132075471698,False,C. glabrata
CAGL0L01441g,CAGL0L01441g-T,2234,1818,416,18.621307072515666,False,C. glabrata
CAGL0L01463g,CAGL0L01463g-T,1326,972,354,26.69683257918552,False,C. glabrata
CAGL0L01485g,CAGL0L01485g-T,1953,1152,801,41.013824884792626,False,C. glabrata
CAGL0L01507g,CAGL0L01507g-T,4164,3891,273,6.556195965417867,False,C. glabrata
CAGL0L01529g,CAGL0L01529g-T,1383,942,441,31.887201735357916,False,C. glabrata
CAGL0L01551g,CAGL0L01551g-T,1545,933,612,39.6116504854369,False,C. glabrata
CAGL0L01573g,CAGL0L01573g-T,966,474,492,50.931677018633536,False,C. glabrata
CAGL0L01639g,CAGL0L01639g-T,3815,3444,371,9.724770642201836,False,C. glabrata
CAGL0L01683g,CAGL0L01683g-T,600,312,288,48.0,False,C. glabrata
CAGL0L01705g,CAGL0L01705g-T,3279,1365,1914,58.371454711802386,False,C. glabrata
CAGL0L01727g,CAGL0L01727g-T,2501,1341,1160,46.38144742103159,False,C. glabrata
CAGL0L01749g,CAGL0L01749g-T,8931,1509,7422,83.10379576755122,False,C. glabrata
CAGL0L01771g,CAGL0L01771g-T,10317,1308,9009,87.32189589997093,False,C. glabrata
CAGL0L01793g,CAGL0L01793g-T,1616,1080,536,33.16831683168317,False,C. glabrata
CAGL0L01831g,CAGL0L01831g-T,159,159,0,0.0,True,C. glabrata
CAGL0L01837g,CAGL0L01837g-T,3940,675,3265,82.86802030456852,False,C. glabrata
CAGL0L01859g,CAGL0L01859g-T,2110,792,1318,62.464454976303315,False,C. glabrata
CAGL0L01881g,CAGL0L01881g-T,5104,1557,3547,69.49451410658307,False,C. glabrata
CAGL0L01903g,CAGL0L01903g-T,5016,3864,1152,22.966507177033492,False,C. glabrata
CAGL0L01925g,CAGL0L01925g-T,2299,1509,790,34.36276642018269,False,C. glabrata
CAGL0L01947g,CAGL0L01947g-T,2718,2274,444,16.335540838852097,False,C. glabrata
CAGL0L01969g,CAGL0L01969g-T,1053,711,342,32.47863247863248,False,C. glabrata
CAGL0L01991g,CAGL0L01991g-T,5476,3162,2314,42.257121986851715,False,C. glabrata
CAGL0L02013g,CAGL0L02013g-T,2430,1512,918,37.77777777777778,False,C. glabrata
CAGL0L02035g,CAGL0L02035g-T,1977,1977,0,0.0,True,C. glabrata
CAGL0L02057g,CAGL0L02057g-T,1639,1401,238,14.52104942037828,False,C. glabrata
CAGL0L02079g,CAGL0L02079g-T,993,894,99,9.969788519637463,False,C. glabrata
CAGL0L02101g,CAGL0L02101g-T,1040,939,101,9.711538461538462,False,C. glabrata
CAGL0L02123g,CAGL0L02123g-T,4125,3120,1005,24.363636363636363,False,C. glabrata
CAGL0L02145g,CAGL0L02145g-T,1765,1632,133,7.5354107648725215,False,C. glabrata
CAGL0L02167g,CAGL0L02167g-T,3322,2706,616,18.543046357615893,False,C. glabrata
CAGL0L02189g,CAGL0L02189g-T,1859,1671,188,10.112963959117806,False,C. glabrata
CAGL0L02211g,CAGL0L02211g-T,761,489,272,35.74244415243101,False,C. glabrata
CAGL0L02233g,CAGL0L02233g-T,1555,732,823,52.926045016077175,False,C. glabrata
CAGL0L02255g,CAGL0L02255g-T,1384,1056,328,23.699421965317917,False,C. glabrata
CAGL0L02277g,CAGL0L02277g-T,2318,1710,608,26.229508196721312,False,C. glabrata
CAGL0L02299g,CAGL0L02299g-T,2610,2103,507,19.42528735632184,False,C. glabrata
CAGL0L02321g,CAGL0L02321g-T,683,624,59,8.638360175695462,False,C. glabrata
CAGL0L02343g,CAGL0L02343g-T,1090,738,352,32.29357798165138,False,C. glabrata
CAGL0L02365g,CAGL0L02365g-T,2113,1287,826,39.091339327969706,False,C. glabrata
CAGL0L02387g,CAGL0L02387g-T,1219,336,883,72.43642329778507,False,C. glabrata
CAGL0L02409g,CAGL0L02409g-T,1332,873,459,34.45945945945946,False,C. glabrata
CAGL0L02431g,CAGL0L02431g-T,2368,2007,361,15.244932432432432,False,C. glabrata
CAGL0L02453g,CAGL0L02453g-T,7788,1914,5874,75.42372881355932,False,C. glabrata
CAGL0L02475g,CAGL0L02475g-T,7824,933,6891,88.07515337423312,False,C. glabrata
CAGL0L02497g,CAGL0L02497g-T,1274,1086,188,14.756671899529042,False,C. glabrata
CAGL0L02519g,CAGL0L02519g-T,3292,1602,1690,51.336573511543136,False,C. glabrata
CAGL0L02541g,CAGL0L02541g-T,798,681,117,14.661654135338345,False,C. glabrata
CAGL0L02563g,CAGL0L02563g-T,1971,1083,888,45.053272450532724,False,C. glabrata
CAGL0L02585g,CAGL0L02585g-T,2623,2322,301,11.475409836065573,False,C. glabrata
CAGL0L02607g,CAGL0L02607g-T,2454,1758,696,28.361858190709043,False,C. glabrata
CAGL0L02629g,CAGL0L02629g-T,2640,2388,252,9.545454545454547,False,C. glabrata
CAGL0L02651g,CAGL0L02651g-T,3281,2730,551,16.793660469369094,False,C. glabrata
CAGL0L02673g,CAGL0L02673g-T,3106,2565,541,17.417900837089505,False,C. glabrata
CAGL0L02695g,CAGL0L02695g-T,2018,1380,638,31.615460852329036,False,C. glabrata
CAGL0L02717g,CAGL0L02717g-T,1947,549,1398,71.80277349768875,False,C. glabrata
CAGL0L02739g,CAGL0L02739g-T,3053,690,2363,77.39927939731412,False,C. glabrata
CAGL0L02761g,CAGL0L02761g-T,2314,1260,1054,45.548833189282625,False,C. glabrata
CAGL0L02783g,CAGL0L02783g-T,2766,2676,90,3.2537960954446854,False,C. glabrata
CAGL0L02799g,CAGL0L02799g-T,1589,213,1376,86.59534298300818,False,C. glabrata
CAGL0L02805g,CAGL0L02805g-T,1631,1296,335,20.539546290619253,False,C. glabrata
CAGL0L02827g,CAGL0L02827g-T,3724,2055,1669,44.817400644468314,False,C. glabrata
CAGL0L02849g,CAGL0L02849g-T,4696,3402,1294,27.555366269165248,False,C. glabrata
CAGL0L02871g,CAGL0L02871g-T,2650,2139,511,19.28301886792453,False,C. glabrata
CAGL0L02893g,CAGL0L02893g-T,2455,1581,874,35.60081466395112,False,C. glabrata
CAGL0L02915g,CAGL0L02915g-T,2700,1854,846,31.333333333333336,False,C. glabrata
CAGL0L02937g,CAGL0L02937g-T,817,633,184,22.52141982864137,False,C. glabrata
CAGL0L02959g,CAGL0L02959g-T,2085,2085,0,0.0,True,C. glabrata
CAGL0L02981g,CAGL0L02981g-T,2095,708,1387,66.20525059665871,False,C. glabrata
CAGL0L03003g,CAGL0L03003g-T,1021,918,103,10.088148873653282,False,C. glabrata
CAGL0L03025g,CAGL0L03025g-T,1205,726,479,39.75103734439834,False,C. glabrata
CAGL0L03047g,CAGL0L03047g-T,2308,2148,160,6.932409012131716,False,C. glabrata
CAGL0L03069g,CAGL0L03069g-T,1691,1599,92,5.440567711413364,False,C. glabrata
CAGL0L03091g,CAGL0L03091g-T,2719,2349,370,13.60794409709452,False,C. glabrata
CAGL0L03113g,CAGL0L03113g-T,1839,756,1083,58.890701468189235,False,C. glabrata
CAGL0L03135g,CAGL0L03135g-T,5684,4833,851,14.971850809289233,False,C. glabrata
CAGL0L03157g,CAGL0L03157g-T,756,561,195,25.793650793650798,False,C. glabrata
CAGL0L03179g,CAGL0L03179g-T,810,612,198,24.444444444444443,False,C. glabrata
CAGL0L03201g,CAGL0L03201g-T,1850,1740,110,5.9459459459459465,False,C. glabrata
CAGL0L03223g,CAGL0L03223g-T,924,924,0,0.0,True,C. glabrata
CAGL0L03245g,CAGL0L03245g-T,1204,1122,82,6.810631229235881,False,C. glabrata
CAGL0L03267g,CAGL0L03267g-T,3679,1794,1885,51.23674911660777,False,C. glabrata
CAGL0L03289g,CAGL0L03289g-T,3381,1101,2280,67.43566992014198,False,C. glabrata
CAGL0L03311g,CAGL0L03311g-T,2797,840,1957,69.96782266714337,False,C. glabrata
CAGL0L03333g,CAGL0L03333g-T,1876,1353,523,27.878464818763327,False,C. glabrata
CAGL0L03355g,CAGL0L03355g-T,1167,948,219,18.76606683804627,False,C. glabrata
CAGL0L03377g,CAGL0L03377g-T,3835,3630,205,5.345501955671447,False,C. glabrata
CAGL0L03388g,CAGL0L03388g-T,615,615,0,0.0,True,C. glabrata
CAGL0L03410g,CAGL0L03410g-T,2471,2196,275,11.12909753136382,False,C. glabrata
CAGL0L03432g,CAGL0L03432g-T,1636,1461,175,10.69682151589242,False,C. glabrata
CAGL0L03454g,CAGL0L03454g-T,3913,3267,646,16.509072323025812,False,C. glabrata
CAGL0L03476g,CAGL0L03476g-T,2742,2391,351,12.800875273522976,False,C. glabrata
CAGL0L03498g,CAGL0L03498g-T,2943,2631,312,10.601427115188583,False,C. glabrata
CAGL0L03520g,CAGL0L03520g-T,4470,4344,126,2.8187919463087248,False,C. glabrata
CAGL0L03542g,CAGL0L03542g-T,854,468,386,45.19906323185012,False,C. glabrata
CAGL0L03564g,CAGL0L03564g-T,1160,651,509,43.87931034482759,False,C. glabrata
CAGL0L03586g,CAGL0L03586g-T,4478,3372,1106,24.698526127735594,False,C. glabrata
CAGL0L03608g,CAGL0L03608g-T,2762,2469,293,10.608254887762492,False,C. glabrata
CAGL0L03630g,CAGL0L03630g-T,2960,2037,923,31.18243243243243,False,C. glabrata
CAGL0L03652g,CAGL0L03652g-T,2562,2424,138,5.386416861826698,False,C. glabrata
CAGL0L03674g,CAGL0L03674g-T,3226,1890,1336,41.413515189088656,False,C. glabrata
CAGL0L03696g,CAGL0L03696g-T,2467,1824,643,26.06404539927037,False,C. glabrata
CAGL0L03718g,CAGL0L03718g-T,6994,5082,1912,27.337718044037747,False,C. glabrata
CAGL0L03740g,CAGL0L03740g-T,1189,783,406,34.146341463414636,False,C. glabrata
CAGL0L03762g,CAGL0L03762g-T,1398,450,948,67.81115879828327,False,C. glabrata
CAGL0L03784g,CAGL0L03784g-T,2780,2622,158,5.683453237410072,False,C. glabrata
CAGL0L03806g,CAGL0L03806g-T,768,768,0,0.0,True,C. glabrata
CAGL0L03828g,CAGL0L03828g-T,843,366,477,56.58362989323843,False,C. glabrata
CAGL0L03846g,CAGL0L03846g-T,1955,1635,320,16.36828644501279,False,C. glabrata
CAGL0L03872g,CAGL0L03872g-T,1192,414,778,65.26845637583892,False,C. glabrata
CAGL0L03894g,CAGL0L03894g-T,492,492,0,0.0,True,C. glabrata
CAGL0L03916g,CAGL0L03916g-T,8160,1929,6231,76.36029411764706,False,C. glabrata
CAGL0L03938g,CAGL0L03938g-T,7812,1914,5898,75.49923195084486,False,C. glabrata
CAGL0L03960g,CAGL0L03960g-T,2190,1812,378,17.26027397260274,False,C. glabrata
CAGL0L03982g,CAGL0L03982g-T,2287,1665,622,27.19720157411456,False,C. glabrata
CAGL0L04004g,CAGL0L04004g-T,4425,2907,1518,34.30508474576271,False,C. glabrata
CAGL0L04026g,CAGL0L04026g-T,2294,1410,884,38.53530950305144,False,C. glabrata
CAGL0L04048g,CAGL0L04048g-T,3668,1764,1904,51.908396946564885,False,C. glabrata
CAGL0L04070g,CAGL0L04070g-T,288,288,0,0.0,True,C. glabrata
CAGL0L04092g,CAGL0L04092g-T,4326,2940,1386,32.038834951456316,False,C. glabrata
CAGL0L04114g,CAGL0L04114g-T,2043,1743,300,14.684287812041116,False,C. glabrata
CAGL0L04136g,CAGL0L04136g-T,3020,2490,530,17.549668874172188,False,C. glabrata
CAGL0L04158g,CAGL0L04158g-T,3205,2799,406,12.66770670826833,False,C. glabrata
CAGL0L04180g,CAGL0L04180g-T,1440,1293,147,10.208333333333334,False,C. glabrata
CAGL0L04202g,CAGL0L04202g-T,864,732,132,15.277777777777779,False,C. glabrata
CAGL0L04224g,CAGL0L04224g-T,1520,504,1016,66.84210526315789,False,C. glabrata
CAGL0L04246g,CAGL0L04246g-T,4577,3672,905,19.772776928118855,False,C. glabrata
CAGL0L04268g,CAGL0L04268g-T,1797,1344,453,25.208681135225376,False,C. glabrata
CAGL0L04290g,CAGL0L04290g-T,2698,2265,433,16.04892512972572,False,C. glabrata
