qseqid,sseqid,pident,qcovs,evalue,bitscore
orf19.1773,root_011022;429,97.209,100,0.0,866.0
orf19.2078,root_009480;669,97.761,100,0.0,1339.0
orf19.178,root_000290;322,97.826,100,0.0,614.0
orf19.3977,root_008930;368,69.811,100,0.0,526.0
orf19.2186,root_009281;349,52.089,92,2.1300000000000004e-124,360.0
orf19.6557,root_011956;579,99.138,100,0.0,1189.0
orf19.6557,root_011957;573,64.348,99,0.0,764.0
orf19.2268,root_011928;546,54.43,64,3.65e-133,399.0
orf19.2268,root_007725;839,62.353,52,1.31e-32,132.0
orf19.3425,root_007671;600,98.167,100,0.0,1214.0
orf19.317,root_011803;311,60.791,89,6.4099999999999995e-112,326.0
orf19.7098,root_012395;214,100.0,100,1.91e-161,443.0
orf19.681,root_007326;635,98.74,100,0.0,1269.0
orf19.1495,root_011863;265,100.0,100,0.0,526.0
orf19.366,root_011794;336,98.516,100,0.0,671.0
orf19.2963,root_007346;307,97.72,100,0.0,614.0
orf19.3635,root_010080;1563,98.018,100,0.0,3076.0
orf19.242.2,root_011620;62,100.0,100,1.37e-41,128.0
orf19.242.2,root_007168;66,51.515,100,1.88e-11,52.8
orf19.4168,root_011122;167,98.81,100,6.699999999999999e-119,332.0
orf19.7219,root_012270;404,59.016,95,3.6e-161,457.0
orf19.7219,root_008292;511,53.333,83,7.74e-65,214.0
orf19.2351,root_011671;290,59.233,94,2.63e-122,351.0
orf19.401,root_008714;559,80.61,100,0.0,922.0
orf19.1793,root_009219;595,97.148,100,0.0,1161.0
orf19.7286,root_011825;408,51.741,99,3.9299999999999996e-147,422.0
orf19.1227,root_008448;196,96.954,100,1.98e-135,376.0
orf19.4889,root_011719;586,55.077,97,0.0,643.0
orf19.4889,root_007821;587,50.871,98,0.0,568.0
orf19.4821,root_005962;469,99.787,100,0.0,956.0
orf19.4821,root_005454;472,72.863,99,0.0,728.0
orf19.4821,root_000803;467,59.227,99,0.0,599.0
orf19.4821,root_002138;464,59.737,97,0.0,594.0
orf19.4821,root_002137;466,55.699,99,0.0,566.0
orf19.4821,root_006170;460,55.531,96,0.0,526.0
orf19.4821,root_001601;461,55.921,97,0.0,524.0
orf19.4821,root_002825;464,55.088,96,1.3899999999999998e-180,512.0
orf19.4821,root_002827;454,53.229,96,1.19e-177,504.0
orf19.4897,root_009352;320,99.377,100,0.0,637.0
orf19.3912,root_009405;682,99.122,100,0.0,1349.0
orf19.1254,root_007785;763,99.738,100,0.0,1579.0
orf19.1254,root_011953;768,59.974,100,0.0,942.0
orf19.564,root_009735;687,98.547,100,0.0,1362.0
orf19.6264.3,root_010843;176,66.667,99,3.36e-77,227.0
orf19.6403.1,root_008850;111,58.036,100,6.82e-26,92.4
orf19.6403.1,root_008851;106,65.625,88,2.91e-19,75.5
orf19.6026,root_009946;222,58.716,98,3.38e-83,246.0
orf19.6026,root_009946;503,60.591,91,2.3800000000000002e-79,245.0
orf19.4048,root_010593;370,99.461,100,0.0,767.0
orf19.7570,root_008429;803,97.761,100,0.0,1619.0
orf19.5586,root_012149;982,97.558,100,0.0,1980.0
orf19.5586,root_012149;879,52.489,70,0.0,727.0
orf19.7032,root_000393;1004,99.004,100,0.0,1943.0
orf19.4880,root_001431;723,98.202,100,0.0,1475.0
orf19.7047,root_011828;568,98.77,100,0.0,1131.0
orf19.3960,root_010624;474,99.579,100,0.0,969.0
orf19.4183,root_010852;887,98.086,100,0.0,1748.0
orf19.899,root_005296;283,100.0,100,0.0,565.0
orf19.5651,root_012325;723,97.376,100,0.0,1461.0
orf19.7371,root_007708;1103,98.64,100,0.0,2253.0
orf19.7022,root_000391;343,98.542,100,0.0,677.0
orf19.428,root_011616;727,98.352,100,0.0,1477.0
orf19.302,root_008644;160,98.137,100,8.32e-113,316.0
orf19.3616,root_008471;441,58.652,99,1.89e-178,505.0
orf19.5485,root_009030;319,97.188,100,0.0,629.0
orf19.7434,root_007961;362,99.724,100,0.0,731.0
orf19.1897,root_012305;344,98.261,100,0.0,689.0
orf19.7266,root_001962;105,99.048,100,5.95e-69,201.0
orf19.6880,root_008467;889,99.213,100,0.0,1793.0
orf19.3048,root_004224;991,97.477,100,0.0,1969.0
orf19.2787,root_010427;410,99.513,100,0.0,790.0
orf19.3220,root_011551;189,76.238,100,5.08e-113,319.0
orf19.6012,root_008781;1278,99.14,100,0.0,2613.0
orf19.3456,root_007728;557,98.923,100,0.0,1123.0
orf19.2946,root_007278;504,99.603,100,0.0,1009.0
orf19.1396,root_008563;387,98.711,100,0.0,775.0
orf19.1275,root_009403;688,98.549,100,0.0,1367.0
orf19.6668,root_009471;169,98.235,100,1.03e-122,342.0
orf19.1977,root_010241;364,62.5,99,2.69e-166,468.0
orf19.6852.1,root_004620;63,98.413,100,1.08e-38,121.0
orf19.1763,root_007813;371,100.0,100,0.0,756.0
orf19.1763,root_007812;359,69.003,100,0.0,510.0
orf19.1763,root_011740;358,64.42,100,6.4400000000000005e-167,469.0
orf19.1763,root_007811;357,62.331,99,9.63e-159,449.0
orf19.1763,root_011739;361,55.135,99,6.72e-140,401.0
orf19.5394.1,root_009242;108,66.99,87,1.2e-50,155.0
orf19.7511,root_012350;1847,98.81,100,0.0,3682.0
orf19.6255,root_011951;437,99.315,100,0.0,883.0
orf19.7386,root_012246;291,99.658,100,0.0,590.0
orf19.745,root_012286;578,68.376,99,0.0,763.0
orf19.6047,root_008946;430,78.689,98,0.0,674.0
orf19.1534,root_010756;591,99.155,100,0.0,1178.0
orf19.2650,root_001417;766,97.911,100,0.0,1495.0
orf19.3347,root_012055;171,68.047,97,9.190000000000001e-86,249.0
orf19.1317,root_011632;844,99.645,100,0.0,1730.0
orf19.1317,root_011632;996,50.895,83,1.98e-119,385.0
orf19.5806,root_008166;521,64.097,98,0.0,662.0
orf19.5806,root_008989;522,63.415,98,0.0,647.0
orf19.726,root_012269;692,86.817,64,0.0,607.0
orf19.726,root_012268;312,61.981,65,6.65e-148,424.0
orf19.726,root_012271;549,60.182,67,4.46e-144,423.0
orf19.726,root_012271;571,64.356,61,5.63e-143,421.0
orf19.6192,root_001933;134,96.269,100,4.51e-91,259.0
orf19.2455,root_011950;1131,98.233,100,0.0,2281.0
orf19.1725,root_001876;726,100.0,100,0.0,1241.0
orf19.2559,root_009857;768,98.96,100,0.0,1569.0
orf19.5557,root_011335;872,99.313,100,0.0,1783.0
orf19.1080,root_006232;536,97.948,100,0.0,1028.0
orf19.5422,root_001991;210,96.19,100,5.479999999999999e-138,384.0
orf19.548,root_012191;337,71.287,84,1.42e-171,480.0
orf19.4054,root_002187;253,99.209,100,3.45e-179,491.0
orf19.4054,root_000562;220,74.308,100,2.16e-122,347.0
orf19.4054,root_005881;251,85.375,100,1.89e-119,340.0
orf19.4054,root_000301;332,75.194,100,2.28e-112,325.0
orf19.4054,root_006226;256,75.0,100,2.2800000000000003e-110,317.0
orf19.4054,root_004462;274,70.318,100,4.24e-93,274.0
orf19.679,root_005946;188,98.404,100,8.69e-138,381.0
orf19.4232,root_008819;469,97.447,100,0.0,937.0
orf19.4247,root_002909;315,98.73,100,0.0,629.0
orf19.6791,root_007890;137,99.27,100,9.55e-96,271.0
orf19.6791,root_011241;136,94.161,100,7.1e-91,258.0
orf19.6791,root_011240;136,94.161,100,7.1e-91,258.0
orf19.6791,root_011237;211,67.647,72,2.13e-41,136.0
orf19.6791,root_011237;184,60.825,69,6.6000000000000005e-37,124.0
orf19.4316,root_011415;396,99.496,100,0.0,820.0
orf19.3009,root_001811;656,98.323,100,0.0,1272.0
orf19.3767,root_008298;1339,99.403,100,0.0,2745.0
orf19.1441,root_006006;619,99.354,100,0.0,1253.0
orf19.120,root_011048;257,99.612,100,0.0,501.0
orf19.4850,root_010904;616,99.838,100,0.0,1239.0
orf19.874,root_012103;368,98.103,100,0.0,741.0
orf19.4175,root_008680;741,98.518,100,0.0,1500.0
orf19.6948,root_012034;303,50.476,100,3.03e-92,276.0
orf19.166,root_008753;990,98.789,100,0.0,2013.0
orf19.2978,root_005199;125,98.4,100,1.5e-87,249.0
orf19.793,root_008545;339,97.941,100,0.0,667.0
orf19.528,root_010001;973,55.236,99,0.0,1062.0
orf19.6538,root_008547;165,83.537,99,2.06e-93,267.0
orf19.6538,root_008546;160,53.846,95,2.3e-52,163.0
orf19.3863,root_007261;631,98.098,100,0.0,1256.0
orf19.6287,root_009845;418,59.314,98,0.0,529.0
orf19.2430,root_003740;242,98.76,100,2.96e-175,481.0
orf19.2430,root_003551;300,51.464,99,4.389999999999999e-81,244.0
orf19.2430,root_004068;693,50.209,99,2.9e-75,240.0
orf19.3288,root_011938;985,52.966,97,0.0,993.0
orf19.931,root_004133;695,99.137,100,0.0,1407.0
orf19.1047,root_009703;807,67.078,95,0.0,1073.0
orf19.2485,root_008948;1426,99.299,100,0.0,2867.0
orf19.1336,root_010500;205,77.778,100,1.1e-117,332.0
orf19.7069,root_009538;232,60.889,91,2.93e-94,275.0
orf19.708,root_011462;871,98.05,100,0.0,1734.0
orf19.5341,root_009817;261,86.692,100,1.87e-171,473.0
orf19.5341,root_009818;261,86.692,100,1.87e-171,473.0
orf19.5006,root_009675;177,100.0,100,4.79e-130,361.0
orf19.5006,root_009675;175,50.0,72,2.27e-39,131.0
orf19.4616,root_011960;258,54.615,100,4.52e-108,312.0
orf19.3371,root_010960;609,98.361,100,0.0,1239.0
CaalfMp06,root_008343;255,53.815,99,2.17e-75,228.0
orf19.5163,root_008668;1120,97.681,100,0.0,2246.0
orf19.968,root_008956;131,100.0,100,3.8e-91,259.0
orf19.6163,root_011237;211,94.34,100,1.4300000000000001e-117,332.0
orf19.7331,root_007153;529,98.677,100,0.0,1057.0
orf19.2063,root_001734;1157,98.704,100,0.0,2368.0
orf19.2063,root_001733;1108,57.627,96,0.0,1370.0
orf19.5348,root_008809;1007,98.611,100,0.0,2051.0
orf19.7010,root_009634;610,98.2,100,0.0,1214.0
orf19.730,root_008050;880,98.523,100,0.0,1774.0
orf19.730,root_010006;879,97.159,100,0.0,1746.0
orf19.4273,root_010488;919,98.152,100,0.0,1805.0
orf19.6681,root_008098;415,99.518,100,0.0,845.0
orf19.6681,root_008099;374,66.396,89,0.0,508.0
orf19.6681,root_008101;448,56.378,93,7.33e-157,449.0
orf19.6681,root_007306;408,52.58,98,1.1500000000000001e-156,447.0
orf19.6681,root_008100;380,54.907,90,1.26e-145,418.0
orf19.223,root_012218;794,97.862,100,0.0,1604.0
orf19.223,root_012218;774,58.77,54,2.23e-174,520.0
orf19.768,root_012512;987,97.976,100,0.0,1990.0
orf19.1152,root_003565;266,100.0,100,0.0,524.0
orf19.3874,root_003553;617,99.352,100,0.0,1262.0
orf19.2075,root_009211;451,53.229,98,5.81e-169,482.0
orf19.2075,root_009204;449,51.678,98,3.25e-155,447.0
orf19.6694,root_007668;660,98.788,100,0.0,1283.0
orf19.1545,root_010860;155,50.641,100,7.68e-55,169.0
orf19.5864,root_010450;501,51.899,86,1.88e-151,442.0
orf19.775,root_007186;912,99.232,100,0.0,1853.0
orf19.2509,root_003436;176,98.295,100,1.22e-121,340.0
orf19.2509,root_003439;561,98.286,99,3.84e-116,339.0
orf19.699,root_000856;126,96.825,100,1.1e-84,242.0
orf19.7413,root_010632;272,97.436,100,0.0,538.0
orf19.5830,root_011866;932,99.786,100,0.0,1881.0
orf19.1670,root_012208;945,99.049,100,0.0,1889.0
orf19.6561,root_011141;473,59.252,97,0.0,522.0
orf19.7183,root_012378;176,99.435,100,1.29e-127,355.0
orf19.3695,root_009421;385,54.115,99,2.12e-138,400.0
orf19.6621,root_010151;1209,97.769,100,0.0,2396.0
orf19.1473,root_009410;364,98.904,100,0.0,742.0
orf19.150,root_011484;158,81.818,97,3.86e-90,258.0
orf19.150,root_011484;375,84.0,95,4.29e-87,258.0
orf19.4188,root_011525;1017,99.312,100,0.0,2061.0
orf19.1970,root_006377;235,99.574,100,3.29e-168,462.0
orf19.1113,root_006455;256,97.656,100,0.0,500.0
orf19.7527,root_002266;727,99.175,100,0.0,1468.0
orf19.4972,root_009006;648,97.535,100,0.0,1247.0
orf19.6908,root_008945;430,98.84,100,0.0,865.0
orf19.7503,root_008560;367,98.098,100,0.0,738.0
orf19.7503,root_008211;313,55.667,80,1.0400000000000001e-109,322.0
orf19.6194,root_005321;314,99.045,100,0.0,626.0
orf19.5235,root_001638;233,98.712,100,6.120000000000001e-164,451.0
orf19.7199,root_008361;168,98.817,100,5.48e-121,337.0
orf19.7358,root_011617;507,98.425,100,0.0,997.0
orf19.2847.1,root_012253;854,95.817,99,2.9699999999999997e-176,506.0
orf19.2847.1,root_007360;367,72.285,99,1.3600000000000002e-129,371.0
orf19.2847.1,root_008186;906,70.943,98,3.0299999999999998e-120,363.0
orf19.2847.1,root_008187;930,70.566,98,9.62e-119,360.0
orf19.2847.1,root_008185;922,64.122,97,2.36e-102,317.0
orf19.5611,root_009397;343,100.0,100,0.0,694.0
orf19.2613,root_008538;361,61.281,96,4.3e-150,426.0
orf19.7344,root_012478;835,97.368,100,0.0,1636.0
CaalfMp13,root_001620;553,99.096,100,0.0,1064.0
orf19.733,root_007744;447,99.105,100,0.0,890.0
orf19.733,root_012476;433,52.915,98,2.89e-150,433.0
orf19.1281,root_011534;221,98.649,100,2.6400000000000002e-160,441.0
orf19.5734,root_008730;492,97.769,100,0.0,959.0
orf19.2213,root_009635;454,98.242,100,0.0,905.0
orf19.1357,root_011395;533,55.058,99,0.0,559.0
orf19.6875,root_010111;944,98.73,100,0.0,1902.0
orf19.6921,root_006990;773,98.189,100,0.0,1514.0
orf19.1007,root_009417;352,98.3,100,0.0,716.0
orf19.1007,root_009417;894,53.704,82,9.08e-12,65.9
orf19.6503,root_007012;154,98.701,100,3.19e-108,304.0
orf19.4010,root_008592;698,98.856,100,0.0,1405.0
orf19.4570,root_000793;147,99.32,100,4.24e-108,303.0
orf19.2843,root_009902;208,79.57,93,1.7200000000000002e-110,313.0
orf19.2843,root_012005;187,54.45,96,5.62e-68,205.0
orf19.2843,root_009907;191,52.381,95,7.55e-67,202.0
orf19.3110,root_011334;692,98.557,100,0.0,1404.0
orf19.6896,root_004056;513,98.246,100,0.0,1010.0
orf19.6896,root_001526;513,93.372,100,0.0,875.0
orf19.6896,root_000713;513,93.372,100,0.0,859.0
orf19.6896,root_002565;513,89.864,100,0.0,845.0
orf19.6896,root_003824;513,89.474,100,0.0,821.0
orf19.6896,root_001222;513,89.669,100,0.0,820.0
orf19.6896,root_000166;513,89.084,100,0.0,817.0
orf19.6896,root_001164;354,90.96,69,0.0,618.0
orf19.5253,root_007726;733,97.271,100,0.0,1449.0
orf19.2317,root_004616;178,97.191,100,3.9599999999999996e-120,336.0
orf19.6460,root_010839;1091,99.267,100,0.0,2213.0
orf19.4750,root_003346;701,98.288,100,0.0,1375.0
orf19.4001,root_012376;421,98.104,100,0.0,839.0
orf19.2143,root_008940;947,98.84,100,0.0,1926.0
orf19.6730,root_011098;216,99.078,100,2.75e-153,423.0
orf19.686,root_010527;531,98.12,100,0.0,1046.0
orf19.4799,root_010842;610,97.865,99,0.0,1214.0
orf19.1323,root_008698;771,98.575,100,0.0,1529.0
orf19.6288,root_002837;165,95.758,100,9.16e-118,329.0
orf19.5984,root_010290;333,98.503,100,0.0,662.0
orf19.2545,root_009695;600,98.17,100,0.0,1187.0
orf19.1448,root_008629;187,66.12,95,5.27e-75,223.0
orf19.1448,root_008629;636,55.114,90,1.06e-64,209.0
orf19.3988,root_004619;576,99.479,100,0.0,1152.0
orf19.5757,root_010409;316,99.054,100,0.0,641.0
orf19.6507,root_007215;388,99.742,100,0.0,794.0
orf19.5274,root_010715;1021,99.022,100,0.0,2047.0
orf19.1191,root_010748;806,98.265,100,0.0,1639.0
orf19.6036,root_010417;1013,98.619,100,0.0,2020.0
orf19.3272,root_009111;331,98.795,100,0.0,666.0
orf19.2401,root_009690;446,97.763,100,0.0,884.0
orf19.4735,root_008824;350,99.43,100,0.0,707.0
orf19.3577,root_008709;307,60.645,100,4.5e-133,379.0
orf19.7119,root_009829;778,78.278,98,0.0,1264.0
orf19.1360.1,root_011888;60,100.0,100,4.1e-38,119.0
orf19.3158,root_009457;444,60.722,98,0.0,520.0
orf19.6605,root_012245;287,98.958,100,0.0,569.0
orf19.6997,root_007981;281,99.644,100,0.0,563.0
orf19.6997,root_007378;282,78.229,96,2.8e-158,441.0
orf19.1139,root_010154;974,98.974,100,0.0,1969.0
orf19.1439,root_011182;361,99.171,100,0.0,721.0
orf19.4170,root_007395;275,100.0,100,0.0,542.0
orf19.4170,root_007399;357,55.172,96,1.2e-103,305.0
orf19.4170,root_008973;275,61.172,96,6.61e-94,277.0
orf19.4170,root_008168;276,59.707,96,1e-93,277.0
orf19.4170,root_007398;355,88.496,80,1.44e-65,207.0
orf19.4170,root_007398;355,79.245,80,1.54e-51,171.0
orf19.1264,root_008033;739,99.459,100,0.0,1523.0
orf19.1264,root_007479;761,74.346,100,0.0,1147.0
orf19.4305,root_000056;241,97.095,100,1.29e-165,456.0
orf19.3538,root_010123;749,98.8,100,0.0,1534.0
orf19.3869,root_006941;585,97.949,100,0.0,1159.0
orf19.4242,root_011284;1228,98.129,100,0.0,2438.0
orf19.4792,root_003859;558,98.208,100,0.0,1105.0
orf19.4966,root_010884;731,99.863,100,0.0,1487.0
orf19.7232,root_012492;1089,98.073,100,0.0,2151.0
orf19.3594,root_002821;112,96.429,100,2.81e-74,214.0
orf19.2770,root_005823;153,98.693,100,2.54e-107,301.0
orf19.3686,root_010160;403,99.505,100,0.0,824.0
orf19.4368,root_007095;737,99.05,100,0.0,1493.0
orf19.3817,root_011788;239,97.083,100,9.500000000000001e-173,474.0
orf19.580,root_009559;350,98.006,100,0.0,691.0
orf19.2241,root_010092;198,64.796,97,1.3e-84,248.0
orf19.2241,root_010094;247,59.898,97,6.84e-78,233.0
orf19.3990,root_009758;163,99.39,100,1.4899999999999999e-115,323.0
orf19.4264,root_002741;302,99.007,100,0.0,599.0
orf19.7210,root_011543;335,99.107,100,0.0,684.0
orf19.4451,root_010949;1126,59.919,99,0.0,560.0
orf19.1341,root_007736;319,98.433,100,0.0,643.0
orf19.4931.1,root_010077;138,66.176,98,9.84e-56,169.0
orf19.4931.1,root_008039;139,66.176,98,1.72e-55,169.0
orf19.4931.1,root_008039;1050,63.235,98,3.54e-51,172.0
orf19.5771,root_012514;529,99.245,100,0.0,1078.0
orf19.5720,root_010942;465,98.927,100,0.0,914.0
orf19.4955,root_010087;508,99.018,100,0.0,997.0
orf19.2469,root_012102;338,98.525,100,0.0,681.0
orf19.6414,root_000923;641,97.66,100,0.0,1262.0
orf19.4857,root_005453;273,98.168,100,0.0,551.0
orf19.4857,root_002144;273,87.179,100,9.710000000000001e-179,492.0
orf19.5742,root_007907;1891,99.365,100,0.0,3580.0
orf19.5742,root_007908;2101,69.245,57,0.0,1274.0
orf19.5742,root_007590;2363,67.279,57,0.0,1178.0
orf19.5742,root_007590;2363,65.59,57,0.0,730.0
orf19.2449,root_000420;591,100.0,100,0.0,1144.0
orf19.6133,root_008570;906,98.126,100,0.0,1830.0
orf19.6420,root_000925;457,99.781,100,0.0,829.0
orf19.4084,root_010647;417,58.065,67,3.2100000000000003e-103,311.0
orf19.1677,root_002516;266,97.744,100,0.0,525.0
orf19.5213,root_010777;814,98.282,100,0.0,1623.0
orf19.5492,root_010782;150,98.013,100,3.07e-108,303.0
orf19.1288,root_012311;900,52.826,99,0.0,909.0
orf19.4664,root_008311;204,98.537,100,7.95e-149,410.0
orf19.492,root_008464;592,82.034,99,0.0,1019.0
orf19.761,root_009651;708,98.025,100,0.0,1404.0
orf19.3327,root_011392;578,58.052,95,0.0,637.0
orf19.413,root_003665;692,97.543,100,0.0,1351.0
orf19.7618,root_009511;274,71.174,100,1.4499999999999999e-131,373.0
orf19.2678,root_012377;900,98.446,100,0.0,1834.0
orf19.3128,root_011021;666,50.152,99,0.0,640.0
orf19.2510,root_008794;996,98.295,100,0.0,1936.0
orf19.6601.1,root_009657;167,98.81,100,8.120000000000001e-116,324.0
orf19.2800,root_002604;32,96.875,100,2.51e-15,60.1
orf19.2372,root_011025;1566,98.724,100,0.0,3189.0
orf19.3973,root_012012;261,98.473,100,0.0,514.0
orf19.3207,root_009915;693,99.135,100,0.0,1399.0
orf19.268,root_009346;447,96.875,100,0.0,891.0
orf19.7487,root_005461;419,97.136,100,0.0,830.0
orf19.7487,root_004086;1150,90.602,99,0.0,768.0
orf19.7452,root_009967;736,98.779,100,0.0,1472.0
orf19.6524,root_008461;387,60.309,97,6.67e-172,484.0
orf19.5114,root_008550;162,55.797,82,2.09e-45,145.0
orf19.6986,root_007275;736,97.826,100,0.0,1442.0
orf19.3612,root_010092;198,62.944,97,5.320000000000001e-85,249.0
orf19.3612,root_010094;247,57.576,97,9.43e-78,232.0
orf19.5968,root_012248;202,56.614,91,1.2600000000000001e-64,197.0
orf19.5968,root_012248;969,51.456,99,9.94e-62,206.0
orf19.6512,root_011722;667,98.054,100,0.0,1293.0
orf19.1453,root_009331;956,99.478,100,0.0,1934.0
orf19.3142,root_000330;400,99.5,100,0.0,805.0
orf19.3234.1,root_011232;98,97.98,100,1.32e-66,194.0
orf19.599,root_005853;120,97.5,100,1.89e-82,236.0
orf19.5932,root_007991;866,98.037,100,0.0,1727.0
orf19.5837,root_009669;297,98.658,100,0.0,599.0
orf19.3219,root_008587;601,98.505,100,0.0,1192.0
orf19.4982,root_007265;543,98.527,100,0.0,1092.0
orf19.1390,root_009986;429,63.242,99,0.0,552.0
orf19.6812,root_009529;741,61.438,99,0.0,971.0
orf19.3086,root_010529;785,98.473,100,0.0,1569.0
orf19.6947,root_007933;250,99.6,100,0.0,509.0
orf19.6947,root_007934;250,87.6,100,1.4e-165,457.0
orf19.3450.1,root_004945;220,97.273,100,1.16e-152,422.0
orf19.6378,root_010803;279,50.368,92,3.5299999999999996e-92,273.0
orf19.3035,root_008335;1468,56.576,91,0.0,1449.0
orf19.5820,root_007832;545,99.817,100,0.0,1098.0
orf19.3707,root_011304;398,100.0,100,0.0,814.0
orf19.3707,root_007883;401,56.01,98,1.2400000000000002e-163,464.0
orf19.4442,root_009422;560,97.683,100,0.0,1109.0
orf19.1220,root_009339;428,60.091,99,0.0,514.0
orf19.3506,root_012488;465,98.712,100,0.0,956.0
orf19.372,root_011468;208,97.608,100,1.53e-150,415.0
orf19.2368,root_011544;414,98.795,100,0.0,808.0
orf19.3293,root_011352;312,99.681,100,0.0,633.0
orf19.352,root_004254;544,99.449,100,0.0,1104.0
orf19.5040,root_009319;592,99.157,100,0.0,1132.0
orf19.3840,root_010359;1408,98.51,100,0.0,2838.0
orf19.469,root_011932;589,98.305,100,0.0,1190.0
orf19.5131,root_008941;720,98.058,100,0.0,1446.0
orf19.6665,root_011299;792,98.991,100,0.0,1518.0
orf19.5280,root_011650;574,55.759,98,0.0,607.0
orf19.5051,root_003052;757,97.622,100,0.0,1479.0
orf19.3280,root_001973;128,97.656,100,4.91e-83,238.0
orf19.4518,root_012215;967,97.417,100,0.0,1926.0
orf19.7093,root_007654;553,98.734,100,0.0,1113.0
orf19.5729,root_007705;655,98.015,100,0.0,1324.0
orf19.6628,root_008437;239,98.333,100,7.75e-169,464.0
orf19.667.1,root_008087;89,88.506,96,1.0999999999999999e-52,158.0
orf19.667.1,root_009570;88,89.157,91,1.66e-50,153.0
orf19.2996,root_009646;1051,98.384,100,0.0,2100.0
orf19.3732,root_009194;309,64.646,96,3.4e-149,420.0
orf19.3732,root_008146;322,57.778,99,5.42e-131,375.0
orf19.5429,root_009247;675,98.373,100,0.0,1354.0
orf19.5143,root_010157;400,98.753,100,0.0,802.0
orf19.3700,root_008933;629,99.841,100,0.0,1271.0
orf19.1551,root_006595;168,96.429,100,1.03e-115,324.0
orf19.6075,root_009460;182,99.454,100,1.92e-136,377.0
orf19.2995,root_008280;252,99.209,100,0.0,507.0
orf19.3778,root_009354;515,71.923,100,0.0,796.0
orf19.439,root_010105;239,99.583,100,0.0,499.0
orf19.2568,root_007931;237,99.578,100,1.12e-161,446.0
orf19.131,root_004563;225,98.667,100,5.54e-164,451.0
orf19.1942,root_011133;627,99.045,100,0.0,1251.0
orf19.1942,root_011134;676,52.505,85,0.0,575.0
orf19.3629,root_011104;724,99.448,100,0.0,1454.0
orf19.7306,root_009667;349,99.429,100,0.0,704.0
orf19.7622,root_008400;337,57.941,99,1.0499999999999999e-128,370.0
orf19.90,root_011964;754,98.278,100,0.0,1507.0
orf19.3363,root_012297;721,60.816,99,0.0,864.0
orf19.7319,root_008433;501,96.614,100,0.0,994.0
orf19.2598,root_008401;229,59.649,99,1.6299999999999999e-83,247.0
orf19.5522,root_003934;151,99.338,100,5.4899999999999995e-108,303.0
orf19.2984,root_010202;461,54.73,95,8.19e-174,494.0
orf19.3149,root_011892;307,79.211,88,4.9e-161,451.0
orf19.3149,root_011891;318,75.547,86,4.18e-154,433.0
orf19.2923,root_007224;476,99.16,100,0.0,944.0
orf19.6423,root_008905;456,69.231,80,1.4900000000000002e-129,377.0
orf19.6443,root_008879;267,100.0,100,0.0,545.0
orf19.6443,root_008878;305,57.401,100,5.89e-101,296.0
orf19.4412,root_010342;1113,97.487,100,0.0,2223.0
orf19.3087.1,root_004089;81,93.827,100,6.6e-53,158.0
orf19.1486,root_010452;165,100.0,100,3.23e-117,327.0
orf19.1671.1,root_005890;129,100.0,100,3.15e-85,244.0
orf19.2607,root_007871;308,98.701,100,0.0,632.0
orf19.6534.2,root_009348;651,50.608,99,0.0,629.0
orf19.3320,root_006784;118,98.305,100,4.54e-77,222.0
orf19.1577,root_009400;442,97.517,100,0.0,893.0
orf19.4984,root_007100;519,99.807,100,0.0,1065.0
orf19.3131,root_012284;432,100.0,100,0.0,881.0
orf19.3624,root_012509;1146,98.256,100,0.0,2301.0
orf19.4076,root_009073;1094,100.0,100,0.0,2228.0
orf19.5797,root_000525;296,100.0,100,0.0,611.0
orf19.5797,root_003211;296,98.986,100,0.0,606.0
orf19.6052,root_009109;385,54.717,94,7.49e-145,416.0
orf19.1822,root_012121;843,98.578,100,0.0,1672.0
orf19.1133,root_010933;1287,98.525,100,0.0,2590.0
orf19.7251,root_011663;491,98.577,100,0.0,963.0
orf19.5147,root_008924;614,99.512,100,0.0,1233.0
orf19.1065,root_008503;642,82.663,100,0.0,1083.0
orf19.1065,root_008504;639,84.83,100,0.0,1066.0
orf19.1065,root_008214;651,84.072,94,0.0,1063.0
orf19.1065,root_008506;682,63.371,95,0.0,793.0
orf19.1065,root_008505;613,65.116,86,0.0,732.0
orf19.1065,root_008215;655,51.14,94,0.0,586.0
orf19.1065,root_008508;641,50.643,94,0.0,583.0
orf19.7456,root_002337;355,97.746,100,0.0,711.0
orf19.5574,root_011202;384,58.763,96,3.7e-156,444.0
orf19.3898,root_011588;227,98.246,100,4.8000000000000004e-164,451.0
orf19.5384,root_010471;1105,99.186,100,0.0,2276.0
orf19.5384,root_007971;1010,54.03,71,0.0,845.0
orf19.3015,root_011325;593,50.0,99,0.0,537.0
orf19.132,root_009581;593,99.663,100,0.0,1201.0
orf19.4406,root_008381;285,50.871,99,2.0900000000000002e-88,264.0
orf19.592,root_008985;395,97.727,100,0.0,799.0
orf19.6325.1,root_012064;81,96.341,100,4.39e-55,164.0
orf19.3642,root_007920;421,58.458,92,1.9300000000000002e-144,417.0
orf19.3642,root_007919;477,70.803,65,6.75e-138,402.0
orf19.3642,root_011033;365,62.403,62,2.49e-117,346.0
orf19.3642,root_011032;337,61.089,61,1.55e-116,343.0
orf19.5104,root_009305;157,61.039,91,8.870000000000001e-73,215.0
orf19.4149.1,root_010370;156,87.261,100,2.11e-100,284.0
orf19.4149.1,root_007993;157,82.803,100,3.74e-96,273.0
